#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	376384	251951	9129	0	1	251951	251951.0	251951	251951	251951	248380941	248380941.0	248380941	248380941	248380941	261080	217902	209275	0.9650337061437108	0.9604088076291176	248380941
syndip	chr2	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	352674	238141	580	0	1	238141	238141.0	238141	238141	238141	242690911	242690911.0	242690911	242690911	242690911	238721	197377	196855	0.9975703855127953	0.9973553149556432	242690911
syndip	chr3	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	303454	205512	0	0	1	205512	205512.0	205512	205512	205512	201098883	201098883.0	201098883	201098883	201098883	205512	172809	172809	1.0	1.0	201098883
syndip	chr4	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	330343	223869	3139	0	1	223869	223869.0	223869	223869	223869	193487794	193487794.0	193487794	193487794	193487794	227008	191972	189091	0.9861722934874542	0.9849926030879503	193487794
syndip	chr5	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	272820	187144	1	0	1	187144	187144.0	187144	187144	187144	182042449	182042449.0	182042449	182042449	182042449	187145	156940	156939	0.9999946565497342	0.999993628138142	182042449
syndip	chr6	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	305599	208599	636	0	1	208599	208599.0	208599	208599	208599	172115959	172115959.0	172115959	172115959	172115959	209235	178138	177570	0.9969603555810452	0.9968114607775994	172115959
syndip	chr7	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	281146	187979	21	0	1	187979	187979.0	187979	187979	187979	160562362	160562362.0	160562362	160562362	160562362	188000	157188	157170	0.9998882978723405	0.9998854874417894	160562362
syndip	chrX	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	128021	127899	122	0	1	127899	127899.0	127899	127899	127899	154251747	154251747.0	154251747	154251747	154251747	128021	100312	100249	0.9990470313464197	0.9993719594864025	154251747
syndip	chr9	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	233343	157452	4118	0	1	157452	157452.0	157452	157452	157452	150610674	150610674.0	150610674	150610674	150610674	161570	129665	126252	0.9745125951599926	0.973678324914202	150610674
syndip	chr8	assembly/variants/TUE_02_06UL/phased_verkko/small_variants.dip.vcf.gz	238097	150902	1382	0	1	150902	150902.0	150902	150902	150902	146242695	146242695.0	146242695	146242695	146242695	152284	128619	127343	0.9909248509364083	0.9900792262418461	146242695
