sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_03UL_02DX	haplotype2-0000075	chr1	244924581	1500	248387328	244924581	1	1500	1500.0	1500	1500	0.0	scaffold
TUE_02_03UL_02DX	haplotype2-0000087	chr10	136620904	15000	134758134	136620904	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_02DX	haplotype2-0000085	chr11	137902748	0	135127769	137902748	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000073	chr12	133653945	0	133324548	133653945	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000080	chr14	102162263	100000	101161492	102162263	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_03UL_02DX	haplotype2-0000097	chr16	92814791	0	96330374	92814791	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000079	chr17	84126985	107500	84276897	84126985	2	107500	53750.0	100000	7500	0.02	scaffold
TUE_02_03UL_02DX	haplotype2-0000098	chr18	79953077	0	80542538	79953077	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000095	chr19	62473729	15000	61707364	62473729	2	15000	7500.0	7500	7500	0.03	scaffold
TUE_02_03UL_02DX	haplotype2-0000082	chr2	242859512	7500	242696752	242859512	1	7500	7500.0	7500	7500	0.0	scaffold
TUE_02_03UL_02DX	haplotype2-0000078	chr20	64998948	0	66210255	64998948	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000093	chr3	200697820	9000	201105948	200697820	2	9000	4500.0	7500	1500	0.01	scaffold
TUE_02_03UL_02DX	haplotype2-0000074	chr4	192038219	0	193574945	192038219	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000076	chr5	183062718	7500	182045439	183062718	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_02DX	haplotype2-0000096	chr6	172884871	0	172126628	172884871	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000081	chr7	159957340	0	160567428	159957340	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000084	chr8	145925812	0	146259331	145925812	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype2-0000088	chr9	136417974	7500	150617247	136417974	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_02DX	haplotype2-0000077	chrX	154237829	100000	154259566	154237829	1	100000	100000.0	100000	100000	0.01	scaffold
