File name::assembly/qc/phased_verkko/TUE_02_03UL_02DX/haplotype1.mapped_T2T.paf, l.n::1749
haplotype1-0000003	133778135	195534	133773898	+	chr12	133324548	194128	133322704
haplotype1-0000004	191774696	6784	191767970	-	chr4	193574945	2971	193573028
haplotype1-0000006	247436066	22945	247417536	-	chr1	248387328	5655	248384188
haplotype1-0000007	182075059	5066	182067727	-	chr5	182045439	1828	182044327
haplotype1-0000008	65705182	107645	65698384	-	chr20	66210255	2680	66107480
haplotype1-0000009	83831943	45716	83826462	-	chr17	84276897	2186	84235759
haplotype1-0000011	159463568	0	159459054	+	chr7	160567428	12311	160565235
haplotype1-0000012	242536813	5914	242529531	+	chr2	242696752	3127	242694129
haplotype1-0000014	145736860	276766	145731442	+	chr8	146259331	131173	146254006
haplotype1-0000016	136553333	5999	136546857	+	chr11	135127769	2136	135125199
haplotype1-0000018	200604232	0	200598934	-	chr3	201105948	2423	201085567
haplotype1-0000019	136473976	29	136468224	-	chr10	134758134	2986	134754890
haplotype1-0000020	172015555	105855	172008168	+	chr6	172126628	2875	172123986
haplotype1-0000021	138998309	153682	138992140	-	chr9	150617247	3538	150547900
haplotype1-0000023	61711393	5993	61576143	-	chr19	61707364	152469	61703816
haplotype1-0000024	92124279	6835	91913285	-	chr16	96330374	26094	96327892
haplotype1-0000025	79366746	5511	79361371	+	chr18	80542538	163883	80539385
haplotype1-0000026	52821848	177979	52816941	+	chrY	62460029	191858	62454237
