sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_03UL_02DX	haplotype1-0000016	chr11	136553333	0	135127769	136553333	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype1-0000003	chr12	133778135	15000	133324548	133778135	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_02DX	haplotype1-0000024	chr16	92124279	0	96330374	92124279	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype1-0000009	chr17	83831943	9000	84276897	83831943	2	9000	4500.0	7500	1500	0.02	scaffold
TUE_02_03UL_02DX	haplotype1-0000025	chr18	79366746	0	80542538	79366746	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype1-0000023	chr19	61711393	0	61707364	61711393	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype1-0000012	chr2	242536813	0	242696752	242536813	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype1-0000008	chr20	65705182	7500	66210255	65705182	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_03UL_02DX	haplotype1-0000004	chr4	191774696	0	193574945	191774696	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype1-0000007	chr5	182075059	7500	182045439	182075059	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_02DX	haplotype1-0000020	chr6	172015555	0	172126628	172015555	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype1-0000014	chr8	145736860	0	146259331	145736860	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_02DX	haplotype1-0000021	chr9	138998309	49302	150617247	138998309	8	49302	6162.8	38802	1500	0.06	scaffold
TUE_02_03UL_02DX	haplotype1-0000026	chrY	52821848	1500	62460029	52821848	1	1500	1500.0	1500	1500	0.02	scaffold
