#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	376967	253362	6704	0	1	253362	253362.0	253362	253362	253362	248380941	248380941.0	248380941	248380941	248380941	260066	217869	211507	0.9742219282797444	0.9707989663513396	248380941
syndip	chr2	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	353168	237301	580	0	1	237301	237301.0	237301	237301	237301	242690911	242690911.0	242690911	242690911	242690911	237881	197338	196816	0.9975618061131406	0.9973547922853175	242690911
syndip	chr3	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	304446	204389	1149	0	1	204389	204389.0	204389	204389	204389	201098384	201098384.0	201098384	201098384	201098384	205538	173348	172253	0.9944097928363611	0.9936832268038859	201098384
syndip	chr4	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	330354	223179	3151	0	1	223179	223179.0	223179	223179	223179	193487794	193487794.0	193487794	193487794	193487794	226330	191792	188898	0.9860778509256396	0.9849107366313506	193487794
syndip	chr5	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	273140	186640	8	0	1	186640	186640.0	186640	186640	186640	182042449	182042449.0	182042449	182042449	182042449	186648	157150	157147	0.999957138571	0.9999809099586382	182042449
syndip	chr6	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	305829	207998	635	0	1	207998	207998.0	207998	207998	207998	172115959	172115959.0	172115959	172115959	172115959	208633	178099	177531	0.9969563779459625	0.9968107625534113	172115959
syndip	chr7	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	280747	187193	3	0	1	187193	187193.0	187193	187193	187193	160562497	160562497.0	160562497	160562497	160562497	187196	156972	156969	0.9999839740165388	0.9999808883112912	160562497
syndip	chrX	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	128482	128481	1	0	1	128481	128481.0	128481	128481	128481	154251204	154251204.0	154251204	154251204	154251204	128482	100178	100177	0.9999922168085802	0.9999900177683723	154251204
syndip	chr9	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	233961	157604	3902	0	1	157604	157604.0	157604	157604	157604	150610674	150610674.0	150610674	150610674	150610674	161506	129937	126656	0.9758399068765247	0.974749301584614	150610674
syndip	chr8	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	238646	150659	1481	0	1	150659	150659.0	150659	150659	150659	146242695	146242695.0	146242695	146242695	146242695	152140	128864	127504	0.9902655448928619	0.989446237894214	146242695
syndip	chr11	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	274428	191537	243	0	1	191537	191537.0	191537	191537	191537	135123648	135123648.0	135123648	135123648	135123648	191780	168195	167957	0.9987329231410992	0.9985849757721692	135123648
syndip	chr10	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	220140	149775	726	0	1	149775	149775.0	149775	149775	149775	134719696	134719696.0	134719696	134719696	134719696	150501	125180	124536	0.9951761117866327	0.9948554082121744	134719696
syndip	chr12	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	204580	137724	0	0	1	137724	137724.0	137724	137724	137724	133312513	133312513.0	133312513	133312513	133312513	137724	113946	113946	1.0	1.0	133312513
syndip	chr13	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	165325	109972	177	0	1	109972	109972.0	109972	109972	109972	113559872	113559872.0	113559872	113559872	113559872	110149	91715	91562	0.9983930857293303	0.9983317886932345	113559872
syndip	chr14	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	214665	148759	4068	0	1	148759	148759.0	148759	148759	148759	101156836	101156836.0	101156836	101156836	101156836	152827	133439	129690	0.9733816668520615	0.9719047654733624	101156836
syndip	chr15	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	220012	157058	14567	0	1	157058	157058.0	157058	157058	157058	99743372	99743372.0	99743372	99743372	99743372	171625	148821	135562	0.9151230881281864	0.9109063908991338	99743372
syndip	chr16	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	183468	129496	1530	0	1	129496	129496.0	129496	129496	129496	96324206	96324206.0	96324206	96324206	96324206	131026	113277	111891	0.9883229282737778	0.9877645064752775	96324206
syndip	chr17	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	151570	94894	4	0	1	94894	94894.0	94894	94894	94894	84235151	84235151.0	84235151	84235151	84235151	94898	78918	78917	0.9999578494804948	0.9999873286195798	84235151
syndip	chr18	assembly/variants/TUE_02_03UL_02DX/phased_verkko/small_variants.dip.vcf.gz	134095	93829	0	0	1	93829	93829.0	93829	93829	93829	80375332	80375332.0	80375332	80375332	80375332	93829	80173	80173	1.0	1.0	80375332
