File name::assembly/qc/phased_verkko/published_duplex/find_T2T/T2T_contigs.haplotype2.paf, l.n::161
haplotype2-0000077	191963379	38998	191958550	-	chr4	193574945	3263	193520355
haplotype2-0000078	252092331	12726	252077877	+	chr1	248387328	3255	248384213
haplotype2-0000079	93001119	211815	92995568	+	chr16	96330374	25628	96213515
haplotype2-0000080	154008885	4266	154001339	-	chrX	154259566	314831	154257030
haplotype2-0000081	146832620	6387	146680094	-	chr8	146259331	2068	146253993
haplotype2-0000083	133619725	5335	133613600	-	chr12	133324548	3407	133322268
haplotype2-0000085	102259913	6282	98066070	-	chr14	101161492	3373084	101159958
haplotype2-0000087	61347510	5277	61339292	+	chr19	61707364	4131	61703548
haplotype2-0000088	80768022	4720	80758988	-	chr18	80542538	164893	80539424
haplotype2-0000090	241438482	7089	241431041	-	chr2	242696752	3355	242692891
haplotype2-0000092	85080611	5332	85076455	+	chr17	84276897	2214	84274354
haplotype2-0000093	134394043	538	134387798	+	chr11	135127769	31608	135125188
haplotype2-0000095	182719225	5113	182711178	-	chr5	182045439	3403	182043924
haplotype2-0000097	174116439	19785	174011428	-	chr6	172126628	2882	172119011
haplotype2-0000098	135846180	41706	135836337	-	chr10	134758134	3895	134672821
haplotype2-0000102	66071263	7540	66064018	-	chr20	66210255	2724	66107728
haplotype2-0000103	201167156	10529	201160267	-	chr3	201105948	2631	201101330
haplotype2-0000107	161235684	9265	161223106	-	chr7	160567428	4211	160565222
