File name::assembly/qc/phased_verkko/published_duplex/find_T2T/T2T_contigs.haplotype1.paf, l.n::172
haplotype1-0000002	191766329	5124	191754925	-	chr4	193574945	3263	193572740
haplotype1-0000004	78905585	4987	78898923	-	chr18	80542538	164884	80539424
haplotype1-0000007	90489437	4585	90479161	-	chr16	96330374	3531	96327883
haplotype1-0000008	146893297	147407	146883765	+	chr8	146259331	2068	146253993
haplotype1-0000010	133579123	8415	133572609	-	chr12	133324548	4043	133322420
haplotype1-0000012	134015235	4698	134009184	+	chr11	135127769	1725	135124313
haplotype1-0000013	103624907	7249	103621295	-	chr14	101161492	2119	101160123
haplotype1-0000016	61361104	5277	61354511	+	chr19	61707364	4131	61702763
haplotype1-0000017	160128888	7006	160121475	-	chr7	160567428	4066	160565222
haplotype1-0000018	242247439	7219	242242973	-	chr2	242696752	3355	242693039
haplotype1-0000021	183281419	5820	183273392	-	chr5	182045439	2300	182043924
haplotype1-0000023	174930117	22217	174825251	-	chr6	172126628	2882	172119011
haplotype1-0000024	135276127	8938	135267901	+	chr10	134758134	3895	134755004
haplotype1-0000026	83509061	33596	83500774	+	chr17	84276897	33606	84274312
haplotype1-0000027	67017728	9418	67013689	-	chr20	66210255	2711	66207627
haplotype1-0000028	201486446	9551	201478514	-	chr3	201105948	3126	201101330
