sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_06UL_02DX	haplotype1-0000011	chr1	245012617	126812	248387328	245012617	4	126812	31703.0	100000	2312	0.02	scaffold
TUE_02_06UL_02DX	haplotype1-0000007	chr11	137902796	0	135127769	137902796	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_02DX	haplotype1-0000022	chr12	133727795	0	133324548	133727795	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_02DX	haplotype1-0000017	chr16	92952798	100000	96330374	92952798	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL_02DX	haplotype1-0000008	chr17	83424162	7500	84276897	83424162	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_06UL_02DX	haplotype1-0000002	chr18	79037334	15000	80542538	79037334	2	15000	7500.0	7500	7500	0.03	scaffold
TUE_02_06UL_02DX	haplotype1-0000003	chr19	62474279	71391	61707364	62474279	1	71391	71391.0	71391	71391	0.02	scaffold
TUE_02_06UL_02DX	haplotype1-0000005	chr2	242535332	0	242696752	242535332	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_02DX	haplotype1-0000010	chr20	64998498	0	66210255	64998498	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_02DX	haplotype1-0000016	chr3	199843183	7500	201105948	199843183	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_06UL_02DX	haplotype1-0000023	chr4	192134016	7500	193574945	192134016	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_06UL_02DX	haplotype1-0000004	chr5	181395400	7500	182045439	181395400	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_06UL_02DX	haplotype1-0000009	chr6	172015354	0	172126628	172015354	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_02DX	haplotype1-0000014	chr8	145926450	0	146259331	145926450	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_02DX	haplotype1-0000015	chr9	138774233	46302	150617247	138774233	6	46302	7717.0	38802	1500	0.04	scaffold
TUE_02_06UL_02DX	haplotype1-0000020	chrY	52797419	101500	62460029	52797419	2	101500	50750.0	100000	1500	0.04	scaffold
