sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG02155	HG02155#1#CM091915.1	chr10	135013515	49956	134758134	135013515	1	49956	49956.0	49956	49956	0.01	scaffold
HG02155	HG02155#1#CM091916.1	chr11	135135104	0	135127769	135135104	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091917.1	chr12	133969692	0	133324548	133969692	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091918.1	chr15	96728340	0	99753195	96728340	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091919.1	chr19	60943729	373884	61707364	60943729	2	373884	186942.0	312874	61010	0.03	scaffold
HG02155	HG02155#1#CM091908.1	chr2	242380455	0	242696752	242380455	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091920.1	chr20	67068243	0	66210255	67068243	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091909.1	chr3	200593838	100	201105948	200593838	1	100	100.0	100	100	0.0	scaffold
HG02155	HG02155#1#CM091910.1	chr4	192353973	0	193574945	192353973	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091911.1	chr5	184153606	0	182045439	184153606	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091912.1	chr7	161478129	0	160567428	161478129	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091913.1	chr8	145467669	0	146259331	145467669	0	0	0.0	0	0	0.0	contig
HG02155	HG02155#1#CM091914.1	chr9	133320447	0	150617247	133320447	0	0	0.0	0	0	0.0	contig
