sample	category	subcategory	var_type	count	percentage
HG02155	total	all_variants	all	5448655	100.0
HG02155	variant_type	DEL	DEL	524587	9.62782558264379
HG02155	variant_type	INS	INS	514228	9.437705268547926
HG02155	variant_type	MNV	MNV	1981	0.036357596507762005
HG02155	variant_type	SNV	SNV	4407859	80.89811155230052
HG02155	ti_tv	transitions	SNV	2761733	1.677716651094752
HG02155	ti_tv	transversions	SNV	1646126	1.677716651094752
HG02155	zygosity	HET	all	3589628	65.8809926486445
HG02155	zygosity	HOM_ALT	all	1859027	34.11900735135552
HG02155	zygosity	HET	DEL	366207	69.80863040830215
HG02155	zygosity	HOM_ALT	DEL	158380	30.191369591697846
HG02155	zygosity	HET	INS	361338	70.26805230364741
HG02155	zygosity	HOM_ALT	INS	152890	29.73194769635259
HG02155	zygosity	HET	MNV	1981	100.0
HG02155	zygosity	HET	SNV	2860102	64.8864221836497
HG02155	zygosity	HOM_ALT	SNV	1547757	35.11357781635029
HG02155	haplotype	both	all	1859027	34.11900735135552
HG02155	haplotype	haplotype1	all	1796758	32.97617485416126
HG02155	haplotype	haplotype2	all	1792870	32.90481779448323
HG02155	haplotype	both	DEL	158380	30.191369591697846
HG02155	haplotype	haplotype1	DEL	182881	34.86190088583972
HG02155	haplotype	haplotype2	DEL	183326	34.946729522462434
HG02155	haplotype	both	INS	152890	29.73194769635259
HG02155	haplotype	haplotype1	INS	180047	35.013068133201614
HG02155	haplotype	haplotype2	INS	181291	35.254984170445795
HG02155	haplotype	haplotype1	MNV	978	49.36900555275114
HG02155	haplotype	haplotype2	MNV	1003	50.63099444724887
HG02155	haplotype	both	SNV	1547757	35.11357781635029
HG02155	haplotype	haplotype1	SNV	1432852	32.506756681645214
HG02155	haplotype	haplotype2	SNV	1427250	32.37966550200449
HG02155	phasing	phased	all	5448655	100.0
HG02155	phasing	phased	DEL	524587	100.0
HG02155	phasing	phased	INS	514228	100.0
HG02155	phasing	phased	MNV	1981	100.0
HG02155	phasing	phased	SNV	4407859	100.0
HG02155	allelic	biallelic	all	5113993	93.85789704064581
HG02155	allelic	multiallelic	all	334662	6.142102959354189
HG02155	allelic	biallelic	DEL	421971	80.43870702095171
HG02155	allelic	multiallelic	DEL	102616	19.561292979048282
HG02155	allelic	biallelic	INS	414473	80.60101744751356
HG02155	allelic	multiallelic	INS	99755	19.398982552486448
HG02155	allelic	multiallelic	MNV	1981	100.0
HG02155	allelic	biallelic	SNV	4277549	97.04368946465847
HG02155	allelic	multiallelic	SNV	130310	2.956310535341534
HG02155	filter	PASS	all	5147079	94.46512946773102
HG02155	filter	GAP1	all	128620	2.360582565789172
HG02155	filter	GAP2	all	141527	2.5974667142625107
HG02155	filter	HET1	all	10459	0.19195562941680103
HG02155	filter	HET2	all	20970	0.3848656228004893
HG02155	indel_size	11-20bp	all	64159	1.177519956759971
HG02155	indel_size	1bp	all	439236	8.06136560307085
HG02155	indel_size	2-5bp	all	371813	6.823940954235495
HG02155	indel_size	21-50bp	all	34064	0.6251818109239803
HG02155	indel_size	6-10bp	all	98832	1.8138788379884578
HG02155	indel_size	>50bp	all	30711	0.5636436882129626
HG02155	indel_size	11-20bp	DEL	32184	6.135112002394264
HG02155	indel_size	1bp	DEL	221260	42.177941885712
HG02155	indel_size	2-5bp	DEL	188623	35.956476237497306
HG02155	indel_size	21-50bp	DEL	17039	3.248078964976257
HG02155	indel_size	6-10bp	DEL	49805	9.49413538650405
HG02155	indel_size	>50bp	DEL	15676	2.9882555229161225
HG02155	indel_size	11-20bp	INS	31975	6.218058915500517
HG02155	indel_size	1bp	INS	217976	42.38897920766664
HG02155	indel_size	2-5bp	INS	183190	35.62427561315214
HG02155	indel_size	21-50bp	INS	17025	3.310788210676976
HG02155	indel_size	6-10bp	INS	49027	9.534097715410285
HG02155	indel_size	>50bp	INS	15035	2.923800337593441
HG02155	chromosome	chr1	all	386275	7.089364255949404
HG02155	chromosome	chr2	all	364298	6.686017007867079
HG02155	chromosome	chr3	all	339602	6.232767536208477
HG02155	chromosome	chr4	all	329472	6.046850094197559
HG02155	chromosome	chr5	all	306747	5.629774687514625
HG02155	chromosome	chr6	all	323111	5.930105686632756
HG02155	chromosome	chr7	all	312480	5.734993314863943
HG02155	chromosome	chr8	all	260963	4.789493920976828
HG02155	chromosome	chr9	all	235885	4.329233544792247
HG02155	chromosome	chrX	all	210251	3.858768815423256
HG02155	chromosome	chr10	all	237428	4.357552460194305
HG02155	chromosome	chr11	all	306754	5.629903159587091
HG02155	chromosome	chr12	all	227442	4.174277872245536
HG02155	chromosome	chr13	all	173399	3.182418413351552
HG02155	chromosome	chr14	all	196768	3.61131325070132
HG02155	chromosome	chr15	all	212755	3.9047251110595185
HG02155	chromosome	chr16	all	181093	3.323627574144445
HG02155	chromosome	chr17	all	156407	2.8705616340179367
HG02155	chromosome	chr18	all	144799	2.6575182315635693
HG02155	chromosome	chr19	all	138859	2.5485005014999116
HG02155	chromosome	chr20	all	140899	2.5859409340470263
HG02155	chromosome	chr21	all	93544	1.7168273638173093
HG02155	chromosome	chr22	all	169424	3.109464629344306
HG02155	chromosome	chr1	DEL	40497	7.719787184966459
HG02155	chromosome	chr2	DEL	38316	7.3040315524403
HG02155	chromosome	chr3	DEL	32701	6.233665721796385
HG02155	chromosome	chr4	DEL	32286	6.154555869665089
HG02155	chromosome	chr5	DEL	30698	5.851841543919312
HG02155	chromosome	chr6	DEL	31208	5.949060880273435
HG02155	chromosome	chr7	DEL	30518	5.817528836970798
HG02155	chromosome	chr8	DEL	24513	4.672818807938436
HG02155	chromosome	chr9	DEL	22992	4.382876434223494
HG02155	chromosome	chrX	DEL	20147	3.8405450382872623
HG02155	chromosome	chr10	DEL	25283	4.819600943218188
HG02155	chromosome	chr11	DEL	22877	4.360954427006388
HG02155	chromosome	chr12	DEL	24627	4.694550189005827
HG02155	chromosome	chr13	DEL	18154	3.460627121907329
HG02155	chromosome	chr14	DEL	17576	3.350445207372657
HG02155	chromosome	chr15	DEL	18660	3.557083953662595
HG02155	chromosome	chr16	DEL	16447	3.13522828434559
HG02155	chromosome	chr17	DEL	16730	3.1891754847146423
HG02155	chromosome	chr18	DEL	13441	2.56220607830541
HG02155	chromosome	chr19	DEL	14952	2.8502421905232116
HG02155	chromosome	chr20	DEL	12009	2.2892294319150115
HG02155	chromosome	chr21	DEL	8751	1.668169436146912
HG02155	chromosome	chr22	DEL	11204	2.135775381395269
HG02155	chromosome	chr1	INS	40109	7.799847538445981
HG02155	chromosome	chr2	INS	38090	7.407220143593893
HG02155	chromosome	chr3	INS	32132	6.2485901195578615
HG02155	chromosome	chr4	INS	31760	6.176248667906066
HG02155	chromosome	chr5	INS	30061	5.845850478775951
HG02155	chromosome	chr6	INS	30686	5.9673918962016845
HG02155	chromosome	chr7	INS	29799	5.794900316591084
HG02155	chromosome	chr8	INS	24055	4.677886073881624
HG02155	chromosome	chr9	INS	22418	4.3595447933601434
HG02155	chromosome	chrX	INS	19911	3.872017859782042
HG02155	chromosome	chr10	INS	24499	4.764229096820865
HG02155	chromosome	chr11	INS	22099	4.297510053906049
HG02155	chromosome	chr12	INS	24539	4.7720077475361125
HG02155	chromosome	chr13	INS	17633	3.4290237015487293
HG02155	chromosome	chr14	INS	17207	3.3461810714313494
HG02155	chromosome	chr15	INS	18230	3.5451200634737896
HG02155	chromosome	chr16	INS	16376	3.1845796028220943
HG02155	chromosome	chr17	INS	16509	3.2104436164502905
HG02155	chromosome	chr18	INS	12983	2.5247555559012733
HG02155	chromosome	chr19	INS	14563	2.8320122591535273
HG02155	chromosome	chr20	INS	11311	2.199607956003952
HG02155	chromosome	chr21	INS	8514	1.6556858047403096
HG02155	chromosome	chr22	INS	10744	2.0893455821153264
HG02155	chromosome	chr1	SNV	305530	6.9314830624119335
HG02155	chromosome	chr2	SNV	287780	6.528793230454967
HG02155	chromosome	chr3	SNV	274638	6.230643947549138
HG02155	chromosome	chr4	SNV	265293	6.018636258555458
HG02155	chromosome	chr5	SNV	245886	5.578354480032142
HG02155	chromosome	chr6	SNV	261103	5.923578771462517
HG02155	chromosome	chr7	SNV	252041	5.71799143302905
HG02155	chromosome	chr8	SNV	212310	4.816624125227236
HG02155	chromosome	chr9	SNV	190402	4.3196027822124075
HG02155	chromosome	chrX	SNV	170104	3.859107108462408
HG02155	chromosome	chr10	SNV	187550	4.254900168086139
HG02155	chromosome	chr11	SNV	261659	5.936192605071986
HG02155	chromosome	chr12	SNV	178183	4.042393370568342
HG02155	chromosome	chr13	SNV	137554	3.1206533602821684
HG02155	chromosome	chr14	SNV	161910	3.6732118699804146
HG02155	chromosome	chr15	SNV	175781	3.9878997944353483
HG02155	chromosome	chr16	SNV	148211	3.3624260667140216
HG02155	chromosome	chr17	SNV	123106	2.7928751804447467
HG02155	chromosome	chr18	SNV	118319	2.6842737029473946
HG02155	chromosome	chr19	SNV	109289	2.4794123405490054
HG02155	chromosome	chr20	SNV	117540	2.6666007238434806
HG02155	chromosome	chr21	SNV	76248	1.729819397580549
HG02155	chromosome	chr22	SNV	147422	3.3445262200991457
