[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.006613960023969412
Loss: 0.006609207950532436
Loss: 0.006604451220482588
Loss: 0.006599762476980686
Loss: 0.006595097482204437
Loss: 0.006590448785573244
Loss: 0.0065857949666678905
Loss: 0.006581150460988283
Loss: 0.006576491519808769
Loss: 0.0065718297846615314
Loss: 0.006567187607288361
Loss: 0.0065625510178506374
Loss: 0.006557924672961235
Loss: 0.006553288083523512
Loss: 0.006548680830746889
Loss: 0.006544127594679594
Loss: 0.006539495196193457
Loss: 0.006534706335514784
Loss: 0.006529821548610926
Loss: 0.006524791941046715
Loss: 0.006519635673612356
Loss: 0.006514355074614286
Loss: 0.006508867722004652
Loss: 0.00650337990373373
Loss: 0.006497642956674099
Loss: 0.006491910666227341
Loss: 0.006485992576926947
Loss: 0.00647985702380538
Loss: 0.00647316686809063
Loss: 0.006466533523052931
Loss: 0.006459136493504047
Loss: 0.0064513226971030235
Loss: 0.006442632991820574
Loss: 0.0064337654039263725
Loss: 0.006424339488148689
Loss: 0.006413973402231932
Loss: 0.006402614060789347
Loss: 0.006389355752617121
Loss: 0.0063751512207090855
Loss: 0.006361181382089853
Loss: 0.006345662288367748
Loss: 0.006328785326331854
Loss: 0.0063101788982748985
Loss: 0.006289862096309662
Loss: 0.0062668779864907265
Loss: 0.0062430910766124725
Loss: 0.006217181216925383
Loss: 0.0061883763410151005
Loss: 0.006155053619295359
Loss: 0.006117402575910091
Loss: 0.0060759009793400764
Loss: 0.006030040793120861
Loss: 0.005978131666779518
Loss: 0.00592417735606432
Loss: 0.005871854722499847
Loss: 0.005817466415464878
Loss: 0.005769109353423119
Loss: 0.0057280100882053375
Loss: 0.005688875447958708
Loss: 0.005630714353173971
Loss: 0.005571044981479645
Loss: 0.005539570469409227
Loss: 0.0055389259941875935
Loss: 0.005534824449568987
Loss: 0.0054861693643033504
Loss: 0.005420977249741554
Loss: 0.005391514394432306
Loss: 0.0053899833001196384
Loss: 0.005321832839399576
Loss: 0.005245344713330269
Loss: 0.005206296686083078
Loss: 0.005187488626688719
Loss: 0.0051437560468912125
Loss: 0.005062108859419823
Loss: 0.005016416776925325
Loss: 0.004992031026631594
Loss: 0.004930984694510698
Loss: 0.004875726532191038
Loss: 0.0048452746123075485
Loss: 0.004802894778549671
Loss: 0.004741970915347338
Loss: 0.004703922662883997
Loss: 0.004670419730246067
Loss: 0.004624650813639164
Loss: 0.004577794577926397
Loss: 0.004551792982965708
Loss: 0.004518280737102032
Loss: 0.004476373083889484
Loss: 0.004444906022399664
Loss: 0.004421391990035772
Loss: 0.0043867770582437515
Loss: 0.004351933486759663
Loss: 0.004325851798057556
Loss: 0.004298241809010506
Loss: 0.004265912342816591
Loss: 0.004233964253216982
Loss: 0.004209561739116907
Loss: 0.004184300545603037
Loss: 0.004158071242272854
Loss: 0.004128801170736551
Loss: 0.0041051884181797504
Loss: 0.004082350060343742
Loss: 0.004059824626892805
Loss: 0.004034988582134247
Loss: 0.004011104814708233
Loss: 0.004002219066023827
Loss: 0.003978228196501732
Loss: 0.00396657083183527
Loss: 0.0039292024448513985
Loss: 0.0039061177521944046
Loss: 0.003889273852109909
Loss: 0.003868156811222434
Loss: 0.0038405905943363905
Loss: 0.003816570620983839
Loss: 0.0038021602667868137
Loss: 0.003786970628425479
Loss: 0.003759946208447218
Loss: 0.0037380349822342396
Loss: 0.00372755597345531
Loss: 0.0037249133456498384
Loss: 0.00370771624147892
Loss: 0.003676930209621787
Loss: 0.0036584208719432354
Loss: 0.0036577715072780848
Loss: 0.003646065713837743
Loss: 0.003617327194660902
Loss: 0.0035944797564297915
Loss: 0.003593090223148465
Loss: 0.0035919426009058952
Loss: 0.0035694120451807976
Loss: 0.0035482558887451887
Loss: 0.0035596757661551237
Loss: 0.003554772585630417
Loss: 0.0035434081219136715
Loss: 0.0035118907690048218
Loss: 0.0035086984280496836
Loss: 0.0035152812488377094
Loss: 0.003503867657855153
Loss: 0.003480133367702365
Loss: 0.003466164693236351
Loss: 0.0034747663885354996
Loss: 0.0034938687458634377
Loss: 0.003470504656434059
Loss: 0.0034424783661961555
Loss: 0.0034264882560819387
Loss: 0.003424930153414607
Loss: 0.0034385796170681715
Loss: 0.0034201021771878004
Loss: 0.0034043891355395317
Loss: 0.003387507749721408
Loss: 0.003382235998287797
Loss: 0.0033805854618549347
Loss: 0.003386550582945347
Loss: 0.0033980286680161953
Loss: 0.003403053618967533
Loss: 0.0034169871360063553
Loss: 0.003384276991710067
Loss: 0.003350643441081047
Loss: 0.0033409118186682463
Loss: 0.0033622728660702705
Loss: 0.0033745570108294487
Loss: 0.003349041799083352
Loss: 0.003321612486615777
Loss: 0.0033286975231021643
Loss: 0.003354660701006651
Loss: 0.0033677606843411922
Loss: 0.00333484192378819
Loss: 0.0033069218043237925
Loss: 0.0033035073429346085
Loss: 0.0033183193299919367
Loss: 0.003330643055960536
Loss: 0.0033122373279184103
Loss: 0.0032920981757342815
Loss: 0.003286093706265092
Loss: 0.0032937016803771257
Loss: 0.0032952541951090097
Loss: 0.003282738383859396
Loss: 0.003274058224633336
Loss: 0.0032723278272897005
Loss: 0.0032752740662544966
Loss: 0.0032819504849612713
Loss: 0.0032815393060445786
Loss: 0.003276021918281913
Loss: 0.0032649189233779907
Loss: 0.0032590022310614586
Loss: 0.003254006849601865
Loss: 0.003252115100622177
Loss: 0.003251153975725174
Loss: 0.0032487993594259024
Loss: 0.0032473753672093153
Loss: 0.0032441127113997936
Loss: 0.003242070786654949
Loss: 0.0032398465555161238
Loss: 0.0032372178975492716
Loss: 0.003235067240893841
Loss: 0.0032331845723092556
Loss: 0.0032322504557669163
Loss: 0.0032329049427062273
Loss: 0.0032414791639894247
Loss: 0.0032568371389061213
Loss: 0.0032843882218003273
Loss: 0.0032862317748367786
Loss: 0.003291080240160227
Loss: 0.003256061114370823
Loss: 0.0032278967555612326
Loss: 0.0032209022901952267
Loss: 0.003235850017517805
Loss: 0.003246073378250003
Loss: 0.003229582915082574
Loss: 0.003214720170944929
Loss: 0.003216175828129053
Loss: 0.0032254201360046864
Loss: 0.0032305093482136726
Loss: 0.00321915908716619
Loss: 0.003209114773198962
Loss: 0.003206121502444148
Loss: 0.00320960721001029
Loss: 0.0032112556509673595
Loss: 0.0032091825269162655
Loss: 0.0032033284660428762
Loss: 0.003199998289346695
Loss: 0.0031999745406210423
Loss: 0.003201804356649518
Loss: 0.0032031883019953966
Loss: 0.0032008737325668335
Loss: 0.003197619691491127
Loss: 0.003194499295204878
Loss: 0.0031924117356538773
Loss: 0.003191620809957385
Loss: 0.003191685304045677
Loss: 0.003192031988874078
Loss: 0.0031921486370265484
Loss: 0.003191721625626087
Loss: 0.0031914717983454466
Loss: 0.0031904038041830063
Loss: 0.0031877877190709114
Loss: 0.0031856815330684185
Loss: 0.003183891996741295
Loss: 0.0031826067715883255
Loss: 0.0031816987320780754
Loss: 0.0031811106018722057
Loss: 0.0031810933724045753
Loss: 0.0031821653246879578
Loss: 0.0031847436912357807
Loss: 0.003191261785104871
Loss: 0.0032015007454901934
Loss: 0.003217108082026243
Loss: 0.0032596427481621504
Loss: 0.0032958288211375475
Loss: 0.0033406768925487995
Loss: 0.0032506063580513
Loss: 0.0031871057581156492
Loss: 0.003182482672855258
Loss: 0.003223035717383027
Loss: 0.003240052377805114
Loss: 0.003191611962392926
Loss: 0.0031765152234584093
Loss: 0.003208551788702607
Loss: 0.0032146917656064034
Loss: 0.0031907474622130394
Loss: 0.0031688567250967026
Loss: 0.003183012595400214
Loss: 0.003208649344742298
Loss: 0.003201437182724476
Loss: 0.0031809601932764053
Loss: 0.003163405228406191
Loss: 0.0031727415043860674
Loss: 0.003188550006598234
Loss: 0.003179836319759488
Loss: 0.003165591275319457
Loss: 0.003159050829708576
Loss: 0.00316574121825397
Loss: 0.003172851400449872
Loss: 0.0031677575316280127
Loss: 0.0031594408210366964
Loss: 0.0031549357809126377
Loss: 0.003157712984830141
Loss: 0.003161907894536853
Loss: 0.0031622617971152067
Loss: 0.0031587921548634768
Loss: 0.0031534628942608833
Loss: 0.003150590928271413
Loss: 0.0031505892984569073
Training model using conversion value 1.0.
Loss: 0.14103810489177704
Loss: 0.13492365181446075
Loss: 0.12582966685295105
Loss: 0.11317183077335358
Loss: 0.09774627536535263
Loss: 0.08046884089708328
Loss: 0.06108999252319336
Loss: 0.04224187508225441
Loss: 0.030850278213620186
Loss: 0.036084990948438644
Loss: 0.041909169405698776
Loss: 0.03563753515481949
Loss: 0.028648292645812035
Loss: 0.026507938280701637
Loss: 0.026989871636033058
Loss: 0.027239760383963585
Loss: 0.026015887036919594
Loss: 0.024292998015880585
Loss: 0.023498989641666412
Loss: 0.023731738328933716
Loss: 0.02441413141787052
Loss: 0.02467598207294941
Loss: 0.02393525466322899
Loss: 0.022702759131789207
Loss: 0.022022893652319908
Loss: 0.022097976878285408
Loss: 0.022340310737490654
Loss: 0.022222841158509254
Loss: 0.02172640524804592
Loss: 0.021190591156482697
Loss: 0.02085765078663826
Loss: 0.02063639461994171
Loss: 0.020289363339543343
Loss: 0.019753864035010338
Loss: 0.019196147099137306
Loss: 0.018730467185378075
Loss: 0.018227621912956238
Loss: 0.017469963058829308
Loss: 0.01648392714560032
Loss: 0.015519609674811363
Loss: 0.014674404636025429
Loss: 0.013827824033796787
Loss: 0.012925305403769016
Loss: 0.012138975784182549
Loss: 0.011736378073692322
Loss: 0.011794163845479488
Loss: 0.0122351860627532
Loss: 0.012424387969076633
Loss: 0.012305167503654957
Loss: 0.012257288210093975
Loss: 0.011947713792324066
Loss: 0.011396773159503937
Loss: 0.011037535965442657
Loss: 0.010916778817772865
Loss: 0.010869216173887253
Loss: 0.010907127521932125
Loss: 0.010921678505837917
Loss: 0.010840039700269699
Loss: 0.010754302144050598
Loss: 0.010674291290342808
Loss: 0.01051185093820095
Loss: 0.010316065512597561
Loss: 0.010199332609772682
Loss: 0.01014123484492302
Loss: 0.010089559480547905
Loss: 0.010050814598798752
Loss: 0.010012611746788025
Loss: 0.009953807108104229
Loss: 0.009888114407658577
Loss: 0.009811650030314922
Loss: 0.00970936194062233
Loss: 0.009627509862184525
Loss: 0.009585289284586906
Loss: 0.009540573693811893
Loss: 0.009480648674070835
Loss: 0.009424916468560696
Loss: 0.009367222897708416
Loss: 0.009302054531872272
Loss: 0.00923592783510685
Loss: 0.009165539406239986
Loss: 0.009095117449760437
Loss: 0.009034241549670696
Loss: 0.008973767049610615
Loss: 0.008904119953513145
Loss: 0.008833053521811962
Loss: 0.008763373829424381
Loss: 0.008689185604453087
Loss: 0.008610304445028305
Loss: 0.00853039976209402
Loss: 0.008449628949165344
Loss: 0.008369744755327702
Loss: 0.008288350887596607
Loss: 0.008204320445656776
Loss: 0.00812144111841917
Loss: 0.008039756678044796
Loss: 0.007954747416079044
Loss: 0.00786792766302824
Loss: 0.007784074172377586
Loss: 0.007702778559178114
Loss: 0.007622891571372747
Loss: 0.007544870488345623
Loss: 0.007470800541341305
Loss: 0.007404282223433256
Loss: 0.007344487588852644
Loss: 0.007295688148587942
Loss: 0.0072547560557723045
Loss: 0.007217714097350836
Loss: 0.007185491267591715
Loss: 0.007157530635595322
Loss: 0.0071363491006195545
Loss: 0.007118167821317911
Loss: 0.0070999483577907085
Loss: 0.007083138916641474
Loss: 0.007067927625030279
Loss: 0.007053125184029341
Loss: 0.007039131596684456
Loss: 0.007025111932307482
Loss: 0.007011778187006712
Loss: 0.006998524069786072
Loss: 0.00698581850156188
Loss: 0.0069749196991324425
Loss: 0.006963001098483801
Loss: 0.006951917894184589
Loss: 0.006941130850464106
Loss: 0.006930346600711346
Loss: 0.006919722072780132
Loss: 0.006908983923494816
Loss: 0.0068986243568360806
Loss: 0.006887491326779127
Loss: 0.0068774293176829815
Loss: 0.00686621805652976
Loss: 0.0068560270592570305
Loss: 0.006844512186944485
Loss: 0.006834168918430805
Loss: 0.006823473609983921
Loss: 0.0068133813329041
Loss: 0.006803138181567192
Loss: 0.0067926738411188126
Loss: 0.006782317999750376
Loss: 0.00677200872451067
Loss: 0.006761441472917795
Loss: 0.006750924047082663
Loss: 0.006740092765539885
Loss: 0.006729110609740019
Loss: 0.006717620883136988
Loss: 0.006706507410854101
Loss: 0.006694637704640627
Loss: 0.006683052517473698
Loss: 0.006671258248388767
Loss: 0.006659366190433502
Loss: 0.006647239439189434
Loss: 0.006635021418333054
Loss: 0.006622488144785166
Loss: 0.006610147655010223
Loss: 0.006597465835511684
Loss: 0.006585245952010155
Loss: 0.006572254933416843
Loss: 0.0065591176971793175
Loss: 0.006545766722410917
Loss: 0.006532065104693174
Loss: 0.006518341135233641
Loss: 0.0065047964453697205
Loss: 0.006491284351795912
Loss: 0.006478184834122658
Loss: 0.00646223546937108
Loss: 0.006446847692131996
Loss: 0.006433027796447277
Loss: 0.006417938508093357
Loss: 0.006401602178812027
Loss: 0.006386800203472376
Loss: 0.006372498348355293
Loss: 0.006356718949973583
Loss: 0.0063408613204956055
Loss: 0.00632645795121789
Loss: 0.0063119567930698395
Loss: 0.006296067964285612
Loss: 0.0062807840295135975
Loss: 0.0062661501578986645
Loss: 0.006250918842852116
Loss: 0.006235839333385229
Loss: 0.006221462972462177
Loss: 0.006206980440765619
Loss: 0.0061921486631035805
Loss: 0.006177786737680435
Loss: 0.006163494195789099
Loss: 0.006148832384496927
Loss: 0.006134137511253357
Loss: 0.006119836121797562
Loss: 0.006105805281549692
Loss: 0.006091423332691193
Loss: 0.00607689842581749
Loss: 0.006062796339392662
Loss: 0.006048957817256451
Loss: 0.006035251542925835
Loss: 0.006020992528647184
Loss: 0.006006909534335136
Loss: 0.005992779042571783
Loss: 0.005978520959615707
Loss: 0.005964100826531649
Loss: 0.005949726328253746
Loss: 0.005934297107160091
Loss: 0.005917419213801622
Loss: 0.005900308024138212
Loss: 0.005883618723601103
Loss: 0.005866291467100382
Loss: 0.005849550012499094
Loss: 0.00583272147923708
Loss: 0.005816070828586817
Loss: 0.005800137296319008
Loss: 0.005784648470580578
Loss: 0.005765488836914301
Loss: 0.005745511967688799
Loss: 0.0057302736677229404
Loss: 0.005718103144317865
Loss: 0.005704165901988745
Loss: 0.005684522911906242
Loss: 0.005668357480317354
Loss: 0.005656026303768158
Loss: 0.005641733296215534
Loss: 0.005625195801258087
Loss: 0.005610192194581032
Loss: 0.005594725254923105
Loss: 0.00557692302390933
Loss: 0.00555637339130044
Loss: 0.005537074059247971
Loss: 0.0055176629684865475
Loss: 0.005500292405486107
Loss: 0.005481790751218796
Loss: 0.005463577341288328
Loss: 0.0054453350603580475
Loss: 0.005427486728876829
Loss: 0.00541080255061388
Loss: 0.005394626874476671
Loss: 0.005378723610192537
Loss: 0.005363281816244125
Loss: 0.005347722675651312
Loss: 0.0053324042819440365
Loss: 0.005317892879247665
Loss: 0.0053031910210847855
Loss: 0.005287483800202608
Loss: 0.0052710664458572865
Loss: 0.005255144089460373
Loss: 0.005239512305706739
Loss: 0.005223204381763935
Loss: 0.005208401475101709
Loss: 0.00519446050748229
Loss: 0.005180375650525093
Loss: 0.005166117567569017
Loss: 0.005151703022420406
Loss: 0.005137345753610134
Loss: 0.005122999660670757
Loss: 0.0051091681234538555
Loss: 0.005095221102237701
Loss: 0.0050809504464268684
Loss: 0.005067125428467989
Loss: 0.005054186563938856
Loss: 0.0050446209497749805
Loss: 0.0050390055403113365
Loss: 0.005040556192398071
Loss: 0.00503848260268569
Loss: 0.005021354649215937
Loss: 0.004977587144821882
Loss: 0.004938655532896519
Loss: 0.004926098510622978
Loss: 0.004929041024297476
Loss: 0.004922684282064438
Loss: 0.004887696821242571
Loss: 0.004847181495279074
Loss: 0.004819702357053757
Loss: 0.004809414967894554
Loss: 0.004809119272977114
Loss: 0.004795001354068518
Loss: 0.0047695995308458805
Loss: 0.004724250640720129
Loss: 0.0046863858588039875
Loss: 0.004665319342166185
Loss: 0.004653074778616428
Loss: 0.004641255829483271
Loss: 0.004621708299964666
Loss: 0.0045944442972540855
Loss: 0.004557174630463123
Loss: 0.004524242598563433
Loss: 0.0044931527227163315
Loss: 0.004467854276299477
Loss: 0.0044483342207968235
Loss: 0.004430633969604969
Loss: 0.004412636626511812
Loss: 0.004390399437397718
Loss: 0.004367375280708075
Loss: 0.0043429541401565075
Loss: 0.004318952560424805
Loss: 0.004297493025660515
Loss: 0.004278260283172131
Loss: 0.004259282257407904
Loss: 0.004240070469677448
Loss: 0.004221375100314617
Loss: 0.004204591736197472
Loss: 0.004189623985439539
Loss: 0.004178744740784168
Loss: 0.004176699556410313
Loss: 0.004199583549052477
Loss: 0.004255876410752535
Loss: 0.004382658284157515
Loss: 0.0043530818074941635
Loss: 0.004244551993906498
Loss: 0.0040865871123969555
Loss: 0.0041292328387498856
Loss: 0.004231391940265894
Loss: 0.004126087296754122
Loss: 0.004042566753923893
Loss: 0.004103119019418955
Loss: 0.004092505667358637
Loss: 0.004019537940621376
Loss: 0.004023351706564426
Loss: 0.004047599621117115
Loss: 0.004001640249043703
Loss: 0.003966611344367266
Loss: 0.003991736099123955
Loss: 0.003984592389315367
Loss: 0.003942655865103006
Loss: 0.00394061952829361
Loss: 0.003950918558984995
Loss: 0.003922493662685156
Loss: 0.003897940507158637
Loss: 0.0038964753039181232
Loss: 0.003894728608429432
Loss: 0.003879343392327428
Loss: 0.0038571078330278397
Loss: 0.0038470414001494646
Loss: 0.003846606472507119
Loss: 0.003844604594632983
Loss: 0.003844012739136815
Loss: 0.0038569201715290546
Loss: 0.003924310207366943
Loss: 0.00406000716611743
Loss: 0.004040870815515518
Loss: 0.0039194258861243725
Loss: 0.003844375489279628
Loss: 0.003949026111513376
Loss: 0.003938083536922932
Loss: 0.0037630454171448946
Loss: 0.003779373364523053
Loss: 0.0038857446052134037
Loss: 0.0037623539101332426
Loss: 0.0037093651480972767
Loss: 0.0037700263783335686
Loss: 0.0037403011228889227
Loss: 0.0036913203075528145
Loss: 0.0037061418406665325
Loss: 0.0037218795623630285
Loss: 0.003686590353026986
Loss: 0.0036523884627968073
Loss: 0.0036675320006906986
Loss: 0.003671878483146429
Loss: 0.0036402526311576366
Loss: 0.003635736647993326
Loss: 0.0036613401025533676
Loss: 0.0036506683100014925
Loss: 0.0036240098997950554
Loss: 0.003615354420617223
Loss: 0.0036380989477038383
Loss: 0.0036377348005771637
Loss: 0.00360107421875
Loss: 0.003593033878132701
Loss: 0.003607899649068713
Loss: 0.003591150976717472
Loss: 0.0035695016849786043
Loss: 0.0035655000247061253
Loss: 0.003572129411622882
Loss: 0.003566489554941654
Loss: 0.0035444386303424835
Loss: 0.00353705370798707
Loss: 0.00354083813726902
Loss: 0.0035284829791635275
Loss: 0.003512948052957654
Loss: 0.003509168978780508
Loss: 0.0035107184667140245
Loss: 0.0035015821922570467
Loss: 0.0034896836150437593
Loss: 0.0034883662592619658
Loss: 0.003493986092507839
Loss: 0.003501525614410639
Loss: 0.003531605936586857
Loss: 0.003616343019530177
Loss: 0.003698092419654131
Loss: 0.0038203545846045017
Loss: 0.003685325151309371
Loss: 0.0034991144202649593
Loss: 0.003518782090395689
Loss: 0.0036264334339648485
Loss: 0.0035367163363844156
Loss: 0.003440901404246688
Loss: 0.003518543438985944
Loss: 0.0035328648518770933
Loss: 0.0034353083465248346
Loss: 0.00346529227681458
Loss: 0.0035001798532903194
Loss: 0.003430750221014023
Loss: 0.003430715063586831
Loss: 0.0034701258409768343
Loss: 0.0034244663547724485
Loss: 0.003410042729228735
Loss: 0.0034425717312842607
Loss: 0.0034179699141532183
Loss: 0.0033951671794056892
Loss: 0.0034196542110294104
Loss: 0.0034101130440831184
Loss: 0.003384392010048032
Loss: 0.0033934079110622406
Loss: 0.0033989334478974342
Loss: 0.0033809682354331017
Loss: 0.0033733202144503593
Loss: 0.003381952177733183
Loss: 0.0033772250171750784
Loss: 0.003364256117492914
Loss: 0.003366458462551236
Loss: 0.0033697611652314663
Loss: 0.0033599520102143288
Loss: 0.0033545673359185457
Loss: 0.0033572716638445854
Loss: 0.003354450687766075
Loss: 0.0033493777737021446
Loss: 0.0033466853201389313
Loss: 0.0033422443084418774
Loss: 0.003340976545587182
Loss: 0.0033409998286515474
Loss: 0.003335855435580015
Loss: 0.003331484505906701
Loss: 0.0033322458621114492
Loss: 0.0033306635450571775
Loss: 0.003325965255498886
Loss: 0.003324162447825074
Loss: 0.003322525881230831
Loss: 0.003319389885291457
Loss: 0.0033188466913998127
Loss: 0.0033165374770760536
Loss: 0.0033124226611107588
Loss: 0.003311587031930685
Loss: 0.003310838947072625
Loss: 0.003307157661765814
Loss: 0.003305277554318309
Loss: 0.0033048526383936405
Loss: 0.003302546450868249
Loss: 0.0032988504972308874
Loss: 0.0032977601513266563
Loss: 0.0032964847050607204
Loss: 0.003293360583484173
Loss: 0.003291460918262601
Loss: 0.003290461376309395
Loss: 0.0032881430815905333
Loss: 0.003285869024693966
Loss: 0.003284244565293193
Loss: 0.003282617311924696
Loss: 0.0032805888913571835
Loss: 0.0032784072682261467
Loss: 0.003276875941082835
Loss: 0.0032752675469964743
Loss: 0.0032732104882597923
Loss: 0.0032713254913687706
Loss: 0.0032701012678444386
Loss: 0.0032690586522221565
Loss: 0.0032672674860805273
Loss: 0.003265275387093425
Loss: 0.003263704478740692
Loss: 0.003262108191847801
Loss: 0.0032603731378912926
Loss: 0.0032591409981250763
Loss: 0.0032586376182734966
Loss: 0.003258530516177416
Loss: 0.0032573507633060217
Loss: 0.0032556941732764244
Loss: 0.0032531500328332186
Loss: 0.0032512617763131857
Loss: 0.003249585162848234
Loss: 0.0032482119277119637
Loss: 0.0032470759470015764
Loss: 0.003245997242629528
Loss: 0.003245016559958458
Loss: 0.0032439902424812317
Loss: 0.00324281700886786
Loss: 0.0032415336463600397
Loss: 0.0032404812518507242
Loss: 0.0032394719310104847
Loss: 0.0032383170910179615
Loss: 0.0032372265122830868
Loss: 0.0032362444326281548
Loss: 0.003235147101804614
Loss: 0.0032341524492949247
Loss: 0.003233249532058835
Loss: 0.00323231378570199
Loss: 0.003231286769732833
Loss: 0.0032303230836987495
Loss: 0.0032293798867613077
Loss: 0.0032284955959767103
Loss: 0.0032275880221277475
Loss: 0.003226663451641798
Loss: 0.003225861582905054
Loss: 0.0032252350356429815
Loss: 0.0032247898634523153
Loss: 0.0032243477180600166
Loss: 0.0032232541125267744
Loss: 0.003222891828045249
Loss: 0.003222361672669649
Loss: 0.003221618477255106
Loss: 0.003220227314159274
Loss: 0.003219634061679244
Loss: 0.0032192629296332598
Loss: 0.0032190466299653053
Loss: 0.0032176394015550613
Loss: 0.00321791460737586
Loss: 0.003218494588509202
Loss: 0.0032194512896239758
Loss: 0.003220506012439728
Loss: 0.00322375213727355
Loss: 0.0032264310866594315
Loss: 0.003230766160413623
Loss: 0.0032312164548784494
Loss: 0.003232110058888793
Loss: 0.003228957997635007
Loss: 0.003222823143005371
Loss: 0.003215001430362463
Loss: 0.00320890243165195
Loss: 0.0032056712079793215
Loss: 0.003206256777048111
Loss: 0.00320975249633193
Loss: 0.0032137350644916296
Loss: 0.0032186522148549557
Loss: 0.003222116967663169
Loss: 0.003226781962439418
Loss: 0.0032254518009722233
Loss: 0.003225687425583601
Loss: 0.003217892488464713
Loss: 0.0032113706693053246
Loss: 0.0032042546663433313
Loss: 0.0031993030570447445
Loss: 0.00319695589132607
Loss: 0.003197047859430313
Loss: 0.0031986841931939125
Loss: 0.0032007580157369375
Loss: 0.0032016849145293236
Loss: 0.0032012981828302145
Loss: 0.0032011070288717747
Loss: 0.003201881656423211
Loss: 0.003203505417332053
Loss: 0.003204207867383957
Loss: 0.0032067098654806614
Loss: 0.003208673559129238
Loss: 0.003213155083358288
Loss: 0.0032146379817277193
Loss: 0.003216550452634692
Loss: 0.0032141855917871
Loss: 0.0032135804649442434
Loss: 0.0032068563159555197
Loss: 0.003200518200173974
Loss: 0.0031915809959173203
Loss: 0.0031862149480730295
Loss: 0.003182958345860243
Loss: 0.0031807185150682926
Loss: 0.0031799834687262774
Loss: 0.003181068692356348
Loss: 0.0031831073574721813
Loss: 0.0031859849113970995
Loss: 0.003190793562680483
Loss: 0.003195621073246002
Loss: 0.003202850231900811
Loss: 0.0032085024286061525
Loss: 0.0032189027406275272
Loss: 0.003224812215194106
Loss: 0.003230436472222209
Loss: 0.0032227656338363886
Loss: 0.003211777890101075
Loss: 0.0031917376909404993
Loss: 0.0031747096218168736
Loss: 0.0031670252792537212
Loss: 0.0031701787374913692
Loss: 0.0031800190918147564
Loss: 0.003190059680491686
Loss: 0.0031989479903131723
Loss: 0.0031980620697140694
Loss: 0.0031898494344204664
Loss: 0.0031781326979398727
Loss: 0.003166062757372856
Loss: 0.0031592969316989183
Loss: 0.003159319283440709
Loss: 0.003163339104503393
Loss: 0.0031683489214628935
Loss: 0.0031724434811621904
Loss: 0.003174134064465761
Loss: 0.0031740383710712194
Loss: 0.0031704825814813375
Loss: 0.003165007336065173
Loss: 0.0031583323143422604
Loss: 0.003152466146275401
Loss: 0.0031491045374423265
Loss: 0.0031485403887927532
Loss: 0.003149994183331728
Loss: 0.003152068005874753
Loss: 0.003154556266963482
Loss: 0.0031580724753439426
Loss: 0.0031624971888959408
Loss: 0.0031655398197472095
Loss: 0.00316796125844121
Loss: 0.0031670713797211647
Loss: 0.0031657915096729994
Loss: 0.003161961678415537
Loss: 0.0031582703813910484
Loss: 0.003152024932205677
Loss: 0.00314501253888011
Loss: 0.0031396765261888504
Loss: 0.0031372082885354757
Loss: 0.003137784544378519
Loss: 0.0031407619826495647
Loss: 0.0031450586393475533
Loss: 0.003148895688354969
Loss: 0.0031518200412392616
Loss: 0.0031527727842330933
Loss: 0.0031546561513096094
Loss: 0.00315438793040812
Loss: 0.0031553597655147314
Loss: 0.0031516938470304012
Loss: 0.003147182986140251
Loss: 0.0031395452097058296
Loss: 0.003132040146738291
Loss: 0.0031280796974897385
Loss: 0.003127977717667818
Loss: 0.0031305253505706787
Loss: 0.003133418271318078
Loss: 0.003136144019663334
Loss: 0.0031379812862724066
Loss: 0.003142495406791568
Loss: 0.0031443447805941105
Loss: 0.0031479401513934135
Loss: 0.0031472991686314344
Loss: 0.003149771597236395
Loss: 0.0031470865942537785
Loss: 0.003145501483231783
Loss: 0.0031394849065691233
Loss: 0.003134058555588126
Loss: 0.0031265518628060818
Loss: 0.0031204076949507
Loss: 0.003117634216323495
Loss: 0.0031172544695436954
Loss: 0.003118738532066345
Loss: 0.0031209406442940235
Loss: 0.0031239697709679604
Loss: 0.003127391915768385
Loss: 0.0031329174526035786
Loss: 0.0031384113244712353
Loss: 0.00315078510902822
Loss: 0.003157388186082244
Loss: 0.003170777577906847
Loss: 0.0031729775946587324
Loss: 0.0031762237194925547
Loss: 0.0031601733062416315
Loss: 0.003146012080833316
Loss: 0.003123094327747822
Loss: 0.0031102104112505913
Loss: 0.0031118523329496384
Loss: 0.003121835645288229
Loss: 0.0031338203698396683
Loss: 0.0031389847863465548
Loss: 0.003137782448902726
Loss: 0.0031293793581426144
Loss: 0.0031184591352939606
Loss: 0.0031088257674127817
Loss: 0.0031047167722135782
Loss: 0.003106606425717473
Loss: 0.0031126453541219234
Loss: 0.003119272878393531
Loss: 0.003122662426903844
