[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.012669493444263935
Loss: 0.012695594690740108
Loss: 0.012694882228970528
Loss: 0.012689274735748768
Loss: 0.012654534541070461
Loss: 0.012632348574697971
Loss: 0.012631797231733799
Loss: 0.012647826224565506
Loss: 0.012664481066167355
Loss: 0.012663468718528748
Loss: 0.012653840705752373
Loss: 0.012643733993172646
Loss: 0.012643054127693176
Loss: 0.012657039798796177
Loss: 0.012676547281444073
Loss: 0.012700202874839306
Loss: 0.012706505134701729
Loss: 0.012711584568023682
Loss: 0.012696701101958752
Loss: 0.01268173661082983
Loss: 0.012663789093494415
Loss: 0.012658686377108097
Loss: 0.012657959014177322
Loss: 0.012654650025069714
Loss: 0.012651198543608189
Loss: 0.012642751447856426
Loss: 0.012642241083085537
Loss: 0.012649348005652428
Loss: 0.012662325985729694
Loss: 0.01266520842909813
Loss: 0.012656515464186668
Loss: 0.0126390615478158
Loss: 0.012627790682017803
Loss: 0.012628015130758286
Loss: 0.012636441737413406
Loss: 0.012642540037631989
Loss: 0.012642748653888702
Loss: 0.012636454775929451
Loss: 0.012629956007003784
Loss: 0.012628461234271526
Loss: 0.012632525525987148
Loss: 0.012640501372516155
Loss: 0.012646682560443878
Loss: 0.012653096579015255
Loss: 0.012654243037104607
Loss: 0.012658684514462948
Loss: 0.012661442160606384
Loss: 0.012670251540839672
Loss: 0.012671125121414661
Loss: 0.012673766352236271
Loss: 0.012656236998736858
Loss: 0.012638984248042107
Loss: 0.012625930830836296
Loss: 0.012626814655959606
Loss: 0.012639359571039677
Loss: 0.012652053497731686
Loss: 0.012663226574659348
Loss: 0.012659220024943352
Loss: 0.012650839984416962
Loss: 0.01263561099767685
Loss: 0.01262865774333477
Loss: 0.012631900608539581
Loss: 0.012639734894037247
Loss: 0.012643308378756046
Loss: 0.01264070626348257
Loss: 0.012633780017495155
Loss: 0.012626574374735355
Loss: 0.012623736634850502
Loss: 0.012626385316252708
Loss: 0.012633569538593292
Loss: 0.012639169581234455
Loss: 0.012645848095417023
Loss: 0.012645275332033634
Loss: 0.012648805975914001
Loss: 0.012651617638766766
Loss: 0.012662792578339577
Loss: 0.012674666941165924
Loss: 0.012689560651779175
Loss: 0.012685037218034267
Loss: 0.012674698606133461
Loss: 0.012642660178244114
Loss: 0.012622503563761711
Loss: 0.012623710557818413
Loss: 0.012639113701879978
Loss: 0.012653992511332035
Loss: 0.01265022810548544
Loss: 0.012638389132916927
Loss: 0.012622523121535778
Loss: 0.012618414126336575
Loss: 0.01262575015425682
Loss: 0.012634802609682083
Loss: 0.012641598470509052
Loss: 0.012639224529266357
Loss: 0.012633423320949078
Loss: 0.012624560855329037
Loss: 0.012620095163583755
Loss: 0.012621447443962097
Loss: 0.012629184871912003
Loss: 0.012637650594115257
Loss: 0.012648639269173145
Loss: 0.01265325304120779
Loss: 0.012660444714128971
Loss: 0.012654488906264305
Loss: 0.01265869103372097
Loss: 0.012664145790040493
Loss: 0.012683732435107231
Loss: 0.012697171419858932
Loss: 0.012710421346127987
Loss: 0.012675146572291851
Loss: 0.012640444561839104
Loss: 0.012625173665583134
Loss: 0.012646760791540146
Loss: 0.012677343562245369
Loss: 0.012676103040575981
Loss: 0.012659072875976562
Loss: 0.012638668529689312
Loss: 0.012639558874070644
Loss: 0.012649448588490486
Loss: 0.012650495395064354
Loss: 0.012644052505493164
Loss: 0.012626989744603634
Loss: 0.012620373629033566
Loss: 0.012627733871340752
Loss: 0.012643902562558651
Loss: 0.012654097750782967
Loss: 0.012653272598981857
Loss: 0.012639855965971947
Loss: 0.012624799273908138
Loss: 0.01261675450950861
Loss: 0.01262094546109438
Loss: 0.012628236785531044
Loss: 0.012632831931114197
Loss: 0.012628062628209591
Loss: 0.012621213681995869
Loss: 0.012614321894943714
Loss: 0.012611784040927887
Loss: 0.012613906525075436
Loss: 0.012618031352758408
Loss: 0.012620791792869568
Loss: 0.01262036431580782
Loss: 0.0126173235476017
Loss: 0.012613337486982346
Loss: 0.012611729092895985
Loss: 0.012613371945917606
Loss: 0.012617664411664009
Loss: 0.012624443508684635
Loss: 0.012632547877728939
Loss: 0.012642331421375275
Loss: 0.012649795040488243
Loss: 0.012662353925406933
Loss: 0.012676849029958248
Loss: 0.012712211348116398
Loss: 0.01270926371216774
Loss: 0.01270601712167263
Loss: 0.012653115205466747
Loss: 0.012620317749679089
Loss: 0.012621205300092697
Loss: 0.01264902576804161
Loss: 0.012681582942605019
Loss: 0.012673567980527878
Loss: 0.01265906635671854
Loss: 0.012642038986086845
Loss: 0.012661040760576725
Loss: 0.012694641947746277
Loss: 0.012717406265437603
Loss: 0.012694809585809708
Loss: 0.012637784704566002
Loss: 0.012612990103662014
Loss: 0.012635588645935059
Loss: 0.0126650370657444
Loss: 0.012664350681006908
Loss: 0.012633990496397018
Loss: 0.012612779624760151
Loss: 0.012619968503713608
Loss: 0.01263651717454195
Loss: 0.012642820365726948
Loss: 0.012622653506696224
Loss: 0.012608691118657589
Loss: 0.012614190578460693
Loss: 0.012626055628061295
Loss: 0.012628268450498581
Loss: 0.012616644613444805
Loss: 0.012607073411345482
Loss: 0.012609971687197685
Loss: 0.01261785440146923
Loss: 0.012621897272765636
Loss: 0.012615489773452282
Loss: 0.012607920914888382
Loss: 0.012607082724571228
Loss: 0.012611916288733482
Loss: 0.012616260908544064
Loss: 0.012615959160029888
Loss: 0.01261222641915083
Loss: 0.012611426413059235
Loss: 0.012615106999874115
Loss: 0.012624424882233143
Loss: 0.012635085731744766
Loss: 0.012648839503526688
Loss: 0.012660912238061428
Loss: 0.012682524509727955
Loss: 0.01269541960209608
Loss: 0.012707632035017014
Loss: 0.012670346535742283
Loss: 0.012632456608116627
Loss: 0.012606985867023468
Loss: 0.012617816217243671
Loss: 0.012644622474908829
Loss: 0.01264752447605133
Loss: 0.012637782841920853
Loss: 0.012619387358427048
Loss: 0.012616915628314018
Loss: 0.012624469585716724
Loss: 0.012627103365957737
Loss: 0.01261941622942686
Loss: 0.012609966099262238
Loss: 0.012610129080712795
Loss: 0.012617108412086964
Loss: 0.012625962495803833
Loss: 0.01262326817959547
Loss: 0.012617155909538269
Loss: 0.01260865293443203
Loss: 0.012607844546437263
Loss: 0.012612646445631981
Loss: 0.012619630433619022
Loss: 0.012620300985872746
Loss: 0.012616871856153011
Loss: 0.012609206140041351
Loss: 0.012605195865035057
Loss: 0.012607230804860592
Loss: 0.01261412538588047
Loss: 0.012617964297533035
Loss: 0.012618809007108212
Loss: 0.012613228522241116
Loss: 0.012608171440660954
Loss: 0.0126054547727108
Loss: 0.012608407996594906
Loss: 0.012614712119102478
Loss: 0.012625579722225666
Loss: 0.012633906677365303
Loss: 0.012644649483263493
Loss: 0.012647071853280067
Loss: 0.012652760371565819
Loss: 0.012657711282372475
Loss: 0.012680009007453918
Loss: 0.012675738893449306
Loss: 0.012670798227190971
Loss: 0.01263159979134798
Loss: 0.012605705298483372
Loss: 0.012607763521373272
Loss: 0.012629307806491852
Loss: 0.012650706805288792
Loss: 0.012637360021471977
Loss: 0.01262033823877573
Loss: 0.012613975442945957
Loss: 0.01262771338224411
Loss: 0.012643377296626568
Loss: 0.012645993381738663
Loss: 0.012623592279851437
Loss: 0.012604620307683945
Loss: 0.01260326523333788
Loss: 0.012617084197700024
Loss: 0.01262533850967884
Loss: 0.012621189467608929
Loss: 0.012606712989509106
Loss: 0.012598289176821709
Loss: 0.012600528076291084
Loss: 0.012608647346496582
Loss: 0.012614507228136063
Loss: 0.012610827572643757
Loss: 0.012607560493052006
Loss: 0.01260882057249546
Loss: 0.012619349174201488
Loss: 0.012633711099624634
Loss: 0.012654738500714302
Loss: 0.012658351100981236
Loss: 0.012662515044212341
Loss: 0.012650623917579651
Loss: 0.012645866721868515
Loss: 0.012636969797313213
Loss: 0.012634526938199997
Loss: 0.012619738467037678
Loss: 0.012606248259544373
Loss: 0.012604117393493652
Loss: 0.012613911181688309
Loss: 0.0126285245642066
Loss: 0.012626436538994312
Loss: 0.012617472559213638
Loss: 0.012603966519236565
Loss: 0.012600966729223728
Loss: 0.012608454562723637
Loss: 0.012618097476661205
Loss: 0.012618470937013626
Loss: 0.012610451318323612
Loss: 0.012601184658706188
Loss: 0.012599615380167961
Loss: 0.01260556560009718
Loss: 0.012614729814231396
Loss: 0.012616625055670738
Loss: 0.012617199681699276
Loss: 0.012612617574632168
Loss: 0.012614140287041664
Loss: 0.012621856294572353
Loss: 0.012638782151043415
Loss: 0.01264412235468626
Loss: 0.012647218070924282
Loss: 0.012626628391444683
Loss: 0.012609162367880344
Loss: 0.012599918991327286
Loss: 0.012604725547134876
Loss: 0.012612888589501381
Loss: 0.01261347159743309
Loss: 0.012608318589627743
Loss: 0.012599927373230457
Loss: 0.012597616761922836
Loss: 0.0126029709354043
Loss: 0.012612634338438511
Loss: 0.012616423889994621
Loss: 0.012618559412658215
Loss: 0.012613503262400627
Loss: 0.012614707462489605
Loss: 0.012622376903891563
Loss: 0.01264332327991724
Loss: 0.012663111090660095
Loss: 0.012692230753600597
Loss: 0.012678890489041805
Loss: 0.012656339444220066
Loss: 0.01262595783919096
Loss: 0.012630200013518333
Loss: 0.01264495775103569
Loss: 0.01264140848070383
Loss: 0.012618029490113258
Loss: 0.01259534526616335
Loss: 0.012602304108440876
Loss: 0.012622413225471973
Loss: 0.01262986846268177
Loss: 0.012615679763257504
Loss: 0.01259638648480177
Loss: 0.012592543847858906
Loss: 0.0126029709354043
Loss: 0.012608466669917107
Loss: 0.012603463605046272
Loss: 0.01259319856762886
Loss: 0.01258958037942648
Loss: 0.012594371102750301
Loss: 0.012600214220583439
Loss: 0.012600590474903584
Loss: 0.012595168314874172
Loss: 0.012590169906616211
Loss: 0.012588931247591972
Loss: 0.012591884471476078
Loss: 0.012594981119036674
Loss: 0.012596173211932182
Loss: 0.012593763880431652
Loss: 0.01259236317127943
Loss: 0.012592519633471966
Loss: 0.012596660293638706
Loss: 0.01260435301810503
Loss: 0.012616820633411407
Loss: 0.012631665915250778
Loss: 0.012656218372285366
Loss: 0.012675615027546883
Loss: 0.012701934203505516
Loss: 0.012695672921836376
Loss: 0.012691819109022617
Loss: 0.012642375193536282
Loss: 0.012610714882612228
Loss: 0.012608002871274948
Loss: 0.012628070078790188
Loss: 0.012651368044316769
Loss: 0.01263665035367012
Loss: 0.012609761208295822
Loss: 0.01258938293904066
Loss: 0.012598792091012001
Loss: 0.012621842324733734
Loss: 0.012629997916519642
Loss: 0.012622854672372341
Loss: 0.012602840550243855
Loss: 0.012591608799993992
Loss: 0.012594535015523434
Loss: 0.012601204216480255
Loss: 0.012605300173163414
Loss: 0.01259995810687542
Loss: 0.012594346888363361
Loss: 0.012592105194926262
Loss: 0.01259706448763609
Loss: 0.012602303177118301
Loss: 0.012602285481989384
Loss: 0.012597187422215939
Loss: 0.012589501217007637
Loss: 0.012585770338773727
Loss: 0.012587069533765316
Loss: 0.012589801102876663
Loss: 0.01259203627705574
Loss: 0.012590638361871243
Loss: 0.012588108889758587
Loss: 0.012585037387907505
Loss: 0.01258347649127245
Loss: 0.012584022246301174
Loss: 0.012586078606545925
Loss: 0.012588843703269958
Loss: 0.012591620907187462
Loss: 0.012595361098647118
Loss: 0.01259978860616684
Loss: 0.012608553282916546
Loss: 0.012617756612598896
Loss: 0.01263369806110859
Loss: 0.01263828482478857
Loss: 0.012640276923775673
Loss: 0.012618190608918667
Loss: 0.01259606797248125
Loss: 0.012583443894982338
Loss: 0.012588469311594963
Loss: 0.01260300911962986
Loss: 0.012611289508640766
Loss: 0.01261503528803587
Loss: 0.012604879215359688
Loss: 0.01259593479335308
Loss: 0.01259305328130722
Loss: 0.012599080801010132
Loss: 0.012604255229234695
Loss: 0.012604981660842896
Loss: 0.01260031946003437
Loss: 0.012593014165759087
Loss: 0.012587486766278744
Loss: 0.012585564516484737
Loss: 0.012590407393872738
Loss: 0.012597888708114624
Loss: 0.012607680633664131
Loss: 0.0126103600487113
Loss: 0.012613856233656406
Loss: 0.012608852237462997
Loss: 0.012608119286596775
Loss: 0.012610063888132572
Loss: 0.012621641159057617
Loss: 0.012629671953618526
Loss: 0.012638387270271778
Loss: 0.01262480765581131
Loss: 0.012608074583113194
Loss: 0.012587041594088078
Loss: 0.012581947259604931
Loss: 0.012592097744345665
Loss: 0.012602671980857849
Loss: 0.012610130943357944
Loss: 0.012604349292814732
Loss: 0.012597711756825447
Loss: 0.012596845626831055
Loss: 0.012606709264218807
Loss: 0.012610395438969135
Loss: 0.012610770761966705
Loss: 0.012600204907357693
Loss: 0.01258990727365017
Loss: 0.012581687420606613
Loss: 0.012582418508827686
Loss: 0.012590653263032436
Loss: 0.012602762319147587
Loss: 0.012607482261955738
Loss: 0.012607905082404613
Loss: 0.01260025892406702
Loss: 0.012596677988767624
Loss: 0.012597965076565742
Loss: 0.012613157741725445
Loss: 0.01262547168880701
Loss: 0.012642982415854931
Loss: 0.012635793536901474
Loss: 0.012636515311896801
Loss: 0.012628825381398201
Loss: 0.012631059624254704
Loss: 0.0126377884298563
Loss: 0.012647643685340881
Loss: 0.012627726420760155
Loss: 0.01261070929467678
Loss: 0.012600290589034557
Loss: 0.012594182044267654
Loss: 0.012606486678123474
Loss: 0.012620857916772366
Loss: 0.012628357857465744
Loss: 0.012605119496583939
Loss: 0.012589401565492153
Loss: 0.012589842081069946
Loss: 0.012593301944434643
Loss: 0.012596040032804012
Loss: 0.012597781606018543
Loss: 0.01259208656847477
Loss: 0.012582667171955109
Loss: 0.012587183155119419
Loss: 0.012597979977726936
Loss: 0.012605423107743263
Loss: 0.012603764422237873
Loss: 0.012609362602233887
Loss: 0.012606282718479633
Loss: 0.012607535347342491
Loss: 0.012608777731657028
Loss: 0.01261879038065672
Loss: 0.012615667656064034
Loss: 0.012605216354131699
Loss: 0.012589205987751484
Loss: 0.01257958635687828
Loss: 0.01257769763469696
Loss: 0.012585034593939781
Loss: 0.012593153864145279
Loss: 0.012591004371643066
Loss: 0.012584496289491653
Loss: 0.012578116729855537
Loss: 0.012577991932630539
Loss: 0.012581253424286842
Loss: 0.012584785930812359
Loss: 0.012585743330419064
Loss: 0.012583918869495392
Loss: 0.012579075992107391
Loss: 0.012575327418744564
Loss: 0.012574154883623123
Loss: 0.012575318105518818
Loss: 0.012577688321471214
Loss: 0.012582149356603622
Loss: 0.012588285841047764
Loss: 0.012598615139722824
Loss: 0.012608707882463932
Loss: 0.012628348544239998
Loss: 0.012650474905967712
Loss: 0.012689411640167236
Loss: 0.012708033435046673
Loss: 0.012744338251650333
Loss: 0.01268397830426693
Loss: 0.012621919624507427
Loss: 0.01258958037942648
Loss: 0.012605253607034683
Loss: 0.012644289992749691
Loss: 0.012641236186027527
Loss: 0.01261301338672638
Loss: 0.0125799048691988
Loss: 0.012602197006344795
Loss: 0.012640070170164108
Loss: 0.012612761929631233
Loss: 0.012590552680194378
Loss: 0.012583255767822266
Loss: 0.012600667774677277
Loss: 0.012623638845980167
Loss: 0.012617150321602821
Loss: 0.012625029310584068
Loss: 0.012659135274589062
Loss: 0.012729494832456112
Loss: 0.012759028933942318
Loss: 0.012741423211991787
Loss: 0.012615380808711052
Loss: 0.01262704934924841
Loss: 0.012686775997281075
Loss: 0.012645209208130836
Loss: 0.012585217133164406
Loss: 0.012631997466087341
Loss: 0.01267574168741703
Loss: 0.012621518224477768
Loss: 0.01263365801423788
Loss: 0.012664426118135452
Loss: 0.012640101835131645
Loss: 0.01259508915245533
Loss: 0.012620620429515839
Loss: 0.01261900458484888
Loss: 0.012590160593390465
Loss: 0.012609457597136497
Loss: 0.012609359808266163
Loss: 0.01258845068514347
Loss: 0.012592469342052937
Loss: 0.012607526034116745
Loss: 0.012586519122123718
Loss: 0.012588397599756718
Loss: 0.012595827691257
Loss: 0.012583875097334385
Loss: 0.012578357011079788
Loss: 0.01258769165724516
Loss: 0.012580305337905884
Loss: 0.012575196102261543
Loss: 0.012584490701556206
Loss: 0.012580934911966324
Loss: 0.012572198174893856
Loss: 0.012578461319208145
Loss: 0.012584278360009193
Loss: 0.012575802393257618
Loss: 0.012577041052281857
Loss: 0.012579907663166523
Loss: 0.012583302333950996
Loss: 0.012583445757627487
Loss: 0.012586942873895168
Loss: 0.012587614357471466
Loss: 0.012587185949087143
Loss: 0.012583649717271328
Loss: 0.012592297978699207
Loss: 0.012592633254826069
Loss: 0.012585838325321674
Loss: 0.012582178227603436
Loss: 0.012588185258209705
Loss: 0.012584607116878033
Loss: 0.012581251561641693
Loss: 0.012577376328408718
Loss: 0.012573091313242912
Loss: 0.012569250538945198
Loss: 0.012569067999720573
Loss: 0.012568805366754532
Loss: 0.012568330392241478
Loss: 0.01256546750664711
Loss: 0.012562751770019531
Loss: 0.012564066797494888
Loss: 0.012566340155899525
Loss: 0.01256586518138647
Loss: 0.012564514763653278
Loss: 0.012563344091176987
Loss: 0.012565403245389462
Loss: 0.01257022749632597
Loss: 0.012579597532749176
Loss: 0.012593545950949192
Loss: 0.0126259233802557
Loss: 0.012673879973590374
Loss: 0.012766429223120213
Loss: 0.012776547111570835
Loss: 0.01279265433549881
Loss: 0.012688940390944481
Loss: 0.012631354853510857
Loss: 0.012596160173416138
Loss: 0.012652356177568436
Loss: 0.012707679532468319
Loss: 0.012606116011738777
Loss: 0.012596587650477886
Loss: 0.01262684352695942
Loss: 0.012600543908774853
Loss: 0.012631026096642017
Loss: 0.012608411721885204
Loss: 0.012578138150274754
Loss: 0.012594635598361492
Loss: 0.012591298669576645
Loss: 0.01256891805678606
Loss: 0.012586343102157116
Loss: 0.012587007135152817
Loss: 0.012574504129588604
Loss: 0.012588120065629482
Loss: 0.012576851062476635
Loss: 0.012564461678266525
Loss: 0.012574601918458939
Loss: 0.012576466426253319
Loss: 0.012564588338136673
Loss: 0.012568553909659386
Loss: 0.012574496679008007
Loss: 0.012566179037094116
Loss: 0.012565640732645988
Loss: 0.012568498030304909
Loss: 0.0125654311850667
Loss: 0.012559235095977783
Loss: 0.012562491931021214
Loss: 0.012564094737172127
Loss: 0.012558645568788052
Loss: 0.01255796104669571
Loss: 0.012559870257973671
Loss: 0.012558487243950367
Loss: 0.012555928900837898
Loss: 0.012556910514831543
Loss: 0.01255844160914421
Loss: 0.012557641603052616
Loss: 0.01255570724606514
Loss: 0.012555628083646297
Loss: 0.012557044625282288
Loss: 0.012559217400848866
Loss: 0.012561915442347527
Loss: 0.012571348808705807
Loss: 0.012586871162056923
Loss: 0.012623419985175133
Loss: 0.012648853473365307
Loss: 0.01267626229673624
Loss: 0.012653856538236141
Loss: 0.012614908628165722
Loss: 0.012562868185341358
Loss: 0.012568927370011806
Loss: 0.012604408897459507
Loss: 0.012605623342096806
Loss: 0.012605910189449787
Loss: 0.012577597051858902
Loss: 0.012568331323564053
Loss: 0.01257288083434105
Loss: 0.01257916260510683
Loss: 0.012585432268679142
Loss: 0.012570256367325783
Loss: 0.012553554959595203
Loss: 0.012550598941743374
Loss: 0.01256245281547308
Loss: 0.012568061240017414
Loss: 0.01256132684648037
Loss: 0.012563006952404976
Loss: 0.01255735382437706
Loss: 0.012549567967653275
Loss: 0.012546383775770664
Loss: 0.012543611228466034
Loss: 0.012539537623524666
Loss: 0.012541203759610653
Loss: 0.012541919946670532
Loss: 0.012537602335214615
Loss: 0.012534117326140404
Loss: 0.012533358298242092
Loss: 0.012533643282949924
Loss: 0.012534031644463539
Loss: 0.012538000009953976
Loss: 0.012546082027256489
Loss: 0.012571928091347218
Loss: 0.012598724104464054
Loss: 0.012661237269639969
Loss: 0.012669118121266365
Loss: 0.012693483382463455
Loss: 0.012608654797077179
Loss: 0.012535843066871166
Loss: 0.012525507248938084
Loss: 0.012571826577186584
Loss: 0.012602697126567364
Loss: 0.012549856677651405
Loss: 0.012522697448730469
Loss: 0.012541805393993855
Loss: 0.012560517527163029
Loss: 0.012569190934300423
Loss: 0.012582192197442055
Loss: 0.01268488448113203
Loss: 0.012911254540085793
Loss: 0.012993136420845985
Loss: 0.012795769609510899
Loss: 0.012588543817400932
Loss: 0.012816683389246464
Loss: 0.012676695361733437
Loss: 0.012719159945845604
Loss: 0.012899445369839668
Loss: 0.013241477310657501
Loss: 0.01488051749765873
Loss: 0.015683168545365334
Loss: 0.016232088208198547
Loss: 0.020535999909043312
Loss: 0.015671908855438232
Loss: 0.014812752604484558
Loss: 0.014758629724383354
Loss: 0.014717538841068745
Loss: 0.01451967004686594
Loss: 0.01429061871021986
Loss: 0.014609492383897305
Loss: 0.014056464657187462
Loss: 0.014066487550735474
Loss: 0.01399755384773016
Loss: 0.01390661671757698
Loss: 0.013871250674128532
Loss: 0.013682517223060131
Loss: 0.013476780615746975
Loss: 0.013427536003291607
Loss: 0.013454691506922245
Loss: 0.013390088453888893
Loss: 0.013438299298286438
Loss: 0.013503706082701683
Loss: 0.013369938358664513
Loss: 0.013230045326054096
Loss: 0.013196742162108421
Loss: 0.013170022517442703
Loss: 0.013222644105553627
Loss: 0.01321538258343935
Loss: 0.013103886507451534
Loss: 0.013054161332547665
Loss: 0.013076660223305225
Loss: 0.013093743473291397
Loss: 0.013044913299381733
Loss: 0.012997305020689964
Loss: 0.012996557168662548
Loss: 0.012994113378226757
Loss: 0.012989157810807228
Loss: 0.012957281433045864
Loss: 0.012937436811625957
Loss: 0.012928714044392109
Loss: 0.01291746087372303
Loss: 0.012904531322419643
Loss: 0.012900990433990955
Loss: 0.012896202504634857
Loss: 0.012873316183686256
Loss: 0.012864429503679276
Loss: 0.01285995077341795
Loss: 0.0128452954813838
Loss: 0.012842281721532345
Loss: 0.012839577160775661
Loss: 0.012831135652959347
Loss: 0.012824690900743008
Loss: 0.012821102514863014
Loss: 0.012824124656617641
Loss: 0.012837206944823265
Loss: 0.01284896768629551
Loss: 0.012878427281975746
Loss: 0.012877734377980232
Loss: 0.012874362990260124
Loss: 0.012824554927647114
Loss: 0.012779802083969116
Loss: 0.012765124440193176
Loss: 0.012783168815076351
Loss: 0.0127997025847435
Loss: 0.012780425138771534
Loss: 0.012753521092236042
Loss: 0.01274095568805933
Loss: 0.012748923152685165
Loss: 0.012758149765431881
Loss: 0.012747200205922127
Loss: 0.012730960734188557
Loss: 0.012721794657409191
Loss: 0.012722453102469444
Loss: 0.012727740220725536
Loss: 0.012725699692964554
Loss: 0.012719542719423771
Loss: 0.012710977345705032
Loss: 0.01270564366132021
Loss: 0.012706100009381771
Loss: 0.012708110734820366
Loss: 0.01270886231213808
Loss: 0.012705013155937195
Loss: 0.012699411250650883
Loss: 0.012694211676716805
Loss: 0.012691528536379337
Loss: 0.012691562995314598
Loss: 0.012692190706729889
Loss: 0.01269215252250433
Loss: 0.012690136209130287
Loss: 0.012686803936958313
Loss: 0.012682505883276463
Loss: 0.012678987346589565
Loss: 0.012676901184022427
Loss: 0.01267582643777132
Loss: 0.012675312347710133
Loss: 0.012675289995968342
Loss: 0.012676057405769825
Loss: 0.01267851423472166
Loss: 0.01268351636826992
Loss: 0.01268314104527235
Loss: 0.01268062461167574
Loss: 0.012669818475842476
Loss: 0.012662441469728947
Loss: 0.012659868225455284
Loss: 0.012662260793149471
Loss: 0.0126669742166996
Loss: 0.012667804956436157
Loss: 0.01266639493405819
Loss: 0.01265923772007227
Loss: 0.012653888203203678
Loss: 0.012651450000703335
Loss: 0.012652501463890076
Loss: 0.012655527330935001
Loss: 0.01265795435756445
Loss: 0.012660181149840355
Loss: 0.012656107544898987
Loss: 0.012652627192437649
Loss: 0.012647081166505814
Loss: 0.012643898837268353
Loss: 0.012643109075725079
Loss: 0.012643938884139061
Loss: 0.012647767551243305
Loss: 0.012654471211135387
Loss: 0.012669133953750134
Loss: 0.012686273083090782
Loss: 0.01271832175552845
Loss: 0.012732740491628647
Loss: 0.012755786068737507
Loss: 0.01272298488765955
Loss: 0.012684095650911331
Loss: 0.012641790322959423
Loss: 0.012641049921512604
Loss: 0.01267292257398367
Loss: 0.012687278911471367
Loss: 0.012681360356509686
Loss: 0.012645851820707321
Loss: 0.012629725970327854
Loss: 0.012641003355383873
Loss: 0.012662109918892384
Loss: 0.012681112624704838
Loss: 0.012664388865232468
Loss: 0.012649224139750004
Loss: 0.012631002813577652
Loss: 0.012634795159101486
Loss: 0.012648023664951324
Loss: 0.012645130045711994
Loss: 0.012632462196052074
Loss: 0.01261559221893549
Loss: 0.012610691599547863
Loss: 0.012617564760148525
Loss: 0.012626281939446926
Loss: 0.012630048207938671
Loss: 0.012622137553989887
Loss: 0.012614448554813862
Loss: 0.012614157050848007
Loss: 0.012627772055566311
Loss: 0.012664440087974072
Loss: 0.012683942914009094
Loss: 0.012731308117508888
Loss: 0.012654372490942478
Loss: 0.012611120007932186
Loss: 0.01262381300330162
Loss: 0.012654170393943787
Loss: 0.012668896466493607
Loss: 0.012615806423127651
Loss: 0.012607920914888382
Loss: 0.012641791254281998
Loss: 0.01262960210442543
Loss: 0.012606974691152573
Loss: 0.012599604204297066
Loss: 0.012617030180990696
Loss: 0.012636047787964344
Loss: 0.012613683007657528
Loss: 0.012598221190273762
Loss: 0.01260111853480339
Loss: 0.012611637823283672
Loss: 0.01261935569345951
Loss: 0.012606068514287472
Loss: 0.01259534526616335
Loss: 0.012591328471899033
Loss: 0.012596124783158302
Loss: 0.012603341601788998
Loss: 0.012606109492480755
Loss: 0.012604288756847382
Loss: 0.012597703374922276
Loss: 0.012593631632626057
Loss: 0.012594513595104218
Loss: 0.012600907124578953
Loss: 0.012612959370017052
Loss: 0.012615015730261803
Loss: 0.012621505185961723
Loss: 0.012612909078598022
Loss: 0.012610126286745071
Loss: 0.012606555595993996
Loss: 0.01260528527200222
Loss: 0.012609399855136871
Loss: 0.012604955583810806
Loss: 0.012597806751728058
Loss: 0.012587430886924267
Loss: 0.012581205926835537
Loss: 0.012580491602420807
Loss: 0.012584658339619637
Loss: 0.012591157108545303
Loss: 0.012596930377185345
Loss: 0.012603335082530975
Loss: 0.012606441974639893
Loss: 0.012614631094038486
Loss: 0.012632163241505623
Loss: 0.012646610848605633
Loss: 0.012692196294665337
Loss: 0.012643301859498024
Loss: 0.012612867169082165
Loss: 0.012589428573846817
Loss: 0.01261539664119482
Loss: 0.0126534728333354
Loss: 0.012620105408132076
Loss: 0.012590116821229458
Loss: 0.012590634636580944
Loss: 0.01260258350521326
Loss: 0.012607010081410408
Loss: 0.012581536546349525
Loss: 0.012576007284224033
Loss: 0.012589961290359497
Loss: 0.012600581161677837
Loss: 0.012601207010447979
Loss: 0.0125845056027174
Loss: 0.01257367618381977
Loss: 0.012574736960232258
Loss: 0.012583157978951931
Loss: 0.01259183045476675
Loss: 0.012585657648742199
Loss: 0.012577530927956104
Loss: 0.012569449841976166
Loss: 0.012568475678563118
Loss: 0.012572999112308025
Loss: 0.012576965615153313
Loss: 0.01257958821952343
Loss: 0.01257561519742012
Loss: 0.01257138792425394
Loss: 0.012566898949444294
Loss: 0.012565283104777336
Loss: 0.012566917575895786
Loss: 0.012570139020681381
Loss: 0.012573935091495514
Loss: 0.012575824744999409
Loss: 0.012578940950334072
Loss: 0.012580628506839275
Loss: 0.01258634589612484
Loss: 0.012591095641255379
Loss: 0.0126017602160573
Loss: 0.012608280405402184
Loss: 0.012627611868083477
Loss: 0.01264133770018816
