[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.007580596953630447
Loss: 0.007666960824280977
Loss: 0.007595948874950409
Loss: 0.007532547693699598
Loss: 0.007570008747279644
Loss: 0.007583206053823233
Loss: 0.007536853663623333
Loss: 0.007522734347730875
Loss: 0.007552840746939182
Loss: 0.007549060508608818
Loss: 0.007498419377952814
Loss: 0.00752702122554183
Loss: 0.0075562577694654465
Loss: 0.007489426992833614
Loss: 0.00750169949606061
Loss: 0.007538982667028904
Loss: 0.007485124282538891
Loss: 0.007477902341634035
Loss: 0.007512881886214018
Loss: 0.007481064181774855
Loss: 0.007452011574059725
Loss: 0.007482173386961222
Loss: 0.007473621983081102
Loss: 0.007445225026458502
Loss: 0.007445857394486666
Loss: 0.007450443226844072
Loss: 0.0074533503502607346
Loss: 0.007424783892929554
Loss: 0.0074267140589654446
Loss: 0.007443684618920088
Loss: 0.007427682168781757
Loss: 0.007413283921778202
Loss: 0.007404840551316738
Loss: 0.007410227786749601
Loss: 0.007411261089146137
Loss: 0.007401210721582174
Loss: 0.007393124047666788
Loss: 0.007385021075606346
Loss: 0.007385008502751589
Loss: 0.007386627607047558
Loss: 0.00738544249907136
Loss: 0.007383888587355614
Loss: 0.007377487141638994
Loss: 0.007370165549218655
Loss: 0.007363501004874706
Loss: 0.007358131930232048
Loss: 0.0073553416877985
Loss: 0.007354344706982374
Loss: 0.00735571188852191
Loss: 0.0073583004996180534
Loss: 0.007363392040133476
Loss: 0.007365199737250805
Loss: 0.007373168133199215
Loss: 0.007366918958723545
Loss: 0.0073648602701723576
Loss: 0.007347053848206997
Loss: 0.007332277949899435
Loss: 0.007323382887989283
Loss: 0.007322211749851704
Loss: 0.007328511215746403
Loss: 0.007331000175327063
Loss: 0.007331214379519224
Loss: 0.0073213838040828705
Loss: 0.007311408407986164
Loss: 0.007300820201635361
Loss: 0.007295303512364626
Loss: 0.007293996401131153
Loss: 0.007297178264707327
Loss: 0.007302318699657917
Loss: 0.007302211597561836
Loss: 0.0073020881973207
Loss: 0.007296453695744276
Loss: 0.007291923277080059
Loss: 0.007284511812031269
Loss: 0.007279838901013136
Loss: 0.007274832110852003
Loss: 0.0072726113721728325
Loss: 0.0072708833031356335
Loss: 0.007271548267453909
Loss: 0.0072706411592662334
Loss: 0.007275594398379326
Loss: 0.007279770448803902
Loss: 0.007294302806258202
Loss: 0.007300950586795807
Loss: 0.007332233712077141
Loss: 0.00733286002650857
Loss: 0.00734924990683794
Loss: 0.007301841862499714
Loss: 0.007262383587658405
Loss: 0.0072438716888427734
Loss: 0.0072555700317025185
Loss: 0.007283729501068592
Loss: 0.007285262458026409
Loss: 0.007279197219759226
Loss: 0.007251119241118431
Loss: 0.007236019242554903
Loss: 0.0072326757945120335
Loss: 0.007241790648549795
Loss: 0.007255795877426863
Loss: 0.007262745406478643
Loss: 0.0072615379467606544
Loss: 0.00724729523062706
Loss: 0.0072359610348939896
Loss: 0.007226158399134874
Loss: 0.007220500614494085
Loss: 0.007218692917376757
Loss: 0.007220476865768433
Loss: 0.007226462010294199
Loss: 0.007232808042317629
Loss: 0.007247664965689182
Loss: 0.007266981527209282
Loss: 0.007305704057216644
Loss: 0.007308606989681721
Loss: 0.007319419179111719
Loss: 0.007269321940839291
Loss: 0.0072217364795506
Loss: 0.007210941053926945
Loss: 0.007237561512738466
Loss: 0.0072736782021820545
Loss: 0.007249076385051012
Loss: 0.007217009551823139
Loss: 0.0072025456465780735
Loss: 0.007213274948298931
Loss: 0.007232123985886574
Loss: 0.007227081339806318
Loss: 0.007215655874460936
Loss: 0.007201626896858215
Loss: 0.0071960859932005405
Loss: 0.00720243901014328
Loss: 0.0072091431356966496
Loss: 0.007212623953819275
Loss: 0.0072050439193844795
Loss: 0.007197507191449404
Loss: 0.007190766744315624
Loss: 0.007188465911895037
Loss: 0.007187936920672655
Loss: 0.0071891965344548225
Loss: 0.007191773969680071
Loss: 0.007193628698587418
Loss: 0.007197704166173935
Loss: 0.007201398257166147
Loss: 0.0072118425741791725
Loss: 0.0072174048982560635
Loss: 0.007231912110000849
Loss: 0.007236455101519823
Loss: 0.007245529908686876
Loss: 0.007223531603813171
Loss: 0.007203937508165836
Loss: 0.007182789966464043
Loss: 0.007174345664680004
Loss: 0.007180577609688044
Loss: 0.007190367206931114
Loss: 0.007199861574918032
Loss: 0.007195862475782633
Loss: 0.00718759885057807
Loss: 0.007176292594522238
Loss: 0.0071694799698889256
Loss: 0.007167815696448088
Loss: 0.007171054370701313
Loss: 0.007175785955041647
Loss: 0.007179190870374441
Loss: 0.007182953879237175
Loss: 0.0071819741278886795
Loss: 0.007182221859693527
Loss: 0.007175271864980459
Loss: 0.007174264173954725
Loss: 0.007166907656937838
Loss: 0.007167177740484476
Loss: 0.007160660810768604
Loss: 0.007160235196352005
Loss: 0.007158150430768728
Loss: 0.007157076150178909
Loss: 0.0071565876714885235
Loss: 0.007155285682529211
Loss: 0.00715696020051837
Loss: 0.0071578677743673325
Loss: 0.0071622575633227825
Loss: 0.007174264173954725
Loss: 0.007200437132269144
Loss: 0.007244613021612167
Loss: 0.007340508513152599
Loss: 0.007319409865885973
Loss: 0.007284339517354965
Loss: 0.007179523352533579
Loss: 0.007169995456933975
Loss: 0.007238909602165222
Loss: 0.007236570585519075
Loss: 0.007169034332036972
Loss: 0.007168076932430267
Loss: 0.007212876807898283
Loss: 0.007203662768006325
Loss: 0.0071670496836304665
Loss: 0.007164159324020147
Loss: 0.007190396077930927
Loss: 0.007186956703662872
Loss: 0.007157537620514631
Loss: 0.007150590885430574
Loss: 0.007169897202402353
Loss: 0.007175740785896778
Loss: 0.007157270796597004
Loss: 0.007147049065679312
Loss: 0.007156246341764927
Loss: 0.007165228947997093
Loss: 0.007152271922677755
Loss: 0.007142513059079647
Loss: 0.007147354073822498
Loss: 0.007156021893024445
Loss: 0.007151721511036158
Loss: 0.0071467449888587
Loss: 0.007137435954064131
Loss: 0.007144512142986059
Loss: 0.007149866316467524
Loss: 0.0071512809954583645
Loss: 0.00714538199827075
Loss: 0.007138340268284082
Loss: 0.00713620288297534
Loss: 0.007140095345675945
Loss: 0.00714636268094182
Loss: 0.007149120792746544
Loss: 0.007154626306146383
Loss: 0.0071486677043139935
Loss: 0.007145425770431757
Loss: 0.007139085326343775
Loss: 0.007133588194847107
Loss: 0.007130763493478298
Loss: 0.00712973065674305
Loss: 0.007134554907679558
Loss: 0.007134847808629274
Loss: 0.007141898851841688
Loss: 0.007143252529203892
Loss: 0.007146638352423906
Loss: 0.0071482486091554165
Loss: 0.0071472120471298695
Loss: 0.007142291869968176
Loss: 0.0071349116042256355
Loss: 0.007128323893994093
Loss: 0.007124234922230244
Loss: 0.0071245781145989895
Loss: 0.007126899436116219
Loss: 0.007131825666874647
Loss: 0.007135764230042696
Loss: 0.007138722576200962
Loss: 0.007142859511077404
Loss: 0.007144799921661615
Loss: 0.007145263254642487
Loss: 0.007139767985790968
Loss: 0.007134349085390568
Loss: 0.007125358562916517
Loss: 0.007121455390006304
Loss: 0.00711905537173152
Loss: 0.007122301496565342
Loss: 0.007127805147320032
Loss: 0.007130604237318039
Loss: 0.0071318428963422775
Loss: 0.007129089906811714
Loss: 0.007127400487661362
Loss: 0.007123110815882683
Loss: 0.00712052034214139
Loss: 0.0071164509281516075
Loss: 0.007115281652659178
Loss: 0.007113881409168243
Loss: 0.007113427389413118
Loss: 0.007114870008081198
Loss: 0.007114497944712639
Loss: 0.007115744519978762
Loss: 0.007117085624486208
Loss: 0.007119885180145502
Loss: 0.00712526636198163
Loss: 0.007136035244911909
Loss: 0.007152790669351816
Loss: 0.007185144349932671
Loss: 0.007200544700026512
Loss: 0.007216617465019226
Loss: 0.007166570983827114
Loss: 0.007124494295567274
Loss: 0.007113661151379347
Loss: 0.007139645051211119
Loss: 0.007163842674344778
Loss: 0.007140598259866238
Loss: 0.007113846018910408
Loss: 0.007113933097571135
Loss: 0.007133837323635817
Loss: 0.007149586454033852
Loss: 0.007131970953196287
Loss: 0.0071131447330117226
Loss: 0.007107799872756004
Loss: 0.007117670960724354
Loss: 0.007127398159354925
Loss: 0.007122581358999014
Loss: 0.007114121224731207
Loss: 0.007104688324034214
Loss: 0.0071101621724665165
Loss: 0.007117229513823986
Loss: 0.007119227200746536
Loss: 0.007114348467439413
Loss: 0.007104384712874889
Loss: 0.0071075777523219585
Loss: 0.007105731870979071
Loss: 0.007114249747246504
Loss: 0.007114260457456112
Loss: 0.007113770581781864
Loss: 0.007109296508133411
Loss: 0.007103494834154844
Loss: 0.007103577256202698
Loss: 0.007098855450749397
Loss: 0.007103192154318094
Loss: 0.00710266875103116
Loss: 0.007105898577719927
Loss: 0.007107172627002001
Loss: 0.007107036653906107
Loss: 0.007109489757567644
Loss: 0.007105914410203695
Loss: 0.00710678193718195
Loss: 0.007102771196514368
Loss: 0.0071022785268723965
Loss: 0.007099260576069355
Loss: 0.00709656672552228
Loss: 0.007097113877534866
Loss: 0.007094458676874638
Loss: 0.007094806991517544
Loss: 0.007094860076904297
Loss: 0.007093999069184065
Loss: 0.0070952363312244415
Loss: 0.007095579523593187
Loss: 0.007097522262483835
Loss: 0.007101756986230612
Loss: 0.00710596889257431
Loss: 0.007117218337953091
Loss: 0.007126123644411564
Loss: 0.007142744492739439
Loss: 0.007145722862333059
Loss: 0.007150149904191494
Loss: 0.007120177615433931
Loss: 0.007100360002368689
Loss: 0.007092750631272793
Loss: 0.00709663238376379
Loss: 0.007104911375790834
Loss: 0.0071077048778533936
Loss: 0.007104187272489071
Loss: 0.00709554785862565
Loss: 0.007090456318110228
Loss: 0.007089441176503897
Loss: 0.007091017439961433
Loss: 0.007094958797097206
Loss: 0.007098277099430561
Loss: 0.007101282477378845
Loss: 0.007099000737071037
Loss: 0.007097371853888035
Loss: 0.0070931208319962025
Loss: 0.007088924758136272
Loss: 0.007086396683007479
Loss: 0.007085754536092281
Loss: 0.007086941506713629
Loss: 0.007089890539646149
Loss: 0.007090974599123001
Loss: 0.007090859115123749
Loss: 0.007091692183166742
Loss: 0.007089819759130478
Loss: 0.007088577374815941
Loss: 0.007087373174726963
Loss: 0.007085990626364946
Loss: 0.007084597367793322
Loss: 0.007084432058036327
Loss: 0.007082801312208176
Loss: 0.007082200143486261
Loss: 0.007082669995725155
Loss: 0.007081679534167051
Loss: 0.007081324700266123
Loss: 0.007082036230713129
Loss: 0.007081649266183376
Loss: 0.007082757074385881
Loss: 0.007084682118147612
Loss: 0.007088704966008663
Loss: 0.007097887806594372
Loss: 0.007110074162483215
Loss: 0.0071343728341162205
Loss: 0.00714788818731904
Loss: 0.007183149456977844
Loss: 0.007155698258429766
Loss: 0.007134952116757631
Loss: 0.0070893242955207825
Loss: 0.00709532480686903
Loss: 0.007112966384738684
Loss: 0.007133761420845985
Loss: 0.00713453721255064
Loss: 0.0071049886755645275
Loss: 0.0070931073278188705
Loss: 0.007097544148564339
Loss: 0.007118951063603163
Loss: 0.007114239502698183
Loss: 0.0071008214727044106
Loss: 0.007082744035869837
Loss: 0.007083063013851643
Loss: 0.007089178077876568
Loss: 0.007098163012415171
Loss: 0.007095421198755503
Loss: 0.007085735443979502
Loss: 0.007080787792801857
Loss: 0.007077022921293974
Loss: 0.00708514591678977
Loss: 0.0070874630473554134
Loss: 0.007088839542120695
Loss: 0.007083325181156397
Loss: 0.007078585214912891
Loss: 0.007075877394527197
Loss: 0.00707543408498168
Loss: 0.007076645269989967
Loss: 0.007080160081386566
Loss: 0.007081653457134962
Loss: 0.0070791058242321014
Loss: 0.00707599800080061
Loss: 0.0070733558386564255
Loss: 0.0070723723620176315
Loss: 0.007071860134601593
Loss: 0.007072094827890396
Loss: 0.007073117885738611
Loss: 0.007074049208313227
Loss: 0.0070737930946052074
Loss: 0.007072834298014641
Loss: 0.007071231491863728
Loss: 0.007070197723805904
Loss: 0.0070697227492928505
Loss: 0.007069162558764219
Loss: 0.00706847570836544
Loss: 0.007068949285894632
Loss: 0.00706858653575182
Loss: 0.00706897908821702
Loss: 0.0070688361302018166
Loss: 0.007068900857120752
Loss: 0.007068780716508627
Loss: 0.007068976294249296
Loss: 0.007069042418152094
Loss: 0.0070694610476493835
Loss: 0.00706840306520462
Loss: 0.007069493643939495
Loss: 0.007071145810186863
Loss: 0.007071684580296278
Loss: 0.0070755379274487495
Loss: 0.007078180089592934
Loss: 0.007081716787070036
Loss: 0.007093479391187429
Loss: 0.007093463093042374
Loss: 0.007100753020495176
Loss: 0.007095817010849714
Loss: 0.007097210269421339
Loss: 0.007080305367708206
Loss: 0.007070501334965229
Loss: 0.007064627483487129
Loss: 0.007065388839691877
Loss: 0.007070717867463827
Loss: 0.007075675297528505
Loss: 0.0070822048000991344
Loss: 0.007079592440277338
Loss: 0.007078551221638918
Loss: 0.007074557710438967
Loss: 0.007071847561746836
Loss: 0.007064704783260822
Loss: 0.0070661320351064205
Loss: 0.007064450066536665
Loss: 0.007066716905683279
Loss: 0.007071575615555048
Loss: 0.007070666179060936
Loss: 0.007074995897710323
Loss: 0.007072375155985355
Loss: 0.007074996363371611
Loss: 0.007070154882967472
Loss: 0.007067777216434479
Loss: 0.007065366487950087
Loss: 0.007063073571771383
Loss: 0.007061929441988468
Loss: 0.007062112912535667
Loss: 0.007061587180942297
Loss: 0.007062304299324751
Loss: 0.007061716169118881
Loss: 0.007062144577503204
Loss: 0.007063938770443201
Loss: 0.007067794445902109
Loss: 0.007073238492012024
Loss: 0.007085355930030346
Loss: 0.007096647750586271
Loss: 0.007124366704374552
Loss: 0.0071183801628649235
Loss: 0.007128588855266571
Loss: 0.007083902135491371
Loss: 0.007089331280440092
Loss: 0.007071234751492739
Loss: 0.007100164424628019
Loss: 0.0071260761469602585
Loss: 0.007109952159225941
Loss: 0.007097760681062937
Loss: 0.007068336009979248
Loss: 0.007096009328961372
Loss: 0.007092089857906103
Loss: 0.007116613909602165
Loss: 0.007101860828697681
Loss: 0.007090612314641476
Loss: 0.007070512045174837
Loss: 0.007073056884109974
Loss: 0.007081290241330862
Loss: 0.0070787463337183
Loss: 0.007074214052408934
Loss: 0.007060771342366934
Loss: 0.007061243522912264
Loss: 0.007058827672153711
Loss: 0.007066579535603523
Loss: 0.007065637037158012
Loss: 0.0070654298178851604
Loss: 0.007058667950332165
Loss: 0.007055830210447311
Loss: 0.007056242320686579
Loss: 0.007057279348373413
Loss: 0.007060839794576168
Loss: 0.007059392984956503
Loss: 0.007060750387609005
Loss: 0.007057580165565014
Loss: 0.007056714966893196
Loss: 0.007054643239825964
Loss: 0.007052947301417589
Loss: 0.007052574306726456
Loss: 0.0070516131818294525
Loss: 0.007052134722471237
Loss: 0.007053329609334469
Loss: 0.007053373381495476
Loss: 0.007054924499243498
Loss: 0.00705463532358408
Loss: 0.007055616471916437
Loss: 0.007056965958327055
Loss: 0.007058152928948402
Loss: 0.007060916628688574
Loss: 0.007061989512294531
Loss: 0.0070647792890667915
Loss: 0.007063290569931269
Loss: 0.007063116412609816
Loss: 0.007059844210743904
Loss: 0.007057087495923042
Loss: 0.007053480949252844
Loss: 0.007051309570670128
Loss: 0.007049712352454662
Loss: 0.007048104889690876
Loss: 0.007048171944916248
Loss: 0.007048856001347303
Loss: 0.0070480587892234325
Loss: 0.007049504201859236
Loss: 0.007050144951790571
Loss: 0.00705081969499588
Loss: 0.00705374963581562
Loss: 0.007054186426103115
Loss: 0.0070581017062067986
Loss: 0.007061395328491926
Loss: 0.007067527621984482
Loss: 0.007071959786117077
Loss: 0.007082720287144184
Loss: 0.007077754009515047
Loss: 0.007079295814037323
Loss: 0.007068075239658356
Loss: 0.007073423359543085
Loss: 0.007058426272124052
Loss: 0.007056288421154022
Loss: 0.007061203941702843
Loss: 0.007060703821480274
Loss: 0.007068101316690445
Loss: 0.007063111290335655
Loss: 0.0070690978318452835
Loss: 0.007055973168462515
Loss: 0.007055733818560839
Loss: 0.007049330044537783
Loss: 0.007053254172205925
Loss: 0.007058084476739168
Loss: 0.00705657247453928
Loss: 0.0070693157613277435
Loss: 0.007054620888084173
Loss: 0.007058624178171158
Loss: 0.0070520322769880295
Loss: 0.007052052766084671
Loss: 0.007052191533148289
Loss: 0.007046431303024292
Loss: 0.007052324712276459
Loss: 0.007049896754324436
Loss: 0.007056348025798798
Loss: 0.007057278882712126
Loss: 0.007059812545776367
Loss: 0.007055597845464945
Loss: 0.007050612010061741
Loss: 0.0070490059442818165
Loss: 0.00704816821962595
Loss: 0.007050205022096634
Loss: 0.007052326574921608
Loss: 0.007053100038319826
Loss: 0.007052131928503513
Loss: 0.007050985936075449
Loss: 0.0070515829138457775
Loss: 0.007051036227494478
Loss: 0.0070566656067967415
Loss: 0.007058229763060808
Loss: 0.007063380442559719
Loss: 0.00706852413713932
Loss: 0.00707632303237915
Loss: 0.00707642175257206
Loss: 0.007078586611896753
Loss: 0.007075309753417969
Loss: 0.00708026671782136
Loss: 0.007065500132739544
Loss: 0.007056968752294779
Loss: 0.007050701417028904
Loss: 0.007047468330711126
Loss: 0.007057735696434975
Loss: 0.007057071663439274
Loss: 0.007066419813781977
Loss: 0.007052613887935877
Loss: 0.007048449479043484
Loss: 0.007040323689579964
Loss: 0.007042333483695984
Loss: 0.0070470236241817474
Loss: 0.007051782216876745
Loss: 0.007055978290736675
Loss: 0.00705054821446538
Loss: 0.0070464531891047955
Loss: 0.007043141406029463
Loss: 0.007040948141366243
Loss: 0.007039136718958616
Loss: 0.00703932112082839
Loss: 0.0070387558080255985
Loss: 0.007037647534161806
Loss: 0.007038542535156012
Loss: 0.007037108764052391
Loss: 0.007038718089461327
Loss: 0.007039433345198631
Loss: 0.007041377481073141
Loss: 0.007042275741696358
Loss: 0.0070473612286150455
Loss: 0.007047215010970831
Loss: 0.007051358465105295
Loss: 0.007055055815726519
Loss: 0.007061376236379147
Loss: 0.007064202334731817
Loss: 0.007068962324410677
Loss: 0.00706050731241703
Loss: 0.007055921480059624
Loss: 0.007046325132250786
Loss: 0.0070403157733380795
Loss: 0.007034532725811005
Loss: 0.007035672664642334
Loss: 0.007038554642349482
Loss: 0.007038603071123362
Loss: 0.0070450566709041595
Loss: 0.007044968660920858
Loss: 0.0070428429171442986
Loss: 0.007046210113912821
Loss: 0.007047006860375404
Loss: 0.007041235454380512
Loss: 0.007047537248581648
Loss: 0.007036720402538776
Loss: 0.007034653797745705
Loss: 0.007035593967884779
Loss: 0.007032420020550489
Loss: 0.0070340270176529884
Loss: 0.00703485868871212
Loss: 0.007034412119537592
Loss: 0.007037135772407055
Loss: 0.007040571887046099
Loss: 0.007046065293252468
Loss: 0.007057672832161188
Loss: 0.007065924350172281
Loss: 0.007085807155817747
Loss: 0.0070793903432786465
Loss: 0.007083317264914513
Loss: 0.0070609054528176785
Loss: 0.007050058804452419
Loss: 0.007039237767457962
Loss: 0.007039882708340883
Loss: 0.007051967084407806
Loss: 0.007053536828607321
Loss: 0.007055650930851698
Loss: 0.007041902747005224
Loss: 0.007032252382487059
Loss: 0.007031168323010206
Loss: 0.007033716421574354
Loss: 0.007037705276161432
Loss: 0.007041521370410919
Loss: 0.00704041076824069
Loss: 0.007035031449049711
Loss: 0.007035055197775364
Loss: 0.007029710337519646
Loss: 0.007029195316135883
Loss: 0.007032232359051704
Loss: 0.007033724337816238
Loss: 0.007035814691334963
Loss: 0.007037047296762466
Loss: 0.007037562318146229
Loss: 0.007036371156573296
Loss: 0.007038021460175514
Loss: 0.007041067350655794
Loss: 0.007048615720123053
Loss: 0.007057556416839361
Loss: 0.007077294867485762
Loss: 0.00708342669531703
Loss: 0.007094481494277716
Loss: 0.007071790751069784
Loss: 0.007057249080389738
Loss: 0.007036987692117691
Loss: 0.007031264714896679
Loss: 0.007042259909212589
Loss: 0.007047467865049839
Loss: 0.007043400313705206
Loss: 0.007037787232547998
Loss: 0.007044008933007717
Loss: 0.007038835436105728
Loss: 0.007044733036309481
Loss: 0.007035756483674049
Loss: 0.007036135531961918
Loss: 0.007042868994176388
Loss: 0.007043278776109219
Loss: 0.00704896030947566
Loss: 0.007036095950752497
Loss: 0.007034299895167351
Loss: 0.007030503358691931
Loss: 0.0070348321460187435
Loss: 0.007041900418698788
Loss: 0.007033272180706263
Loss: 0.007033504080027342
Loss: 0.00703086843714118
Loss: 0.007030762732028961
Loss: 0.007031436078250408
Loss: 0.007030482869595289
Loss: 0.007025813218206167
Loss: 0.00702574523165822
Loss: 0.007024417165666819
Loss: 0.007027197629213333
Loss: 0.00703101372346282
Loss: 0.007030353415757418
Loss: 0.007031278219074011
Loss: 0.007032238412648439
Loss: 0.007029752712696791
Loss: 0.007030403707176447
Loss: 0.007027860730886459
Loss: 0.007024885155260563
Loss: 0.007023581303656101
Loss: 0.007022601552307606
Loss: 0.007021302357316017
Loss: 0.007023148238658905
Loss: 0.007023334968835115
Loss: 0.007024121005088091
Loss: 0.007025454193353653
Loss: 0.007028002291917801
Loss: 0.007028392516076565
Loss: 0.00703059509396553
Loss: 0.007031063083559275
Loss: 0.0070332931354641914
Loss: 0.0070346649736166
Loss: 0.0070428200997412205
Loss: 0.0070364391431212425
Loss: 0.007040443830192089
Loss: 0.007036807015538216
Loss: 0.007029193919152021
Loss: 0.007029018364846706
Loss: 0.007032887078821659
Loss: 0.007022025529295206
Loss: 0.007032823748886585
Loss: 0.007027203217148781
Loss: 0.007022483740001917
Loss: 0.007029044907540083
Loss: 0.007020783144980669
Loss: 0.007025989703834057
Loss: 0.007022780366241932
Loss: 0.007023680955171585
Loss: 0.007025585509836674
Loss: 0.007024289108812809
Loss: 0.007031312212347984
Loss: 0.007037525065243244
Loss: 0.0070456238463521
Loss: 0.00707103218883276
Loss: 0.0070664603263139725
Loss: 0.007084778510034084
Loss: 0.007066433317959309
Loss: 0.007069817278534174
Loss: 0.007042126264423132
Loss: 0.00704712001606822
Loss: 0.007061297073960304
Loss: 0.007068661507219076
Loss: 0.007150040008127689
Loss: 0.007094313856214285
Loss: 0.007128388620913029
Loss: 0.007076263427734375
Loss: 0.0071095069870352745
Loss: 0.0071212248876690865
Loss: 0.007088545709848404
Loss: 0.00709665147587657
Loss: 0.007079742848873138
Loss: 0.007086821366101503
Loss: 0.007096765097230673
Loss: 0.0070531973615288734
Loss: 0.007101436145603657
Loss: 0.007067390251904726
Loss: 0.007066155783832073
Loss: 0.007068114820867777
Loss: 0.007089207414537668
Loss: 0.007131176069378853
Loss: 0.007056151516735554
Loss: 0.007035540416836739
Loss: 0.007091353181749582
Loss: 0.0071004657074809074
Loss: 0.00711453054100275
Loss: 0.007069997489452362
Loss: 0.007075755391269922
Loss: 0.0070984396152198315
Loss: 0.007077975198626518
Loss: 0.007111578714102507
Loss: 0.007090060506016016
Loss: 0.007051638327538967
Loss: 0.007084510754793882
Loss: 0.007086347322911024
Loss: 0.007048764266073704
Loss: 0.00703372061252594
Loss: 0.007062684744596481
Loss: 0.007075632456690073
Loss: 0.00704118050634861
Loss: 0.007042455021291971
Loss: 0.007047188468277454
Loss: 0.007039910648018122
Loss: 0.0070520383305847645
Loss: 0.007033440750092268
Loss: 0.0070200953632593155
Loss: 0.00703557301312685
Loss: 0.007027934305369854
Loss: 0.007022298872470856
Loss: 0.007022453006356955
Loss: 0.007024780847132206
Loss: 0.00702545465901494
Loss: 0.007018175441771746
Loss: 0.00702102342620492
Loss: 0.007022262550890446
Loss: 0.007019081152975559
Loss: 0.007021133787930012
Loss: 0.007016698829829693
Loss: 0.007016413379460573
Loss: 0.007017725147306919
Loss: 0.007017664611339569
Loss: 0.007015416398644447
Loss: 0.0070135872811079025
Loss: 0.0070157842710614204
Loss: 0.007014991249889135
Loss: 0.007013676688075066
Loss: 0.007013716734945774
Loss: 0.007013154216110706
Loss: 0.007013403344899416
Loss: 0.007012990768998861
Loss: 0.007013061083853245
Loss: 0.007012372370809317
Loss: 0.007011729292571545
Loss: 0.007012525573372841
Loss: 0.007012609858065844
Loss: 0.007012249436229467
Loss: 0.007011272478848696
Loss: 0.007011087145656347
Loss: 0.007011238019913435
Loss: 0.007011107634752989
Loss: 0.007011099718511105
Training model using conversion value 0.2.
Loss: 0.0802687332034111
Loss: 0.07582923769950867
Loss: 0.07057682424783707
Loss: 0.06433987617492676
Loss: 0.05670531466603279
Loss: 0.04747283086180687
Loss: 0.03639889135956764
Loss: 0.024604162201285362
Loss: 0.01594276912510395
Loss: 0.01603960059583187
Loss: 0.022263631224632263
Loss: 0.020582519471645355
Loss: 0.015051324851810932
Loss: 0.012926409021019936
Loss: 0.014704108238220215
Loss: 0.016204915940761566
Loss: 0.015596297569572926
Loss: 0.014484004117548466
Loss: 0.013840129598975182
Loss: 0.012914592400193214
Loss: 0.01197544764727354
Loss: 0.011703657917678356
Loss: 0.011893976479768753
Loss: 0.012029314413666725
Loss: 0.012000256218016148
Loss: 0.011809008195996284
Loss: 0.011446325108408928
Loss: 0.010999261401593685
Loss: 0.01067336369305849
Loss: 0.010633645579218864
Loss: 0.010780472308397293
Loss: 0.010848416946828365
Loss: 0.01073977816849947
Loss: 0.010550295002758503
Loss: 0.010367298498749733
Loss: 0.010240037925541401
Loss: 0.010189984925091267
Loss: 0.01021625753492117
Loss: 0.010238677263259888
Loss: 0.010203954763710499
Loss: 0.010138055309653282
Loss: 0.01009699609130621
Loss: 0.010093441233038902
Loss: 0.01010684110224247
Loss: 0.010117563419044018
Loss: 0.010106797330081463
Loss: 0.01006387546658516
Loss: 0.010007467120885849
Loss: 0.009968207217752934
Loss: 0.00995471142232418
Loss: 0.009952621534466743
Loss: 0.009945502504706383
Loss: 0.009925580583512783
Loss: 0.009897393174469471
Loss: 0.009871232323348522
Loss: 0.009856443852186203
Loss: 0.009851602837443352
Loss: 0.009845642372965813
Loss: 0.00983036682009697
Loss: 0.009807129390537739
Loss: 0.009783276356756687
Loss: 0.009763732552528381
Loss: 0.009746123105287552
Loss: 0.00972458440810442
Loss: 0.009696751832962036
Loss: 0.009663399308919907
Loss: 0.009628936648368835
Loss: 0.009591544046998024
Loss: 0.009548365138471127
Loss: 0.009500582702457905
Loss: 0.009446259588003159
Loss: 0.009383405558764935
Loss: 0.009313413873314857
Loss: 0.009237864054739475
Loss: 0.009158064611256123
Loss: 0.009077116847038269
Loss: 0.008993919007480145
Loss: 0.008906316012144089
Loss: 0.008826772682368755
Loss: 0.008766728453338146
Loss: 0.00872303918004036
Loss: 0.00868747103959322
Loss: 0.008655046112835407
Loss: 0.008631766773760319
Loss: 0.008616911247372627
Loss: 0.008596409112215042
Loss: 0.00856788456439972
Loss: 0.0085374154150486
Loss: 0.008513432927429676
Loss: 0.008497755974531174
Loss: 0.008487734943628311
Loss: 0.00847863033413887
Loss: 0.008470228873193264
Loss: 0.008462121710181236
Loss: 0.008453350514173508
Loss: 0.008443158119916916
Loss: 0.008430132642388344
Loss: 0.008415933698415756
Loss: 0.008406305685639381
Loss: 0.008397241123020649
Loss: 0.008385971188545227
Loss: 0.008373045362532139
Loss: 0.008360631763935089
Loss: 0.008352037519216537
Loss: 0.008343127556145191
Loss: 0.008333262987434864
Loss: 0.008324423804879189
Loss: 0.008316593244671822
Loss: 0.008309309370815754
Loss: 0.008301597088575363
Loss: 0.008293058723211288
Loss: 0.0082851005718112
Loss: 0.00827757827937603
