[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.004501608666032553
Loss: 0.0045774467289447784
Loss: 0.004615822806954384
Loss: 0.004753041546791792
Loss: 0.004442117642611265
Loss: 0.004365844186395407
Loss: 0.0045230877585709095
Loss: 0.004451797343790531
Loss: 0.004348527640104294
Loss: 0.004349105525761843
Loss: 0.004354562144726515
Loss: 0.004368841648101807
Loss: 0.00432656379416585
Loss: 0.00426199845969677
Loss: 0.004277100320905447
Loss: 0.004300260450690985
Loss: 0.004258022177964449
Loss: 0.004216575529426336
Loss: 0.004233222920447588
Loss: 0.00423657801002264
Loss: 0.004233110696077347
Loss: 0.004244860727339983
Loss: 0.004198586568236351
Loss: 0.004157232586294413
Loss: 0.004164194222539663
Loss: 0.0041564940474927425
Loss: 0.004135749768465757
Loss: 0.004135534632951021
Loss: 0.0041201855055987835
Loss: 0.004095567390322685
Loss: 0.004092403221875429
Loss: 0.004082856234163046
Loss: 0.0040726931765675545
Loss: 0.004076001234352589
Loss: 0.00407180143520236
Loss: 0.004067539237439632
Loss: 0.004066059831529856
Loss: 0.004052877426147461
Loss: 0.004030263051390648
Loss: 0.004015820100903511
Loss: 0.003993609454482794
Loss: 0.003980536945164204
Loss: 0.003973877523094416
Loss: 0.00396331399679184
Loss: 0.003959244582802057
Loss: 0.003955198917537928
Loss: 0.003949964419007301
Loss: 0.003950857557356358
Loss: 0.0039571309462189674
Loss: 0.003966133575886488
Loss: 0.003986109979450703
Loss: 0.004003447946161032
Loss: 0.003999160602688789
Loss: 0.0039541879668831825
Loss: 0.003899869043380022
Loss: 0.00387239339761436
Loss: 0.0038879835046827793
Loss: 0.003914065659046173
Loss: 0.003919515293091536
Loss: 0.0038967595901340246
Loss: 0.003859123447909951
Loss: 0.0038407889660447836
Loss: 0.003851959714666009
Loss: 0.003860522760078311
Loss: 0.0038520959205925465
Loss: 0.0038332873955368996
Loss: 0.003819104516878724
Loss: 0.0038200877606868744
Loss: 0.0038282210007309914
Loss: 0.0038291108794510365
Loss: 0.0038224596064537764
Loss: 0.0038105451967567205
Loss: 0.003799636149778962
Loss: 0.0037951257545500994
Loss: 0.003796973032876849
Loss: 0.0037972326390445232
Loss: 0.003793774638324976
Loss: 0.00378772453404963
Loss: 0.003781394800171256
Loss: 0.0037773926742374897
Loss: 0.0037768494803458452
Loss: 0.0037776632234454155
Loss: 0.0037763244472444057
Loss: 0.003773683914914727
Loss: 0.003769420552998781
Loss: 0.003765464061871171
Loss: 0.0037615722976624966
Loss: 0.003758696373552084
Loss: 0.0037569734267890453
Loss: 0.003755772951990366
Loss: 0.0037552944850176573
Loss: 0.003755328245460987
Loss: 0.0037555047310888767
Loss: 0.003754381323233247
Loss: 0.003753627184778452
Loss: 0.003751815063878894
Loss: 0.003750069998204708
Loss: 0.003748668124899268
Loss: 0.003746376372873783
Loss: 0.003745047142729163
Loss: 0.003742307424545288
Loss: 0.0037406915798783302
Loss: 0.003737924387678504
Loss: 0.0037351937498897314
Loss: 0.0037307252641767263
Loss: 0.003727022558450699
Loss: 0.0037241450045257807
Loss: 0.003722113324329257
Loss: 0.0037205268163233995
Loss: 0.0037192190065979958
Loss: 0.0037182739470154047
Loss: 0.0037181067746132612
Loss: 0.003719015745446086
Loss: 0.0037221843376755714
Loss: 0.003729450050741434
Loss: 0.0037434250116348267
Loss: 0.0037551415152847767
Loss: 0.0037652160972356796
Loss: 0.0037595799658447504
Loss: 0.003746304428204894
Loss: 0.0037230076268315315
Loss: 0.0037072449922561646
Loss: 0.003702393965795636
Loss: 0.003706835675984621
Loss: 0.0037137141916900873
Loss: 0.00371531187556684
Loss: 0.003713624319061637
Loss: 0.0037050084210932255
Loss: 0.0036975094117224216
Loss: 0.0036953098606318235
Loss: 0.0036973701789975166
Loss: 0.0037005566991865635
Loss: 0.0037011122331023216
Loss: 0.0036981336306780577
Loss: 0.003693531733006239
Loss: 0.0036890082992613316
Loss: 0.0036866660229861736
Loss: 0.0036855724174529314
Loss: 0.0036852422636002302
Loss: 0.0036858494859188795
Loss: 0.0036859887186437845
Loss: 0.0036860571708530188
Loss: 0.0036847428418695927
Loss: 0.0036828534211963415
Loss: 0.0036820885725319386
Loss: 0.0036810231395065784
Loss: 0.0036810729652643204
Loss: 0.003681199625134468
Loss: 0.0036828552838414907
Loss: 0.0036830937024205923
Loss: 0.0036852536723017693
Loss: 0.003685804083943367
Loss: 0.0036871994379907846
Loss: 0.003686388023197651
Loss: 0.0036862969864159822
Loss: 0.003683087881654501
Loss: 0.0036801742389798164
Loss: 0.0036739669740200043
Loss: 0.003668489633128047
Loss: 0.003665192751213908
Loss: 0.0036640558391809464
Loss: 0.003665054449811578
Loss: 0.003668311284855008
Loss: 0.003674934385344386
Loss: 0.003681275760754943
Loss: 0.0036938756238669157
Loss: 0.0037025047931820154
Loss: 0.00371486390940845
Loss: 0.0037107758689671755
Loss: 0.0037053076084703207
Loss: 0.0036951180081814528
Loss: 0.003690542420372367
Loss: 0.003703844267874956
Loss: 0.003722128691151738
Loss: 0.003736161394044757
Loss: 0.0037231596652418375
Loss: 0.0036919787526130676
Loss: 0.0036765611730515957
Loss: 0.003695913590490818
Loss: 0.0037167049013078213
Loss: 0.003697242820635438
Loss: 0.0036677143070846796
Loss: 0.003669531550258398
Loss: 0.003686275565996766
Loss: 0.003689877688884735
Loss: 0.0036720188800245523
Loss: 0.0036699252668768167
Loss: 0.0036858385428786278
Loss: 0.0036741597577929497
Loss: 0.003652127692475915
Loss: 0.003645195160061121
Loss: 0.003660225309431553
Loss: 0.003668363904580474
Loss: 0.0036509232595562935
Loss: 0.003647660603746772
Loss: 0.003661944530904293
Loss: 0.003672017017379403
Loss: 0.0036731951404362917
Loss: 0.003683617804199457
Loss: 0.003702763468027115
Loss: 0.003706227755174041
Loss: 0.0036746899131685495
Loss: 0.0036541514564305544
Loss: 0.0036498811095952988
Loss: 0.0036470575723797083
Loss: 0.003644112031906843
Loss: 0.0036474145017564297
Loss: 0.0036556527484208345
Loss: 0.003657024120911956
Loss: 0.003640781156718731
Loss: 0.003631363622844219
Loss: 0.003636704059317708
Loss: 0.003640906885266304
Loss: 0.0036410836037248373
Loss: 0.003637911519035697
Loss: 0.003642570460215211
Loss: 0.0036504000891000032
Loss: 0.003651256440207362
Loss: 0.00365750421769917
Loss: 0.003664818126708269
Loss: 0.0036854215431958437
Loss: 0.0036735855974256992
Loss: 0.0036508997436612844
Loss: 0.0036346239503473043
Loss: 0.0036348369903862476
Loss: 0.003635522909462452
Loss: 0.0036370332818478346
Loss: 0.003642910858616233
Loss: 0.003643886186182499
Loss: 0.0036376917269080877
Loss: 0.0036253631114959717
Loss: 0.0036202820483595133
Loss: 0.003627246944233775
Loss: 0.0036323457024991512
Loss: 0.0036350172013044357
Loss: 0.003638576716184616
Loss: 0.0036528666969388723
Loss: 0.0036599503364413977
Loss: 0.0036722421646118164
Loss: 0.0036623624619096518
Loss: 0.0036585673224180937
Loss: 0.003643343225121498
Loss: 0.003630524966865778
Loss: 0.0036305345129221678
Training model using conversion value 1.3000000000000003.
Loss: 0.14855928719043732
Loss: 0.14085808396339417
Loss: 0.13148841261863708
Loss: 0.120440773665905
Loss: 0.10670895874500275
Loss: 0.08915019780397415
Loss: 0.06850186735391617
Loss: 0.04821652173995972
Loss: 0.035193879157304764
Loss: 0.04095347598195076
Loss: 0.05108508840203285
Loss: 0.04515673592686653
Loss: 0.03529452160000801
Loss: 0.03095647692680359
Loss: 0.03205549716949463
Loss: 0.03425200656056404
Loss: 0.03480105847120285
Loss: 0.03306382894515991
Loss: 0.030199265107512474
Loss: 0.027638068422675133
Loss: 0.026505451649427414
Loss: 0.027003658935427666
Loss: 0.028062868863344193
Loss: 0.028164701536297798
Loss: 0.027054093778133392
Loss: 0.02573193982243538
Loss: 0.02523142099380493
Loss: 0.025583188980817795
Loss: 0.026069223880767822
Loss: 0.026134701445698738
Loss: 0.02569332718849182
Loss: 0.025090118870139122
Loss: 0.02477501705288887
Loss: 0.024940533563494682
Loss: 0.02525392733514309
Loss: 0.025235945358872414
Loss: 0.024859201163053513
Loss: 0.02454017475247383
Loss: 0.024568840861320496
Loss: 0.024722030386328697
Loss: 0.02474789321422577
Loss: 0.024582067504525185
Loss: 0.02432866580784321
Loss: 0.024184565991163254
Loss: 0.02420867420732975
Loss: 0.024246321991086006
Loss: 0.024139849469065666
Loss: 0.023963920772075653
Loss: 0.02387179620563984
Loss: 0.02387496456503868
Loss: 0.023850344121456146
Loss: 0.02373862825334072
Loss: 0.02360907942056656
Loss: 0.023551499471068382
Loss: 0.023540811613202095
Loss: 0.023482272401452065
Loss: 0.023364458233118057
Loss: 0.02326209284365177
Loss: 0.023199116811156273
Loss: 0.023133600130677223
Loss: 0.023028044030070305
Loss: 0.022907668724656105
Loss: 0.02280443161725998
Loss: 0.02269856259226799
Loss: 0.02255839854478836
Loss: 0.022397080436348915
Loss: 0.022241372615098953
Loss: 0.022078296169638634
Loss: 0.021880853921175003
Loss: 0.021655743941664696
Loss: 0.02141866832971573
Loss: 0.021152861416339874
Loss: 0.020843712612986565
Loss: 0.020508896559476852
Loss: 0.02012796141207218
Loss: 0.01969161257147789
Loss: 0.019206220284104347
Loss: 0.01866350695490837
Loss: 0.018088240176439285
Loss: 0.01747739501297474
Loss: 0.016840200871229172
Loss: 0.016242891550064087
Loss: 0.015753787010908127
Loss: 0.015528920106589794
Loss: 0.015505571849644184
Loss: 0.015467848628759384
Loss: 0.015221545472741127
Loss: 0.014795234426856041
Loss: 0.01446621585637331
Loss: 0.014208543114364147
Loss: 0.013976112939417362
Loss: 0.013789305463433266
Loss: 0.013649571686983109
Loss: 0.013441494666039944
Loss: 0.013239050284028053
Loss: 0.013043857179582119
Loss: 0.012829158455133438
Loss: 0.012638624757528305
Loss: 0.012467659078538418
Loss: 0.012322673574090004
Loss: 0.01218061801046133
Loss: 0.012007609009742737
Loss: 0.01185363158583641
Loss: 0.011696661822497845
Loss: 0.011567753739655018
Loss: 0.011454815044999123
Loss: 0.0113301333039999
Loss: 0.01122529897838831
Loss: 0.01111417543143034
Loss: 0.011017333716154099
Loss: 0.010926240123808384
Loss: 0.010837174952030182
Loss: 0.010747798718512058
Loss: 0.010648767463862896
Loss: 0.010552051477134228
Loss: 0.010446062311530113
Loss: 0.010345039889216423
Loss: 0.01024098601192236
Loss: 0.010141143575310707
Loss: 0.010035171173512936
Loss: 0.00993263814598322
Loss: 0.009832968935370445
Loss: 0.009736577048897743
Loss: 0.009649199433624744
Loss: 0.009562107734382153
Loss: 0.009485340677201748
Loss: 0.009408356621861458
Loss: 0.009339907206594944
Loss: 0.009271436370909214
Loss: 0.009205915033817291
Loss: 0.009139816276729107
Loss: 0.009066866710782051
Loss: 0.008992689661681652
Loss: 0.00892009399831295
Loss: 0.008854283951222897
Loss: 0.008791569620370865
Loss: 0.008734723553061485
Loss: 0.008681212551891804
Loss: 0.008633177727460861
Loss: 0.008584578521549702
Loss: 0.008537806570529938
Loss: 0.00849082414060831
Loss: 0.008449229411780834
Loss: 0.008409492671489716
Loss: 0.008371949195861816
Loss: 0.008333171717822552
Loss: 0.008292744867503643
Loss: 0.008252461440861225
Loss: 0.008212652988731861
Loss: 0.008170809596776962
Loss: 0.008128780871629715
Loss: 0.008086307905614376
Loss: 0.008042733184993267
Loss: 0.007997771725058556
Loss: 0.00795494019985199
Loss: 0.00790706742554903
Loss: 0.007848948240280151
Loss: 0.007791929412633181
Loss: 0.007740679197013378
Loss: 0.0076863630674779415
Loss: 0.00762510858476162
Loss: 0.007559590972959995
Loss: 0.007496125530451536
Loss: 0.007432888727635145
Loss: 0.007368734106421471
Loss: 0.007303562480956316
Loss: 0.007231707684695721
Loss: 0.007156712468713522
Loss: 0.00708007114008069
Loss: 0.007002152502536774
Loss: 0.006924486253410578
Loss: 0.006846965756267309
Loss: 0.006768915802240372
Loss: 0.006691142451018095
Loss: 0.006617716513574123
Loss: 0.0065361191518604755
Loss: 0.006454561371356249
Loss: 0.0063406010158360004
Loss: 0.00623538950458169
Loss: 0.006150407716631889
Loss: 0.006083391141146421
Loss: 0.006030712742358446
Loss: 0.00595459109172225
Loss: 0.005876520182937384
Loss: 0.005792219657450914
Loss: 0.005726809147745371
Loss: 0.005680257920175791
Loss: 0.0056372894905507565
Loss: 0.0055884444154798985
Loss: 0.005530559457838535
Loss: 0.0054867505095899105
Loss: 0.005452820565551519
Loss: 0.005418471992015839
Loss: 0.005380270536988974
Loss: 0.005338012706488371
Loss: 0.005303994752466679
Loss: 0.005272644106298685
Loss: 0.0052394927479326725
Loss: 0.0052054449915885925
Loss: 0.005173711571842432
Loss: 0.00514427712187171
Loss: 0.00511279609054327
Loss: 0.005075293593108654
Loss: 0.005039022769778967
Loss: 0.005007765721529722
Loss: 0.00498024420812726
Loss: 0.004952873103320599
Loss: 0.0049226474948227406
Loss: 0.004893884528428316
Loss: 0.004869524855166674
Loss: 0.0048469970934093
Loss: 0.004833174403756857
Loss: 0.004832749720662832
Loss: 0.004872164689004421
Loss: 0.004949159454554319
Loss: 0.004862791858613491
Loss: 0.004735107999294996
Loss: 0.004666288383305073
Loss: 0.0047291903756558895
Loss: 0.004751709755510092
Loss: 0.0046094427816569805
Loss: 0.004592770244926214
Loss: 0.004653470125049353
Loss: 0.004558987449854612
Loss: 0.004505620338022709
Loss: 0.0045433626510202885
Loss: 0.004498698282986879
Loss: 0.004438519943505526
Loss: 0.0044449553824961185
Loss: 0.004438519012182951
Loss: 0.004397880285978317
Loss: 0.0043701729737222195
Loss: 0.004365778528153896
Loss: 0.004354753531515598
Loss: 0.0043332139030098915
Loss: 0.004314102232456207
Loss: 0.004299868363887072
Loss: 0.004288897849619389
Loss: 0.004278377629816532
Loss: 0.004260137211531401
Loss: 0.004240000620484352
Loss: 0.004236047156155109
Loss: 0.004234588239341974
Loss: 0.004214226268231869
Loss: 0.004196121823042631
Loss: 0.00418661767616868
Loss: 0.004178336821496487
Loss: 0.004167334176599979
Loss: 0.0041579147800803185
Loss: 0.004151119850575924
Loss: 0.004140617325901985
Loss: 0.004127586726099253
Loss: 0.004117502365261316
Loss: 0.004110562615096569
Loss: 0.004099239595234394
Loss: 0.004091936629265547
Loss: 0.0040864418260753155
Loss: 0.0040804254822432995
Loss: 0.004073541145771742
Loss: 0.0040693324990570545
Loss: 0.004062663298100233
Loss: 0.004062100779265165
Loss: 0.004057496786117554
Loss: 0.004058710765093565
Loss: 0.004062241408973932
Loss: 0.004064226523041725
Loss: 0.004059160128235817
Loss: 0.004046015441417694
Loss: 0.004010316915810108
Loss: 0.003986538853496313
Loss: 0.003973102662712336
Loss: 0.003969629295170307
Loss: 0.0039756265468895435
Loss: 0.00399304274469614
Loss: 0.004036236554384232
Loss: 0.004075105767697096
Loss: 0.00410106685012579
Loss: 0.004052464384585619
Loss: 0.003961564041674137
Loss: 0.00394030986353755
Loss: 0.003997578751295805
Loss: 0.004065781831741333
Loss: 0.004057030659168959
Loss: 0.003987005911767483
Loss: 0.003919276874512434
Loss: 0.003971390891820192
Loss: 0.004064030945301056
Loss: 0.003992307465523481
Loss: 0.003912820480763912
Loss: 0.0039293463341891766
Loss: 0.003973923623561859
Loss: 0.003980711102485657
Loss: 0.0039065247401595116
Loss: 0.00389087270013988
Loss: 0.003930187318474054
Loss: 0.003931071143597364
Loss: 0.003893669229000807
Loss: 0.0038721885066479445
Loss: 0.00389077072031796
Loss: 0.003911953419446945
Loss: 0.0038984029088169336
Loss: 0.003867492312565446
Loss: 0.003861810080707073
Loss: 0.003877254668623209
Loss: 0.003893492044880986
Loss: 0.0038714236579835415
Loss: 0.003852313617244363
Loss: 0.00384723418392241
Loss: 0.003861126722767949
Loss: 0.003871368709951639
Loss: 0.0038566207513213158
Loss: 0.0038417428731918335
Loss: 0.003834777045994997
Loss: 0.003841251600533724
Loss: 0.0038510761223733425
Loss: 0.003845761762931943
Loss: 0.0038359675090759993
Loss: 0.003824980463832617
Loss: 0.0038230018690228462
Loss: 0.0038300815504044294
Loss: 0.0038351211696863174
Loss: 0.0038336515426635742
Loss: 0.003823990933597088
Loss: 0.0038124292623251677
Loss: 0.0038097992073744535
Loss: 0.003815221134573221
Loss: 0.003821187186986208
Loss: 0.0038240011781454086
Loss: 0.0038182693533599377
Loss: 0.0038049498107284307
Loss: 0.0037983902730047703
Loss: 0.0037990522105246782
Loss: 0.003804478794336319
Loss: 0.0038111465983092785
Loss: 0.00381034635938704
Loss: 0.0038059025537222624
Loss: 0.003796944860368967
Loss: 0.003790039336308837
Loss: 0.0037855873815715313
Loss: 0.003784297266975045
Loss: 0.003785121953114867
Loss: 0.003787029767408967
Loss: 0.003788930596783757
Loss: 0.003789526177570224
Loss: 0.0037898088339716196
Loss: 0.0037831710651516914
Loss: 0.003777090460062027
Loss: 0.0037715211510658264
Loss: 0.003768735099583864
Loss: 0.0037682456895709038
Loss: 0.0037684610579162836
Loss: 0.0037718256935477257
Loss: 0.0037747465539723635
Loss: 0.003783799707889557
Loss: 0.0037828320637345314
Loss: 0.0037829868961125612
Loss: 0.003769790520891547
Loss: 0.003760688239708543
Loss: 0.003756027901545167
Loss: 0.0037564667873084545
Loss: 0.003761131316423416
Loss: 0.0037665923591703176
Loss: 0.003775514429435134
Loss: 0.003772606374695897
Loss: 0.003770560724660754
Loss: 0.003757275640964508
Loss: 0.0037531701382249594
Loss: 0.0037586973048746586
Loss: 0.0037691728211939335
Loss: 0.0037813859526067972
Loss: 0.003782564541324973
Loss: 0.0037891108077019453
Loss: 0.0037990412674844265
Loss: 0.0038199012633413076
Loss: 0.0038634745869785547
Loss: 0.0038087458815425634
Loss: 0.003754745237529278
Loss: 0.0037457437720149755
Loss: 0.003766529029235244
Loss: 0.00378801254555583
Loss: 0.0037752315402030945
Loss: 0.0037707912269979715
Loss: 0.0037729821633547544
Loss: 0.0037594696041196585
Loss: 0.003739740466699004
Loss: 0.0037321557756513357
Loss: 0.003742876462638378
Loss: 0.003761755535379052
Loss: 0.003759740386158228
Loss: 0.0037508190143853426
Loss: 0.0037359436973929405
Loss: 0.0037305348087102175
Loss: 0.0037298984825611115
Loss: 0.0037256472278386354
Loss: 0.003721661400049925
Loss: 0.0037251580506563187
Loss: 0.0037327182944864035
Loss: 0.0037453079130500555
Loss: 0.0037391032092273235
Loss: 0.0037345218006521463
Loss: 0.003732074750587344
Loss: 0.003729025134816766
Loss: 0.003724846290424466
Loss: 0.00371606950648129
Loss: 0.00371017144061625
Loss: 0.0037094124127179384
Loss: 0.003712440375238657
Loss: 0.0037133852019906044
Loss: 0.003710660617798567
Loss: 0.0037063967902213335
Loss: 0.0037043250631541014
Loss: 0.0037048310041427612
Loss: 0.003706489223986864
Loss: 0.003707630792632699
Loss: 0.0037088999524712563
Loss: 0.003712739096954465
Loss: 0.0037242670077830553
Loss: 0.003754285629838705
Loss: 0.0037861717864871025
Loss: 0.0038509073201566935
Loss: 0.0038694278337061405
Loss: 0.0038036431651562452
Loss: 0.0037560302298516035
Loss: 0.0037253815680742264
Loss: 0.0037363655865192413
Loss: 0.0037566476967185736
Loss: 0.003778056474402547
Loss: 0.0037842183373868465
Loss: 0.0037320854607969522
Loss: 0.0037036286666989326
Loss: 0.003717276034876704
Loss: 0.003748929128050804
Loss: 0.003771508112549782
Loss: 0.0037315781228244305
Loss: 0.0036985513288527727
Loss: 0.003693602979183197
Loss: 0.0037135330494493246
Loss: 0.003736896440386772
Loss: 0.003727388335391879
Loss: 0.0037149987183511257
Loss: 0.003711148165166378
Loss: 0.0037007033824920654
Loss: 0.0036918960977345705
Loss: 0.00368933635763824
Loss: 0.0036938076373189688
Loss: 0.0037068200763314962
Loss: 0.0037082217168062925
Loss: 0.003706726711243391
Loss: 0.003690457670018077
Loss: 0.0036821847315877676
Loss: 0.003683619201183319
Loss: 0.0036862664856016636
Loss: 0.0036902709398418665
Loss: 0.0036905084270983934
Loss: 0.0036937689874321222
Loss: 0.00369511847384274
Loss: 0.0036918544210493565
Loss: 0.003684439929202199
Loss: 0.003676133695989847
Loss: 0.0036733264569193125
Loss: 0.00367490341886878
Loss: 0.003678833367303014
Loss: 0.0036836315412074327
Loss: 0.003688545199111104
Loss: 0.0036904998123645782
Loss: 0.003694486804306507
Loss: 0.003689007367938757
Loss: 0.0036825828719884157
Loss: 0.003673498285934329
Loss: 0.0036690575070679188
Loss: 0.0036690523847937584
Training model using conversion value 1.4000000000000001.
Loss: 0.14824597537517548
Loss: 0.14177797734737396
Loss: 0.13290129601955414
Loss: 0.1220441609621048
Loss: 0.10946628451347351
Loss: 0.09399908781051636
Loss: 0.07498378306627274
Loss: 0.05530228465795517
Loss: 0.03861457109451294
Loss: 0.03463362157344818
Loss: 0.044747453182935715
Loss: 0.04584844782948494
Loss: 0.0379377119243145
Loss: 0.031671810895204544
Loss: 0.02991860918700695
Loss: 0.03108317404985428
Loss: 0.03238328918814659
Loss: 0.03220507130026817
Loss: 0.03039633296430111
Loss: 0.027780840173363686
Loss: 0.02591940015554428
Loss: 0.025851454585790634
Loss: 0.02701953798532486
Loss: 0.027743013575673103
Loss: 0.0270494744181633
Loss: 0.025609474629163742
Loss: 0.02472662925720215
Loss: 0.024805879220366478
Loss: 0.02543540485203266
Loss: 0.02591228298842907
Loss: 0.025863531976938248
Loss: 0.025392085313796997
Loss: 0.024900486692786217
Loss: 0.02476152405142784
Loss: 0.024992864578962326
Loss: 0.02523970603942871
Loss: 0.02516871504485607
Loss: 0.024820925667881966
Loss: 0.02450932376086712
Loss: 0.0244415495544672
Loss: 0.024550506845116615
Loss: 0.024626826867461205
Loss: 0.02453899197280407
Loss: 0.024328824132680893
Loss: 0.024142125621438026
Loss: 0.02408565767109394
Loss: 0.02411705255508423
Loss: 0.02409900538623333
Loss: 0.023958783596754074
Loss: 0.02375403791666031
Loss: 0.02359708771109581
Loss: 0.023518171161413193
Loss: 0.023443514481186867
Loss: 0.02329353243112564
Loss: 0.023061083629727364
Loss: 0.02281467244029045
Loss: 0.022618254646658897
Loss: 0.022434674203395844
Loss: 0.022168366238474846
Loss: 0.02182064950466156
Loss: 0.021440008655190468
Loss: 0.021035252138972282
Loss: 0.020570822060108185
Loss: 0.020004557445645332
Loss: 0.019324081018567085
Loss: 0.01856321096420288
Loss: 0.01773478463292122
Loss: 0.016820162534713745
Loss: 0.01582588255405426
Loss: 0.014804529026150703
Loss: 0.01389346458017826
Loss: 0.013199572451412678
Loss: 0.01280843187123537
Loss: 0.012714417651295662
Loss: 0.012764319777488708
Loss: 0.01281882356852293
Loss: 0.01277361810207367
Loss: 0.01256751362234354
Loss: 0.012163596227765083
Loss: 0.011692327447235584
Loss: 0.011331935413181782
Loss: 0.011194136925041676
Loss: 0.011174342595040798
Loss: 0.011101191863417625
Loss: 0.010992183350026608
Loss: 0.010906185023486614
Loss: 0.01078795175999403
Loss: 0.010617226362228394
Loss: 0.010470399633049965
Loss: 0.010418664664030075
Loss: 0.010429727844893932
Loss: 0.01043319795280695
Loss: 0.010409295558929443
Loss: 0.010378633625805378
Loss: 0.010327719151973724
Loss: 0.010255624540150166
Loss: 0.01017984002828598
Loss: 0.010136504657566547
Loss: 0.01012963056564331
Loss: 0.010122234933078289
Loss: 0.01009208895266056
Loss: 0.01005420833826065
Loss: 0.010020340792834759
Loss: 0.009979667142033577
Loss: 0.00993130449205637
Loss: 0.009890877641737461
Loss: 0.0098660197108984
Loss: 0.00984241534024477
Loss: 0.00980693381279707
Loss: 0.00976618379354477
Loss: 0.009728181175887585
Loss: 0.009689046069979668
Loss: 0.009645474143326283
Loss: 0.009601647034287453
Loss: 0.009558490477502346
Loss: 0.009508347138762474
Loss: 0.009448257274925709
Loss: 0.009383009746670723
Loss: 0.009315641596913338
Loss: 0.00924287922680378
Loss: 0.00916372425854206
Loss: 0.00907921139150858
Loss: 0.008988774381577969
Loss: 0.008891579695045948
Loss: 0.008788316510617733
Loss: 0.008680345490574837
Loss: 0.00856778584420681
Loss: 0.0084499167278409
Loss: 0.008329475298523903
Loss: 0.008211974054574966
Loss: 0.00809906143695116
Loss: 0.007995651103556156
Loss: 0.00790568720549345
Loss: 0.007833316922187805
Loss: 0.007776482962071896
Loss: 0.007734321523457766
Loss: 0.007701285183429718
Loss: 0.007673155982047319
Loss: 0.00764779606834054
Loss: 0.007625280413776636
Loss: 0.007605739403516054
Loss: 0.007588219363242388
Loss: 0.007571233902126551
Loss: 0.007551996968686581
Loss: 0.007531214505434036
Loss: 0.0075100623071193695
Loss: 0.0074903275817632675
Loss: 0.007472511846572161
Loss: 0.007456022314727306
Loss: 0.007439692039042711
Loss: 0.007421510759741068
Loss: 0.007403973489999771
Loss: 0.00738688325509429
Loss: 0.00736967520788312
Loss: 0.007352506276220083
Loss: 0.007334465626627207
Loss: 0.007317204959690571
Loss: 0.007302765268832445
Loss: 0.007289167959243059
Loss: 0.0072732483968138695
Loss: 0.0072566973976790905
Loss: 0.007240754086524248
Loss: 0.007225066423416138
Loss: 0.007209254428744316
Loss: 0.007192594464868307
Loss: 0.007177143357694149
Loss: 0.007161623332649469
Loss: 0.0071455733850598335
Loss: 0.007128025405108929
Loss: 0.007110548671334982
Loss: 0.007093763444572687
Loss: 0.0070767649449408054
Loss: 0.007060037925839424
Loss: 0.007043351884931326
Loss: 0.007026800885796547
Loss: 0.007009939756244421
Loss: 0.0069939009845256805
Loss: 0.006978167686611414
Loss: 0.006962200161069632
Loss: 0.006946227978914976
Loss: 0.006930388975888491
Loss: 0.006914781406521797
Loss: 0.00689925579354167
Loss: 0.006884047761559486
Loss: 0.006869104225188494
Loss: 0.006853859405964613
Loss: 0.006838840898126364
Loss: 0.006823119707405567
Loss: 0.0068084001541137695
Loss: 0.006791755091398954
Loss: 0.006774821784347296
Loss: 0.006758901756256819
Loss: 0.0067435381934046745
Loss: 0.0067273895256221294
Loss: 0.006710275076329708
Loss: 0.006692972499877214
Loss: 0.006675144657492638
Loss: 0.006657201796770096
Loss: 0.006637866608798504
Loss: 0.006617262959480286
Loss: 0.006600412540137768
Loss: 0.0065799313597381115
Loss: 0.006559200584888458
Loss: 0.006535972002893686
Loss: 0.006513322237879038
Loss: 0.006495411042124033
Loss: 0.006478059105575085
Loss: 0.00645644823089242
Loss: 0.006430753972381353
Loss: 0.006410712841898203
Loss: 0.006396688986569643
Loss: 0.006381165236234665
Loss: 0.006356573663651943
Loss: 0.006332337390631437
Loss: 0.0063153039664030075
Loss: 0.006300495006144047
Loss: 0.006281912326812744
Loss: 0.006258178967982531
Loss: 0.006232209503650665
Loss: 0.006208467297255993
Loss: 0.006187130697071552
Loss: 0.006166747771203518
Loss: 0.006151589099317789
Loss: 0.006151068024337292
Loss: 0.006179137621074915
Loss: 0.0061698914505541325
Loss: 0.0061504733748734
Loss: 0.006076671648770571
Loss: 0.006080541294068098
Loss: 0.006135644391179085
Loss: 0.006079332437366247
Loss: 0.006029889453202486
Loss: 0.006029308307915926
Loss: 0.006040608044713736
Loss: 0.006015695631504059
Loss: 0.005982841365039349
Loss: 0.005985069088637829
Loss: 0.005988867953419685
Loss: 0.005952214356511831
Loss: 0.0059389290399849415
Loss: 0.005942237563431263
Loss: 0.005929050967097282
Loss: 0.005901071708649397
