[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.0030624005012214184
Loss: 0.003056164365261793
Loss: 0.00304947211407125
Loss: 0.0030462441500276327
Loss: 0.00304602668620646
Loss: 0.0030477980617433786
Loss: 0.003050506114959717
Loss: 0.003052448621019721
Loss: 0.0030540069565176964
Loss: 0.0030542751774191856
Loss: 0.0030565073247998953
Loss: 0.0030602433253079653
Loss: 0.0030653837602585554
Loss: 0.0030697258189320564
Loss: 0.003072248073294759
Loss: 0.0030718932393938303
Loss: 0.003070640377700329
Loss: 0.003066279925405979
Loss: 0.003063509240746498
Loss: 0.0030565443448722363
Loss: 0.0030510162468999624
Loss: 0.0030461132992058992
Loss: 0.003044001292437315
Loss: 0.003044057171791792
Loss: 0.0030459470581263304
Loss: 0.003049237187951803
Loss: 0.003053113352507353
Loss: 0.0030573182739317417
Loss: 0.0030595853459089994
Loss: 0.003061509458348155
Loss: 0.0030609704554080963
Loss: 0.0030604135245084763
Loss: 0.003058471716940403
Loss: 0.003056615823879838
Loss: 0.0030541731975972652
Loss: 0.003050869330763817
Loss: 0.003047581994906068
Loss: 0.003044228535145521
Loss: 0.003041922114789486
Loss: 0.003040898824110627
Loss: 0.003040923969820142
Loss: 0.003041821764782071
Loss: 0.0030429146718233824
Loss: 0.0030446681194007397
Loss: 0.0030461843125522137
Loss: 0.0030493433587253094
Loss: 0.00305340439081192
Loss: 0.0030588635709136724
Loss: 0.0030613853596150875
Loss: 0.0030627334490418434
Loss: 0.003066185861825943
Loss: 0.00307309627532959
Loss: 0.00309075228869915
Loss: 0.0030983819160610437
Loss: 0.0031229727901518345
Loss: 0.003100238973274827
Loss: 0.0030835887882858515
Loss: 0.0030549655202776194
Loss: 0.0030485549941658974
Loss: 0.003058783942833543
Loss: 0.0030660033226013184
Loss: 0.0030679183546453714
Loss: 0.0030536851845681667
Loss: 0.00305105559527874
Loss: 0.0030591916292905807
Loss: 0.0030645730439573526
Loss: 0.003057417692616582
Loss: 0.0030445463489741087
Loss: 0.0030422089621424675
Loss: 0.0030482537113130093
Loss: 0.003046654863283038
Loss: 0.00304040452465415
Loss: 0.0030391470063477755
Loss: 0.0030445121228694916
Loss: 0.003047152189537883
Loss: 0.0030447805766016245
Loss: 0.003046269528567791
Loss: 0.003055529436096549
Loss: 0.003069097874686122
Loss: 0.003083727089688182
Loss: 0.0031031309626996517
Loss: 0.0031190766021609306
Loss: 0.003150633303448558
Loss: 0.0031247271690517664
Loss: 0.003093237290158868
Loss: 0.003056041896343231
Loss: 0.003045135410502553
Loss: 0.0030602244660258293
Loss: 0.0030693099834024906
Loss: 0.003072471357882023
Loss: 0.0030598300509154797
Loss: 0.003051027189940214
Loss: 0.003049468621611595
Loss: 0.0030469840858131647
Loss: 0.003047769656404853
Loss: 0.0030500246211886406
Loss: 0.0030513282399624586
Loss: 0.003048185957595706
Loss: 0.0030408971942961216
Loss: 0.003037538845092058
Loss: 0.003039036877453327
Loss: 0.003042300697416067
Loss: 0.0030438522808253765
Loss: 0.0030415295623242855
Loss: 0.0030390110332518816
Loss: 0.003037706483155489
Loss: 0.0030372804030776024
Loss: 0.0030366445425897837
Loss: 0.0030351884197443724
Loss: 0.0030347707215696573
Loss: 0.0030357397627085447
Loss: 0.0030368014704436064
Loss: 0.003036605194211006
Loss: 0.003034690162166953
Loss: 0.003033104119822383
Loss: 0.0030329099390655756
Loss: 0.003033661050722003
Loss: 0.0030340387020260096
Loss: 0.0030332542955875397
Loss: 0.00303230551071465
Loss: 0.003031680593267083
Loss: 0.0030319085344672203
Loss: 0.0030326973646879196
Loss: 0.003033385844901204
Loss: 0.003034174907952547
Loss: 0.003035142784938216
Loss: 0.0030375856440514326
Loss: 0.003041391959413886
Loss: 0.0030455568339675665
Loss: 0.003051270730793476
Loss: 0.0030546027701348066
Loss: 0.0030578738078475
Loss: 0.0030549673829227686
Loss: 0.0030515631660819054
Loss: 0.0030439910478889942
Loss: 0.0030379719100892544
Loss: 0.003032590262591839
Loss: 0.003030132269486785
Loss: 0.0030304288957268
Loss: 0.0030327136628329754
Loss: 0.003036326030269265
Loss: 0.003040423383936286
Loss: 0.0030448997858911753
Loss: 0.0030468597542494535
Loss: 0.0030482287984341383
Loss: 0.0030467254109680653
Loss: 0.0030444017611443996
Loss: 0.0030399984680116177
Loss: 0.0030362894758582115
Loss: 0.0030326659325510263
Loss: 0.0030302058439701796
Loss: 0.0030287059489637613
Loss: 0.0030284856911748648
Loss: 0.0030293234158307314
Loss: 0.0030308731365948915
Loss: 0.003033401444554329
Loss: 0.0030369830783456564
Loss: 0.0030424087308347225
Loss: 0.003047849517315626
Loss: 0.003055815352126956
Loss: 0.003061146242544055
Loss: 0.003068588674068451
Loss: 0.0030663483776152134
Loss: 0.003066251054406166
Loss: 0.0030554619152098894
Loss: 0.0030471496284008026
Loss: 0.003036078531295061
Loss: 0.0030295480974018574
Loss: 0.00302758882753551
Loss: 0.0030297604389488697
Loss: 0.0030349045991897583
Loss: 0.0030397605150938034
Loss: 0.0030448338948190212
Loss: 0.00304570235311985
Loss: 0.003044973826035857
Loss: 0.003040928393602371
Loss: 0.0030370112508535385
Loss: 0.003032026346772909
Loss: 0.0030286377295851707
Loss: 0.003027369035407901
Loss: 0.0030270300339907408
Loss: 0.003027856582775712
Loss: 0.0030290219001471996
Loss: 0.0030307553242892027
Loss: 0.003032505279406905
Loss: 0.0030359977390617132
Loss: 0.003038907190784812
Loss: 0.0030443225987255573
Loss: 0.003048880957067013
Loss: 0.003052363870665431
Loss: 0.0030530935619026423
Loss: 0.0030511438380926847
Loss: 0.003045380115509033
Loss: 0.0030404208227992058
Loss: 0.0030356496572494507
Loss: 0.0030346361454576254
Loss: 0.003033987944945693
Loss: 0.0030349851585924625
Loss: 0.003034121124073863
Loss: 0.0030339877121150494
Loss: 0.0030321204103529453
Loss: 0.0030313399620354176
Loss: 0.003030821681022644
Loss: 0.003032091073691845
Loss: 0.0030358778312802315
Loss: 0.0030405609868466854
Loss: 0.003048467915505171
Loss: 0.0030521953012794256
Loss: 0.0030611231923103333
Loss: 0.0030577117577195168
Loss: 0.0030592819675803185
Loss: 0.0030499128624796867
Loss: 0.0030436983797699213
Loss: 0.0030374564230442047
Loss: 0.003034699009731412
Loss: 0.003036210313439369
Loss: 0.00303605361841619
Loss: 0.0030363972764462233
Loss: 0.0030324822291731834
Loss: 0.0030296901240944862
Loss: 0.0030275650788098574
Loss: 0.003029142739251256
Loss: 0.0030326556880027056
Loss: 0.0030360158998519182
Loss: 0.0030380594544112682
Loss: 0.0030362328980118036
Loss: 0.0030337863136082888
Loss: 0.0030312889721244574
Loss: 0.0030303706880658865
Loss: 0.0030322044622153044
Loss: 0.003034871071577072
Loss: 0.0030380412936210632
Loss: 0.003038122784346342
Loss: 0.0030363299883902073
Loss: 0.0030318081844598055
Loss: 0.0030278994236141443
Loss: 0.0030255932360887527
Loss: 0.003026604652404785
Loss: 0.0030300093349069357
Loss: 0.003033716231584549
Loss: 0.003037562593817711
Loss: 0.003036628710106015
Loss: 0.0030351062305271626
Loss: 0.003033227985724807
Loss: 0.0030335679184645414
Loss: 0.003038509516045451
Loss: 0.003043058793991804
Loss: 0.0030503312591463327
Loss: 0.003050075378268957
Loss: 0.003051724284887314
Loss: 0.00304574822075665
Loss: 0.0030444359872490168
Loss: 0.003042091615498066
Loss: 0.0030422364361584187
Loss: 0.0030410578474402428
Loss: 0.0030360568780452013
Loss: 0.0030291248112916946
Loss: 0.0030222844798117876
Loss: 0.0030194809660315514
Loss: 0.003020575037226081
Loss: 0.003024614416062832
Loss: 0.0030299401842057705
Loss: 0.003034018212929368
Loss: 0.003035311819985509
Loss: 0.0030360938981175423
Loss: 0.003036243375390768
Loss: 0.0030392641201615334
Loss: 0.0030388589948415756
Loss: 0.003040002891793847
Loss: 0.0030350913293659687
Loss: 0.003030751133337617
Loss: 0.00302526936866343
Loss: 0.0030223093926906586
Loss: 0.0030219058971852064
Loss: 0.0030228025279939175
Loss: 0.003024523379281163
Loss: 0.0030251313000917435
Loss: 0.0030255632009357214
Loss: 0.003023347584530711
Loss: 0.0030223156791180372
Loss: 0.0030224244110286236
Loss: 0.0030255643650889397
Loss: 0.0030304344836622477
Loss: 0.0030376347713172436
Loss: 0.003046204335987568
Loss: 0.003057451220229268
Loss: 0.003066007513552904
Loss: 0.0030795938801020384
Loss: 0.0030798574443906546
Loss: 0.0030799296218901873
Loss: 0.0030600542668253183
Loss: 0.0030420683324337006
Loss: 0.0030231757555156946
Loss: 0.0030177433509379625
Loss: 0.0030239818152040243
Loss: 0.0030342265963554382
Loss: 0.003043797332793474
Loss: 0.003041104879230261
Loss: 0.0030335555784404278
Loss: 0.0030225811060518026
Loss: 0.0030167163349688053
Loss: 0.0030170027166604996
Loss: 0.0030216819141060114
Loss: 0.003027190687134862
Loss: 0.0030290361028164625
Loss: 0.0030289108399301767
Loss: 0.003027240512892604
Loss: 0.003026869148015976
Loss: 0.003028727602213621
Loss: 0.003031134605407715
Loss: 0.003035749075934291
Loss: 0.0030348901636898518
Loss: 0.0030345492996275425
Loss: 0.0030285764951258898
Loss: 0.003027117345482111
Loss: 0.00302677764557302
Loss: 0.0030304398387670517
Loss: 0.0030329942237585783
Loss: 0.0030323504470288754
Loss: 0.0030304782558232546
Loss: 0.003026671474799514
Loss: 0.0030249692499637604
Loss: 0.0030258558690547943
Loss: 0.003027354134246707
Loss: 0.0030288523994386196
Loss: 0.0030267208348959684
Loss: 0.003022532444447279
Loss: 0.0030171507969498634
Loss: 0.00301360827870667
Loss: 0.003012833185493946
Loss: 0.003014404559507966
Loss: 0.003017144976183772
Loss: 0.0030196928419172764
Loss: 0.0030215729493647814
Loss: 0.003021989716216922
Loss: 0.0030228078830987215
Loss: 0.003023244673386216
Loss: 0.0030258698388934135
Loss: 0.0030306056141853333
Loss: 0.003036433132365346
Loss: 0.0030427719466388226
Loss: 0.00304490071721375
Loss: 0.003042081603780389
Loss: 0.0030388280283659697
Loss: 0.0030341623350977898
Loss: 0.003034982830286026
Loss: 0.0030322307720780373
Loss: 0.00303523987531662
Loss: 0.0030319702345877886
Loss: 0.003033007960766554
Loss: 0.003029851708561182
Loss: 0.0030295560136437416
Loss: 0.0030294042080640793
Loss: 0.0030285369139164686
Loss: 0.003029108280315995
Loss: 0.003028785577043891
Loss: 0.003031365806236863
Loss: 0.0030312957242131233
Loss: 0.0030356592033058405
Loss: 0.003041074611246586
Loss: 0.003072302555665374
Loss: 0.0030900712590664625
Loss: 0.0031037519220262766
Loss: 0.003063699696213007
Loss: 0.003031528554856777
Loss: 0.003026447258889675
Loss: 0.003045868594199419
Loss: 0.0030605795327574015
Loss: 0.0030380229000002146
Loss: 0.0030170120298862457
Loss: 0.003017381066456437
Loss: 0.00303425220772624
Loss: 0.0030417258385568857
Loss: 0.003029359271749854
Loss: 0.003015586407855153
Loss: 0.0030189724639058113
Loss: 0.0030282875522971153
Loss: 0.003028270322829485
Loss: 0.00301563274115324
Loss: 0.0030098524875938892
Loss: 0.003015380585566163
Loss: 0.0030213268473744392
Loss: 0.00301964464597404
Loss: 0.003012025961652398
Loss: 0.003010307904332876
Loss: 0.0030149773228913546
Loss: 0.0030178814195096493
Loss: 0.0030159680172801018
Loss: 0.003013244364410639
Loss: 0.0030145118944346905
Loss: 0.003019835567101836
Loss: 0.0030232665594667196
Loss: 0.003023684723302722
Loss: 0.0030249925330281258
Loss: 0.003031106200069189
Loss: 0.0030347458086907864
Loss: 0.0030382846016436815
Loss: 0.0030357467476278543
Loss: 0.00303393485955894
Loss: 0.0030306328553706408
Loss: 0.0030255946330726147
Loss: 0.00301832752302289
Loss: 0.0030110778752714396
Loss: 0.003007651073858142
Loss: 0.0030088406056165695
Loss: 0.0030125423800200224
Loss: 0.0030162574257701635
Loss: 0.0030184199567884207
Loss: 0.003020335454493761
Loss: 0.003022915916517377
Loss: 0.0030231582932174206
Loss: 0.0030226344242691994
Loss: 0.003018634393811226
Loss: 0.0030147177167236805
Loss: 0.0030119777657091618
Loss: 0.003011005697771907
Loss: 0.003010279731824994
Loss: 0.0030100434087216854
Loss: 0.0030093411915004253
Loss: 0.0030093491077423096
Training model using conversion value 1.0.
Loss: 0.14046405255794525
Loss: 0.1331731379032135
Loss: 0.1250181943178177
Loss: 0.11527610570192337
Loss: 0.10245507955551147
Loss: 0.08801692724227905
Loss: 0.07129490375518799
Loss: 0.05314621701836586
Loss: 0.03694413602352142
Loss: 0.0303372573107481
Loss: 0.03724711388349533
Loss: 0.0376443974673748
Loss: 0.030294107273221016
Loss: 0.0285590048879385
Loss: 0.029445454478263855
Loss: 0.030647024512290955
Loss: 0.030818592756986618
Loss: 0.029427336528897285
Loss: 0.026998620480298996
Loss: 0.024724410846829414
Loss: 0.023985981941223145
Loss: 0.024845656007528305
Loss: 0.0252655241638422
Loss: 0.02433183044195175
Loss: 0.023300446569919586
Loss: 0.02324298769235611
Loss: 0.023930246010422707
Loss: 0.024499736726284027
Loss: 0.024438222870230675
Loss: 0.023867839947342873
Loss: 0.023308321833610535
Loss: 0.0231818538159132
Loss: 0.023410268127918243
Loss: 0.023493541404604912
Loss: 0.023197339847683907
Loss: 0.02280854806303978
Loss: 0.022654296830296516
Loss: 0.022718006744980812
Loss: 0.022741466760635376
Loss: 0.022572312504053116
Loss: 0.022296827286481857
Loss: 0.02210020273923874
Loss: 0.022051937878131866
Loss: 0.022023795172572136
Loss: 0.02189014106988907
Loss: 0.02168227732181549
Loss: 0.0215251836925745
Loss: 0.021434921771287918
Loss: 0.021312659606337547
Loss: 0.021089132875204086
Loss: 0.020810110494494438
Loss: 0.020571190863847733
Loss: 0.020382817834615707
Loss: 0.020157355815172195
Loss: 0.01983032375574112
Loss: 0.019440509378910065
Loss: 0.01905258558690548
Loss: 0.018646689131855965
Loss: 0.018190830945968628
Loss: 0.017667466774582863
Loss: 0.01711343415081501
Loss: 0.016549935564398766
Loss: 0.01595872826874256
Loss: 0.01538190245628357
Loss: 0.014875047840178013
Loss: 0.014461727812886238
Loss: 0.01415201649069786
Loss: 0.013970867730677128
Loss: 0.013916526921093464
Loss: 0.013895124197006226
Loss: 0.013771655037999153
Loss: 0.013609787449240685
Loss: 0.013476221822202206
Loss: 0.013341258279979229
Loss: 0.013196461834013462
Loss: 0.013023938983678818
Loss: 0.012831760570406914
Loss: 0.012638090178370476
Loss: 0.012467920780181885
Loss: 0.012324590235948563
Loss: 0.012200603261590004
Loss: 0.01203726977109909
Loss: 0.011837213300168514
Loss: 0.011661920696496964
Loss: 0.01154592540115118
Loss: 0.011457674205303192
Loss: 0.011352111585438251
Loss: 0.011263202875852585
Loss: 0.011202146299183369
Loss: 0.011128775775432587
Loss: 0.011044647544622421
Loss: 0.010963376611471176
Loss: 0.010856913402676582
Loss: 0.010724535211920738
Loss: 0.01061752438545227
Loss: 0.010537034831941128
Loss: 0.010468527674674988
Loss: 0.010411521419882774
Loss: 0.01033958699554205
Loss: 0.010247843340039253
Loss: 0.010159453377127647
Loss: 0.010073845274746418
Loss: 0.00998333003371954
Loss: 0.009896282106637955
Loss: 0.009803286753594875
Loss: 0.009716691449284554
Loss: 0.009637818671762943
Loss: 0.009548014029860497
Loss: 0.009445100091397762
Loss: 0.009326291270554066
Loss: 0.009199246764183044
Loss: 0.009063484147191048
Loss: 0.008913766592741013
Loss: 0.008763078600168228
Loss: 0.00860834214836359
Loss: 0.00844976119697094
Loss: 0.008277962915599346
Loss: 0.008092661388218403
Loss: 0.007908685132861137
Loss: 0.007739680353552103
Loss: 0.007598480209708214
Loss: 0.007492306642234325
Loss: 0.007425920572131872
Loss: 0.007389607839286327
Loss: 0.007364001125097275
Loss: 0.00733405165374279
Loss: 0.007296211551874876
Loss: 0.007259237580001354
Loss: 0.007226565387099981
Loss: 0.00719969579949975
Loss: 0.007184063084423542
Loss: 0.007173640187829733
Loss: 0.007167834788560867
Loss: 0.0071610454469919205
Loss: 0.007145429961383343
Loss: 0.0071188160218298435
Loss: 0.007089837919920683
Loss: 0.007068269420415163
Loss: 0.007055175490677357
Loss: 0.0070412615314126015
Loss: 0.007025545462965965
Loss: 0.007009490858763456
Loss: 0.006994778756052256
Loss: 0.00698380870744586
Loss: 0.006979078520089388
Loss: 0.006973309442400932
Loss: 0.006962691433727741
Loss: 0.006952454801648855
Loss: 0.006944490596652031
Loss: 0.006936737336218357
Loss: 0.006927738431841135
Loss: 0.006917902734130621
Loss: 0.006908832583576441
Loss: 0.006901117041707039
Loss: 0.006894123740494251
Loss: 0.006885888986289501
Loss: 0.006877277046442032
Loss: 0.006870607379823923
Loss: 0.00686480151489377
Loss: 0.006858383305370808
Loss: 0.006850888021290302
Loss: 0.00684354966506362
Loss: 0.006837196182459593
Loss: 0.006831911392509937
Loss: 0.006826153956353664
Loss: 0.006819905247539282
Loss: 0.006813624408096075
Loss: 0.006807468365877867
Loss: 0.006801575887948275
Loss: 0.006795947905629873
Loss: 0.006790372543036938
Loss: 0.006785064935684204
Loss: 0.006780022755265236
Loss: 0.00677474495023489
Loss: 0.006769306026399136
Loss: 0.006764088291674852
Loss: 0.006758974865078926
Loss: 0.006753672380000353
Loss: 0.006748182699084282
Loss: 0.006742986850440502
Loss: 0.006738041993230581
Loss: 0.006733017507940531
Loss: 0.006727840285748243
Loss: 0.006722897291183472
Loss: 0.006718290038406849
Loss: 0.006713809445500374
Loss: 0.0067093935795128345
Loss: 0.006705034989863634
Loss: 0.006700756493955851
Loss: 0.006696600932627916
Loss: 0.0066924975253641605
Loss: 0.006688354536890984
Loss: 0.006684354972094297
Loss: 0.006680443417280912
Loss: 0.0066765048541128635
Loss: 0.006672583054751158
Loss: 0.00666872039437294
Loss: 0.006665366236120462
Loss: 0.006661296356469393
Loss: 0.006657803431153297
Loss: 0.006654595024883747
Loss: 0.006651794537901878
Loss: 0.0066496822983026505
Loss: 0.006647692993283272
Loss: 0.006645519286394119
Loss: 0.0066409059800207615
Loss: 0.006634578574448824
Loss: 0.006627658847719431
Loss: 0.006622797809541225
Loss: 0.006620117928832769
Loss: 0.006617949344217777
Loss: 0.0066146948374807835
Loss: 0.006609508767724037
Loss: 0.006603441666811705
Loss: 0.006597971078008413
Loss: 0.006593919359147549
Loss: 0.006590591743588448
Loss: 0.006586906500160694
Loss: 0.006582367233932018
Loss: 0.00657701725140214
Loss: 0.006572174374014139
Loss: 0.006567985285073519
Loss: 0.006564125418663025
Loss: 0.006559652741998434
Loss: 0.006554518360644579
Loss: 0.006549011915922165
Loss: 0.006543607916682959
Loss: 0.006538416724652052
Loss: 0.006533484440296888
Loss: 0.00652858754619956
Loss: 0.006523554213345051
Loss: 0.006518336944282055
Loss: 0.006512932479381561
Loss: 0.006507395766675472
Loss: 0.0065018609166145325
Loss: 0.006496284157037735
Loss: 0.006490526255220175
Loss: 0.006484711542725563
Loss: 0.006478648632764816
Loss: 0.006472445093095303
Loss: 0.006465998012572527
Loss: 0.00645950622856617
Loss: 0.006452789064496756
Loss: 0.006446262821555138
Loss: 0.006439351011067629
Loss: 0.006432471796870232
Loss: 0.006425818428397179
Loss: 0.006419569253921509
Loss: 0.0064135887660086155
Loss: 0.006408585235476494
Loss: 0.006403314881026745
Loss: 0.006398535333573818
Loss: 0.006392128299921751
Loss: 0.006384060252457857
Loss: 0.006371600087732077
Loss: 0.006358765065670013
Loss: 0.006346792448312044
Loss: 0.0063378834165632725
Loss: 0.006331975571811199
Loss: 0.00632726214826107
Loss: 0.006322619970887899
Loss: 0.006316297687590122
Loss: 0.00630820682272315
Loss: 0.006296506151556969
Loss: 0.006283311638981104
Loss: 0.0062703825533390045
Loss: 0.00625945208594203
Loss: 0.006250415463000536
Loss: 0.006242220755666494
Loss: 0.006234427914023399
Loss: 0.006225839722901583
Loss: 0.00621551088988781
Loss: 0.006202722433954477
Loss: 0.0061888257041573524
Loss: 0.006174140144139528
Loss: 0.006159752607345581
Loss: 0.006144623272120953
Loss: 0.006127708125859499
Loss: 0.006111189257353544
Loss: 0.0060949185863137245
Loss: 0.006075735669583082
Loss: 0.006056132726371288
Loss: 0.006036955397576094
Loss: 0.006014116574078798
Loss: 0.005991700105369091
Loss: 0.005969126708805561
Loss: 0.005943482741713524
Loss: 0.005919657181948423
Loss: 0.005909481551498175
Loss: 0.0059009576216340065
Loss: 0.005920945201069117
Loss: 0.005882303696125746
Loss: 0.005824589636176825
Loss: 0.005723360925912857
Loss: 0.005731869954615831
Loss: 0.00577872758731246
Loss: 0.005658590700477362
Loss: 0.0056638228707015514
Loss: 0.005652376916259527
Loss: 0.00557336350902915
Loss: 0.005604797042906284
Loss: 0.0055191051214933395
Loss: 0.005504954606294632
Loss: 0.005512195639312267
Loss: 0.005418920889496803
Loss: 0.0054495991207659245
Loss: 0.005404607858508825
Loss: 0.005373460706323385
Loss: 0.005361797753721476
Loss: 0.005320937838405371
Loss: 0.005322454497218132
Loss: 0.005268487147986889
Loss: 0.005279297940433025
Loss: 0.005238031968474388
Loss: 0.005234896205365658
Loss: 0.005213719327002764
Loss: 0.005196086131036282
Loss: 0.005183905363082886
Loss: 0.0051636830903589725
Loss: 0.0051537626422941685
Loss: 0.005131646525114775
Loss: 0.005127666052430868
Loss: 0.005103757604956627
Loss: 0.005099824629724026
Loss: 0.005078416783362627
Loss: 0.005071124527603388
Loss: 0.005053014028817415
Loss: 0.005041811615228653
Loss: 0.005025983322411776
Loss: 0.0050143711268901825
Loss: 0.004997883923351765
Loss: 0.004985601641237736
Loss: 0.004969041328877211
Loss: 0.004955027252435684
Loss: 0.004940705373883247
Loss: 0.004925413988530636
Loss: 0.004912601783871651
Loss: 0.004897281527519226
Loss: 0.0048842220567166805
Loss: 0.0048687756061553955
Loss: 0.0048554628156125546
Loss: 0.004839481320232153
Loss: 0.004826234187930822
Loss: 0.004809372127056122
Loss: 0.0047948770225048065
Loss: 0.004777625203132629
Loss: 0.004761144984513521
Loss: 0.004743731580674648
Loss: 0.0047264606691896915
Loss: 0.004707749001681805
Loss: 0.004688943736255169
Loss: 0.0046690236777067184
Loss: 0.004649426322430372
Loss: 0.004628828726708889
Loss: 0.004607928916811943
Loss: 0.004584851209074259
Loss: 0.004562240559607744
Loss: 0.004537411034107208
Loss: 0.004512502811849117
Loss: 0.004486831836402416
Loss: 0.004459457006305456
Loss: 0.00443105585873127
Loss: 0.004402610473334789
Loss: 0.004372420720756054
Loss: 0.004341777879744768
Loss: 0.004309691954404116
Loss: 0.004276580642908812
Loss: 0.004243496805429459
Loss: 0.00421116640791297
Loss: 0.004180551040917635
Loss: 0.00415123300626874
Loss: 0.004124821163713932
Loss: 0.004100785590708256
Loss: 0.004079481586813927
Loss: 0.004060605075210333
Loss: 0.004043897148221731
Loss: 0.004029358271509409
Loss: 0.004016184713691473
Loss: 0.0040032328106462955
Loss: 0.003990390338003635
Loss: 0.003975939005613327
Loss: 0.0039598033763468266
Loss: 0.0039434852078557014
Loss: 0.003931610379368067
Loss: 0.003926489036530256
Loss: 0.003945616073906422
Loss: 0.003998887725174427
Loss: 0.004187655635178089
Loss: 0.004080416169017553
Loss: 0.0038836700841784477
Loss: 0.0038794332649558783
Loss: 0.003978547640144825
Loss: 0.003882556688040495
Loss: 0.003814247902482748
Loss: 0.003907453268766403
Loss: 0.003872317261993885
Loss: 0.0037828292697668076
Loss: 0.0038640855345875025
Loss: 0.003864735597744584
Loss: 0.003758546896278858
Loss: 0.0038334177806973457
Loss: 0.003883309895172715
Loss: 0.0037289459723979235
Loss: 0.0038308261428028345
Loss: 0.0039001707918941975
Loss: 0.003690643934533
Loss: 0.0039134556427598
Loss: 0.003953197039663792
Loss: 0.003679786343127489
Loss: 0.004084040876477957
Loss: 0.0038841378409415483
Loss: 0.003800004255026579
Loss: 0.003951536025851965
Loss: 0.00362069602124393
Loss: 0.0038070001173764467
Loss: 0.0036019794642925262
Loss: 0.003764151595532894
Loss: 0.003649298334494233
Loss: 0.003680734196677804
Loss: 0.003655858803540468
Loss: 0.003586946986615658
Loss: 0.003659843932837248
Loss: 0.003553680144250393
Loss: 0.0036448417231440544
Loss: 0.00353282131254673
Loss: 0.003592525143176317
Loss: 0.0035274988040328026
Loss: 0.0035518305376172066
Loss: 0.0035369182005524635
Loss: 0.0035189087502658367
Loss: 0.0035340371541678905
Loss: 0.0034927348606288433
Loss: 0.003519245656207204
Loss: 0.0034787245094776154
Loss: 0.0035033314488828182
Loss: 0.0034754378721117973
Loss: 0.003480927785858512
Loss: 0.0034740236587822437
Loss: 0.003463336266577244
Loss: 0.0034707405138760805
Loss: 0.0034492083359509706
Loss: 0.003462710417807102
Loss: 0.003444943344220519
Loss: 0.0034489554818719625
Loss: 0.0034402301535010338
Loss: 0.0034347493201494217
Loss: 0.0034377456177026033
Loss: 0.003424642141908407
Loss: 0.003429883625358343
Loss: 0.00341961532831192
Loss: 0.00341997598297894
Loss: 0.00341534405015409
Loss: 0.0034101279452443123
Loss: 0.003410342615097761
Loss: 0.003403067123144865
Loss: 0.003403483657166362
Loss: 0.0033977485727518797
Loss: 0.0033960100263357162
Loss: 0.0033939951099455357
Loss: 0.003389502177014947
Loss: 0.0033888439647853374
Loss: 0.003383403876796365
Loss: 0.0033822532277554274
Loss: 0.003379853442311287
Loss: 0.003376729553565383
Loss: 0.003375014988705516
Loss: 0.003370756283402443
Loss: 0.003369387239217758
Loss: 0.0033670063130557537
Loss: 0.003364646341651678
Loss: 0.0033631990663707256
Loss: 0.003359623719006777
Loss: 0.003357389010488987
Loss: 0.0033544041216373444
Loss: 0.0033517794217914343
Loss: 0.0033503698650747538
Loss: 0.0033478557597845793
Loss: 0.0033462978899478912
Loss: 0.0033445432782173157
Loss: 0.0033422275446355343
Loss: 0.0033402028493583202
Loss: 0.003338141832500696
Loss: 0.0033355222549289465
Loss: 0.0033331194426864386
Loss: 0.0033304591197520494
Loss: 0.003327862359583378
Loss: 0.0033255715388804674
Loss: 0.0033227133098989725
Loss: 0.0033204599749296904
Loss: 0.0033179898746311665
Loss: 0.0033156860154122114
Loss: 0.0033137728460133076
Loss: 0.003311720909550786
Loss: 0.0033101681619882584
Loss: 0.0033095129765570164
Loss: 0.0033102340530604124
Loss: 0.003313739551231265
Loss: 0.003320827381685376
Loss: 0.0033371890895068645
Loss: 0.0033567126374691725
Loss: 0.0033934928942471743
Loss: 0.003401212627068162
Loss: 0.0034122609067708254
Loss: 0.003365707118064165
Loss: 0.0033152587711811066
Loss: 0.003279494820162654
Loss: 0.0032860126812011003
Loss: 0.003317863680422306
Loss: 0.0033345285337418318
Loss: 0.003331003477796912
Loss: 0.0033009464386850595
Loss: 0.003269797656685114
Loss: 0.003263261402025819
Loss: 0.003279923927038908
Loss: 0.003294809255748987
Loss: 0.0032876564655452967
Loss: 0.003269860753789544
Loss: 0.0032537789084017277
Loss: 0.003249927656725049
Loss: 0.0032576536759734154
Loss: 0.003267513122409582
Loss: 0.0032661096192896366
Loss: 0.0032586166635155678
Loss: 0.0032462894450873137
Loss: 0.003238609293475747
Loss: 0.00323746120557189
Loss: 0.0032414982561022043
Loss: 0.003246639622375369
Loss: 0.0032503532711416483
Loss: 0.0032537796068936586
Loss: 0.0032472184393554926
Loss: 0.0032391308341175318
