[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.00988512858748436
Loss: 0.00987575575709343
Loss: 0.009857979603111744
Loss: 0.009841464459896088
Loss: 0.009831678122282028
Loss: 0.009828389622271061
Loss: 0.009824245236814022
Loss: 0.009817453101277351
Loss: 0.00981124211102724
Loss: 0.00980351585894823
Loss: 0.009793725796043873
Loss: 0.009783590212464333
Loss: 0.009774613194167614
Loss: 0.009765919297933578
Loss: 0.009757655672729015
Loss: 0.009752536192536354
Loss: 0.009749204851686954
Loss: 0.009750830009579659
Loss: 0.009757451713085175
Loss: 0.009761898778378963
Loss: 0.009777056984603405
Loss: 0.009767408482730389
Loss: 0.00975803192704916
Loss: 0.009721025824546814
Loss: 0.009696043096482754
Loss: 0.009678933769464493
Loss: 0.009676900692284107
Loss: 0.009685305878520012
Loss: 0.009692870080471039
Loss: 0.009698360227048397
Loss: 0.009684109129011631
Loss: 0.009665947407484055
Loss: 0.009642630815505981
Loss: 0.009628703817725182
Loss: 0.009621908888220787
Loss: 0.009619023650884628
Loss: 0.00961986556649208
Loss: 0.009622729383409023
Loss: 0.009632867760956287
Loss: 0.009639004245400429
Loss: 0.009647437371313572
Loss: 0.00963245052844286
Loss: 0.009623575955629349
Loss: 0.009595341049134731
Loss: 0.009576337411999702
Loss: 0.009558551013469696
Loss: 0.009548787958920002
Loss: 0.009545312263071537
Loss: 0.009548122994601727
Loss: 0.009559942409396172
Loss: 0.00956973060965538
Loss: 0.009595630690455437
Loss: 0.00959728378802538
Loss: 0.009606242179870605
Loss: 0.009562177583575249
Loss: 0.0095259053632617
Loss: 0.009492828510701656
Loss: 0.009478043764829636
Loss: 0.009480802342295647
Loss: 0.009496696293354034
Loss: 0.00952993892133236
Loss: 0.009542145766317844
Loss: 0.009564830921590328
Loss: 0.009515903890132904
Loss: 0.009467567317187786
Loss: 0.00942887831479311
Loss: 0.009414337575435638
Loss: 0.009419405832886696
Loss: 0.009437412023544312
Loss: 0.009475546889007092
Loss: 0.00949030090123415
Loss: 0.009498749859631062
Loss: 0.009463355876505375
Loss: 0.00941143836826086
Loss: 0.009359544143080711
Loss: 0.009347140789031982
Loss: 0.009367232210934162
Loss: 0.009390158578753471
Loss: 0.009409713558852673
Loss: 0.009375876747071743
Loss: 0.009337930008769035
Loss: 0.009299829602241516
Loss: 0.009278536774218082
Loss: 0.009268534369766712
Loss: 0.00926643330603838
Loss: 0.00927477702498436
Loss: 0.00928561668843031
Loss: 0.009309655986726284
Loss: 0.009300350211560726
Loss: 0.009296715259552002
Loss: 0.009261627681553364
Loss: 0.009224260225892067
Loss: 0.009187420830130577
Loss: 0.009167947806417942
Loss: 0.0091569684445858
Loss: 0.009150629863142967
Loss: 0.009153668768703938
Loss: 0.009165308438241482
Loss: 0.009204220958054066
Loss: 0.009240031242370605
Loss: 0.009270602837204933
Loss: 0.009236318059265614
Loss: 0.009199417196214199
Loss: 0.009124279953539371
Loss: 0.009075697511434555
Loss: 0.00905076414346695
Loss: 0.009046747349202633
Loss: 0.009057500399649143
Loss: 0.009078423492610455
Loss: 0.009116176515817642
Loss: 0.00913915317505598
Loss: 0.0091546680778265
Loss: 0.009149649180471897
Loss: 0.00910724513232708
Loss: 0.00904371589422226
Loss: 0.008990601636469364
Loss: 0.008957590907812119
Loss: 0.00895105954259634
Loss: 0.00897188950330019
Loss: 0.00900319404900074
Loss: 0.00905211828649044
Loss: 0.009076795540750027
Loss: 0.009052340872585773
Loss: 0.009006560780107975
Loss: 0.008936933241784573
Loss: 0.008900082670152187
Loss: 0.00888923741877079
Loss: 0.008896885439753532
Loss: 0.008924828842282295
Loss: 0.00895520206540823
Loss: 0.008955067954957485
Loss: 0.008935492485761642
Loss: 0.008930739015340805
Loss: 0.008889397606253624
Loss: 0.00885786022990942
Loss: 0.008835382759571075
Loss: 0.008824805729091167
Loss: 0.008805816993117332
Loss: 0.00879148580133915
Loss: 0.008789611048996449
Loss: 0.008784525096416473
Loss: 0.008777942508459091
Loss: 0.008783798664808273
Loss: 0.008827827870845795
Loss: 0.008901625871658325
Loss: 0.009033448062837124
Loss: 0.008995997719466686
Loss: 0.008871319703757763
Loss: 0.008740819059312344
Loss: 0.008721555583178997
Loss: 0.008774968795478344
Loss: 0.008820854127407074
Loss: 0.008803175762295723
Loss: 0.008725829422473907
Loss: 0.008682028390467167
Loss: 0.008675512857735157
Loss: 0.008703269995748997
Loss: 0.008744172751903534
Loss: 0.008746957406401634
Loss: 0.008728482760488987
Loss: 0.008663185872137547
Loss: 0.008616708219051361
Loss: 0.008630816824734211
Loss: 0.008669725619256496
Loss: 0.008691433817148209
Loss: 0.008664329536259174
Loss: 0.008618202991783619
Loss: 0.008590749464929104
Loss: 0.00857458170503378
Loss: 0.00857615191489458
Loss: 0.00858263112604618
Loss: 0.008590747602283955
Loss: 0.008602411486208439
Loss: 0.00860093254595995
Loss: 0.008601156994700432
Loss: 0.008594455197453499
Loss: 0.008559606969356537
Loss: 0.008495885878801346
Loss: 0.008463646285235882
Loss: 0.008484859950840473
Loss: 0.008504793979227543
Loss: 0.008486268110573292
Loss: 0.008444216102361679
Loss: 0.008415568619966507
Loss: 0.008404270745813847
Loss: 0.008402974344789982
Loss: 0.008406884968280792
Loss: 0.008418112993240356
Loss: 0.008452615700662136
Loss: 0.008479493670165539
Loss: 0.008449847809970379
Loss: 0.008381341584026814
Loss: 0.008303881622850895
Loss: 0.00827917642891407
Loss: 0.008307931013405323
Loss: 0.008346143178641796
Loss: 0.00836670957505703
Loss: 0.008357259444892406
Loss: 0.008275816217064857
Loss: 0.008197973482310772
Loss: 0.008195409551262856
Loss: 0.008246129378676414
Loss: 0.008283361792564392
Loss: 0.008278634399175644
Loss: 0.008199743926525116
Loss: 0.008100271224975586
Loss: 0.008068741299211979
Loss: 0.008109381422400475
Loss: 0.008158763870596886
Loss: 0.008188438601791859
Loss: 0.008155844174325466
Loss: 0.008040238171815872
Loss: 0.007957910187542439
Loss: 0.007972282357513905
Loss: 0.008006456308066845
Loss: 0.00800227839499712
Loss: 0.007974093779921532
Loss: 0.007926547899842262
Loss: 0.007866406813263893
Loss: 0.007808724883943796
Loss: 0.007797020021826029
Loss: 0.007850493304431438
Loss: 0.007924611680209637
Loss: 0.007981967180967331
Loss: 0.007883119396865368
Loss: 0.007685982622206211
Loss: 0.007643813733011484
Loss: 0.0077524129301309586
Loss: 0.007768165320158005
Loss: 0.007621568161994219
Loss: 0.007558371406048536
Loss: 0.00762786902487278
Loss: 0.007596330251544714
Loss: 0.007495566736906767
Loss: 0.00742631871253252
Loss: 0.007441942114382982
Loss: 0.007475303951650858
Loss: 0.007414413150399923
Loss: 0.007346509490162134
Loss: 0.007326534483581781
Loss: 0.0073613328859210014
Loss: 0.007395063992589712
Loss: 0.007365469355136156
Loss: 0.007324386853724718
Loss: 0.00731777586042881
Loss: 0.007322443183511496
Loss: 0.007302881684154272
Loss: 0.0071978336200118065
Loss: 0.007193326484411955
Loss: 0.0072288732044398785
Loss: 0.007196364924311638
Loss: 0.007251746486872435
Loss: 0.00747076328843832
Loss: 0.0077613722532987595
Loss: 0.007743692025542259
Loss: 0.007411243859678507
Loss: 0.007054787129163742
Loss: 0.0073072221130132675
Loss: 0.007373377680778503
Loss: 0.0070562479086220264
Loss: 0.0070435949601233006
Loss: 0.007236800156533718
Loss: 0.007074414286762476
Loss: 0.006943229585886002
Loss: 0.007050797343254089
Loss: 0.00699356896802783
Loss: 0.006892637349665165
Loss: 0.006933598313480616
Loss: 0.006950737442821264
Loss: 0.006872462574392557
Loss: 0.006827659904956818
Loss: 0.006847056094557047
Loss: 0.0068331570364534855
Loss: 0.006785585079342127
Loss: 0.006763345096260309
Loss: 0.006785727571696043
Loss: 0.006766161881387234
Loss: 0.006708633620291948
Loss: 0.006678433157503605
Loss: 0.0066851042211055756
Loss: 0.006666677538305521
Loss: 0.006628931034356356
Loss: 0.0066034868359565735
Loss: 0.006598258391022682
Loss: 0.006603481713682413
Loss: 0.006598927546292543
Loss: 0.006581668742001057
Loss: 0.006555268075317144
Loss: 0.006527434103190899
Loss: 0.006504971534013748
Loss: 0.0064904289320111275
Loss: 0.00648095877841115
Loss: 0.0064790030010044575
Loss: 0.006482234690338373
Loss: 0.006481689866632223
Loss: 0.006485083606094122
Loss: 0.006485103629529476
Loss: 0.006476409733295441
Loss: 0.006466247141361237
Loss: 0.006442280486226082
Loss: 0.006418843287974596
Loss: 0.006395803298801184
Loss: 0.006368166301399469
Loss: 0.006346303503960371
Loss: 0.006329463794827461
Loss: 0.00631478289142251
Loss: 0.0063042836263775826
Loss: 0.0062957219779491425
Loss: 0.00628641014918685
Loss: 0.006278668064624071
Loss: 0.006271859630942345
Loss: 0.006271085236221552
Loss: 0.006280994042754173
Loss: 0.006306052673608065
Loss: 0.0063683828338980675
Loss: 0.00642953347414732
Loss: 0.006420007906854153
Loss: 0.0063331215642392635
Loss: 0.006211529951542616
Loss: 0.006187827792018652
Loss: 0.006253665778785944
Loss: 0.006300847977399826
Loss: 0.006258215289562941
Loss: 0.006171634886413813
Loss: 0.00613730913028121
Loss: 0.00617109565064311
Loss: 0.006223373580724001
Loss: 0.006231074221432209
Loss: 0.0061730933375656605
Loss: 0.006106655113399029
Loss: 0.006078971549868584
Loss: 0.0060821943916380405
Loss: 0.006112662144005299
Loss: 0.006138694938272238
Loss: 0.00616134237498045
Loss: 0.006135551258921623
Loss: 0.006104281637817621
Loss: 0.006044517271220684
Loss: 0.006015177816152573
Loss: 0.006025570444762707
Loss: 0.006052746437489986
Loss: 0.006093013100326061
Loss: 0.0060838358476758
Loss: 0.006075101438909769
Loss: 0.006017077714204788
Loss: 0.005975912790745497
Loss: 0.005963191855698824
Loss: 0.005963371600955725
Loss: 0.005977426189929247
Loss: 0.0060083200223743916
Loss: 0.006075870245695114
Loss: 0.006058868486434221
Loss: 0.006042401306331158
Loss: 0.0059524718672037125
Loss: 0.005913685541599989
Loss: 0.0059154219925403595
Loss: 0.005936751142144203
Loss: 0.005973474122583866
Loss: 0.005969534162431955
Loss: 0.005962308496236801
Loss: 0.005914285778999329
Loss: 0.0058797444216907024
Loss: 0.005871748551726341
Loss: 0.00588309857994318
Loss: 0.005915978457778692
Loss: 0.0059267682954669
Loss: 0.0059540593065321445
Loss: 0.005921624600887299
Loss: 0.005900252610445023
Loss: 0.005853762850165367
Loss: 0.005831058137118816
Loss: 0.005826512351632118
Loss: 0.005830118898302317
Loss: 0.005848451051861048
Loss: 0.005874359980225563
Loss: 0.005929040256887674
Loss: 0.005914905108511448
Loss: 0.005906245671212673
Loss: 0.005853660404682159
Loss: 0.005814113188534975
Loss: 0.005792713258415461
Loss: 0.005798264406621456
Loss: 0.005825827829539776
Loss: 0.0058711799792945385
Loss: 0.005924007389694452
Loss: 0.005907578859478235
Loss: 0.005898443050682545
Loss: 0.005826205015182495
Loss: 0.00578687759116292
Loss: 0.005768912844359875
Loss: 0.00577473733574152
Loss: 0.005803605541586876
Loss: 0.005827778950333595
Loss: 0.005864005535840988
Loss: 0.005833636038005352
Loss: 0.005811900366097689
Loss: 0.005770007148385048
Loss: 0.005749103147536516
Loss: 0.005746612325310707
Loss: 0.005750165320932865
Loss: 0.005758135579526424
Loss: 0.005776137113571167
Loss: 0.005826019681990147
Loss: 0.005846777930855751
Loss: 0.005915277171880007
Loss: 0.005894304718822241
Loss: 0.005874689668416977
Loss: 0.005781896412372589
Loss: 0.005731730256229639
Loss: 0.005726599600166082
Loss: 0.005756550934165716
Loss: 0.005784104112535715
Loss: 0.00576872518286109
Loss: 0.0057395328767597675
Loss: 0.005725053604692221
Loss: 0.005730921868234873
Loss: 0.005733808968216181
Loss: 0.005724410526454449
Loss: 0.005713500548154116
Loss: 0.005703951232135296
Loss: 0.005710849538445473
Loss: 0.0057352883741259575
Loss: 0.005783971399068832
Loss: 0.005811810959130526
Loss: 0.00590558024123311
Loss: 0.005923577584326267
Loss: 0.005976528394967318
Loss: 0.005847542081028223
Loss: 0.005740510765463114
Loss: 0.005704226437956095
Loss: 0.005760726518929005
Loss: 0.005860266275703907
Loss: 0.005812231916934252
Loss: 0.005733545869588852
Loss: 0.005687638185918331
Loss: 0.005723527166992426
Loss: 0.0057838293723762035
Loss: 0.005775526165962219
Loss: 0.00574239157140255
Loss: 0.005698821973055601
Loss: 0.005690478254109621
Loss: 0.005712447222322226
Loss: 0.005733917001634836
Loss: 0.005752796772867441
Loss: 0.005734025035053492
Loss: 0.005721527151763439
Loss: 0.005690006073564291
Loss: 0.005667205899953842
Loss: 0.005668324884027243
Loss: 0.0056913928128778934
Loss: 0.005730916745960712
Loss: 0.005751284770667553
Loss: 0.005781412124633789
Loss: 0.005740062799304724
Loss: 0.0057054501958191395
Loss: 0.005670672748237848
Loss: 0.005660135764628649
Loss: 0.005655048415064812
Loss: 0.005672637838870287
Loss: 0.005701492540538311
Loss: 0.005718611646443605
Loss: 0.0057328189723193645
Loss: 0.00570701016113162
Loss: 0.005699600093066692
Loss: 0.00566645385697484
Loss: 0.005652897525578737
Loss: 0.005637879017740488
Loss: 0.005638447590172291
Loss: 0.005643957294523716
Loss: 0.005651757586747408
Loss: 0.0056680417619645596
Loss: 0.005671228747814894
Loss: 0.005702189635485411
Loss: 0.0057161953300237656
Loss: 0.005747366230934858
Loss: 0.00573477940633893
Loss: 0.0057414378970861435
Loss: 0.00570214306935668
Loss: 0.005667558405548334
Loss: 0.005632393527776003
Loss: 0.005625700578093529
Loss: 0.005638426635414362
Loss: 0.005665253847837448
Loss: 0.005702104419469833
Loss: 0.005709363147616386
Loss: 0.005724454764276743
Loss: 0.005688571836799383
Loss: 0.005659839604049921
Loss: 0.005626192782074213
Loss: 0.0056161885149776936
Loss: 0.005623896140605211
Loss: 0.005642428994178772
Loss: 0.005669948644936085
Loss: 0.00568669056519866
Loss: 0.005712371319532394
Loss: 0.005694350693374872
Loss: 0.005678941961377859
Loss: 0.005641484633088112
Loss: 0.005618377588689327
Loss: 0.0056079477071762085
Loss: 0.005614218767732382
Loss: 0.0056344568729400635
Loss: 0.005648864898830652
Loss: 0.005669953301548958
Loss: 0.0056739989668130875
Loss: 0.0056891064159572124
Loss: 0.00566571019589901
Loss: 0.005642600357532501
Loss: 0.005609471350908279
Loss: 0.005598439835011959
Loss: 0.0056075165048241615
Loss: 0.005627589300274849
Loss: 0.005656873341649771
Loss: 0.005673890933394432
Loss: 0.005718085449188948
Loss: 0.005731119774281979
Loss: 0.0057429657317698
Loss: 0.00568113150075078
Loss: 0.005626629572361708
Loss: 0.005595202557742596
Loss: 0.0056009371764957905
Loss: 0.005625820718705654
Loss: 0.005645046476274729
Loss: 0.005658017471432686
Loss: 0.005643806420266628
Loss: 0.005634364206343889
Loss: 0.005616264417767525
Loss: 0.005596756935119629
Loss: 0.005586226936429739
Loss: 0.005588373634964228
Loss: 0.005606197286397219
Loss: 0.005631357431411743
Loss: 0.005658357869833708
Loss: 0.0056654610671103
Loss: 0.0056816996075212955
Loss: 0.005672160070389509
Loss: 0.00566753838211298
Loss: 0.005647839047014713
Loss: 0.005614237394183874
Loss: 0.005582599435001612
Loss: 0.005577110685408115
Loss: 0.005593788344413042
Loss: 0.005625717807561159
Loss: 0.005692480597645044
Loss: 0.005766173359006643
Loss: 0.005890182685106993
Loss: 0.005794073920696974
Loss: 0.005683118477463722
Loss: 0.005582086741924286
Loss: 0.005619838368147612
Loss: 0.005721031688153744
Loss: 0.00571507029235363
Loss: 0.005650736857205629
Loss: 0.005577278323471546
Loss: 0.005596630275249481
Loss: 0.005663916934281588
Loss: 0.005656098015606403
Loss: 0.005617229733616114
Loss: 0.005579471122473478
Loss: 0.005593606736510992
Loss: 0.005616667214781046
Loss: 0.005605041980743408
Loss: 0.0055900393053889275
Loss: 0.00558052584528923
Loss: 0.005582509562373161
Loss: 0.005580835044384003
Loss: 0.005574846174567938
Loss: 0.00557287223637104
Loss: 0.005577125120908022
Loss: 0.00557567086070776
Loss: 0.00556250661611557
Loss: 0.005552354268729687
Loss: 0.005551073234528303
Loss: 0.005556726828217506
Loss: 0.005565387662500143
Loss: 0.005567396990954876
Loss: 0.005572101566940546
Loss: 0.00558871403336525
Loss: 0.00562785379588604
Loss: 0.005669287871569395
Loss: 0.005746487993746996
Loss: 0.00575956329703331
Loss: 0.005802870728075504
Loss: 0.005697725340723991
Loss: 0.005602548364549875
Loss: 0.005551929119974375
Loss: 0.005580549128353596
Loss: 0.005641209427267313
Loss: 0.005635514855384827
Loss: 0.00558879179880023
Loss: 0.005545321386307478
Loss: 0.005565110594034195
Loss: 0.005607851315289736
Loss: 0.005603560712188482
Loss: 0.005568297579884529
Loss: 0.005540116224437952
Loss: 0.005551287904381752
Loss: 0.005583292804658413
Loss: 0.005589661654084921
Loss: 0.0055750273168087006
Loss: 0.005548965651541948
Loss: 0.005535896867513657
Loss: 0.005540181417018175
Loss: 0.005552627146244049
Loss: 0.005562976468354464
Loss: 0.005564057733863592
Loss: 0.005564442370086908
Loss: 0.005556788761168718
Loss: 0.00554661126807332
Loss: 0.00553488451987505
Loss: 0.005527013447135687
Loss: 0.005524002481251955
Loss: 0.005525495391339064
Loss: 0.005530642345547676
Loss: 0.005538248922675848
Loss: 0.005547057371586561
Loss: 0.005556286778301001
Loss: 0.005576475989073515
Loss: 0.005597120150923729
Loss: 0.00563789950683713
Loss: 0.005659938789904118
Loss: 0.005718835163861513
Loss: 0.0056967888958752155
Loss: 0.0056653316132724285
Loss: 0.005574876442551613
Loss: 0.005527240224182606
Loss: 0.005532701499760151
Loss: 0.0055696796625852585
Loss: 0.005603413563221693
Loss: 0.005586574319750071
Loss: 0.005559743847697973
Loss: 0.005538586527109146
Loss: 0.005534502677619457
Loss: 0.005544672254472971
Loss: 0.005545905791223049
Loss: 0.005547639913856983
Loss: 0.00554899824783206
Loss: 0.005549403838813305
Loss: 0.00554587971419096
Loss: 0.005525674670934677
Loss: 0.0055111004039645195
Loss: 0.005510283634066582
Loss: 0.0055197980254888535
Loss: 0.005533960647881031
Loss: 0.005542464088648558
Loss: 0.005542534403502941
Loss: 0.005536238197237253
Loss: 0.005533677991479635
Loss: 0.005548614542931318
Loss: 0.00557106826454401
Loss: 0.005603741854429245
Loss: 0.005603911355137825
Loss: 0.005600382573902607
Loss: 0.005584612488746643
Loss: 0.005596844479441643
Loss: 0.005614387337118387
Loss: 0.005576925352215767
Loss: 0.0055268192663788795
Loss: 0.005498127080500126
Loss: 0.005514222197234631
Loss: 0.005547588691115379
Loss: 0.005546281114220619
Loss: 0.005526410881429911
Loss: 0.005505627486854792
Loss: 0.0055104405619204044
Loss: 0.005530601367354393
Loss: 0.005528053268790245
Loss: 0.005506690125912428
Loss: 0.005491321440786123
Loss: 0.005498148035258055
Loss: 0.00551251508295536
Loss: 0.00550804054364562
Loss: 0.005496636498719454
Loss: 0.005486648995429277
Loss: 0.005489600356668234
Loss: 0.005502849817276001
Loss: 0.0055166203528642654
Loss: 0.005539123434573412
Loss: 0.005587385501712561
Loss: 0.0057450816966593266
Loss: 0.005971317179501057
Loss: 0.0063811480067670345
Loss: 0.005932124797254801
Loss: 0.005556486081331968
Loss: 0.005623539909720421
Loss: 0.005839832127094269
Loss: 0.005833686329424381
Loss: 0.005552001763135195
Loss: 0.005763143766671419
Loss: 0.005770432762801647
Loss: 0.00556600047275424
Loss: 0.005721878260374069
Loss: 0.0056756967678666115
Loss: 0.005568185821175575
Loss: 0.005768152419477701
Loss: 0.005599331110715866
Loss: 0.005544743500649929
Loss: 0.005691266153007746
Loss: 0.005559839308261871
Loss: 0.005533996503800154
Loss: 0.005633878987282515
Loss: 0.005547333043068647
Loss: 0.005518326070159674
Loss: 0.00559972831979394
Loss: 0.00551309110596776
Loss: 0.005520384293049574
Loss: 0.005563261918723583
Loss: 0.005503096152096987
Loss: 0.005512392148375511
Loss: 0.00553685100749135
Loss: 0.005492713768035173
Loss: 0.005502373445779085
Loss: 0.005522191524505615
Loss: 0.005489342380315065
Loss: 0.005497260484844446
Loss: 0.005508679896593094
Loss: 0.005489857401698828
Loss: 0.0054859803058207035
Loss: 0.005509958602488041
Loss: 0.005490937270224094
Loss: 0.00548250088468194
Loss: 0.005492460448294878
Loss: 0.005483340471982956
Loss: 0.0054743727669119835
Loss: 0.005481197033077478
Loss: 0.005485360976308584
Loss: 0.005474073812365532
Loss: 0.005477463360875845
Loss: 0.005476228427141905
Loss: 0.005470976233482361
Loss: 0.0054682837799191475
Loss: 0.005472100805491209
Loss: 0.005469903349876404
Loss: 0.005465630907565355
Loss: 0.005469901952892542
Loss: 0.005472879391163588
Loss: 0.005473367404192686
Loss: 0.005472819786518812
Loss: 0.005476726684719324
Loss: 0.005475969985127449
Loss: 0.005476064048707485
Loss: 0.0054756030440330505
Loss: 0.005479458719491959
Loss: 0.0054802317172288895
Loss: 0.00548540847375989
Loss: 0.005492052529007196
Loss: 0.005503502674400806
Loss: 0.005509982816874981
Loss: 0.005505068227648735
Loss: 0.005493815056979656
Loss: 0.005474093835800886
Loss: 0.00545931700617075
Loss: 0.005458190571516752
Loss: 0.0054711028933525085
Loss: 0.005489727016538382
Loss: 0.005505353212356567
Loss: 0.0055094328708946705
Loss: 0.0055090077221393585
Loss: 0.005495157092809677
Loss: 0.0054747555404901505
Loss: 0.005457401741296053
Loss: 0.005455623380839825
Loss: 0.005467750132083893
Loss: 0.005478041712194681
Loss: 0.005485467612743378
Loss: 0.005484343506395817
Loss: 0.00547874765470624
Loss: 0.005466383416205645
Loss: 0.005456141661852598
Loss: 0.005449777003377676
Loss: 0.005450067110359669
Loss: 0.005454766098409891
Loss: 0.005462217144668102
Loss: 0.0054809157736599445
Loss: 0.005513002164661884
Loss: 0.005560087971389294
Loss: 0.0055869994685053825
Loss: 0.005624579731374979
Loss: 0.005558763165026903
Loss: 0.005488104186952114
Loss: 0.005457280203700066
Loss: 0.0054907300509512424
Loss: 0.0055344305001199245
Loss: 0.005517648067325354
Loss: 0.005480462685227394
Loss: 0.005453498102724552
Loss: 0.005477595143020153
Loss: 0.005514268297702074
Loss: 0.00550481490790844
Loss: 0.005473625380545855
Loss: 0.005447806790471077
Loss: 0.005461503751575947
Loss: 0.0054864478297531605
Loss: 0.00549022201448679
Loss: 0.005477174185216427
Loss: 0.005453129298985004
Loss: 0.005445884540677071
Loss: 0.005451529286801815
Loss: 0.005460984539240599
Loss: 0.005469106137752533
Loss: 0.00546830240637064
Loss: 0.005463999696075916
Loss: 0.005455274134874344
Loss: 0.005443545989692211
Loss: 0.005439043045043945
Loss: 0.005442218389362097
Loss: 0.005451127886772156
Loss: 0.005462083034217358
Loss: 0.005480372812598944
Loss: 0.00550847826525569
Loss: 0.005547157488763332
Loss: 0.005548776127398014
Loss: 0.005543205887079239
Loss: 0.005490191746503115
Loss: 0.0054489322938025
Loss: 0.0054418728686869144
Loss: 0.005467766895890236
Loss: 0.005489969626069069
Loss: 0.0054799229837954044
Loss: 0.005455035716295242
Loss: 0.005437055137008429
Loss: 0.005445075687021017
Loss: 0.00546268979087472
Loss: 0.00546785444021225
Loss: 0.005456967744976282
Loss: 0.0054407245479524136
Loss: 0.005434371065348387
Loss: 0.0054417266510427
Loss: 0.005455381236970425
Loss: 0.005470105912536383
Loss: 0.005474078003317118
Loss: 0.005476262420415878
Loss: 0.0054692551493644714
Loss: 0.005459865089505911
Loss: 0.0054448009468615055
Loss: 0.005433020647615194
Loss: 0.005434959661215544
Loss: 0.005445606075227261
Loss: 0.005456787534058094
Loss: 0.005463871639221907
Loss: 0.005472566932439804
Loss: 0.005476278252899647
Loss: 0.005485552828758955
Loss: 0.005486851092427969
Loss: 0.005489489994943142
Loss: 0.005476187914609909
Loss: 0.005455768201500177
Loss: 0.005441174376755953
Loss: 0.005433353595435619
Loss: 0.005434958264231682
Loss: 0.005442027468234301
Loss: 0.005449310876429081
Loss: 0.0054517267271876335
Loss: 0.005446753930300474
Loss: 0.005436863750219345
Loss: 0.005429564975202084
Loss: 0.005425263661891222
Loss: 0.005425672046840191
Loss: 0.005429024342447519
Loss: 0.005431887693703175
Loss: 0.005432331934571266
Loss: 0.005431911908090115
Loss: 0.005427762400358915
Loss: 0.005424687638878822
Loss: 0.005422291345894337
Loss: 0.005422618705779314
Loss: 0.005428151693195105
Loss: 0.005448115058243275
Loss: 0.005496015306562185
Loss: 0.0056168437004089355
Loss: 0.005736187100410461
Loss: 0.005997791886329651
Loss: 0.005636431742459536
Loss: 0.005461201537400484
Loss: 0.0056433179415762424
Loss: 0.005705755669623613
Loss: 0.005582423880696297
Loss: 0.0054740398190915585
Loss: 0.005595015361905098
Loss: 0.005577476229518652
Loss: 0.005452264565974474
Loss: 0.005577113013714552
Loss: 0.0056306589394807816
Loss: 0.005489729344844818
Loss: 0.005618031602352858
Loss: 0.005686220712959766
Loss: 0.005474395118653774
Loss: 0.005577715113759041
Loss: 0.005668031983077526
Loss: 0.00547075318172574
Loss: 0.005562018137425184
Loss: 0.005648153368383646
Loss: 0.0054487320594489574
Loss: 0.0055799116380512714
Loss: 0.005600270815193653
Loss: 0.0054415445774793625
Loss: 0.005563204176723957
Loss: 0.005594158545136452
Loss: 0.005445836111903191
Loss: 0.005574831739068031
Loss: 0.005612242966890335
Loss: 0.005437733139842749
Loss: 0.005599170457571745
Loss: 0.005593226756900549
Loss: 0.005455863196402788
Loss: 0.005596824921667576
Loss: 0.005579113028943539
Loss: 0.005463393870741129
Loss: 0.005570571403950453
Loss: 0.005545145366340876
Loss: 0.005451538134366274
Loss: 0.005567824933677912
Loss: 0.005497715901583433
Loss: 0.0054822564125061035
Loss: 0.005566194653511047
Loss: 0.005491858348250389
Loss: 0.0054871877655386925
Loss: 0.005508667789399624
Loss: 0.005475426558405161
Loss: 0.005441909655928612
Loss: 0.005517034325748682
Loss: 0.0054623764008283615
Loss: 0.005461003631353378
Loss: 0.005478122271597385
Loss: 0.005466172005981207
Loss: 0.005431057885289192
Loss: 0.005461517255753279
Loss: 0.005453574936836958
Loss: 0.005423118360340595
Loss: 0.005455166567116976
Loss: 0.0054457890801131725
Loss: 0.005428465083241463
Loss: 0.005426389165222645
Loss: 0.005446991417557001
Loss: 0.00542943412438035
Loss: 0.005416201427578926
Loss: 0.005430090241134167
Loss: 0.005431170575320721
Loss: 0.005422060843557119
Loss: 0.005411680322140455
Loss: 0.005423652473837137
Loss: 0.005427381955087185
Loss: 0.005421370733529329
Loss: 0.005412349943071604
Loss: 0.005410152021795511
Loss: 0.005416973493993282
Loss: 0.005415985360741615
Loss: 0.0054134284146130085
Loss: 0.005407939199358225
Loss: 0.005409171339124441
Loss: 0.005412709433585405
Loss: 0.00541324308142066
Loss: 0.005413300823420286
Loss: 0.005409031640738249
Loss: 0.005408091936260462
Loss: 0.005407198332250118
Loss: 0.0054083336144685745
Loss: 0.0054104505106806755
Loss: 0.00540977343916893
Loss: 0.005409789737313986
Loss: 0.005407688673585653
Loss: 0.005406662356108427
Loss: 0.005406674463301897
Loss: 0.005409916862845421
Loss: 0.005417341832071543
Loss: 0.005427591037005186
Loss: 0.005438608583062887
Loss: 0.005438352935016155
Loss: 0.005436419043689966
Loss: 0.005427800118923187
Loss: 0.0054241386242210865
Loss: 0.005432475823909044
