#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	29271	29270	1761	0.060163990433891354	1055/353	0.04810386060813119	13658	0.4666051723548905	0	0.0	29270	1761	0.060163990433891354	1055/353	0.04810386060813119	13658	0.4666051723548905	0	0.0	124245	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	19821	19820	1202	0.06064581231079717	736/233	0.04889001009081736	9741	0.49144846375056755	0	0.0	19820	1202	0.06064581231079717	736/233	0.04889001009081736	9741	0.49144846375056755	0	0.0	76186	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	18962	18961	1058	0.05579874479194135	618/220	0.04419598122461896	8768	0.4623984811728721	0	0.0	18961	1058	0.05579874479194135	618/220	0.04419598122461896	8768	0.4623984811728721	0	0.0	70407	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	17518	17517	1121	0.06399497630872866	655/233	0.05069361191984929	8346	0.4764242493435324	0	0.0	17517	1121	0.06399497630872866	655/233	0.05069361191984929	8346	0.4764242493435324	0	0.0	69787	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	14623	14622	810	0.0553959786622897	486/162	0.04431678292983176	6616	0.4524379402311427	0	0.0	14622	810	0.0553959786622897	486/162	0.04431678292983176	6616	0.4524379402311427	0	0.0	55477	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	12220	12219	819	0.06702676160078566	465/177	0.05254112447827154	5827	0.47684124386252047	0	0.0	12219	819	0.06702676160078566	465/177	0.05254112447827154	5827	0.47684124386252047	0	0.0	81482	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	12378	12377	852	0.0688373596186475	456/198	0.052839945059384344	5645	0.45605105832929393	0	0.0	12377	852	0.0688373596186475	456/198	0.052839945059384344	5645	0.45605105832929393	0	0.0	69720	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	11506	11505	863	0.07501086484137331	473/195	0.05806171229900044	5518	0.4795758734573266	0	0.0	11505	863	0.07501086484137331	473/195	0.05806171229900044	5518	0.4795758734573266	0	0.0	53416	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	9672	9671	740	0.07651742322407197	440/150	0.061007134732706025	4549	0.4703267162944582	0	0.0	9671	740	0.07651742322407197	440/150	0.061007134732706025	4549	0.4703267162944582	0	0.0	47580	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	10983	10982	737	0.06710981606264797	443/147	0.053724276088144236	5015	0.4566147682782482	0	0.0	10982	737	0.06710981606264797	443/147	0.053724276088144236	5015	0.4566147682782482	0	0.0	43500	0
SAMPLE	chr19	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	8754	8753	663	0.07574545869987433	375/144	0.05929395635782018	4326	0.49417409184372857	0	0.0	8753	663	0.07574545869987433	375/144	0.05929395635782018	4326	0.49417409184372857	0	0.0	40500	0
SAMPLE	chr2	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	31139	31138	1737	0.05578392960369966	1091/323	0.04541075213565419	15281	0.4907350910433861	0	0.0	31138	1737	0.05578392960369966	1091/323	0.04541075213565419	15281	0.4907350910433861	0	0.0	113783	0
SAMPLE	chr20	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	9623	9622	564	0.05861567241737684	338/113	0.04687175223446269	4533	0.4710589213343032	0	0.0	9622	564	0.05861567241737684	338/113	0.04687175223446269	4533	0.4710589213343032	0	0.0	48210	0
SAMPLE	chr21	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	6051	6050	354	0.058512396694214874	210/72	0.04661157024793389	2998	0.4954552966451826	0	0.0	6050	354	0.058512396694214874	210/72	0.04661157024793389	2998	0.4954552966451826	0	0.0	35160	0
SAMPLE	chr22	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	7073	7072	451	0.06377262443438914	243/104	0.04906674208144796	3435	0.4856496536123286	0	0.0	7072	451	0.06377262443438914	243/104	0.04906674208144796	3435	0.4856496536123286	0	0.0	49213	0
SAMPLE	chr3	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	26898	26897	1477	0.05491318734431349	909/284	0.044354388965312116	13094	0.4868019927132129	0	0.0	26897	1477	0.05491318734431349	909/284	0.044354388965312116	13094	0.4868019927132129	0	0.0	108951	0
SAMPLE	chr4	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	27005	27004	1516	0.05613983113612798	930/293	0.04528958672789216	13435	0.497500462877245	0	0.0	27004	1516	0.05613983113612798	930/293	0.04528958672789216	13435	0.497500462877245	0	0.0	102410	0
SAMPLE	chr5	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	24896	24895	1309	0.05258083952600924	789/260	0.042136975296244224	12215	0.49064106683804626	0	0.0	24895	1309	0.05258083952600924	789/260	0.042136975296244224	12215	0.49064106683804626	0	0.0	99117	0
SAMPLE	chr6	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	24443	24442	1292	0.05285983143768922	772/260	0.042222404058587674	12217	0.4998158982121671	0	0.0	24442	1292	0.05285983143768922	772/260	0.042222404058587674	12217	0.4998158982121671	0	0.0	91220	0
SAMPLE	chr7	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	23742	23741	1399	0.058927593614422305	801/299	0.04633334737374163	11509	0.4847527588240249	0	0.0	23741	1399	0.058927593614422305	801/299	0.04633334737374163	11509	0.4847527588240249	0	0.0	94996	0
SAMPLE	chr8	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	23089	23088	1166	0.0505024255024255	634/266	0.03898128898128898	11096	0.4805751656633029	0	0.0	23088	1166	0.0505024255024255	634/266	0.03898128898128898	11096	0.4805751656633029	0	0.0	85974	0
SAMPLE	chr9	giab	assembly	assembly/qc/phased_hprc/HG04228/giab.filtered.vcf.gz	assembly/qc/phased_hprc/HG04228/assembly.filtered.vcf.gz	1	16152	16151	1033	0.06395888799455142	619/207	0.05114234412729862	7724	0.47820703318474495	0	0.0	16151	1033	0.06395888799455142	619/207	0.05114234412729862	7724	0.47820703318474495	0	0.0	71152	0
