sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG04228	HG04228#1#CM088477.1	chr1	244979451	0	248387328	244979451	0	0	0.0	0	0	0.0	contig
HG04228	HG04228#1#CM088484.1	chr10	135278595	513203	134758134	135278595	2	513203	256601.5	495052	18151	0.01	scaffold
HG04228	HG04228#1#CM088485.1	chr11	134235968	23350	135127769	134235968	1	23350	23350.0	23350	23350	0.01	scaffold
HG04228	HG04228#1#CM088486.1	chr12	134915227	100	133324548	134915227	1	100	100.0	100	100	0.01	scaffold
HG04228	HG04228#1#CM088487.1	chr16	92672793	0	96330374	92672793	0	0	0.0	0	0	0.0	contig
HG04228	HG04228#1#CM088488.1	chr17	83759772	0	84276897	83759772	0	0	0.0	0	0	0.0	contig
HG04228	HG04228#1#CM088489.1	chr19	61380755	100	61707364	61380755	1	100	100.0	100	100	0.02	scaffold
HG04228	HG04228#1#CM088478.1	chr2	242274540	0	242696752	242274540	0	0	0.0	0	0	0.0	contig
HG04228	HG04228#1#CM088490.1	chr20	67067605	0	66210255	67067605	0	0	0.0	0	0	0.0	contig
HG04228	HG04228#1#CM088479.1	chr5	182781441	0	182045439	182781441	0	0	0.0	0	0	0.0	contig
HG04228	HG04228#1#CM088480.1	chr6	171288182	509273	172126628	171288182	1	509273	509273.0	509273	509273	0.01	scaffold
HG04228	HG04228#1#CM088481.1	chr7	161663945	200	160567428	161663945	2	200	100.0	100	100	0.01	scaffold
HG04228	HG04228#1#CM088482.1	chr8	145039848	0	146259331	145039848	0	0	0.0	0	0	0.0	contig
HG04228	HG04228#1#CM088483.1	chr9	138657563	23457	150617247	138657563	1	23457	23457.0	23457	23457	0.01	scaffold
