sample	category	subcategory	var_type	count	percentage
HG04228	total	all_variants	all	5482350	100.0
HG04228	variant_type	DEL	DEL	527682	9.625106022052588
HG04228	variant_type	INS	INS	518627	9.45993962443113
HG04228	variant_type	MNV	MNV	2006	0.03659014838527274
HG04228	variant_type	SNV	SNV	4434035	80.87836420513102
HG04228	ti_tv	transitions	SNV	2777921	1.6773730552365356
HG04228	ti_tv	transversions	SNV	1656114	1.6773730552365356
HG04228	zygosity	HET	all	3875403	70.68871925360475
HG04228	zygosity	HOM_ALT	all	1606947	29.31128074639525
HG04228	zygosity	HET	DEL	396215	75.08594191198486
HG04228	zygosity	HOM_ALT	DEL	131467	24.914058088015132
HG04228	zygosity	HET	INS	389404	75.0836342882264
HG04228	zygosity	HOM_ALT	INS	129223	24.916365711773587
HG04228	zygosity	HET	MNV	2006	100.0
HG04228	zygosity	HET	SNV	3087778	69.63810614936509
HG04228	zygosity	HOM_ALT	SNV	1346257	30.361893850634917
HG04228	haplotype	both	all	1606947	29.31128074639525
HG04228	haplotype	haplotype1	all	1886445	34.40942296642863
HG04228	haplotype	haplotype2	all	1988958	36.27929628717612
HG04228	haplotype	both	DEL	131467	24.914058088015132
HG04228	haplotype	haplotype1	DEL	192371	36.45585788410444
HG04228	haplotype	haplotype2	DEL	203844	38.63008402788043
HG04228	haplotype	both	INS	129223	24.916365711773587
HG04228	haplotype	haplotype1	INS	189381	36.51583893626827
HG04228	haplotype	haplotype2	INS	200023	38.567795351958154
HG04228	haplotype	haplotype1	MNV	1010	50.34895314057827
HG04228	haplotype	haplotype2	MNV	996	49.65104685942173
HG04228	haplotype	both	SNV	1346257	30.361893850634917
HG04228	haplotype	haplotype1	SNV	1503683	33.91229433236319
HG04228	haplotype	haplotype2	SNV	1584095	35.7258118170019
HG04228	phasing	phased	all	5482350	100.0
HG04228	phasing	phased	DEL	527682	100.0
HG04228	phasing	phased	INS	518627	100.0
HG04228	phasing	phased	MNV	2006	100.0
HG04228	phasing	phased	SNV	4434035	100.0
HG04228	allelic	biallelic	all	5145082	93.84811257945954
HG04228	allelic	multiallelic	all	337268	6.1518874205404614
HG04228	allelic	biallelic	DEL	423164	80.19299502351795
HG04228	allelic	multiallelic	DEL	104518	19.807004976482048
HG04228	allelic	biallelic	INS	418712	80.73470914549378
HG04228	allelic	multiallelic	INS	99915	19.265290854506226
HG04228	allelic	multiallelic	MNV	2006	100.0
HG04228	allelic	biallelic	SNV	4303206	97.04943691242852
HG04228	allelic	multiallelic	SNV	130829	2.9505630875714783
HG04228	filter	PASS	all	5043980	92.00397639698305
HG04228	filter	GAP1	all	264024	4.815890995649676
HG04228	filter	GAP2	all	149245	2.722281503369905
HG04228	filter	HET1	all	10875	0.1983638403239487
HG04228	filter	HET2	all	14226	0.25948726367342473
HG04228	indel_size	11-20bp	all	64136	1.1698632885532663
HG04228	indel_size	1bp	all	444023	8.099136319279141
HG04228	indel_size	2-5bp	all	373979	6.821509024414713
HG04228	indel_size	21-50bp	all	33966	0.6195518345235164
HG04228	indel_size	6-10bp	all	98968	1.8052112688901656
HG04228	indel_size	>50bp	all	31237	0.5697739108229135
HG04228	indel_size	11-20bp	DEL	32579	6.173983573440064
HG04228	indel_size	1bp	DEL	222241	42.116464082534556
HG04228	indel_size	2-5bp	DEL	189981	36.00293358500006
HG04228	indel_size	21-50bp	DEL	17132	3.2466523398562015
HG04228	indel_size	6-10bp	DEL	49894	9.455315891010116
HG04228	indel_size	>50bp	DEL	15855	3.004650528159005
HG04228	indel_size	11-20bp	INS	31557	6.0847198468263315
HG04228	indel_size	1bp	INS	221782	42.76329616468097
HG04228	indel_size	2-5bp	INS	183998	35.47790608664801
HG04228	indel_size	21-50bp	INS	16834	3.2458780587975555
HG04228	indel_size	6-10bp	INS	49074	9.462291781955047
HG04228	indel_size	>50bp	INS	15382	2.965908061092076
HG04228	chromosome	chr1	all	399884	7.294025372331209
HG04228	chromosome	chr2	all	381481	6.958348153620254
HG04228	chromosome	chr3	all	351075	6.403731976251061
HG04228	chromosome	chr4	all	339065	6.184665335120888
HG04228	chromosome	chr5	all	297833	5.432579094731274
HG04228	chromosome	chr6	all	320622	5.8482585022846045
HG04228	chromosome	chr7	all	303768	5.540835590577033
HG04228	chromosome	chr8	all	257991	4.70584694519686
HG04228	chromosome	chr9	all	230218	4.1992576176274765
HG04228	chromosome	chrX	all	130925	2.3881182339690095
HG04228	chromosome	chr10	all	244595	4.461499174624021
HG04228	chromosome	chr11	all	310173	5.657665052395414
HG04228	chromosome	chr12	all	231968	4.231178235610641
HG04228	chromosome	chr13	all	182533	3.329466378469087
HG04228	chromosome	chr14	all	209381	3.8191833793902252
HG04228	chromosome	chr15	all	208458	3.802347533448248
HG04228	chromosome	chr16	all	188654	3.4411155799976285
HG04228	chromosome	chr17	all	167981	3.064032759674227
HG04228	chromosome	chr18	all	154273	2.813993998923819
HG04228	chromosome	chr19	all	145762	2.658750353406842
HG04228	chromosome	chr20	all	157278	2.8688062600891953
HG04228	chromosome	chr21	all	101127	1.8445921913048238
HG04228	chromosome	chr22	all	167305	3.0517022809561594
HG04228	chromosome	chr1	DEL	41717	7.905708362233314
HG04228	chromosome	chr2	DEL	40245	7.6267524759229985
HG04228	chromosome	chr3	DEL	33897	6.423755216209763
HG04228	chromosome	chr4	DEL	32623	6.182321928737383
HG04228	chromosome	chr5	DEL	30224	5.727692056958547
HG04228	chromosome	chr6	DEL	30982	5.871339177762365
HG04228	chromosome	chr7	DEL	30807	5.838175264648027
HG04228	chromosome	chr8	DEL	24360	4.616416705515822
HG04228	chromosome	chr9	DEL	23095	4.376688990717895
HG04228	chromosome	chrX	DEL	12687	2.404288946752021
HG04228	chromosome	chr10	DEL	25718	4.873768671283083
HG04228	chromosome	chr11	DEL	23778	4.506123005901282
HG04228	chromosome	chr12	DEL	25155	4.767075625092385
HG04228	chromosome	chr13	DEL	18798	3.5623727927046973
HG04228	chromosome	chr14	DEL	18398	3.486569562729068
HG04228	chromosome	chr15	DEL	18483	3.502677749098889
HG04228	chromosome	chr16	DEL	17332	3.284553954844016
HG04228	chromosome	chr17	DEL	17027	3.2267539919875987
HG04228	chromosome	chr18	DEL	13884	2.631130112454092
HG04228	chromosome	chr19	DEL	15260	2.891893223570256
HG04228	chromosome	chr20	DEL	12975	2.458867272334474
HG04228	chromosome	chr21	DEL	9249	1.7527601851114878
HG04228	chromosome	chr22	DEL	10988	2.082314727430536
HG04228	chromosome	chr1	INS	41047	7.91455130565898
HG04228	chromosome	chr2	INS	39875	7.688570012745191
HG04228	chromosome	chr3	INS	33364	6.433139809535563
HG04228	chromosome	chr4	INS	32639	6.29334762748565
HG04228	chromosome	chr5	INS	29734	5.733214815271862
HG04228	chromosome	chr6	INS	30771	5.9331658398039435
HG04228	chromosome	chr7	INS	29998	5.784118451218314
HG04228	chromosome	chr8	INS	23938	4.615648626083871
HG04228	chromosome	chr9	INS	22636	4.364601148802511
HG04228	chromosome	chrX	INS	12505	2.411174119357457
HG04228	chromosome	chr10	INS	25225	4.86380385132282
HG04228	chromosome	chr11	INS	23228	4.47874869607637
HG04228	chromosome	chr12	INS	24671	4.756983342556404
HG04228	chromosome	chr13	INS	18232	3.515435949150353
HG04228	chromosome	chr14	INS	17678	3.4086154403839366
HG04228	chromosome	chr15	INS	18231	3.5152431323475253
HG04228	chromosome	chr16	INS	16932	3.2647741054746473
HG04228	chromosome	chr17	INS	16881	3.254940448530447
HG04228	chromosome	chr18	INS	13760	2.6531592069059267
HG04228	chromosome	chr19	INS	14937	2.8801045838338535
HG04228	chromosome	chr20	INS	12555	2.4208149594988306
HG04228	chromosome	chr21	INS	8949	1.7255175685029895
HG04228	chromosome	chr22	INS	10841	2.0903269594525544
HG04228	chromosome	chr1	SNV	316980	7.148793367666245
HG04228	chromosome	chr2	SNV	301223	6.793428558863428
HG04228	chromosome	chr3	SNV	283692	6.3980550446715005
HG04228	chromosome	chr4	SNV	273686	6.172391512471147
HG04228	chromosome	chr5	SNV	237750	5.36193331807259
HG04228	chromosome	chr6	SNV	258750	5.835542570142094
HG04228	chromosome	chr7	SNV	242816	5.476185911928977
HG04228	chromosome	chr8	SNV	209605	4.727184156191821
HG04228	chromosome	chr9	SNV	184411	4.158988370637579
HG04228	chromosome	chrX	SNV	105733	2.3845774785268947
HG04228	chromosome	chr10	SNV	193565	4.365436898896829
HG04228	chromosome	chr11	SNV	263056	5.93265501963787
HG04228	chromosome	chr12	SNV	182045	4.105628394904415
HG04228	chromosome	chr13	SNV	145440	3.280082362904217
HG04228	chromosome	chr14	SNV	173243	3.9071184598227124
HG04228	chromosome	chr15	SNV	171675	3.8717556356681895
HG04228	chromosome	chr16	SNV	154321	3.4803739708865624
HG04228	chromosome	chr17	SNV	133990	3.021852556418702
HG04228	chromosome	chr18	SNV	126558	2.8542399868291524
HG04228	chromosome	chr19	SNV	115497	2.6047832279176864
HG04228	chromosome	chr20	SNV	131683	2.9698231971556384
HG04228	chromosome	chr21	SNV	82885	1.869290612275275
HG04228	chromosome	chr22	SNV	145431	3.2798793875104733
