#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	450810	309886	8	0	1	309886	309886.0	309886	309886	309886	248380231	248380231.0	248380231	248380231	248380231	309894	255494	255487	0.9999741847212272	0.999972602096331	248380231
syndip	chr2	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	462349	309175	506	0	1	309175	309175.0	309175	309175	309175	242690275	242690275.0	242690275	242690275	242690275	309681	255564	255112	0.9983660605590915	0.9982313627897513	242690275
syndip	chr3	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	415081	280194	104	0	1	280194	280194.0	280194	280194	280194	201086195	201086195.0	201086195	201086195	201086195	280298	236003	235909	0.9996289663144226	0.9996016999783901	201086195
syndip	chr4	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	419531	284004	4599	0	1	284004	284004.0	284004	284004	284004	193569901	193569901.0	193569901	193569901	193569901	288603	244111	239897	0.9840646147129448	0.9827373612823674	193569901
syndip	chr5	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	363512	244530	38	0	1	244530	244530.0	244530	244530	244530	182041382	182041382.0	182041382	182041382	182041382	244568	204208	204181	0.9998446239900559	0.9998677818694665	182041382
syndip	chr6	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	384851	262786	28	0	1	262786	262786.0	262786	262786	262786	172120792	172120792.0	172120792	172120792	172120792	262814	221325	221298	0.9998934607745402	0.9998780074550999	172120792
syndip	chr7	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	353165	246738	0	0	1	246738	246738.0	246738	246738	246738	160559597	160559597.0	160559597	160559597	160559597	246738	206035	206035	1.0	1.0	160559597
syndip	chrX	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	194918	194889	29	0	1	194889	194889.0	194889	194889	194889	154172416	154172416.0	154172416	154172416	154172416	194918	158889	158874	0.9998512194871689	0.9999055944716122	154172416
syndip	chr9	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	277154	175290	5551	0	1	175290	175290.0	175290	175290	175290	150610339	150610339.0	150610339	150610339	150610339	180841	151088	145999	0.9693045271813361	0.966317642698295	150610339
syndip	chr8	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	322820	224652	4	0	1	224652	224652.0	224652	224652	224652	146251261	146251261.0	146251261	146251261	146251261	224656	189978	189974	0.9999821950003561	0.9999789449304657	146251261
syndip	chr11	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	333440	237038	369	0	1	237038	237038.0	237038	237038	237038	135112764	135112764.0	135112764	135112764	135112764	237407	205703	205356	0.9984457071611199	0.9983131018993403	135112764
syndip	chr10	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	280258	192707	0	0	1	192707	192707.0	192707	192707	192707	134688517	134688517.0	134688517	134688517	134688517	192707	158986	158986	1.0	1.0	134688517
syndip	chr12	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	263342	177186	1	0	1	177186	177186.0	177186	177186	177186	133319637	133319637.0	133319637	133319637	133319637	177187	144415	144414	0.999994356245097	0.9999930755115466	133319637
syndip	chr13	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	214181	141854	7706	0	1	141854	141854.0	141854	141854	141854	108595935	108595935.0	108595935	108595935	108595935	149560	124507	117781	0.9484755282161006	0.9459789409430795	108595935
syndip	chr14	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	251941	183333	4481	0	1	183333	183333.0	183333	183333	183333	101001477	101001477.0	101001477	101001477	101001477	187814	159734	155945	0.9761412887218205	0.9762793143601237	101001477
syndip	chr15	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	264263	188535	14383	0	1	188535	188535.0	188535	188535	188535	99747217	99747217.0	99747217	99747217	99747217	202918	172213	159291	0.9291191515784701	0.9249650142556021	99747217
syndip	chr16	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	205785	145759	1677	0	1	145759	145759.0	145759	145759	145759	96270245	96270245.0	96270245	96270245	96270245	147436	124388	122888	0.9886255731300361	0.9879409589349455	96270245
syndip	chr17	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	198256	146331	20	0	1	146331	146331.0	146331	146331	146331	84164590	84164590.0	84164590	84164590	84164590	146351	122349	122336	0.9998633422388641	0.9998937465774138	84164590
syndip	chr18	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	177213	124645	0	0	1	124645	124645.0	124645	124645	124645	80374573	80374573.0	80374573	80374573	80374573	124645	105940	105940	1.0	1.0	80374573
syndip	chr20	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	180396	126959	0	0	1	126959	126959.0	126959	126959	126959	66193165	66193165.0	66193165	66193165	66193165	126959	110189	110189	1.0	1.0	66193165
syndip	chr19	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	161498	115929	2	0	1	115929	115929.0	115929	115929	115929	61701874	61701874.0	61701874	61701874	61701874	115931	95505	95504	0.9999827483589376	0.9999895293440134	61701874
syndip	chr22	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	177678	126287	8560	0	1	126287	126287.0	126287	126287	126287	51317270	51317270.0	51317270	51317270	51317270	134847	118455	110767	0.9365206493284982	0.9350977164324005	51317270
syndip	chr21	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	139951	94346	9708	0	1	94346	94346.0	94346	94346	94346	45083122	45083122.0	45083122	45083122	45083122	104054	89573	80679	0.9067022891959944	0.9007066861665903	45083122
syndip	ALL	assembly/variants/NA19043/phased_hprc/small_variants.dip.vcf.gz	6492393	4533053	57774	0	23	188535	197089.26086956522	94346	309886	4533053	134688517	132567511.95652173	45083122	248380231	3049052775	4590827	3854652	3802842	0.9874153393277507	0.9865590979419154	154172416
