sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
NA19043	NA19043#2#CM087075.1	chr10	136282018	100	134758134	136282018	1	100	100.0	100	100	0.01	scaffold
NA19043	NA19043#2#CM087076.1	chr11	133961008	0	135127769	133961008	0	0	0.0	0	0	0.0	contig
NA19043	NA19043#2#CM087077.1	chr12	133624777	0	133324548	133624777	0	0	0.0	0	0	0.0	contig
NA19043	NA19043#2#CM087078.1	chr16	89065348	21030	96330374	89065348	1	21030	21030.0	21030	21030	0.01	scaffold
NA19043	NA19043#2#CM087079.1	chr17	83850079	200	84276897	83850079	2	200	100.0	100	100	0.02	scaffold
NA19043	NA19043#2#CM087080.1	chr18	81717269	100	80542538	81717269	1	100	100.0	100	100	0.01	scaffold
NA19043	NA19043#2#CM087081.1	chr19	62045170	0	61707364	62045170	0	0	0.0	0	0	0.0	contig
NA19043	NA19043#2#CM087082.1	chr20	67058559	0	66210255	67058559	0	0	0.0	0	0	0.0	contig
NA19043	NA19043#2#CM087083.1	chr22	47441209	0	51324926	47441209	0	0	0.0	0	0	0.0	contig
NA19043	NA19043#2#CM087070.1	chr3	202089688	100	201105948	202089688	1	100	100.0	100	100	0.0	scaffold
NA19043	NA19043#2#CM087072.1	chr6	172090787	2157835	172126628	172090787	2	2157835	1078917.5	2130464	27371	0.01	scaffold
NA19043	NA19043#2#CM087073.1	chr7	160863545	0	160567428	160863545	0	0	0.0	0	0	0.0	contig
NA19043	NA19043#2#CM087074.1	chr8	146514749	0	146259331	146514749	0	0	0.0	0	0	0.0	contig
