#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	86104	86103	256	0.002973183280489646	72/92	0.0019046955390636796	1167	0.013553377311158599	0	0.0	86103	256	0.002973183280489646	72/92	0.0019046955390636796	1167	0.013553377311158599	0	0.0	233976	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	41147	41146	95	0.0023088514071841733	27/34	0.0014825256404024693	1061	0.025785597977981384	0	0.0	41146	95	0.0023088514071841733	27/34	0.0014825256404024693	1061	0.025785597977981384	0	0.0	141756	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	53718	53717	118	0.0021966975073068116	38/40	0.0014520542844909433	674	0.012547004728396441	0	0.0	53717	118	0.0021966975073068116	38/40	0.0014520542844909433	674	0.012547004728396441	0	0.0	127903	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	52856	52855	146	0.0027622741462491724	30/58	0.0016649323621227888	1103	0.02086801876797336	0	0.0	52855	146	0.0027622741462491724	30/58	0.0016649323621227888	1103	0.02086801876797336	0	0.0	134093	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	44126	44125	102	0.002311614730878187	30/36	0.0014957507082152975	485	0.010991252322893531	0	0.0	44125	102	0.002311614730878187	30/36	0.0014957507082152975	485	0.010991252322893531	0	0.0	104041	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	37776	37775	98	0.0025943084050297814	24/37	0.001614824619457313	1537	0.04068720880982635	0	0.0	37775	98	0.0025943084050297814	24/37	0.001614824619457313	1537	0.04068720880982635	0	0.0	131175	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	37563	37562	89	0.002369415899046909	35/27	0.0016506043341675098	888	0.023640284322338473	0	0.0	37562	89	0.002369415899046909	35/27	0.0016506043341675098	888	0.023640284322338473	0	0.0	131751	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	35725	35724	90	0.0025193147463889822	18/36	0.0015115888478333893	60	0.0016794961511546536	0	0.0	35724	90	0.0025193147463889822	18/36	0.0015115888478333893	60	0.0016794961511546536	0	0.0	98768	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	33199	33198	100	0.003012229652388698	14/43	0.0017169709018615578	730	0.021988614114882978	0	0.0	33198	100	0.003012229652388698	14/43	0.0017169709018615578	730	0.021988614114882978	0	0.0	87326	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	33371	33370	95	0.0028468684447108183	21/37	0.0017380881030866048	7998	0.23966917383356806	0	0.0	33370	95	0.0028468684447108183	21/37	0.0017380881030866048	7998	0.23966917383356806	0	0.0	80222	0
SAMPLE	chr19	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	22317	22316	77	0.003450439146800502	15/31	0.002061301308478222	851	0.03813236546130752	0	0.0	22316	77	0.003450439146800502	15/31	0.002061301308478222	851	0.03813236546130752	0	0.0	80129	0
SAMPLE	chr2	giab	assembly	assembly/qc/phased_verkko/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_01/assembly.filtered.vcf.gz	1	91565	91564	226	0.0024682189506793064	48/89	0.0014962212223144466	2375	0.02593785835199039	0	0.0	91564	226	0.0024682189506793064	48/89	0.0014962212223144466	2375	0.02593785835199039	0	0.0	207574	0
