sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T01	haplotype1-0000012	chr1	243437785	15000	248387328	243437785	2	15000	7500.0	7500	7500	0.01	scaffold
T2T01	haplotype1-0000009	chr10	134940526	100000	134758134	134940526	1	100000	100000.0	100000	100000	0.01	scaffold
T2T01	haplotype1-0000016	chr11	134766072	0	135127769	134766072	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000019	chr12	133809116	0	133324548	133809116	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000002	chr16	93143332	100000	96330374	93143332	1	100000	100000.0	100000	100000	0.01	scaffold
T2T01	haplotype1-0000003	chr18	80540826	0	80542538	80540826	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000008	chr19	61806424	0	61707364	61806424	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000005	chr2	242399953	0	242696752	242399953	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000026	chr20	66569010	7500	66210255	66569010	1	7500	7500.0	7500	7500	0.02	scaffold
T2T01	haplotype1-0000025	chr22	48215052	100000	51324926	48215052	1	100000	100000.0	100000	100000	0.02	scaffold
T2T01	haplotype1-0000017	chr3	203142097	1500	201105948	203142097	1	1500	1500.0	1500	1500	0.0	scaffold
T2T01	haplotype1-0000011	chr4	192262443	100000	193574945	192262443	1	100000	100000.0	100000	100000	0.01	scaffold
T2T01	haplotype1-0000001	chr5	181140957	0	182045439	181140957	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000018	chr6	171778392	0	172126628	171778392	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000006	chr7	161204508	7500	160567428	161204508	1	7500	7500.0	7500	7500	0.01	scaffold
T2T01	haplotype1-0000010	chr8	146526016	0	146259331	146526016	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000007	chr9	135786860	0	150617247	135786860	0	0	0.0	0	0	0.0	contig
T2T01	haplotype1-0000024	chrX	154733072	0	154259566	154733072	0	0	0.0	0	0	0.0	contig
