sample	category	subcategory	sv_type	count	total_length	mean_length
T2T01	total	all_svs	all	57004	57476104	1008.2819451266578
T2T01	sv_type	BND	BND	10	0	0.0
T2T01	sv_type	DEL	DEL	29081	30084950	1034.5225404903545
T2T01	sv_type	DUP:TANDEM	DUP:TANDEM	19	20503	1079.1052631578948
T2T01	sv_type	INS	INS	27860	27370651	982.4354271356784
T2T01	sv_type	INV	INV	34	0	0.0
T2T01	zygosity	ALT_HOM	all	9755	0	0
T2T01	zygosity	HET	all	47249	0	0
T2T01	zygosity	HET	BND	10	0	0
T2T01	zygosity	ALT_HOM	DEL	5112	0	0
T2T01	zygosity	HET	DEL	23969	0	0
T2T01	zygosity	HET	DUP:TANDEM	19	0	0
T2T01	zygosity	ALT_HOM	INS	4636	0	0
T2T01	zygosity	HET	INS	23224	0	0
T2T01	zygosity	ALT_HOM	INV	7	0	0
T2T01	zygosity	HET	INV	27	0	0
T2T01	size_class	large (500bp-5kb)	all	14666	0	0
T2T01	size_class	massive (>50kb)	all	135	0	0
T2T01	size_class	medium (50-500bp)	all	27661	0	0
T2T01	size_class	small (<50bp)	all	12927	0	0
T2T01	size_class	very_large (5kb-50kb)	all	1615	0	0
T2T01	size_class	small (<50bp)	BND	10	0	0
T2T01	size_class	large (500bp-5kb)	DEL	7879	0	0
T2T01	size_class	massive (>50kb)	DEL	68	0	0
T2T01	size_class	medium (50-500bp)	DEL	13831	0	0
T2T01	size_class	small (<50bp)	DEL	6456	0	0
T2T01	size_class	very_large (5kb-50kb)	DEL	847	0	0
T2T01	size_class	large (500bp-5kb)	DUP:TANDEM	13	0	0
T2T01	size_class	medium (50-500bp)	DUP:TANDEM	6	0	0
T2T01	size_class	large (500bp-5kb)	INS	6774	0	0
T2T01	size_class	massive (>50kb)	INS	67	0	0
T2T01	size_class	medium (50-500bp)	INS	13824	0	0
T2T01	size_class	small (<50bp)	INS	6427	0	0
T2T01	size_class	very_large (5kb-50kb)	INS	768	0	0
T2T01	size_class	small (<50bp)	INV	34	0	0
T2T01	haplotype	both	all	9755	0	0
T2T01	haplotype	haplotype1	all	23663	0	0
T2T01	haplotype	haplotype2	all	23586	0	0
T2T01	haplotype	haplotype1	BND	8	0	0
T2T01	haplotype	haplotype2	BND	2	0	0
T2T01	haplotype	both	DEL	5112	0	0
T2T01	haplotype	haplotype1	DEL	12061	0	0
T2T01	haplotype	haplotype2	DEL	11908	0	0
T2T01	haplotype	haplotype1	DUP:TANDEM	6	0	0
T2T01	haplotype	haplotype2	DUP:TANDEM	13	0	0
T2T01	haplotype	both	INS	4636	0	0
T2T01	haplotype	haplotype1	INS	11575	0	0
T2T01	haplotype	haplotype2	INS	11649	0	0
T2T01	haplotype	both	INV	7	0	0
T2T01	haplotype	haplotype1	INV	13	0	0
T2T01	haplotype	haplotype2	INV	14	0	0
T2T01	phasing	phased	all	57004	0	0
T2T01	chromosome	chr1	all	4287	0	0
T2T01	chromosome	chr2	all	3435	0	0
T2T01	chromosome	chr3	all	2264	0	0
T2T01	chromosome	chr4	all	2356	0	0
T2T01	chromosome	chr5	all	2493	0	0
T2T01	chromosome	chr6	all	2154	0	0
T2T01	chromosome	chr7	all	2635	0	0
T2T01	chromosome	chr8	all	2451	0	0
T2T01	chromosome	chr9	all	5785	0	0
T2T01	chromosome	chrX	all	1599	0	0
T2T01	chromosome	chrY	all	2	0	0
T2T01	chromosome	chr10	all	2425	0	0
T2T01	chromosome	chr11	all	1987	0	0
T2T01	chromosome	chr12	all	2258	0	0
T2T01	chromosome	chr13	all	1940	0	0
T2T01	chromosome	chr14	all	1776	0	0
T2T01	chromosome	chr15	all	2160	0	0
T2T01	chromosome	chr16	all	4204	0	0
T2T01	chromosome	chr17	all	1901	0	0
T2T01	chromosome	chr18	all	1952	0	0
T2T01	chromosome	chr19	all	1741	0	0
T2T01	chromosome	chr20	all	1901	0	0
T2T01	chromosome	chr21	all	1386	0	0
T2T01	chromosome	chr22	all	1912	0	0
T2T01	chromosome	chr1	DEL	2101	0	0
T2T01	chromosome	chr2	DEL	1689	0	0
T2T01	chromosome	chr3	DEL	1118	0	0
T2T01	chromosome	chr4	DEL	1053	0	0
T2T01	chromosome	chr5	DEL	1301	0	0
T2T01	chromosome	chr6	DEL	1066	0	0
T2T01	chromosome	chr7	DEL	1350	0	0
T2T01	chromosome	chr8	DEL	1252	0	0
T2T01	chromosome	chr9	DEL	2957	0	0
T2T01	chromosome	chrX	DEL	803	0	0
T2T01	chromosome	chr10	DEL	1193	0	0
T2T01	chromosome	chr11	DEL	1032	0	0
T2T01	chromosome	chr12	DEL	1158	0	0
T2T01	chromosome	chr13	DEL	1015	0	0
T2T01	chromosome	chr14	DEL	906	0	0
T2T01	chromosome	chr15	DEL	1160	0	0
T2T01	chromosome	chr16	DEL	2278	0	0
T2T01	chromosome	chr17	DEL	1088	0	0
T2T01	chromosome	chr18	DEL	1011	0	0
T2T01	chromosome	chr19	DEL	906	0	0
T2T01	chromosome	chr20	DEL	1010	0	0
T2T01	chromosome	chr21	DEL	673	0	0
T2T01	chromosome	chr22	DEL	961	0	0
T2T01	chromosome	chr1	INS	2178	0	0
T2T01	chromosome	chr2	INS	1740	0	0
T2T01	chromosome	chr3	INS	1146	0	0
T2T01	chromosome	chr4	INS	1300	0	0
T2T01	chromosome	chr5	INS	1188	0	0
T2T01	chromosome	chr6	INS	1083	0	0
T2T01	chromosome	chr7	INS	1283	0	0
T2T01	chromosome	chr8	INS	1196	0	0
T2T01	chromosome	chr9	INS	2824	0	0
T2T01	chromosome	chrX	INS	792	0	0
T2T01	chromosome	chrY	INS	2	0	0
T2T01	chromosome	chr10	INS	1231	0	0
T2T01	chromosome	chr11	INS	950	0	0
T2T01	chromosome	chr12	INS	1096	0	0
T2T01	chromosome	chr13	INS	925	0	0
T2T01	chromosome	chr14	INS	868	0	0
T2T01	chromosome	chr15	INS	999	0	0
T2T01	chromosome	chr16	INS	1923	0	0
T2T01	chromosome	chr17	INS	810	0	0
T2T01	chromosome	chr18	INS	941	0	0
T2T01	chromosome	chr19	INS	835	0	0
T2T01	chromosome	chr20	INS	889	0	0
T2T01	chromosome	chr21	INS	711	0	0
T2T01	chromosome	chr22	INS	950	0	0
