#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	365350	239053	5674	0	1	239053	239053.0	239053	239053	239053	248380260	248380260.0	248380260	248380260	248380260	244727	203177	197818	0.9768149815917329	0.9736239830295752	248380260
syndip	chr2	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	343304	223613	811	0	1	223613	223613.0	223613	223613	223613	242690838	242690838.0	242690838	242690838	242690838	224424	184820	184139	0.9963863044950629	0.9963153338383292	242690838
syndip	chr3	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	318639	218919	857	0	1	218919	218919.0	218919	218919	218919	201084470	201084470.0	201084470	201084470	201084470	219776	185232	184408	0.9961005751310426	0.9955515245745875	201084470
syndip	chr4	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	326409	215452	4446	0	1	215452	215452.0	215452	215452	215452	193552610	193552610.0	193552610	193552610	193552610	219898	185415	181290	0.9797815350753531	0.9777526090122158	193552610
syndip	chr5	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	278623	188498	21	0	1	188498	188498.0	188498	188498	188498	182030822	182030822.0	182030822	182030822	182030822	188519	157468	157449	0.9998886053925599	0.9998793405644322	182030822
syndip	chr6	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	295516	198121	342	0	1	198121	198121.0	198121	198121	198121	172100586	172100586.0	172100586	172100586	172100586	198463	166261	165960	0.9982767568765967	0.9981895934705072	172100586
syndip	chr7	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	275787	187069	78	0	1	187069	187069.0	187069	187069	187069	160553029	160553029.0	160553029	160553029	160553029	187147	156388	156312	0.999583215333401	0.9995140292094022	160553029
syndip	chrX	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	196347	131509	0	0	1	131509	131509.0	131509	131509	131509	154257135	154257135.0	154257135	154257135	154257135	131509	110727	110727	1.0	1.0	154257135
syndip	chr9	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	244136	177931	261	0	1	177931	177931.0	177931	177931	177931	150610702	150610702.0	150610702	150610702	150610702	178192	144043	143835	0.9985352877794739	0.9985559867539554	150610702
syndip	chr8	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	245030	161386	197	0	1	161386	161386.0	161386	161386	161386	146244568	146244568.0	146244568	146244568	146244568	161583	136474	136288	0.9987808123379316	0.9986371030379413	146244568
syndip	chr11	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	283236	192795	94	0	1	192795	192795.0	192795	192795	192795	135123336	135123336.0	135123336	135123336	135123336	192889	168517	168425	0.9995126730917782	0.9994540610146158	135123336
syndip	chr10	assembly/variants/T2T01/phased_verkko/small_variants.dip.vcf.gz	218189	141716	152	0	1	141716	141716.0	141716	141716	141716	134750457	134750457.0	134750457	134750457	134750457	141868	117089	116945	0.9989285814982942	0.998770166283767	134750457
