File name::assembly/qc/phased_verkko/T2T01/haplotype1.mapped_T2T.paf, l.n::1754
haplotype1-0000001	181140957	35056	180880099	-	chr5	182045439	252472	182007970
haplotype1-0000002	93143332	7200	92929414	-	chr16	96330374	26094	96327907
haplotype1-0000003	80540826	6577	80534703	+	chr18	80542538	163968	80538994
haplotype1-0000004	81547995	128	81393958	-	chr17	84276897	140266	84268428
haplotype1-0000005	242399953	7282	242392793	+	chr2	242696752	3127	242693968
haplotype1-0000006	161204508	6399	161195877	+	chr7	160567428	3497	160565235
haplotype1-0000007	135786860	7381	135782594	+	chr9	150617247	4396	150615765
haplotype1-0000008	61806424	6072	61798472	+	chr19	61707364	3445	61704033
haplotype1-0000009	134940526	5660	134931062	-	chr10	134758134	2986	134755053
haplotype1-0000010	146526016	147294	146520083	+	chr8	146259331	2019	146254006
haplotype1-0000011	192262443	7500	192253131	+	chr4	193574945	3237	193572812
haplotype1-0000012	243437785	10276	243405756	-	chr1	248387328	27951	248384215
haplotype1-0000016	134766072	7631	134760027	+	chr11	135127769	1805	135125473
haplotype1-0000017	203142097	18520	203132997	-	chr3	201105948	2906	201088876
haplotype1-0000018	171778392	7070	171673496	-	chr6	172126628	2875	172123986
haplotype1-0000019	133809116	11132	133802124	-	chr12	133324548	2754	133322223
haplotype1-0000024	154733072	335039	154727208	+	chrX	154259566	371897	154257400
haplotype1-0000025	48215052	7548	47591737	-	chr22	51324926	1893065	51321977
haplotype1-0000026	66569010	20149	66562250	-	chr20	66210255	2716	66196287
