File name::assembly/qc/phased_verkko/TUE_02_05UL_01DX/T2T_contigs.haplotype2.paf, l.n::168
haplotype2-0000027	136481473	8497	136447461	+	chr10	134758134	3895	134656311
haplotype2-0000028	154305515	5205	154295543	+	chrX	154259566	1815	154255197
haplotype2-0000029	159954413	4332	159947993	+	chr7	160567428	3374	160564029
haplotype2-0000030	92121966	5272	91911652	-	chr16	96330374	25639	96327790
haplotype2-0000031	242842949	5219	242836345	+	chr2	242696752	3355	242693051
haplotype2-0000032	137902035	6060	137895894	+	chr11	135127769	1840	135125239
haplotype2-0000034	80115607	4542	80110083	-	chr18	80542538	164922	80538991
haplotype2-0000035	182047855	3201	182041362	-	chr5	182045439	2287	182044180
haplotype2-0000036	192036694	8590	192000056	+	chr4	193574945	3263	193490696
haplotype2-0000037	200626608	6103	200617668	-	chr3	201105948	3126	201101343
haplotype2-0000038	138023368	124331	138017909	-	chr9	150617247	3570	150576373
haplotype2-0000039	62446192	7249	62441347	-	chr19	61707364	2061	61703624
haplotype2-0000040	145924480	147342	145918699	+	chr8	146259331	2068	146253993
haplotype2-0000042	65604552	5748	65600594	-	chr20	66210255	2724	66205814
haplotype2-0000043	133725758	5652	133720064	-	chr12	133324548	4043	133322282
haplotype2-0000044	83971485	5656	83967129	+	chr17	84276897	2214	84274189
haplotype2-0000046	94739868	133885	94730943	+	chr15	99753195	4692068	99748717
haplotype2-0000048	172013773	104403	172004931	+	chr6	172126628	2882	172122275
haplotype2-0000049	244895822	5100	244887216	-	chr1	248387328	3255	248384138
