sample	category	subcategory	sv_type	count	total_length	mean_length
T2T11	total	all_svs	all	59355	60857295	1025.310336113217
T2T11	sv_type	BND	BND	12	0	0.0
T2T11	sv_type	DEL	DEL	29714	29143378	980.7961903479841
T2T11	sv_type	DUP:TANDEM	DUP:TANDEM	22	294007	13363.954545454546
T2T11	sv_type	INS	INS	29577	31419910	1062.3088886634885
T2T11	sv_type	INV	INV	30	0	0.0
T2T11	zygosity	ALT_HOM	all	10214	0	0
T2T11	zygosity	HET	all	49141	0	0
T2T11	zygosity	HET	BND	12	0	0
T2T11	zygosity	ALT_HOM	DEL	5231	0	0
T2T11	zygosity	HET	DEL	24483	0	0
T2T11	zygosity	HET	DUP:TANDEM	22	0	0
T2T11	zygosity	ALT_HOM	INS	4978	0	0
T2T11	zygosity	HET	INS	24599	0	0
T2T11	zygosity	ALT_HOM	INV	5	0	0
T2T11	zygosity	HET	INV	25	0	0
T2T11	size_class	large (500bp-5kb)	all	14038	0	0
T2T11	size_class	massive (>50kb)	all	168	0	0
T2T11	size_class	medium (50-500bp)	all	30068	0	0
T2T11	size_class	small (<50bp)	all	13442	0	0
T2T11	size_class	very_large (5kb-50kb)	all	1639	0	0
T2T11	size_class	small (<50bp)	BND	12	0	0
T2T11	size_class	large (500bp-5kb)	DEL	7271	0	0
T2T11	size_class	massive (>50kb)	DEL	67	0	0
T2T11	size_class	medium (50-500bp)	DEL	14861	0	0
T2T11	size_class	small (<50bp)	DEL	6689	0	0
T2T11	size_class	very_large (5kb-50kb)	DEL	826	0	0
T2T11	size_class	large (500bp-5kb)	DUP:TANDEM	17	0	0
T2T11	size_class	massive (>50kb)	DUP:TANDEM	1	0	0
T2T11	size_class	medium (50-500bp)	DUP:TANDEM	4	0	0
T2T11	size_class	large (500bp-5kb)	INS	6750	0	0
T2T11	size_class	massive (>50kb)	INS	100	0	0
T2T11	size_class	medium (50-500bp)	INS	15203	0	0
T2T11	size_class	small (<50bp)	INS	6711	0	0
T2T11	size_class	very_large (5kb-50kb)	INS	813	0	0
T2T11	size_class	small (<50bp)	INV	30	0	0
T2T11	haplotype	both	all	10214	0	0
T2T11	haplotype	haplotype1	all	23549	0	0
T2T11	haplotype	haplotype2	all	25592	0	0
T2T11	haplotype	haplotype1	BND	6	0	0
T2T11	haplotype	haplotype2	BND	6	0	0
T2T11	haplotype	both	DEL	5231	0	0
T2T11	haplotype	haplotype1	DEL	11639	0	0
T2T11	haplotype	haplotype2	DEL	12844	0	0
T2T11	haplotype	haplotype1	DUP:TANDEM	12	0	0
T2T11	haplotype	haplotype2	DUP:TANDEM	10	0	0
T2T11	haplotype	both	INS	4978	0	0
T2T11	haplotype	haplotype1	INS	11880	0	0
T2T11	haplotype	haplotype2	INS	12719	0	0
T2T11	haplotype	both	INV	5	0	0
T2T11	haplotype	haplotype1	INV	12	0	0
T2T11	haplotype	haplotype2	INV	13	0	0
T2T11	phasing	phased	all	59355	0	0
T2T11	chromosome	chr1	all	5103	0	0
T2T11	chromosome	chr2	all	3634	0	0
T2T11	chromosome	chr3	all	3253	0	0
T2T11	chromosome	chr4	all	2257	0	0
T2T11	chromosome	chr5	all	2349	0	0
T2T11	chromosome	chr6	all	2365	0	0
T2T11	chromosome	chr7	all	2593	0	0
T2T11	chromosome	chr8	all	2050	0	0
T2T11	chromosome	chr9	all	5806	0	0
T2T11	chromosome	chrX	all	935	0	0
T2T11	chromosome	chrY	all	1221	0	0
T2T11	chromosome	chr10	all	2594	0	0
T2T11	chromosome	chr11	all	1910	0	0
T2T11	chromosome	chr12	all	2103	0	0
T2T11	chromosome	chr13	all	3142	0	0
T2T11	chromosome	chr14	all	1868	0	0
T2T11	chromosome	chr15	all	2327	0	0
T2T11	chromosome	chr16	all	3989	0	0
T2T11	chromosome	chr17	all	1676	0	0
T2T11	chromosome	chr18	all	1584	0	0
T2T11	chromosome	chr19	all	1580	0	0
T2T11	chromosome	chr20	all	1864	0	0
T2T11	chromosome	chr21	all	1269	0	0
T2T11	chromosome	chr22	all	1883	0	0
T2T11	chromosome	chr1	DEL	2562	0	0
T2T11	chromosome	chr2	DEL	1887	0	0
T2T11	chromosome	chr3	DEL	1579	0	0
T2T11	chromosome	chr4	DEL	992	0	0
T2T11	chromosome	chr5	DEL	1190	0	0
T2T11	chromosome	chr6	DEL	1109	0	0
T2T11	chromosome	chr7	DEL	1301	0	0
T2T11	chromosome	chr8	DEL	982	0	0
T2T11	chromosome	chr9	DEL	2916	0	0
T2T11	chromosome	chrX	DEL	456	0	0
T2T11	chromosome	chrY	DEL	600	0	0
T2T11	chromosome	chr10	DEL	1332	0	0
T2T11	chromosome	chr11	DEL	1001	0	0
T2T11	chromosome	chr12	DEL	1087	0	0
T2T11	chromosome	chr13	DEL	1469	0	0
T2T11	chromosome	chr14	DEL	975	0	0
T2T11	chromosome	chr15	DEL	1187	0	0
T2T11	chromosome	chr16	DEL	1995	0	0
T2T11	chromosome	chr17	DEL	867	0	0
T2T11	chromosome	chr18	DEL	799	0	0
T2T11	chromosome	chr19	DEL	826	0	0
T2T11	chromosome	chr20	DEL	1025	0	0
T2T11	chromosome	chr21	DEL	593	0	0
T2T11	chromosome	chr22	DEL	984	0	0
T2T11	chromosome	chr1	INS	2535	0	0
T2T11	chromosome	chr2	INS	1740	0	0
T2T11	chromosome	chr3	INS	1671	0	0
T2T11	chromosome	chr4	INS	1264	0	0
T2T11	chromosome	chr5	INS	1157	0	0
T2T11	chromosome	chr6	INS	1252	0	0
T2T11	chromosome	chr7	INS	1291	0	0
T2T11	chromosome	chr8	INS	1066	0	0
T2T11	chromosome	chr9	INS	2881	0	0
T2T11	chromosome	chrX	INS	475	0	0
T2T11	chromosome	chrY	INS	619	0	0
T2T11	chromosome	chr10	INS	1258	0	0
T2T11	chromosome	chr11	INS	906	0	0
T2T11	chromosome	chr12	INS	1015	0	0
T2T11	chromosome	chr13	INS	1672	0	0
T2T11	chromosome	chr14	INS	889	0	0
T2T11	chromosome	chr15	INS	1139	0	0
T2T11	chromosome	chr16	INS	1991	0	0
T2T11	chromosome	chr17	INS	808	0	0
T2T11	chromosome	chr18	INS	784	0	0
T2T11	chromosome	chr19	INS	753	0	0
T2T11	chromosome	chr20	INS	837	0	0
T2T11	chromosome	chr21	INS	675	0	0
T2T11	chromosome	chr22	INS	899	0	0
