File name::assembly/qc/phased_verkko/T2T04_trio/haplotype1.mapped_T2T.paf, l.n::3394
mat-0000002	145975383	5532	145970491	-	chr8	146259331	1927	146254006
mat-0000004	160998138	0	160990562	+	chr7	160567428	22603	160565265
mat-0000005	134449659	80865	134441403	+	chr11	135127769	2674	135125307
mat-0000006	242210179	7966	242202337	-	chr2	242696752	3349	242694021
mat-0000007	154436170	6105	154231687	-	chrX	154259566	187575	154257064
mat-0000009	134169520	11009	134147938	+	chr10	134758134	2875	134726331
mat-0000011	98868964	5444	98800015	-	chr14	101161492	2958773	101160077
mat-0000012	79987818	6306	79982119	-	chr18	80542538	163967	80538994
mat-0000014	172312569	105079	172303877	+	chr6	172126628	2875	172123991
mat-0000016	133700054	4667	133693169	-	chr9	150617247	3538	150615765
mat-0000022	251114014	34067	251106703	+	chr1	248387328	115075	248383457
mat-0000025	184941685	9800	184935572	-	chr5	182045439	2073	182032768
mat-0000029	134451918	6929	134446257	-	chr12	133324548	3071	133322223
mat-0000031	201294277	62750	201288617	-	chr3	201105948	2299	201043049
mat-0000032	62514648	6099	62435019	-	chr19	61707364	152469	61704709
mat-0000033	193710917	33810	193703814	-	chr4	193574945	3052	193484472
