#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	30539	30538	1694	0.055471871111402185	1022/336	0.044469185932281094	14800	0.484626215658666	0	0.0	30538	1694	0.055471871111402185	1022/336	0.044469185932281094	14800	0.484626215658666	0	0.0	122025	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	21092	21091	1081	0.05125408942202835	633/224	0.040633445545493335	9538	0.4522093684809406	0	0.0	21091	1081	0.05125408942202835	633/224	0.040633445545493335	9538	0.4522093684809406	0	0.0	71202	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	19443	19442	968	0.049789116346054936	576/196	0.03970784898672976	8876	0.4565139124620686	0	0.0	19442	968	0.049789116346054936	576/196	0.03970784898672976	8876	0.4565139124620686	0	0.0	66785	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	17944	17943	1040	0.0579613219639971	596/222	0.04558880900629772	8357	0.46572670530539456	0	0.0	17943	1040	0.0579613219639971	596/222	0.04558880900629772	8357	0.46572670530539456	0	0.0	67011	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	16150	16149	736	0.0455755774351353	408/164	0.03542014985448015	7710	0.4773993808049536	0	0.0	16149	736	0.0455755774351353	408/164	0.03542014985448015	7710	0.4773993808049536	0	0.0	54913	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	13172	13171	718	0.054513704350466936	410/154	0.04282134993546428	6347	0.48185545095657456	0	0.0	13171	718	0.054513704350466936	410/154	0.04282134993546428	6347	0.48185545095657456	0	0.0	82078	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	14283	14282	751	0.05258367175465621	403/174	0.04040050413107408	6965	0.48764265210389973	0	0.0	14282	751	0.05258367175465621	403/174	0.04040050413107408	6965	0.48764265210389973	0	0.0	83371	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	11477	11476	838	0.07302195887068665	434/202	0.05542000697107006	5136	0.4475037030582905	0	0.0	11476	838	0.07302195887068665	434/202	0.05542000697107006	5136	0.4475037030582905	0	0.0	53142	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	10817	10816	719	0.06647559171597633	415/152	0.05242233727810651	5344	0.49403716372376816	0	0.0	10816	719	0.06647559171597633	415/152	0.05242233727810651	5344	0.49403716372376816	0	0.0	47695	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_verkko/T2T04_trio/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_trio/assembly.filtered.vcf.gz	1	11686	11685	680	0.058194266153187846	396/142	0.04604193410355156	5791	0.4955502310456957	0	0.0	11685	680	0.058194266153187846	396/142	0.04604193410355156	5791	0.4955502310456957	0	0.0	42473	0
