#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	360660	235232	316	0	1	235232	235232.0	235232	235232	235232	248380958	248380958.0	248380958	248380958	248380958	235548	194538	194236	0.9986584475351096	0.9984476040670718	248380958
syndip	chr2	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	349143	229802	581	0	1	229802	229802.0	229802	229802	229802	242690676	242690676.0	242690676	242690676	242690676	230383	189916	189392	0.9974781125343449	0.9972408854440911	242690676
syndip	chr3	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	334470	223041	3485	0	1	223041	223041.0	223041	223041	223041	201086483	201086483.0	201086483	201086483	201086483	226526	191369	188076	0.9846154525308353	0.9827924062936003	201086483
syndip	chr4	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	331064	224052	1003	0	1	224052	224052.0	224052	224052	224052	193493360	193493360.0	193493360	193493360	193493360	225055	190200	189262	0.9955433116349337	0.995068349106204	193493360
syndip	chr5	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	277774	179570	132	0	1	179570	179570.0	179570	179570	179570	182041818	182041818.0	182041818	182041818	182041818	179702	149347	149237	0.9992654505792924	0.9992634602636812	182041818
syndip	chr6	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	302604	204724	1	0	1	204724	204724.0	204724	204724	204724	172120583	172120583.0	172120583	172120583	172120583	204725	174166	174165	0.9999951153987056	0.9999942583512281	172120583
syndip	chr7	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	281731	193842	12	0	1	193842	193842.0	193842	193842	193842	160560798	160560798.0	160560798	160560798	160560798	193854	162520	162511	0.9999380977436627	0.9999446222003445	160560798
syndip	chrX	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	130597	130597	0	0	1	130597	130597.0	130597	130597	130597	154197817	154197817.0	154197817	154197817	154197817	130597	100651	100651	1.0	1.0	154197817
syndip	chr9	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	227402	165787	493	0	1	165787	165787.0	165787	165787	165787	150611885	150611885.0	150611885	150611885	150611885	166280	138348	137905	0.9970351214818378	0.9967979298580392	150611885
syndip	chr8	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	234246	161465	0	0	1	161465	161465.0	161465	161465	161465	146245674	146245674.0	146245674	146245674	146245674	161465	136370	136370	1.0	1.0	146245674
syndip	chr11	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	244161	181329	43	0	1	181329	181329.0	181329	181329	181329	135122566	135122566.0	135122566	135122566	135122566	181372	156848	156816	0.999762918201266	0.9997959808221973	135122566
syndip	chr10	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	216042	143091	250	0	1	143091	143091.0	143091	143091	143091	134751193	134751193.0	134751193	134751193	134751193	143341	118499	118341	0.9982559072421707	0.9986666554148136	134751193
syndip	chr12	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	204215	139331	0	0	1	139331	139331.0	139331	139331	139331	133319089	133319089.0	133319089	133319089	133319089	139331	114500	114500	1.0	1.0	133319089
syndip	chr13	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	163919	109199	140	0	1	109199	109199.0	109199	109199	109199	113525911	113525911.0	113525911	113525911	113525911	109339	90303	90224	0.9987195785584284	0.9991251674916669	113525911
syndip	chr14	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	217671	151333	14967	0	1	151333	151333.0	151333	151333	151333	101114897	101114897.0	101114897	101114897	101114897	166300	144740	130792	0.91	0.9036341025286722	101114897
syndip	chr15	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	224035	170365	11091	0	1	170365	170365.0	170365	170365	170365	99744036	99744036.0	99744036	99744036	99744036	181456	156381	146293	0.9388777444669782	0.9354908844424834	99744036
syndip	chr16	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	177392	119771	1319	0	1	119771	119771.0	119771	119771	119771	96325000	96325000.0	96325000	96325000	96325000	121090	103196	101969	0.989107275580147	0.9881100042637312	96325000
syndip	chr17	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	156690	106682	2999	0	1	106682	106682.0	106682	106682	106682	84271409	84271409.0	84271409	84271409	84271409	109681	91125	88264	0.9726570691368606	0.9686035665294924	84271409
syndip	chr18	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	134648	94362	0	0	1	94362	94362.0	94362	94362	94362	80374930	80374930.0	80374930	80374930	80374930	94362	80046	80046	1.0	1.0	80374930
syndip	chr20	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	128912	91243	618	0	1	91243	91243.0	91243	91243	91243	66204189	66204189.0	66204189	66204189	66204189	91861	78970	78392	0.9932724442364006	0.9926807648474104	66204189
syndip	chr19	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	128066	92648	120	0	1	92648	92648.0	92648	92648	92648	61702004	61702004.0	61702004	61702004	61702004	92768	76867	76770	0.9987064505001725	0.998738080060364	61702004
syndip	chr22	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	136706	103558	3645	0	1	103558	103558.0	103558	103558	103558	48296518	48296518.0	48296518	48296518	48296518	107203	94584	91277	0.9659990858464782	0.9650363697877019	48296518
syndip	chr21	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	103969	75280	2056	0	1	75280	75280.0	75280	75280	75280	45083417	45083417.0	45083417	45083417	45083417	77336	66754	64883	0.9734147098375918	0.9719717170506637	45083417
syndip	ALL	assembly/variants/T2T04_trio/phased_verkko/small_variants.dip.vcf.gz	5066117	3526304	43271	0	23	151333	153317.5652173913	75280	235232	3526304	134751193	132663704.82608695	45083417	248380958	3051265211	3569575	3000238	2960372	0.9878778285930397	0.9867123874839263	154197817
