File name::assembly/qc/phased_hifiasm/T2T04_hifiasm_trio/haplotype1.mapped_T2T.paf, l.n::1681
h1tg000001l	250992022	10732	250958726	-	chr1	248387328	115075	248383457
h1tg000002l	242215926	7707	242205542	+	chr2	242696752	3349	242694021
h1tg000003l	159042389	8463	158966433	-	chr7	160567428	2019035	160565265
h1tg000004l	193722134	42084	193714701	-	chr4	193574945	3052	193484472
h1tg000005l	79999771	6134	79991523	-	chr18	80542538	164087	80538994
h1tg000006l	133705735	7459	133698235	+	chr9	150617247	3538	150615765
h1tg000007l	135038750	82375	135038088	+	chr11	135127769	2674	135125307
h1tg000008l	202915008	17314	202908040	-	chr3	201105948	2299	201088876
h1tg000009l	65529117	19508	65523751	-	chr20	66210255	2569	66196287
h1tg000010l	184946013	13329	184933009	-	chr5	182045439	2073	182032768
h1tg000011l	134671279	5274	134661039	+	chr12	133324548	3071	133322223
h1tg000012l	92309894	7533	92305393	+	chr16	96330374	2536	96213818
h1tg000013l	172325599	104860	172306618	+	chr6	172126628	2875	172123991
h1tg000017l	62432899	82433	62426060	+	chr19	61707364	152469	61704709
h1tg000018l	42622280	5324	42144119	-	chr21	45090682	789832	45086177
h1tg000019l	134280576	10464	134268400	-	chr10	134758134	2875	134755100
h1tg000020l	84741234	5146	84633893	-	chr17	84276897	102629	84274048
h1tg000022l	154346756	6188	154137838	-	chrX	154259566	187575	154257064
h1tg000025l	145979360	5153	145972179	+	chr8	146259331	1927	146254006
