#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	363462	244823	317	0	1	244823	244823.0	244823	244823	244823	248380958	248380958.0	248380958	248380958	248380958	245140	193494	193192	0.9987068613853308	0.9984392280897599	248380958
syndip	chr2	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	353385	239709	580	0	1	239709	239709.0	239709	239709	239709	242690676	242690676.0	242690676	242690676	242690676	240289	190100	189577	0.9975862399027837	0.9972488164124145	242690676
syndip	chr3	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	336501	233095	0	0	1	233095	233095.0	233095	233095	233095	201086483	201086483.0	201086483	201086483	201086483	233095	190183	190183	1.0	1.0	201086483
syndip	chr4	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	336421	231195	2006	0	1	231195	231195.0	231195	231195	231195	193510716	193510716.0	193510716	193510716	193510716	233201	191575	189713	0.991397978567845	0.9902805689677672	193510716
syndip	chr5	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	280986	186460	128	0	1	186460	186460.0	186460	186460	186460	182041818	182041818.0	182041818	182041818	182041818	186588	149568	149459	0.9993139966128582	0.9992712344886607	182041818
syndip	chr6	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	305700	211219	527	0	1	211219	211219.0	211219	211219	211219	172120583	172120583.0	172120583	172120583	172120583	211746	174512	173995	0.9975111690421543	0.9970374530118272	172120583
syndip	chr7	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	283736	200503	9	0	1	200503	200503.0	200503	200503	200503	160560661	160560661.0	160560661	160560661	160560661	200512	162541	162533	0.999955114905841	0.9999507816489378	160560661
syndip	chrX	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	132979	132301	0	0	1	132301	132301.0	132301	132301	132301	154197817	154197817.0	154197817	154197817	154197817	132301	100179	100179	1.0	1.0	154197817
syndip	chr9	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	229225	170159	890	0	1	170159	170159.0	170159	170159	170159	150611885	150611885.0	150611885	150611885	150611885	171049	138236	137448	0.9947968126092523	0.9942996035764924	150611885
syndip	chr8	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	238420	168533	0	0	1	168533	168533.0	168533	168533	168533	146250668	146250668.0	146250668	146250668	146250668	168533	137743	137743	1.0	1.0	146250668
syndip	chr11	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	247024	187109	0	0	1	187109	187109.0	187109	187109	187109	135122566	135122566.0	135122566	135122566	135122566	187109	157230	157230	1.0	1.0	135122566
syndip	chr10	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	218444	149134	0	0	1	149134	149134.0	149134	149134	149134	134686958	134686958.0	134686958	134686958	134686958	149134	118439	118439	1.0	1.0	134686958
syndip	chr12	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	206913	145641	0	0	1	145641	145641.0	145641	145641	145641	133319089	133319089.0	133319089	133319089	133319089	145641	114810	114810	1.0	1.0	133319089
syndip	chr13	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	165967	112722	0	0	1	112722	112722.0	112722	112722	112722	113525911	113525911.0	113525911	113525911	113525911	112722	89937	89937	1.0	1.0	113525911
syndip	chr14	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	220518	156241	13799	0	1	156241	156241.0	156241	156241	156241	101114897	101114897.0	101114897	101114897	101114897	170040	144549	131777	0.9188485062338273	0.9116424188337519	101114897
syndip	chr15	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	242579	178180	19131	0	1	178180	178180.0	178180	178180	178180	99744036	99744036.0	99744036	99744036	99744036	197311	165859	148667	0.9030413915088363	0.8963456912196505	99744036
syndip	chr16	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	178493	123953	178	0	1	123953	123953.0	123953	123953	123953	96325000	96325000.0	96325000	96325000	96325000	124131	101823	101671	0.9985660310478446	0.9985072134979327	96325000
syndip	chr17	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	162128	116630	1	0	1	116630	116630.0	116630	116630	116630	84271409	84271409.0	84271409	84271409	84271409	116631	92593	92593	0.9999914259502191	1.0	84271409
syndip	chr18	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	135289	96298	0	0	1	96298	96298.0	96298	96298	96298	80374808	80374808.0	80374808	80374808	80374808	96298	79228	79228	1.0	1.0	80374808
syndip	chr20	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	132804	95255	314	0	1	95255	95255.0	95255	95255	95255	66204189	66204189.0	66204189	66204189	66204189	95569	79640	79357	0.9967144157624335	0.9964465092918131	66204189
syndip	chr19	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	129940	97344	133	0	1	97344	97344.0	97344	97344	97344	61701310	61701310.0	61701310	61701310	61701310	97477	77070	76969	0.9986355755716734	0.998689503049176	61701310
syndip	chr22	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	140450	106862	4960	0	1	106862	106862.0	106862	106862	106862	48296582	48296582.0	48296582	48296582	48296582	111822	96314	91784	0.955643791025022	0.9529663392653197	48296582
syndip	chr21	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	90828	61729	1667	0	1	61729	61729.0	61729	61729	61729	45083417	45083417.0	45083417	45083417	45083417	63396	52307	50744	0.9737049656129724	0.970118722159558	45083417
syndip	ALL	assembly/variants/T2T04_hifiasm_trio/phased_hifiasm/small_variants.dip.vcf.gz	5132192	3645095	44640	0	23	156241	158482.39130434784	61729	244823	3645095	134686958	132661845.08695652	45083417	248380958	3051222437	3689735	2997930	2957228	0.9879015701669632	0.9864232987427992	154197817
