File name::assembly/qc/phased_hifiasm/T2T04_hifiasm_trio/haplotype2.mapped_T2T.paf, l.n::1704
h2tg000001l	160703531	3216	160692007	+	chr7	160567428	3497	160565235
h2tg000002l	101473679	8234	97254726	-	chr14	101161492	3445951	101160083
h2tg000003l	46829965	6646	46821572	-	chr22	51324926	4575	51321440
h2tg000004l	242234727	11012	242226351	-	chr2	242696752	3272	242694129
h2tg000005l	191276788	36526	191267968	-	chr4	193574945	3279	193514155
h2tg000006l	134292421	8073	134285599	-	chr10	134758134	3015	134755006
h2tg000007l	92880001	7916	92873230	+	chr16	96330374	3432	96327739
h2tg000008l	80264335	10914	80258054	+	chr18	80542538	164426	80538994
h2tg000009l	200471290	8559	200408541	+	chr3	201105948	2630	201043049
h2tg000010l	134079857	193120	134069127	+	chr12	133324548	194128	133314091
h2tg000011l	172730078	8448	172618631	-	chr6	172126628	2875	172124067
h2tg000013l	145310573	8899	145026002	-	chr8	146259331	131173	146254006
h2tg000014l	66491881	10493	66472918	+	chr20	66210255	2489	66196287
h2tg000015l	251282323	12562	251273801	-	chr1	248387328	2717	248384215
h2tg000016l	182840019	7788	182828545	-	chr5	182045439	2862	182044023
h2tg000017l	83152832	4415	83107427	+	chr17	84276897	2180	84237458
h2tg000019l	134880276	155329	134871546	-	chr9	150617247	3538	150547900
h2tg000021l	62721423	7956	62714732	-	chr19	61707364	3074	61704428
h2tg000022l	51891988	7591	51627543	-	chrY	62460029	267583	62452881
h2tg000024l	134556221	9332	134451947	-	chr11	135127769	308655	135125243
h2tg000025l	46519524	8187	46359893	-	chr21	45090682	254618	45086134
