sample	category	subcategory	sv_type	count	total_length	mean_length
T2T07	total	all_svs	all	59946	57680217	962.2029326393755
T2T07	sv_type	BND	BND	20	0	0.0
T2T07	sv_type	DEL	DEL	30454	27910983	916.4964536678269
T2T07	sv_type	DUP:TANDEM	DUP:TANDEM	18	17611	978.3888888888889
T2T07	sv_type	INS	INS	29420	29751623	1011.2720258327669
T2T07	sv_type	INV	INV	34	0	0.0
T2T07	zygosity	ALT_HOM	all	10056	0	0
T2T07	zygosity	HET	all	49890	0	0
T2T07	zygosity	ALT_HOM	BND	4	0	0
T2T07	zygosity	HET	BND	16	0	0
T2T07	zygosity	ALT_HOM	DEL	5239	0	0
T2T07	zygosity	HET	DEL	25215	0	0
T2T07	zygosity	HET	DUP:TANDEM	18	0	0
T2T07	zygosity	ALT_HOM	INS	4804	0	0
T2T07	zygosity	HET	INS	24616	0	0
T2T07	zygosity	ALT_HOM	INV	9	0	0
T2T07	zygosity	HET	INV	25	0	0
T2T07	size_class	large (500bp-5kb)	all	13826	0	0
T2T07	size_class	massive (>50kb)	all	168	0	0
T2T07	size_class	medium (50-500bp)	all	30745	0	0
T2T07	size_class	small (<50bp)	all	13692	0	0
T2T07	size_class	very_large (5kb-50kb)	all	1515	0	0
T2T07	size_class	small (<50bp)	BND	20	0	0
T2T07	size_class	large (500bp-5kb)	DEL	7402	0	0
T2T07	size_class	massive (>50kb)	DEL	71	0	0
T2T07	size_class	medium (50-500bp)	DEL	15372	0	0
T2T07	size_class	small (<50bp)	DEL	6849	0	0
T2T07	size_class	very_large (5kb-50kb)	DEL	760	0	0
T2T07	size_class	large (500bp-5kb)	DUP:TANDEM	13	0	0
T2T07	size_class	medium (50-500bp)	DUP:TANDEM	5	0	0
T2T07	size_class	large (500bp-5kb)	INS	6411	0	0
T2T07	size_class	massive (>50kb)	INS	97	0	0
T2T07	size_class	medium (50-500bp)	INS	15368	0	0
T2T07	size_class	small (<50bp)	INS	6789	0	0
T2T07	size_class	very_large (5kb-50kb)	INS	755	0	0
T2T07	size_class	small (<50bp)	INV	34	0	0
T2T07	haplotype	both	all	10056	0	0
T2T07	haplotype	haplotype1	all	24455	0	0
T2T07	haplotype	haplotype2	all	25435	0	0
T2T07	haplotype	both	BND	4	0	0
T2T07	haplotype	haplotype1	BND	8	0	0
T2T07	haplotype	haplotype2	BND	8	0	0
T2T07	haplotype	both	DEL	5239	0	0
T2T07	haplotype	haplotype1	DEL	12129	0	0
T2T07	haplotype	haplotype2	DEL	13086	0	0
T2T07	haplotype	haplotype1	DUP:TANDEM	11	0	0
T2T07	haplotype	haplotype2	DUP:TANDEM	7	0	0
T2T07	haplotype	both	INS	4804	0	0
T2T07	haplotype	haplotype1	INS	12294	0	0
T2T07	haplotype	haplotype2	INS	12322	0	0
T2T07	haplotype	both	INV	9	0	0
T2T07	haplotype	haplotype1	INV	13	0	0
T2T07	haplotype	haplotype2	INV	12	0	0
T2T07	phasing	phased	all	59946	0	0
T2T07	chromosome	chr1	all	5552	0	0
T2T07	chromosome	chr2	all	3477	0	0
T2T07	chromosome	chr3	all	3382	0	0
T2T07	chromosome	chr4	all	3214	0	0
T2T07	chromosome	chr5	all	2778	0	0
T2T07	chromosome	chr6	all	2014	0	0
T2T07	chromosome	chr7	all	2777	0	0
T2T07	chromosome	chr8	all	2163	0	0
T2T07	chromosome	chr9	all	6296	0	0
T2T07	chromosome	chrX	all	1671	0	0
T2T07	chromosome	chrY	all	1	0	0
T2T07	chromosome	chr10	all	2754	0	0
T2T07	chromosome	chr11	all	1682	0	0
T2T07	chromosome	chr12	all	1867	0	0
T2T07	chromosome	chr13	all	2376	0	0
T2T07	chromosome	chr14	all	1400	0	0
T2T07	chromosome	chr15	all	2584	0	0
T2T07	chromosome	chr16	all	2688	0	0
T2T07	chromosome	chr17	all	2266	0	0
T2T07	chromosome	chr18	all	1509	0	0
T2T07	chromosome	chr19	all	1825	0	0
T2T07	chromosome	chr20	all	1587	0	0
T2T07	chromosome	chr21	all	1771	0	0
T2T07	chromosome	chr22	all	2312	0	0
T2T07	chromosome	chr1	DEL	2812	0	0
T2T07	chromosome	chr2	DEL	1748	0	0
T2T07	chromosome	chr3	DEL	1688	0	0
T2T07	chromosome	chr4	DEL	1643	0	0
T2T07	chromosome	chr5	DEL	1396	0	0
T2T07	chromosome	chr6	DEL	976	0	0
T2T07	chromosome	chr7	DEL	1360	0	0
T2T07	chromosome	chr8	DEL	1062	0	0
T2T07	chromosome	chr9	DEL	3275	0	0
T2T07	chromosome	chrX	DEL	808	0	0
T2T07	chromosome	chr10	DEL	1394	0	0
T2T07	chromosome	chr11	DEL	868	0	0
T2T07	chromosome	chr12	DEL	896	0	0
T2T07	chromosome	chr13	DEL	1245	0	0
T2T07	chromosome	chr14	DEL	706	0	0
T2T07	chromosome	chr15	DEL	1277	0	0
T2T07	chromosome	chr16	DEL	1397	0	0
T2T07	chromosome	chr17	DEL	1365	0	0
T2T07	chromosome	chr18	DEL	745	0	0
T2T07	chromosome	chr19	DEL	910	0	0
T2T07	chromosome	chr20	DEL	830	0	0
T2T07	chromosome	chr21	DEL	845	0	0
T2T07	chromosome	chr22	DEL	1208	0	0
T2T07	chromosome	chr1	INS	2737	0	0
T2T07	chromosome	chr2	INS	1726	0	0
T2T07	chromosome	chr3	INS	1692	0	0
T2T07	chromosome	chr4	INS	1566	0	0
T2T07	chromosome	chr5	INS	1379	0	0
T2T07	chromosome	chr6	INS	1033	0	0
T2T07	chromosome	chr7	INS	1415	0	0
T2T07	chromosome	chr8	INS	1099	0	0
T2T07	chromosome	chr9	INS	3012	0	0
T2T07	chromosome	chrX	INS	856	0	0
T2T07	chromosome	chrY	INS	1	0	0
T2T07	chromosome	chr10	INS	1354	0	0
T2T07	chromosome	chr11	INS	812	0	0
T2T07	chromosome	chr12	INS	971	0	0
T2T07	chromosome	chr13	INS	1131	0	0
T2T07	chromosome	chr14	INS	691	0	0
T2T07	chromosome	chr15	INS	1305	0	0
T2T07	chromosome	chr16	INS	1288	0	0
T2T07	chromosome	chr17	INS	896	0	0
T2T07	chromosome	chr18	INS	762	0	0
T2T07	chromosome	chr19	INS	913	0	0
T2T07	chromosome	chr20	INS	755	0	0
T2T07	chromosome	chr21	INS	924	0	0
T2T07	chromosome	chr22	INS	1102	0	0
