sample	category	subcategory	var_type	count	percentage
T2T07	total	all_variants	all	5466627	100.0
T2T07	variant_type	DEL	DEL	609615	11.151574819353872
T2T07	variant_type	INS	INS	532383	9.738784080201558
T2T07	variant_type	MNV	MNV	2347	0.04293323835703442
T2T07	variant_type	SNV	SNV	4322282	79.06670786208754
T2T07	ti_tv	transitions	SNV	2722077	1.701080174102693
T2T07	ti_tv	transversions	SNV	1600205	1.701080174102693
T2T07	zygosity	HET	all	3797604	69.46886992655618
T2T07	zygosity	HOM_ALT	all	1669023	30.531130073443823
T2T07	zygosity	HET	DEL	425019	69.71924903422652
T2T07	zygosity	HOM_ALT	DEL	184596	30.28075096577348
T2T07	zygosity	HET	INS	372799	70.02458756196197
T2T07	zygosity	HOM_ALT	INS	159584	29.975412438038028
T2T07	zygosity	HET	MNV	2347	100.0
T2T07	zygosity	HET	SNV	2997439	69.34852931854053
T2T07	zygosity	HOM_ALT	SNV	1324843	30.651470681459468
T2T07	haplotype	both	all	1669023	30.531130073443823
T2T07	haplotype	haplotype1	all	1871975	34.24369359753281
T2T07	haplotype	haplotype2	all	1925629	35.22517632902336
T2T07	haplotype	both	DEL	184596	30.28075096577348
T2T07	haplotype	haplotype1	DEL	212942	34.93057093411415
T2T07	haplotype	haplotype2	DEL	212077	34.788678100112364
T2T07	haplotype	both	INS	159584	29.975412438038028
T2T07	haplotype	haplotype1	INS	187068	35.13786127656218
T2T07	haplotype	haplotype2	INS	185731	34.8867262853998
T2T07	haplotype	haplotype1	MNV	1148	48.913506604175545
T2T07	haplotype	haplotype2	MNV	1199	51.08649339582446
T2T07	haplotype	both	SNV	1324843	30.651470681459468
T2T07	haplotype	haplotype1	SNV	1470817	34.02871446148122
T2T07	haplotype	haplotype2	SNV	1526622	35.3198148570593
T2T07	phasing	phased	all	5466627	100.0
T2T07	phasing	phased	DEL	609615	100.0
T2T07	phasing	phased	INS	532383	100.0
T2T07	phasing	phased	MNV	2347	100.0
T2T07	phasing	phased	SNV	4322282	100.0
T2T07	allelic	biallelic	all	5080823	92.94255854661384
T2T07	allelic	multiallelic	all	385804	7.057441453386155
T2T07	allelic	biallelic	DEL	460795	75.58787103335712
T2T07	allelic	multiallelic	DEL	148820	24.412128966642882
T2T07	allelic	biallelic	INS	426063	80.02941491369936
T2T07	allelic	multiallelic	INS	106320	19.97058508630065
T2T07	allelic	multiallelic	MNV	2347	100.0
T2T07	allelic	biallelic	SNV	4193965	97.03126727964533
T2T07	allelic	multiallelic	SNV	128317	2.9687327203546645
T2T07	filter	PASS	all	5140746	94.038718939485
T2T07	filter	GAP1	all	166367	3.043320863120897
T2T07	filter	GAP2	all	129353	2.3662305842341174
T2T07	filter	HET1	all	25220	0.46134481097759183
T2T07	filter	HET2	all	4941	0.09038480218240608
T2T07	indel_size	11-20bp	all	61746	1.1295081958216648
T2T07	indel_size	1bp	all	518276	9.48072732966782
T2T07	indel_size	2-5bp	all	399512	7.3081993704710415
T2T07	indel_size	21-50bp	all	32713	0.5984128787275956
T2T07	indel_size	6-10bp	all	99291	1.8163119598245865
T2T07	indel_size	>50bp	all	30460	0.557199165042722
T2T07	indel_size	11-20bp	DEL	32434	5.320407142212709
T2T07	indel_size	1bp	DEL	269276	44.17148528169418
T2T07	indel_size	2-5bp	DEL	223664	36.68938592390279
T2T07	indel_size	21-50bp	DEL	16946	2.7797872427679766
T2T07	indel_size	6-10bp	DEL	51937	8.519639444567472
T2T07	indel_size	>50bp	DEL	15358	2.5192949648548675
T2T07	indel_size	11-20bp	INS	29312	5.505810666381158
T2T07	indel_size	1bp	INS	249000	46.77083979015107
T2T07	indel_size	2-5bp	INS	175848	33.03035596553609
T2T07	indel_size	21-50bp	INS	15767	2.9615896826157107
T2T07	indel_size	6-10bp	INS	47354	8.894724286838612
T2T07	indel_size	>50bp	INS	15102	2.836679608477356
T2T07	chromosome	chr1	all	380414	6.958843176971833
T2T07	chromosome	chr2	all	384306	7.030038815525552
T2T07	chromosome	chr3	all	346274	6.334326450295584
T2T07	chromosome	chr4	all	338551	6.193051034943485
T2T07	chromosome	chr5	all	314706	5.75685884550016
T2T07	chromosome	chr6	all	310823	5.6858278422873925
T2T07	chromosome	chr7	all	307434	5.623833490011299
T2T07	chromosome	chr8	all	267631	4.895724548245198
T2T07	chromosome	chr9	all	239525	4.381586671269139
T2T07	chromosome	chrX	all	211532	3.8695158824628053
T2T07	chromosome	chr10	all	241218	4.412556408183693
T2T07	chromosome	chr11	all	270008	4.93920657107207
T2T07	chromosome	chr12	all	229161	4.191999929755587
T2T07	chromosome	chr13	all	184721	3.3790672017681107
T2T07	chromosome	chr14	all	177833	3.2530662874931835
T2T07	chromosome	chr15	all	211925	3.8767049590176903
T2T07	chromosome	chr16	all	190074	3.476988644002966
T2T07	chromosome	chr17	all	190096	3.4773910859475143
T2T07	chromosome	chr18	all	144847	2.6496594700900573
T2T07	chromosome	chr19	all	145583	2.6631229824167626
T2T07	chromosome	chr20	all	137169	2.5092072314427156
T2T07	chromosome	chr21	all	89363	1.6347008859393553
T2T07	chromosome	chr22	all	153433	2.806721585357845
T2T07	chromosome	chr1	DEL	45891	7.527865948180409
T2T07	chromosome	chr2	DEL	46218	7.5815063605718365
T2T07	chromosome	chr3	DEL	38077	6.246073341371193
T2T07	chromosome	chr4	DEL	36353	5.963271901117919
T2T07	chromosome	chr5	DEL	35718	5.859107797544351
T2T07	chromosome	chr6	DEL	34867	5.719511494959933
T2T07	chromosome	chr7	DEL	35062	5.75149889684473
T2T07	chromosome	chr8	DEL	28279	4.638829425128975
