sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T07	haplotype1-0000014	chr1	246470741	379388	248387328	246470741	7	379388	54198.3	100000	7500	0.03	scaffold
T2T07	haplotype1-0000016	chr10	136014981	7500	134758134	136014981	1	7500	7500.0	7500	7500	0.01	scaffold
T2T07	haplotype1-0000018	chr11	134731078	107500	135127769	134731078	2	107500	53750.0	100000	7500	0.01	scaffold
T2T07	haplotype1-0000031	chr12	133785045	107500	133324548	133785045	2	107500	53750.0	100000	7500	0.01	scaffold
T2T07	haplotype1-0000001	chr14	102144648	101500	101161492	102144648	2	101500	50750.0	100000	1500	0.02	scaffold
T2T07	haplotype1-0000003	chr17	84758732	88047	84276897	84758732	1	88047	88047.0	88047	88047	0.01	scaffold
T2T07	haplotype1-0000030	chr18	78903743	100000	80542538	78903743	1	100000	100000.0	100000	100000	0.01	scaffold
T2T07	haplotype1-0000033	chr19	63415856	7500	61707364	63415856	1	7500	7500.0	7500	7500	0.02	scaffold
T2T07	haplotype1-0000009	chr2	243014130	7500	242696752	243014130	1	7500	7500.0	7500	7500	0.0	scaffold
T2T07	haplotype1-0000026	chr20	65627635	100000	66210255	65627635	1	100000	100000.0	100000	100000	0.02	scaffold
T2T07	haplotype1-0000028	chr3	201985912	7500	201105948	201985912	1	7500	7500.0	7500	7500	0.0	scaffold
T2T07	haplotype1-0000029	chr5	184013368	22500	182045439	184013368	3	22500	7500.0	7500	7500	0.02	scaffold
T2T07	haplotype1-0000008	chr6	170948422	201500	172126628	170948422	3	201500	67166.7	100000	1500	0.02	scaffold
T2T07	haplotype1-0000015	chr8	146764665	3000	146259331	146764665	2	3000	1500.0	1500	1500	0.01	scaffold
T2T07	haplotype1-0000020	chr9	134707257	0	150617247	134707257	0	0	0.0	0	0	0.0	contig
T2T07	haplotype1-0000021	chrX	154352325	66376	154259566	154352325	3	66376	22125.3	51376	7500	0.02	scaffold
