sample	category	subcategory	var_type	count	percentage
T2T19	total	all_variants	all	5487777	100.0
T2T19	variant_type	DEL	DEL	577400	10.521564560659078
T2T19	variant_type	INS	INS	537515	9.794767535196856
T2T19	variant_type	MNV	MNV	2121	0.03864952967294407
T2T19	variant_type	SNV	SNV	4370741	79.64501837447112
T2T19	ti_tv	transitions	SNV	2732928	1.6686447109651712
T2T19	ti_tv	transversions	SNV	1637813	1.6686447109651712
T2T19	zygosity	HET	all	3628413	66.1180838798661
T2T19	zygosity	HOM_ALT	all	1859364	33.881916120133894
T2T19	zygosity	HET	DEL	396628	68.69206789054381
T2T19	zygosity	HOM_ALT	DEL	180772	31.307932109456182
T2T19	zygosity	HET	INS	365095	67.92275564402854
T2T19	zygosity	HOM_ALT	INS	172420	32.077244355971466
T2T19	zygosity	HET	MNV	2121	100.0
T2T19	zygosity	HET	SNV	2864569	65.53966478452968
T2T19	zygosity	HOM_ALT	SNV	1506172	34.46033521547033
T2T19	haplotype	both	all	1859364	33.881916120133894
T2T19	haplotype	haplotype1	all	1771630	32.28319955420929
T2T19	haplotype	haplotype2	all	1856783	33.834884325656816
T2T19	haplotype	both	DEL	180772	31.307932109456182
T2T19	haplotype	haplotype1	DEL	191320	33.13474194665743
T2T19	haplotype	haplotype2	DEL	205308	35.55732594388638
T2T19	haplotype	both	INS	172420	32.077244355971466
T2T19	haplotype	haplotype1	INS	175733	32.69359924839307
T2T19	haplotype	haplotype2	INS	189362	35.22915639563547
T2T19	haplotype	haplotype1	MNV	1009	47.57190004714757
T2T19	haplotype	haplotype2	MNV	1112	52.42809995285243
T2T19	haplotype	both	SNV	1506172	34.46033521547033
T2T19	haplotype	haplotype1	SNV	1403568	32.11281565299797
T2T19	haplotype	haplotype2	SNV	1461001	33.4268491315317
T2T19	phasing	phased	all	5487777	100.0
T2T19	phasing	phased	DEL	577400	100.0
T2T19	phasing	phased	INS	537515	100.0
T2T19	phasing	phased	MNV	2121	100.0
T2T19	phasing	phased	SNV	4370741	100.0
T2T19	allelic	biallelic	all	5098018	92.89768880914804
T2T19	allelic	multiallelic	all	389759	7.10231119085196
T2T19	allelic	biallelic	DEL	443406	76.79355732594388
T2T19	allelic	multiallelic	DEL	133994	23.206442674056113
T2T19	allelic	biallelic	INS	430897	80.16464656800275
T2T19	allelic	multiallelic	INS	106618	19.835353431997245
T2T19	allelic	multiallelic	MNV	2121	100.0
T2T19	allelic	biallelic	SNV	4223715	96.63613103590444
T2T19	allelic	multiallelic	SNV	147026	3.363868964095562
T2T19	filter	PASS	all	5107897	93.07770705697406
T2T19	filter	GAP1	all	239570	4.365519954619147
T2T19	filter	GAP2	all	117246	2.1364935200537483
T2T19	filter	HET1	all	8893	0.16205104544153306
T2T19	filter	HET2	all	14171	0.2582284229114995
T2T19	indel_size	11-20bp	all	62049	1.130676410502832
T2T19	indel_size	1bp	all	501798	9.143921117785945
T2T19	indel_size	2-5bp	all	389275	7.093491590492835
T2T19	indel_size	21-50bp	all	33059	0.6024115046948884
T2T19	indel_size	6-10bp	all	97917	1.7842743974472723
T2T19	indel_size	>50bp	all	30817	0.5615570749321629
T2T19	indel_size	11-20bp	DEL	32086	5.55697956356079
T2T19	indel_size	1bp	DEL	250258	43.342223761690335
T2T19	indel_size	2-5bp	DEL	211734	36.67024593003118
T2T19	indel_size	21-50bp	DEL	16882	2.9237963283685486
T2T19	indel_size	6-10bp	DEL	50555	8.75562868029096
T2T19	indel_size	>50bp	DEL	15885	2.7511257360581918
T2T19	indel_size	11-20bp	INS	29963	5.574356064481922
T2T19	indel_size	1bp	INS	251540	46.7968335767374
T2T19	indel_size	2-5bp	INS	177541	33.02996195455011
T2T19	indel_size	21-50bp	INS	16177	3.0095904300345104
T2T19	indel_size	6-10bp	INS	47362	8.811288987284076
T2T19	indel_size	>50bp	INS	14932	2.777968986911993
T2T19	chromosome	chr1	all	396943	7.233220300314682
T2T19	chromosome	chr2	all	380487	6.933353888104418
T2T19	chromosome	chr3	all	349993	6.377682620849937
T2T19	chromosome	chr4	all	337721	6.15405837372765
T2T19	chromosome	chr5	all	308684	5.624937019124501
T2T19	chromosome	chr6	all	337130	6.143288985685825
T2T19	chromosome	chr7	all	332851	6.065315700692649
T2T19	chromosome	chr8	all	259257	4.724262665921009
T2T19	chromosome	chr9	all	228752	4.16839095320382
T2T19	chromosome	chrX	all	131570	2.39750995712836
T2T19	chromosome	chr10	all	243824	4.443037681742535
T2T19	chromosome	chr11	all	314220	5.7258157538106955
T2T19	chromosome	chr12	all	226293	4.123582281131322
T2T19	chromosome	chr13	all	179406	3.269192607498446
T2T19	chromosome	chr14	all	205430	3.7434101276345597
T2T19	chromosome	chr15	all	194995	3.553260272784408
T2T19	chromosome	chr16	all	198917	3.62472819139699
T2T19	chromosome	chr17	all	167722	3.0562830814736093
T2T19	chromosome	chr18	all	146155	2.663282418363574
T2T19	chromosome	chr19	all	139389	2.539990236483735
T2T19	chromosome	chr20	all	151395	2.7587673478714607
T2T19	chromosome	chr21	all	96335	1.7554466954469907
T2T19	chromosome	chr22	all	160308	2.921182839608825
T2T19	chromosome	chr1	DEL	45580	7.894007620367163
T2T19	chromosome	chr2	DEL	43818	7.58884655351576
T2T19	chromosome	chr3	DEL	37054	6.417388292344994
T2T19	chromosome	chr4	DEL	35618	6.168687218565985
T2T19	chromosome	chr5	DEL	33783	5.850883269830274
T2T19	chromosome	chr6	DEL	34738	6.016279875303083
T2T19	chromosome	chr7	DEL	33797	5.853307932109456
T2T19	chromosome	chr8	DEL	26723	4.628160720471077
T2T19	chromosome	chr9	DEL	24789	4.293210945618289
T2T19	chromosome	chrX	DEL	15708	2.7204710772428125
T2T19	chromosome	chr10	DEL	28037	4.8557325943886385
T2T19	chromosome	chr11	DEL	25177	4.360408728784205
T2T19	chromosome	chr12	DEL	27117	4.696397644613786
T2T19	chromosome	chr13	DEL	19854	3.4385174922064428
T2T19	chromosome	chr14	DEL	19872	3.44163491513682
T2T19	chromosome	chr15	DEL	19425	3.3642189123657773
T2T19	chromosome	chr16	DEL	19636	3.4007620367163143
T2T19	chromosome	chr17	DEL	19557	3.3870800138552126
T2T19	chromosome	chr18	DEL	14807	2.564426740561136
T2T19	chromosome	chr19	DEL	17510	3.0325597506061657
T2T19	chromosome	chr20	DEL	13548	2.3463803255975058
T2T19	chromosome	chr21	DEL	9622	1.6664357464496016
T2T19	chromosome	chr22	DEL	11630	2.014201593349498
T2T19	chromosome	chr1	INS	43124	8.022845874068631
T2T19	chromosome	chr2	INS	40610	7.555137996148945
T2T19	chromosome	chr3	INS	34321	6.385124136070622
T2T19	chromosome	chr4	INS	33201	6.176757857920244
T2T19	chromosome	chr5	INS	31057	5.7778852683180935
T2T19	chromosome	chr6	INS	32675	6.078900123717477
T2T19	chromosome	chr7	INS	31364	5.83499995348967
T2T19	chromosome	chr8	INS	24511	4.56005878905705
T2T19	chromosome	chr9	INS	22959	4.271322660762956
T2T19	chromosome	chrX	INS	14639	2.7234588802172963
T2T19	chromosome	chr10	INS	26134	4.862003851055319
T2T19	chromosome	chr11	INS	23886	4.443782964196348
T2T19	chromosome	chr12	INS	25541	4.751681348427486
T2T19	chromosome	chr13	INS	18250	3.3952540859324856
T2T19	chromosome	chr14	INS	18690	3.47711226663442
T2T19	chromosome	chr15	INS	17871	3.3247444257369563
T2T19	chromosome	chr16	INS	18186	3.38334744146675
T2T19	chromosome	chr17	INS	18545	3.4501362752667366
T2T19	chromosome	chr18	INS	13543	2.51955759374157
T2T19	chromosome	chr19	INS	16586	3.085681329823354
T2T19	chromosome	chr20	INS	12245	2.278075960670865
T2T19	chromosome	chr21	INS	8807	1.6384659032771178
T2T19	chromosome	chr22	INS	10770	2.0036650139996093
T2T19	chromosome	chr1	SNV	308086	7.048827647302826
T2T19	chromosome	chr2	SNV	295927	6.770636832518788
T2T19	chromosome	chr3	SNV	278474	6.371322391329068
T2T19	chromosome	chr4	SNV	268789	6.149735250841905
T2T19	chromosome	chr5	SNV	243735	5.5765143713617435
T2T19	chromosome	chr6	SNV	269592	6.168107421601967
T2T19	chromosome	chr7	SNV	267559	6.1215935696029575
T2T19	chromosome	chr8	SNV	207919	4.7570652207486095
T2T19	chromosome	chr9	SNV	180926	4.139481154339733
T2T19	chromosome	chrX	SNV	101223	2.3159230894715566
