sample	category	subcategory	var_type	count	percentage
T2T05	total	all_variants	all	5317054	100.0
T2T05	variant_type	DEL	DEL	590136	11.098928090630638
T2T05	variant_type	INS	INS	514581	9.677934435121403
T2T05	variant_type	MNV	MNV	2117	0.03981528116885779
T2T05	variant_type	SNV	SNV	4210220	79.18332219307909
T2T05	ti_tv	transitions	SNV	2641408	1.6836995127523247
T2T05	ti_tv	transversions	SNV	1568812	1.6836995127523247
T2T05	zygosity	HET	all	3769219	70.88923678412895
T2T05	zygosity	HOM_ALT	all	1547835	29.110763215871042
T2T05	zygosity	HET	DEL	424330	71.90376455596676
T2T05	zygosity	HOM_ALT	DEL	165806	28.09623544403324
T2T05	zygosity	HET	INS	371192	72.13480482178704
T2T05	zygosity	HOM_ALT	INS	143389	27.865195178212954
T2T05	zygosity	HET	MNV	2117	100.0
T2T05	zygosity	HET	SNV	2971580	70.58015970661866
T2T05	zygosity	HOM_ALT	SNV	1238640	29.419840293381345
T2T05	haplotype	both	all	1547835	29.110763215871042
T2T05	haplotype	haplotype1	all	1810339	34.04778285118037
T2T05	haplotype	haplotype2	all	1958880	36.84145393294858
T2T05	haplotype	both	DEL	165806	28.09623544403324
T2T05	haplotype	haplotype1	DEL	203652	34.509333441782914
T2T05	haplotype	haplotype2	DEL	220678	37.39443111418385
T2T05	haplotype	both	INS	143389	27.865195178212954
T2T05	haplotype	haplotype1	INS	177938	34.579201330791456
T2T05	haplotype	haplotype2	INS	193254	37.55560349099559
T2T05	haplotype	haplotype1	MNV	1028	48.559282002834195
T2T05	haplotype	haplotype2	MNV	1089	51.4407179971658
T2T05	haplotype	both	SNV	1238640	29.419840293381345
T2T05	haplotype	haplotype1	SNV	1427721	33.910840763665554
T2T05	haplotype	haplotype2	SNV	1543859	36.6693189429531
T2T05	phasing	phased	all	5317054	100.0
T2T05	phasing	phased	DEL	590136	100.0
T2T05	phasing	phased	INS	514581	100.0
T2T05	phasing	phased	MNV	2117	100.0
T2T05	phasing	phased	SNV	4210220	100.0
T2T05	allelic	biallelic	all	4943083	92.96657509966985
T2T05	allelic	multiallelic	all	373971	7.033424900330146
T2T05	allelic	biallelic	DEL	448577	76.01247847953691
T2T05	allelic	multiallelic	DEL	141559	23.98752152046308
T2T05	allelic	biallelic	INS	415239	80.6945845260513
T2T05	allelic	multiallelic	INS	99342	19.30541547394871
T2T05	allelic	multiallelic	MNV	2117	100.0
T2T05	allelic	biallelic	SNV	4079267	96.88963997130791
T2T05	allelic	multiallelic	SNV	130953	3.1103600286920874
T2T05	filter	PASS	all	4907266	92.29295019384794
T2T05	filter	GAP1	all	271472	5.105684463614626
T2T05	filter	GAP2	all	118817	2.234639708379866
T2T05	filter	HET1	all	6718	0.1263481619708959
T2T05	filter	HET2	all	12781	0.24037747218666577
T2T05	indel_size	11-20bp	all	59711	1.1230090948860028
T2T05	indel_size	1bp	all	499626	9.396669659552074
T2T05	indel_size	2-5bp	all	387831	7.294095564950065
T2T05	indel_size	21-50bp	all	31427	0.591060387951674
T2T05	indel_size	6-10bp	all	95083	1.788264704477329
T2T05	indel_size	>50bp	all	31039	0.583763113934897
T2T05	indel_size	11-20bp	DEL	31367	5.315215475754742
T2T05	indel_size	1bp	DEL	260371	44.1205078151477
T2T05	indel_size	2-5bp	DEL	216576	36.69933710195616
T2T05	indel_size	21-50bp	DEL	16216	2.7478411755934227
T2T05	indel_size	6-10bp	DEL	49716	8.424498759607955
T2T05	indel_size	>50bp	DEL	15890	2.692599671940027
T2T05	indel_size	11-20bp	INS	28344	5.508170725308552
T2T05	indel_size	1bp	INS	239255	46.4951096134525
T2T05	indel_size	2-5bp	INS	171255	33.28047479405575
T2T05	indel_size	21-50bp	INS	15211	2.9559972093800586
T2T05	indel_size	6-10bp	INS	45367	8.816299086052535
T2T05	indel_size	>50bp	INS	15149	2.943948571750609
T2T05	chromosome	chr1	all	388587	7.308313964838424
T2T05	chromosome	chr2	all	375915	7.069986500043068
T2T05	chromosome	chr3	all	328894	6.1856434032830965
T2T05	chromosome	chr4	all	328785	6.183593395891785
T2T05	chromosome	chr5	all	300983	5.660709859256649
T2T05	chromosome	chr6	all	323548	6.085099004072556
T2T05	chromosome	chr7	all	300062	5.643388237170433
T2T05	chromosome	chr8	all	254485	4.786203036493517
T2T05	chromosome	chr9	all	240280	4.519043816368989
T2T05	chromosome	chrX	all	126371	2.3767108628198996
T2T05	chromosome	chr10	all	240539	4.523914934849261
T2T05	chromosome	chr11	all	311363	5.855930746612692
T2T05	chromosome	chr12	all	222851	4.191249515239078
T2T05	chromosome	chr13	all	174722	3.2860678112353194
T2T05	chromosome	chr14	all	192636	3.622983704886202
T2T05	chromosome	chr15	all	189284	3.559941275751572
T2T05	chromosome	chr16	all	194505	3.658134749054646
T2T05	chromosome	chr17	all	164952	3.102319442307714
T2T05	chromosome	chr18	all	144889	2.724986430455662
T2T05	chromosome	chr19	all	150846	2.8370221555019
