sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T05	haplotype1-0000018	chr1	249728714	7500	248387328	249728714	1	7500	7500.0	7500	7500	0.0	scaffold
T2T05	haplotype1-0000024	chr10	135918109	0	134758134	135918109	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000025	chr11	134714153	0	135127769	134714153	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000021	chr12	133537805	0	133324548	133537805	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000011	chr14	98522394	200000	101161492	98522394	2	200000	100000.0	100000	100000	0.02	scaffold
T2T05	haplotype1-0000014	chr16	95693671	100000	96330374	95693671	1	100000	100000.0	100000	100000	0.01	scaffold
T2T05	haplotype1-0000003	chr17	83331583	0	84276897	83331583	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000004	chr18	79532581	0	80542538	79532581	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000007	chr19	62019716	7500	61707364	62019716	1	7500	7500.0	7500	7500	0.02	scaffold
T2T05	haplotype1-0000020	chr2	242338707	0	242696752	242338707	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000012	chr20	65900802	0	66210255	65900802	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000019	chr3	200482926	100000	201105948	200482926	1	100000	100000.0	100000	100000	0.0	scaffold
T2T05	haplotype1-0000022	chr4	192062612	0	193574945	192062612	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000017	chr5	183834775	0	182045439	183834775	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000002	chr6	171804137	0	172126628	171804137	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000001	chr7	161508151	0	160567428	161508151	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000010	chr8	145459435	0	146259331	145459435	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000016	chr9	132548779	0	150617247	132548779	0	0	0.0	0	0	0.0	contig
T2T05	haplotype1-0000015	chrY	50061478	0	62460029	50061478	0	0	0.0	0	0	0.0	contig
