sample	category	subcategory	sv_type	count	total_length	mean_length
T2T05	total	all_svs	all	56754	59400603	1046.6328893117666
T2T05	sv_type	BND	BND	6	0	0.0
T2T05	sv_type	DEL	DEL	28776	28606440	994.1075896580484
T2T05	sv_type	DUP:TANDEM	DUP:TANDEM	26	39197	1507.576923076923
T2T05	sv_type	INS	INS	27909	30754966	1101.973055286825
T2T05	sv_type	INV	INV	37	0	0.0
T2T05	zygosity	ALT_HOM	all	9774	0	0
T2T05	zygosity	HET	all	46980	0	0
T2T05	zygosity	HET	BND	6	0	0
T2T05	zygosity	ALT_HOM	DEL	5111	0	0
T2T05	zygosity	HET	DEL	23665	0	0
T2T05	zygosity	HET	DUP:TANDEM	26	0	0
T2T05	zygosity	ALT_HOM	INS	4654	0	0
T2T05	zygosity	HET	INS	23255	0	0
T2T05	zygosity	ALT_HOM	INV	9	0	0
T2T05	zygosity	HET	INV	28	0	0
T2T05	size_class	large (500bp-5kb)	all	14138	0	0
T2T05	size_class	massive (>50kb)	all	165	0	0
T2T05	size_class	medium (50-500bp)	all	27945	0	0
T2T05	size_class	small (<50bp)	all	12883	0	0
T2T05	size_class	very_large (5kb-50kb)	all	1623	0	0
T2T05	size_class	small (<50bp)	BND	6	0	0
T2T05	size_class	large (500bp-5kb)	DEL	7638	0	0
T2T05	size_class	massive (>50kb)	DEL	57	0	0
T2T05	size_class	medium (50-500bp)	DEL	13754	0	0
T2T05	size_class	small (<50bp)	DEL	6465	0	0
T2T05	size_class	very_large (5kb-50kb)	DEL	862	0	0
T2T05	size_class	large (500bp-5kb)	DUP:TANDEM	16	0	0
T2T05	size_class	medium (50-500bp)	DUP:TANDEM	9	0	0
T2T05	size_class	very_large (5kb-50kb)	DUP:TANDEM	1	0	0
T2T05	size_class	large (500bp-5kb)	INS	6484	0	0
T2T05	size_class	massive (>50kb)	INS	108	0	0
T2T05	size_class	medium (50-500bp)	INS	14182	0	0
T2T05	size_class	small (<50bp)	INS	6375	0	0
T2T05	size_class	very_large (5kb-50kb)	INS	760	0	0
T2T05	size_class	small (<50bp)	INV	37	0	0
T2T05	haplotype	both	all	9774	0	0
T2T05	haplotype	haplotype1	all	23144	0	0
T2T05	haplotype	haplotype2	all	23836	0	0
T2T05	haplotype	haplotype1	BND	4	0	0
T2T05	haplotype	haplotype2	BND	2	0	0
T2T05	haplotype	both	DEL	5111	0	0
T2T05	haplotype	haplotype1	DEL	11586	0	0
T2T05	haplotype	haplotype2	DEL	12079	0	0
T2T05	haplotype	haplotype1	DUP:TANDEM	17	0	0
T2T05	haplotype	haplotype2	DUP:TANDEM	9	0	0
T2T05	haplotype	both	INS	4654	0	0
T2T05	haplotype	haplotype1	INS	11526	0	0
T2T05	haplotype	haplotype2	INS	11729	0	0
T2T05	haplotype	both	INV	9	0	0
T2T05	haplotype	haplotype1	INV	11	0	0
T2T05	haplotype	haplotype2	INV	17	0	0
T2T05	phasing	phased	all	56754	0	0
T2T05	chromosome	chr1	all	5159	0	0
T2T05	chromosome	chr2	all	3205	0	0
T2T05	chromosome	chr3	all	2404	0	0
T2T05	chromosome	chr4	all	2187	0	0
T2T05	chromosome	chr5	all	2735	0	0
T2T05	chromosome	chr6	all	2198	0	0
T2T05	chromosome	chr7	all	2624	0	0
T2T05	chromosome	chr8	all	2369	0	0
T2T05	chromosome	chr9	all	5400	0	0
T2T05	chromosome	chrX	all	928	0	0
T2T05	chromosome	chrY	all	1075	0	0
T2T05	chromosome	chr10	all	2719	0	0
T2T05	chromosome	chr11	all	2020	0	0
