#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	371360	245558	7968	0	1	245558	245558.0	245558	245558	245558	248261063	248261063.0	248261063	248261063	248261063	253526	211452	203925	0.9685712707966836	0.9644032688269678	248261063
syndip	chr2	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	351579	226721	5	0	1	226721	226721.0	226721	226721	226721	242689952	242689952.0	242689952	242689952	242689952	226726	187478	187473	0.999977946949181	0.9999733302040773	242689952
syndip	chr3	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	311364	208440	387	0	1	208440	208440.0	208440	208440	208440	201084550	201084550.0	201084550	201084550	201084550	208827	174969	174609	0.9981467913631858	0.9979424926701301	201084550
syndip	chr4	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	322160	217000	3540	0	1	217000	217000.0	217000	217000	217000	193552754	193552754.0	193552754	193552754	193552754	220540	186316	182983	0.9839484900698287	0.9821110371626699	193552754
syndip	chr5	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	282492	181221	355	0	1	181221	181221.0	181221	181221	181221	182040758	182040758.0	182040758	182040758	182040758	181576	151175	150868	0.9980448958012073	0.9979692409459237	182040758
syndip	chr6	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	311846	199148	1472	0	1	199148	199148.0	199148	199148	199148	172121056	172121056.0	172121056	172121056	172121056	200620	169208	167777	0.9926627454889841	0.9915429530518651	172121056
syndip	chr7	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	276996	186197	1	0	1	186197	186197.0	186197	186197	186197	160561210	160561210.0	160561210	160561210	160561210	186198	155330	155329	0.999994629373033	0.9999935620936071	160561210
syndip	chrX	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	126372	126371	1	0	1	126371	126371.0	126371	126371	126371	154198059	154198059.0	154198059	154198059	154198059	126372	97868	97867	0.999992086854683	0.9999897821555565	154198059
syndip	chr9	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	233521	163219	352	0	1	163219	163219.0	163219	163219	163219	150540028	150540028.0	150540028	150540028	150540028	163571	133849	133532	0.9978480292961466	0.9976316595566646	150540028
syndip	chr8	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	238260	155211	73	0	1	155211	155211.0	155211	155211	155211	146253613	146253613.0	146253613	146253613	146253613	155284	131773	131704	0.9995298936142809	0.9994763722462113	146253613
syndip	chr11	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	281450	185526	105	0	1	185526	185526.0	185526	185526	185526	135122440	135122440.0	135122440	135122440	135122440	185631	161731	161630	0.999434361717601	0.999375506241846	135122440
syndip	chr10	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	225093	155564	0	0	1	155564	155564.0	155564	155564	155564	134751459	134751459.0	134751459	134751459	134751459	155564	129035	129035	1.0	1.0	134751459
syndip	chr12	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	207811	135409	0	0	1	135409	135409.0	135409	135409	135409	133319753	133319753.0	133319753	133319753	133319753	135409	111436	111436	1.0	1.0	133319753
syndip	chr13	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	164898	114714	0	0	1	114714	114714.0	114714	114714	114714	104322273	104322273.0	104322273	104322273	104322273	114714	95065	95065	1.0	1.0	104322273
syndip	chr14	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	184252	133150	0	0	1	133150	133150.0	133150	133150	133150	101116325	101116325.0	101116325	101116325	101116325	133150	113254	113254	1.0	1.0	101116325
syndip	chr15	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	190908	136794	4635	0	1	136794	136794.0	136794	136794	136794	99744471	99744471.0	99744471	99744471	99744471	141429	120412	116221	0.9672273720382666	0.9651944988871541	99744471
syndip	chr16	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	182306	129777	600	0	1	129777	129777.0	129777	129777	129777	96324216	96324216.0	96324216	96324216	96324216	130377	112005	111432	0.9953979612968545	0.9948841569572787	96324216
syndip	chr17	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	150967	107903	0	0	1	107903	107903.0	107903	107903	107903	84268688	84268688.0	84268688	84268688	84268688	107903	89638	89638	1.0	1.0	84268688
syndip	chr18	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	137349	97087	1745	0	1	97087	97087.0	97087	97087	97087	80375246	80375246.0	80375246	80375246	80375246	98832	84447	82802	0.9823437752954509	0.9805203263585444	80375246
syndip	chr20	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	129914	90460	120	0	1	90460	90460.0	90460	90460	90460	66204730	66204730.0	66204730	66204730	66204730	90580	77930	77825	0.9986752042393464	0.9986526369819069	66204730
syndip	chr19	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	135831	100415	543	0	1	100415	100415.0	100415	100415	100415	61702540	61702540.0	61702540	61702540	61702540	100958	84784	84282	0.9946215257829989	0.9940790715229288	61702540
syndip	chr22	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	117645	88130	5037	0	1	88130	88130.0	88130	88130	88130	51317428	51317428.0	51317428	51317428	51317428	93167	81089	76555	0.9459357927163051	0.9440861275882055	51317428
syndip	chr21	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	107926	80715	2796	0	1	80715	80715.0	80715	80715	80715	45083065	45083065.0	45083065	45083065	45083065	83511	71901	69297	0.9665193806803895	0.9637835356949138	45083065
syndip	ALL	assembly/variants/T2T05/phased_verkko/small_variants.dip.vcf.gz	5042300	3464730	29735	0	23	136794	150640.4347826087	80715	245558	3464730	134751459	132389377.26086956	45083065	248261063	3044955677	3494465	2932145	2904539	0.991490829068255	0.990585049511535	154198059
