#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	29582	29581	1595	0.05391974578276596	919/338	0.04249349244447449	13921	0.470590223784734	0	0.0	29581	1595	0.05391974578276596	919/338	0.04249349244447449	13921	0.470590223784734	0	0.0	134951	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	21444	21443	1123	0.05237140325514154	673/225	0.041878468497878095	10168	0.4741652676739414	0	0.0	21443	1123	0.05237140325514154	673/225	0.041878468497878095	10168	0.4741652676739414	0	0.0	75066	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	19031	19030	1058	0.05559642669469259	614/222	0.04393063583815029	8837	0.46434764331879563	0	0.0	19030	1058	0.05559642669469259	614/222	0.04393063583815029	8837	0.46434764331879563	0	0.0	69690	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	18299	18298	1036	0.056618209640397855	592/222	0.04448573614602689	8510	0.4650527351221378	0	0.0	18298	1036	0.056618209640397855	592/222	0.04448573614602689	8510	0.4650527351221378	0	0.0	69254	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	14876	14875	708	0.04759663865546219	408/150	0.037512605042016804	7028	0.4724388276418392	0	0.0	14875	708	0.04759663865546219	408/150	0.037512605042016804	7028	0.4724388276418392	0	0.0	53582	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	13274	13273	682	0.051382505838921115	414/134	0.0412868228735026	6152	0.4634624077143288	0	0.0	13273	682	0.051382505838921115	414/134	0.0412868228735026	6152	0.4634624077143288	0	0.0	80668	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	12238	12237	680	0.05556917545149955	370/155	0.04290267222358421	5965	0.48741624448439286	0	0.0	12237	680	0.05556917545149955	370/155	0.04290267222358421	5965	0.48741624448439286	0	0.0	75008	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	12965	12964	791	0.06101511879049676	479/156	0.04898179574205492	5866	0.45244890088700346	0	0.0	12964	791	0.06101511879049676	479/156	0.04898179574205492	5866	0.45244890088700346	0	0.0	56230	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	11526	11525	685	0.05943600867678959	409/138	0.04746203904555314	4482	0.38885996876626755	0	0.0	11525	685	0.05943600867678959	409/138	0.04746203904555314	4482	0.38885996876626755	0	0.0	44207	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/assembly.filtered.vcf.gz	1	10575	10574	695	0.06572725553243805	399/148	0.05173066010970304	5041	0.4766903073286052	0	0.0	10574	695	0.06572725553243805	399/148	0.05173066010970304	5041	0.4766903073286052	0	0.0	41049	0
