File name::assembly/qc/phased_hifiasm/T2T00_hifiasm_herro/haplotype1.mapped_T2T.paf, l.n::1856
h1tg000002l	136753189	3864	136748523	+	chr10	134758134	2986	134755100
h1tg000003l	201010674	5950	200993543	+	chr3	201105948	2423	201088876
h1tg000004l	136566723	153840	136560553	-	chr9	150617247	3538	150547900
h1tg000006l	62213433	5994	62209108	-	chr19	61707364	2037	61703816
h1tg000008l	136553807	5906	136547217	-	chr11	135127769	1805	135125569
h1tg000009l	133816107	194385	133811869	+	chr12	133324548	194128	133322704
h1tg000011l	242452050	0	242447290	-	chr2	242696752	3349	242658347
h1tg000012l	80584820	5071	80580354	-	chr18	80542538	164124	80539385
h1tg000013l	100823704	4767168	100759274	+	chr15	99753195	2348018	99694390
h1tg000014l	103739189	4629889	103733855	+	chr14	101161492	2353422	101159374
h1tg000017l	159502907	4516	159496233	-	chr7	160567428	3497	160565235
h1tg000018l	183070791	76170	183064533	-	chr5	182045439	1940	181966763
h1tg000020l	63097798	0	63090588	-	chr20	66210255	2327	63050185
h1tg000023l	172006892	104892	172000407	+	chr6	172126628	2875	172123986
h1tg000027l	83980156	4677	83935788	+	chr17	84276897	2186	84235759
h1tg000028l	92798820	5542	92793589	+	chr16	96330374	3537	96327739
