C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	utg000042l	14728757	0	1605912	+	chr11	135127769	46857752	48471501	1603289	1615086	60
G	utg000042l	14728757	10587904	13049638	+	chr11	135127769	54467944	56975119	2447353	2517746	60
G	utg000075l	35798714	3099964	6173818	+	chr15	99753195	13526627	16699294	2927053	3315901	60
G	utg000075l	35798714	10197867	11488797	+	chr15	99753195	18012565	19285444	1255941	1304536	60
M	utg000075l	35798714	10197867	11488797	+	chr15	99753195	18012565	19285444	1255941	1304536	60
M	utg000075l	35798714	13186389	14708985	-	chr15	99753195	17897456	19406374	1491412	1536352	60
M	utg000075l	35798714	14600969	15758444	+	chr15	99753195	19559893	20716714	1153073	1159057	60
M	utg000080l	19189398	12500880	13518145	-	chr16	96330374	34835883	35859256	1016556	1023640	60
M	utg000080l	19189398	14362887	15734965	+	chr16	96330374	33478820	34777473	1291745	1377555	60
M	utg000080l	19189398	15346585	19189398	-	chr16	96330374	29241252	33059726	3804791	3853530	60
G	utg000128l	31701383	5710675	6765422	+	chr5	182045439	45625978	46686347	1049964	1063499	60
G	utg000128l	31701383	12191419	14161160	+	chr5	182045439	50957787	52932924	1966162	1976316	60
J	utg000670l	4818582	3674479	4818582	+	chr21	45090682	9437006	10591367	1143338	1154740	60
J	utg000670l	4818582	3684616	4818582	+	chr13	113566686	12435249	13525909	1072209	1150012	0
J	utg000861l	1079240	0	1079240	-	chr21	45090682	9597080	10676337	1079138	1079331	60
J	utg000861l	1079240	33668	1079240	-	chr13	113566686	12583758	13577263	975195	1061704	0
# inter-chromosomal misjoins: 2,0
# intra-chromosomal gaps: 3,0
# candidate inversions in the middle: 2,0
# candidate inversions at contig ends: 2,0
