sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T13	haplotype2-0000081	chr1	248992217	22500	248387328	248992217	3	22500	7500.0	7500	7500	0.01	scaffold
T2T13	haplotype2-0000066	chr10	136588959	0	134758134	136588959	0	0	0.0	0	0	0.0	contig
T2T13	haplotype2-0000064	chr11	134477033	7500	135127769	134477033	1	7500	7500.0	7500	7500	0.01	scaffold
T2T13	haplotype2-0000076	chr12	133546671	0	133324548	133546671	0	0	0.0	0	0	0.0	contig
T2T13	haplotype2-0000084	chr16	90842583	18852	96330374	90842583	1	18852	18852.0	18852	18852	0.01	scaffold
T2T13	haplotype2-0000079	chr17	84673538	9000	84276897	84673538	2	9000	4500.0	7500	1500	0.02	scaffold
T2T13	haplotype2-0000088	chr18	78267439	0	80542538	78267439	0	0	0.0	0	0	0.0	contig
T2T13	haplotype2-0000080	chr19	61188998	7500	61707364	61188998	1	7500	7500.0	7500	7500	0.02	scaffold
T2T13	haplotype2-0000067	chr2	241846985	0	242696752	241846985	0	0	0.0	0	0	0.0	contig
T2T13	haplotype2-0000063	chr20	68556411	0	66210255	68556411	0	0	0.0	0	0	0.0	contig
T2T13	haplotype2-0000074	chr22	47947314	100000	51324926	47947314	1	100000	100000.0	100000	100000	0.02	scaffold
T2T13	haplotype2-0000077	chr3	200353512	0	201105948	200353512	0	0	0.0	0	0	0.0	contig
T2T13	haplotype2-0000070	chr4	194814221	7500	193574945	194814221	1	7500	7500.0	7500	7500	0.01	scaffold
T2T13	haplotype2-0000071	chr5	182870169	67030	182045439	182870169	2	67030	33515.0	59530	7500	0.01	scaffold
T2T13	haplotype2-0000073	chr6	173065735	0	172126628	173065735	0	0	0.0	0	0	0.0	contig
T2T13	haplotype2-0000072	chr7	160871283	107500	160567428	160871283	2	107500	53750.0	100000	7500	0.01	scaffold
T2T13	haplotype2-0000068	chr8	145965060	7500	146259331	145965060	1	7500	7500.0	7500	7500	0.01	scaffold
T2T13	haplotype2-0000062	chrX	155029929	1500	154259566	155029929	1	1500	1500.0	1500	1500	0.01	scaffold
