#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	375974	251810	9128	0	1	251810	251810.0	251810	251810	251810	248380941	248380941.0	248380941	248380941	248380941	260938	217852	209225	0.9650185101441722	0.9603997209114444	248380941
syndip	chr2	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	352846	238127	580	0	1	238127	238127.0	238127	238127	238127	242690911	242690911.0	242690911	242690911	242690911	238707	197353	196831	0.9975702430175906	0.9973549933368128	242690911
syndip	chr3	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	303584	205585	0	0	1	205585	205585.0	205585	205585	205585	201098883	201098883.0	201098883	201098883	201098883	205585	172834	172834	1.0	1.0	201098883
syndip	chr4	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	330655	223524	3187	0	1	223524	223524.0	223524	223524	223524	193487794	193487794.0	193487794	193487794	193487794	226711	191618	188688	0.9859424553726992	0.9847091609347765	193487794
syndip	chr5	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	272956	187062	1	0	1	187062	187062.0	187062	187062	187062	182042449	182042449.0	182042449	182042449	182042449	187063	156934	156933	0.9999946542074061	0.999993627894529	182042449
syndip	chr6	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	305638	208556	636	0	1	208556	208556.0	208556	208556	208556	172115959	172115959.0	172115959	172115959	172115959	209192	178144	177576	0.9969597307736433	0.9968115681695707	172115959
syndip	chr7	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	281211	188110	21	0	1	188110	188110.0	188110	188110	188110	160562362	160562362.0	160562362	160562362	160562362	188131	157239	157221	0.9998883756531353	0.9998855245835957	160562362
syndip	chrX	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	128172	128132	40	0	1	128132	128132.0	128132	128132	128132	154251747	154251747.0	154251747	154251747	154251747	128172	100294	100281	0.9996879193583622	0.9998703810796259	154251747
syndip	chr9	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	233662	157973	3940	0	1	157973	157973.0	157973	157973	157973	150610674	150610674.0	150610674	150610674	150610674	161913	129802	126550	0.975665944056376	0.9749464569112957	150610674
syndip	chr8	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	238079	150880	1380	0	1	150880	150880.0	150880	150880	150880	146240505	146240505.0	146240505	146240505	146240505	152260	128552	127276	0.9909365558912386	0.9900740556350738	146240505
syndip	chr11	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	278838	192827	268	0	1	192827	192827.0	192827	192827	192827	135123648	135123648.0	135123648	135123648	135123648	193095	168748	168486	0.9986120821357363	0.998447389006092	135123648
syndip	chr10	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	219943	150283	724	0	1	150283	150283.0	150283	150283	150283	134719696	134719696.0	134719696	134719696	134719696	151007	125183	124539	0.9952055202738946	0.9948555315018812	134719696
syndip	chr12	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	203998	137836	0	0	1	137836	137836.0	137836	137836	137836	133312513	133312513.0	133312513	133312513	133312513	137836	113565	113565	1.0	1.0	133312513
syndip	chr13	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	165350	110559	0	0	1	110559	110559.0	110559	110559	110559	109443313	109443313.0	109443313	109443313	109443313	110559	91438	91438	1.0	1.0	109443313
syndip	chr14	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	221246	150338	9209	0	1	150338	150338.0	150338	150338	150338	101155308	101155308.0	101155308	101155308	101155308	159547	139215	130710	0.9422803311876751	0.9389074453183924	101155308
syndip	chr15	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	219824	160796	11907	0	1	160796	160796.0	160796	160796	160796	99743357	99743357.0	99743357	99743357	99743357	172703	149185	138540	0.9310550482620452	0.9286456413178269	99743357
syndip	chr16	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	183329	129867	1528	0	1	129867	129867.0	129867	129867	129867	96324206	96324206.0	96324206	96324206	96324206	131395	113289	111904	0.9883709425777236	0.9877746294874171	96324206
syndip	chr17	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	148145	93157	1	0	1	93157	93157.0	93157	93157	93157	84235151	84235151.0	84235151	84235151	84235151	93158	76727	76727	0.9999892655488525	1.0	84235151
syndip	chr18	assembly/variants/TUE_02_05UL/phased_verkko/small_variants.dip.vcf.gz	132652	92706	0	0	1	92706	92706.0	92706	92706	92706	80375332	80375332.0	80375332	80375332	80375332	92706	78909	78909	1.0	1.0	80375332
