sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T18	haplotype2-0000060	chr1	250338572	0	248387328	250338572	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000052	chr10	134614186	0	134758134	134614186	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000041	chr11	135318588	0	135127769	135318588	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000047	chr12	133643654	0	133324548	133643654	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000042	chr15	98764474	100000	99753195	98764474	1	100000	100000.0	100000	100000	0.01	scaffold
T2T18	haplotype2-0000055	chr16	92040735	0	96330374	92040735	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000046	chr17	83031112	7500	84276897	83031112	1	7500	7500.0	7500	7500	0.01	scaffold
T2T18	haplotype2-0000054	chr18	80600395	0	80542538	80600395	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000043	chr19	61542504	7500	61707364	61542504	1	7500	7500.0	7500	7500	0.02	scaffold
T2T18	haplotype2-0000058	chr2	242409926	0	242696752	242409926	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000063	chr20	67538812	0	66210255	67538812	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000064	chr21	47518908	100000	45090682	47518908	1	100000	100000.0	100000	100000	0.02	scaffold
T2T18	haplotype2-0000056	chr3	200911286	7500	201105948	200911286	1	7500	7500.0	7500	7500	0.0	scaffold
T2T18	haplotype2-0000062	chr4	192684953	0	193574945	192684953	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000053	chr5	181780225	0	182045439	181780225	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000048	chr6	171841094	100000	172126628	171841094	1	100000	100000.0	100000	100000	0.01	scaffold
T2T18	haplotype2-0000044	chr7	160647116	7500	160567428	160647116	1	7500	7500.0	7500	7500	0.01	scaffold
T2T18	haplotype2-0000051	chr8	146667791	0	146259331	146667791	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000050	chr9	137347751	0	150617247	137347751	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000059	chrX	155370103	0	154259566	155370103	0	0	0.0	0	0	0.0	contig
