sample	category	subcategory	var_type	count	percentage
T2T18	total	all_variants	all	5349766	100.0
T2T18	variant_type	DEL	DEL	572780	10.706636514569048
T2T18	variant_type	INS	INS	526918	9.84936537411169
T2T18	variant_type	MNV	MNV	2154	0.04026344329826763
T2T18	variant_type	SNV	SNV	4247914	79.403734668021
T2T18	ti_tv	transitions	SNV	2654385	1.6657274514615046
T2T18	ti_tv	transversions	SNV	1593529	1.6657274514615046
T2T18	zygosity	HET	all	3795602	70.94893496276285
T2T18	zygosity	HOM_ALT	all	1554164	29.051065037237144
T2T18	zygosity	HET	DEL	413087	72.11966199937149
T2T18	zygosity	HOM_ALT	DEL	159693	27.880338000628512
T2T18	zygosity	HET	INS	376097	71.37676071039517
T2T18	zygosity	HOM_ALT	INS	150821	28.623239289604836
T2T18	zygosity	HET	MNV	2154	100.0
T2T18	zygosity	HET	SNV	3004264	70.72327735448505
T2T18	zygosity	HOM_ALT	SNV	1243650	29.27672264551495
T2T18	haplotype	both	all	1554164	29.051065037237144
T2T18	haplotype	haplotype1	all	1847894	34.54158555720007
T2T18	haplotype	haplotype2	all	1947708	36.40734940556278
T2T18	haplotype	both	DEL	159693	27.880338000628512
T2T18	haplotype	haplotype1	DEL	199375	34.808303362547576
T2T18	haplotype	haplotype2	DEL	213712	37.31135863682391
T2T18	haplotype	both	INS	150821	28.623239289604836
T2T18	haplotype	haplotype1	INS	181699	34.48335414618594
T2T18	haplotype	haplotype2	INS	194398	36.89340656420923
T2T18	haplotype	haplotype1	MNV	1067	49.535747446610955
T2T18	haplotype	haplotype2	MNV	1087	50.464252553389045
T2T18	haplotype	both	SNV	1243650	29.27672264551495
T2T18	haplotype	haplotype1	SNV	1465753	34.505241866949284
T2T18	haplotype	haplotype2	SNV	1538511	36.218035487535765
T2T18	phasing	phased	all	5349766	100.0
T2T18	phasing	phased	DEL	572780	100.0
T2T18	phasing	phased	INS	526918	100.0
T2T18	phasing	phased	MNV	2154	100.0
T2T18	phasing	phased	SNV	4247914	100.0
T2T18	allelic	biallelic	all	4973728	92.97094489740299
T2T18	allelic	multiallelic	all	376038	7.0290551025970105
T2T18	allelic	biallelic	DEL	437751	76.42567827088934
T2T18	allelic	multiallelic	DEL	135029	23.574321729110654
T2T18	allelic	biallelic	INS	424965	80.65106904679665
T2T18	allelic	multiallelic	INS	101953	19.348930953203343
T2T18	allelic	multiallelic	MNV	2154	100.0
T2T18	allelic	biallelic	SNV	4111012	96.77719464188776
T2T18	allelic	multiallelic	SNV	136902	3.2228053581122404
T2T18	filter	PASS	all	4958489	92.68609131689124
T2T18	filter	GAP1	all	238414	4.456531369783277
T2T18	filter	GAP2	all	121330	2.2679496635927627
T2T18	filter	HET1	all	9222	0.1723813714469007
T2T18	filter	HET2	all	22311	0.4170462782858166
T2T18	indel_size	11-20bp	all	61268	1.1452463528311332
T2T18	indel_size	1bp	all	495216	9.256778707704225
T2T18	indel_size	2-5bp	all	383398	7.166631213402605
T2T18	indel_size	21-50bp	all	31752	0.593521286725438
T2T18	indel_size	6-10bp	all	95813	1.790975530518531
T2T18	indel_size	>50bp	all	32251	0.6028487974988065
T2T18	indel_size	11-20bp	DEL	32178	5.617863752225985
T2T18	indel_size	1bp	DEL	247934	43.286078424525996
T2T18	indel_size	2-5bp	DEL	209935	36.65194315443975
T2T18	indel_size	21-50bp	DEL	16331	2.8511819546771884
T2T18	indel_size	6-10bp	DEL	49936	8.718181500750724
T2T18	indel_size	>50bp	DEL	16466	2.8747512133803554
T2T18	indel_size	11-20bp	INS	29090	5.520783119954149
T2T18	indel_size	1bp	INS	247282	46.92988282806812
T2T18	indel_size	2-5bp	INS	173463	32.92030258977678
T2T18	indel_size	21-50bp	INS	15421	2.9266413369822253
T2T18	indel_size	6-10bp	INS	45877	8.706667830668149
T2T18	indel_size	>50bp	INS	15785	2.9957222945505753
T2T18	chromosome	chr1	all	373109	6.974305044370165
T2T18	chromosome	chr2	all	376555	7.038719076684849
T2T18	chromosome	chr3	all	333622	6.236197994454337
T2T18	chromosome	chr4	all	321940	6.017833303363175
T2T18	chromosome	chr5	all	302270	5.650153670272681
T2T18	chromosome	chr6	all	328937	6.148624070660287
T2T18	chromosome	chr7	all	300695	5.620713130256538
T2T18	chromosome	chr8	all	255669	4.779068841515685
T2T18	chromosome	chr9	all	232535	4.346638712796036
