sample	category	subcategory	sv_type	count	total_length	mean_length
T2T18	total	all_svs	all	63653	69273098	1088.2927434684932
T2T18	sv_type	BND	BND	4	0	0.0
T2T18	sv_type	DEL	DEL	32601	35415454	1086.3302966166682
T2T18	sv_type	DUP:TANDEM	DUP:TANDEM	34	209455	6160.441176470588
T2T18	sv_type	INS	INS	30989	33648189	1085.8107392945883
T2T18	sv_type	INV	INV	25	0	0.0
T2T18	zygosity	ALT_HOM	all	10166	0	0
T2T18	zygosity	HET	all	53487	0	0
T2T18	zygosity	HET	BND	4	0	0
T2T18	zygosity	ALT_HOM	DEL	5341	0	0
T2T18	zygosity	HET	DEL	27260	0	0
T2T18	zygosity	HET	DUP:TANDEM	34	0	0
T2T18	zygosity	ALT_HOM	INS	4820	0	0
T2T18	zygosity	HET	INS	26169	0	0
T2T18	zygosity	ALT_HOM	INV	5	0	0
T2T18	zygosity	HET	INV	20	0	0
T2T18	size_class	large (500bp-5kb)	all	16604	0	0
T2T18	size_class	massive (>50kb)	all	169	0	0
T2T18	size_class	medium (50-500bp)	all	31507	0	0
T2T18	size_class	small (<50bp)	all	13406	0	0
T2T18	size_class	very_large (5kb-50kb)	all	1967	0	0
T2T18	size_class	small (<50bp)	BND	4	0	0
T2T18	size_class	large (500bp-5kb)	DEL	8781	0	0
T2T18	size_class	massive (>50kb)	DEL	76	0	0
T2T18	size_class	medium (50-500bp)	DEL	15996	0	0
T2T18	size_class	small (<50bp)	DEL	6698	0	0
T2T18	size_class	very_large (5kb-50kb)	DEL	1050	0	0
T2T18	size_class	large (500bp-5kb)	DUP:TANDEM	26	0	0
T2T18	size_class	massive (>50kb)	DUP:TANDEM	1	0	0
T2T18	size_class	medium (50-500bp)	DUP:TANDEM	7	0	0
T2T18	size_class	large (500bp-5kb)	INS	7797	0	0
T2T18	size_class	massive (>50kb)	INS	92	0	0
T2T18	size_class	medium (50-500bp)	INS	15504	0	0
T2T18	size_class	small (<50bp)	INS	6679	0	0
T2T18	size_class	very_large (5kb-50kb)	INS	917	0	0
T2T18	size_class	small (<50bp)	INV	25	0	0
T2T18	haplotype	both	all	10166	0	0
T2T18	haplotype	haplotype1	all	26742	0	0
T2T18	haplotype	haplotype2	all	26745	0	0
T2T18	haplotype	haplotype1	BND	4	0	0
T2T18	haplotype	both	DEL	5341	0	0
T2T18	haplotype	haplotype1	DEL	13505	0	0
T2T18	haplotype	haplotype2	DEL	13755	0	0
T2T18	haplotype	haplotype1	DUP:TANDEM	18	0	0
T2T18	haplotype	haplotype2	DUP:TANDEM	16	0	0
T2T18	haplotype	both	INS	4820	0	0
T2T18	haplotype	haplotype1	INS	13207	0	0
T2T18	haplotype	haplotype2	INS	12962	0	0
T2T18	haplotype	both	INV	5	0	0
T2T18	haplotype	haplotype1	INV	8	0	0
T2T18	haplotype	haplotype2	INV	12	0	0
T2T18	phasing	phased	all	63653	0	0
T2T18	chromosome	chr1	all	7943	0	0
T2T18	chromosome	chr2	all	3315	0	0
T2T18	chromosome	chr3	all	2758	0	0
T2T18	chromosome	chr4	all	3153	0	0
T2T18	chromosome	chr5	all	2692	0	0
T2T18	chromosome	chr6	all	2348	0	0
T2T18	chromosome	chr7	all	2668	0	0
T2T18	chromosome	chr8	all	2245	0	0
T2T18	chromosome	chr9	all	5045	0	0
T2T18	chromosome	chrX	all	920	0	0
T2T18	chromosome	chrY	all	1339	0	0
T2T18	chromosome	chr10	all	2596	0	0
T2T18	chromosome	chr11	all	1735	0	0
T2T18	chromosome	chr12	all	2139	0	0
T2T18	chromosome	chr13	all	3132	0	0
T2T18	chromosome	chr14	all	2077	0	0
T2T18	chromosome	chr15	all	2608	0	0
T2T18	chromosome	chr16	all	3805	0	0
T2T18	chromosome	chr17	all	1636	0	0
T2T18	chromosome	chr18	all	1910	0	0
T2T18	chromosome	chr19	all	1768	0	0
T2T18	chromosome	chr20	all	1970	0	0
T2T18	chromosome	chr21	all	1521	0	0
