sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T18	haplotype1-0000022	chr1	252960563	107500	248387328	252960563	2	107500	53750.0	100000	7500	0.01	scaffold
T2T18	haplotype2-0000060	chr1	250338572	0	248387328	250338572	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000013	chr10	135646375	0	134758134	135646375	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000052	chr10	134614186	0	134758134	134614186	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000002	chr11	134197894	0	135127769	134197894	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000041	chr11	135318588	0	135127769	135318588	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000008	chr12	133434546	0	133324548	133434546	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000047	chr12	133643654	0	133324548	133643654	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000017	chr14	98708708	107500	101161492	98708708	2	107500	53750.0	100000	7500	0.02	scaffold
T2T18	haplotype1-0000003	chr15	97866894	0	99753195	97866894	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000042	chr15	98764474	100000	99753195	98764474	1	100000	100000.0	100000	100000	0.01	scaffold
T2T18	haplotype1-0000015	chr16	93300507	100000	96330374	93300507	1	100000	100000.0	100000	100000	0.01	scaffold
T2T18	haplotype2-0000055	chr16	92040735	0	96330374	92040735	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000007	chr17	83241443	0	84276897	83241443	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000046	chr17	83031112	7500	84276897	83031112	1	7500	7500.0	7500	7500	0.01	scaffold
T2T18	haplotype1-0000014	chr18	80919833	0	80542538	80919833	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000054	chr18	80600395	0	80542538	80600395	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000004	chr19	61048752	0	61707364	61048752	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000043	chr19	61542504	7500	61707364	61542504	1	7500	7500.0	7500	7500	0.02	scaffold
T2T18	haplotype1-0000021	chr2	242371016	0	242696752	242371016	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000058	chr2	242409926	0	242696752	242409926	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000020	chr20	66721334	0	66210255	66721334	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000063	chr20	67538812	0	66210255	67538812	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000024	chr21	42229950	100000	45090682	42229950	1	100000	100000.0	100000	100000	0.02	scaffold
T2T18	haplotype2-0000064	chr21	47518908	100000	45090682	47518908	1	100000	100000.0	100000	100000	0.02	scaffold
T2T18	haplotype1-0000006	chr22	49805109	147310	51324926	49805109	2	147310	73655.0	100000	47310	0.04	scaffold
T2T18	haplotype1-0000016	chr3	203580861	0	201105948	203580861	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000056	chr3	200911286	7500	201105948	200911286	1	7500	7500.0	7500	7500	0.0	scaffold
T2T18	haplotype1-0000023	chr4	193256486	0	193574945	193256486	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000062	chr4	192684953	0	193574945	192684953	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000018	chr5	182226039	100000	182045439	182226039	1	100000	100000.0	100000	100000	0.01	scaffold
T2T18	haplotype2-0000053	chr5	181780225	0	182045439	181780225	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000009	chr6	173814249	0	172126628	173814249	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000048	chr6	171841094	100000	172126628	171841094	1	100000	100000.0	100000	100000	0.01	scaffold
T2T18	haplotype1-0000005	chr7	161111030	7500	160567428	161111030	1	7500	7500.0	7500	7500	0.01	scaffold
T2T18	haplotype2-0000044	chr7	160647116	7500	160567428	160647116	1	7500	7500.0	7500	7500	0.01	scaffold
T2T18	haplotype1-0000012	chr8	146680577	0	146259331	146680577	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000051	chr8	146667791	0	146259331	146667791	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000011	chr9	134243345	0	150617247	134243345	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000050	chr9	137347751	0	150617247	137347751	0	0	0.0	0	0	0.0	contig
T2T18	haplotype2-0000059	chrX	155370103	0	154259566	155370103	0	0	0.0	0	0	0.0	contig
T2T18	haplotype1-0000025	chrY	60147703	0	62460029	60147703	0	0	0.0	0	0	0.0	contig
