sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG005	HG005#1#CM099990.1	chr10	135360093	0	134758134	135360093	0	0	0.0	0	0	0.0	contig
HG005	HG005#1#CM099991.1	chr11	133877096	0	135127769	133877096	0	0	0.0	0	0	0.0	contig
HG005	HG005#1#CM099992.1	chr17	84394597	0	84276897	84394597	0	0	0.0	0	0	0.0	contig
HG005	HG005#1#CM099993.1	chr19	60960980	0	61707364	60960980	0	0	0.0	0	0	0.0	contig
HG005	HG005#1#CM099984.1	chr2	242674373	0	242696752	242674373	0	0	0.0	0	0	0.0	contig
HG005	HG005#1#CM099994.1	chr20	66982970	1279223	66210255	66982970	1	1279223	1279223.0	1279223	1279223	0.01	scaffold
HG005	HG005#1#CM099985.1	chr3	200510090	910187	201105948	200510090	1	910187	910187.0	910187	910187	0.0	scaffold
HG005	HG005#1#CM099986.1	chr6	172720564	0	172126628	172720564	0	0	0.0	0	0	0.0	contig
HG005	HG005#1#CM099988.1	chr8	145250754	0	146259331	145250754	0	0	0.0	0	0	0.0	contig
HG005	HG005#1#CM099989.1	chr9	143649743	100	150617247	143649743	1	100	100.0	100	100	0.01	scaffold
