sample	category	subcategory	var_type	count	percentage
NA18747	total	all_variants	all	5468487	100.0
NA18747	variant_type	DEL	DEL	526893	9.635078221818942
NA18747	variant_type	INS	INS	511545	9.354415581494479
NA18747	variant_type	MNV	MNV	1885	0.03447022915113449
NA18747	variant_type	SNV	SNV	4428164	80.97603596753544
NA18747	ti_tv	transitions	SNV	2765917	1.6639626962779899
NA18747	ti_tv	transversions	SNV	1662247	1.6639626962779899
NA18747	zygosity	HET	all	3661094	66.94893852723797
NA18747	zygosity	HOM_ALT	all	1807393	33.05106147276203
NA18747	zygosity	HET	DEL	373723	70.92958152793831
NA18747	zygosity	HOM_ALT	DEL	153170	29.07041847206169
NA18747	zygosity	HET	INS	365648	71.4791465071499
NA18747	zygosity	HOM_ALT	INS	145897	28.52085349285009
NA18747	zygosity	HET	MNV	1885	100.0
NA18747	zygosity	HET	SNV	2919838	65.93789209252412
NA18747	zygosity	HOM_ALT	SNV	1508326	34.06210790747588
NA18747	haplotype	both	all	1807393	33.05106147276203
NA18747	haplotype	haplotype1	all	1818918	33.26181446531737
NA18747	haplotype	haplotype2	all	1842176	33.6871240619206
NA18747	haplotype	both	DEL	153170	29.07041847206169
NA18747	haplotype	haplotype1	DEL	181576	34.46164591292729
NA18747	haplotype	haplotype2	DEL	192147	36.467935615011015
NA18747	haplotype	both	INS	145897	28.52085349285009
NA18747	haplotype	haplotype1	INS	178035	34.8033897311087
NA18747	haplotype	haplotype2	INS	187613	36.675756776041204
NA18747	haplotype	haplotype1	MNV	932	49.44297082228117
NA18747	haplotype	haplotype2	MNV	953	50.55702917771884
NA18747	haplotype	both	SNV	1508326	34.06210790747588
NA18747	haplotype	haplotype1	SNV	1458375	32.934078322302426
NA18747	haplotype	haplotype2	SNV	1461463	33.003813770221704
NA18747	phasing	phased	all	5468487	100.0
NA18747	phasing	phased	DEL	526893	100.0
NA18747	phasing	phased	INS	511545	100.0
NA18747	phasing	phased	MNV	1885	100.0
NA18747	phasing	phased	SNV	4428164	100.0
NA18747	allelic	biallelic	all	5138242	93.96094385887723
NA18747	allelic	multiallelic	all	330245	6.039056141122764
NA18747	allelic	biallelic	DEL	426309	80.90997602928867
NA18747	allelic	multiallelic	DEL	100584	19.09002397071132
NA18747	allelic	biallelic	INS	415204	81.16666177951109
NA18747	allelic	multiallelic	INS	96341	18.83333822048891
NA18747	allelic	multiallelic	MNV	1885	100.0
NA18747	allelic	biallelic	SNV	4296729	97.03183983249039
NA18747	allelic	multiallelic	SNV	131435	2.9681601675096045
NA18747	filter	PASS	all	4983386	91.12915510268196
NA18747	filter	GAP1	all	264746	4.841302539440982
NA18747	filter	GAP2	all	204766	3.7444726484674824
NA18747	filter	HET1	all	11041	0.2019022811977061
NA18747	filter	HET2	all	4548	0.08316742821186189
NA18747	indel_size	11-20bp	all	64619	1.1816613992133473
NA18747	indel_size	1bp	all	438656	8.02152405226528
NA18747	indel_size	2-5bp	all	370541	6.775932721427334
NA18747	indel_size	21-50bp	all	33727	0.6167519461964526
NA18747	indel_size	6-10bp	all	98557	1.8022718166834812
NA18747	indel_size	>50bp	all	32338	0.5913518675275263
NA18747	indel_size	11-20bp	DEL	32274	6.125342337058948
NA18747	indel_size	1bp	DEL	222653	42.2577259519485
NA18747	indel_size	2-5bp	DEL	189122	35.89381525281224
NA18747	indel_size	21-50bp	DEL	16793	3.1871746255881175
NA18747	indel_size	6-10bp	DEL	49489	9.392609125571985
NA18747	indel_size	>50bp	DEL	16562	3.1433327070202113
NA18747	indel_size	11-20bp	INS	32345	6.323001886442054
NA18747	indel_size	1bp	INS	216003	42.225610650089436
NA18747	indel_size	2-5bp	INS	181419	35.46491511010761
NA18747	indel_size	21-50bp	INS	16934	3.310363702118093
NA18747	indel_size	6-10bp	INS	49068	9.59211799548427
NA18747	indel_size	>50bp	INS	15776	3.0839906557585355
NA18747	chromosome	chr1	all	381536	6.976993819314191
NA18747	chromosome	chr2	all	379350	6.937019325455103
NA18747	chromosome	chr3	all	348195	6.367300498291392
NA18747	chromosome	chr4	all	336761	6.158211585764033
NA18747	chromosome	chr5	all	294718	5.389388326240878
NA18747	chromosome	chr6	all	325449	5.951353637669798
NA18747	chromosome	chr7	all	306344	5.60198826476135
NA18747	chromosome	chr8	all	258077	4.7193492459614514
NA18747	chromosome	chr9	all	232847	4.257978486553959
NA18747	chromosome	chrX	all	139862	2.5575995700456087
NA18747	chromosome	chr10	all	243852	4.459222450377957
NA18747	chromosome	chr11	all	302747	5.536211387171625
NA18747	chromosome	chr12	all	221257	4.046036865407196
NA18747	chromosome	chr13	all	181368	3.316602928744276
NA18747	chromosome	chr14	all	203809	3.726972378283061
NA18747	chromosome	chr15	all	207523	3.7948887873373387
NA18747	chromosome	chr16	all	202259	3.69862815802616
NA18747	chromosome	chr17	all	164352	3.0054382501046453
NA18747	chromosome	chr18	all	155295	2.8398165708357723
NA18747	chromosome	chr19	all	152630	2.7910827985876168
NA18747	chromosome	chr20	all	150581	2.753613568067365
NA18747	chromosome	chr21	all	107693	1.96933813685577
NA18747	chromosome	chr22	all	171982	3.1449649601434544
NA18747	chromosome	chr1	DEL	40606	7.706688075187941
NA18747	chromosome	chr2	DEL	40137	7.6176756950652225
NA18747	chromosome	chr3	DEL	33704	6.396744690098369
NA18747	chromosome	chr4	DEL	32653	6.197273450207158
NA18747	chromosome	chr5	DEL	29682	5.6334018481930865
NA18747	chromosome	chr6	DEL	30839	5.852991024743164
NA18747	chromosome	chr7	DEL	30593	5.806302228346173
NA18747	chromosome	chr8	DEL	24452	4.640790445118839
NA18747	chromosome	chr9	DEL	23249	4.412470843226234
NA18747	chromosome	chrX	DEL	13275	2.5194868787400857
NA18747	chromosome	chr10	DEL	25659	4.869869214432532
NA18747	chromosome	chr11	DEL	23085	4.3813449789615735
NA18747	chromosome	chr12	DEL	24422	4.635096689460669
NA18747	chromosome	chr13	DEL	18801	3.568276670974942
NA18747	chromosome	chr14	DEL	18439	3.4995720193663606
NA18747	chromosome	chr15	DEL	19237	3.6510259198736748
NA18747	chromosome	chr16	DEL	17577	3.3359714401216185
NA18747	chromosome	chr17	DEL	17161	3.2570180283283325
NA18747	chromosome	chr18	DEL	14107	2.6773937023266585
NA18747	chromosome	chr19	DEL	15739	2.9871340101310895
NA18747	chromosome	chr20	DEL	12479	2.368412561943317
NA18747	chromosome	chr21	DEL	9595	1.8210528513379378
NA18747	chromosome	chr22	DEL	11402	2.164006733815025
NA18747	chromosome	chr1	INS	39630	7.74711902178694
NA18747	chromosome	chr2	INS	38678	7.561016137387718
NA18747	chromosome	chr3	INS	33176	6.4854509378451555
NA18747	chromosome	chr4	INS	32108	6.276671651565356
NA18747	chromosome	chr5	INS	28979	5.664995259459089
NA18747	chromosome	chr6	INS	30500	5.962329804807006
NA18747	chromosome	chr7	INS	29196	5.707415769873618
NA18747	chromosome	chr8	INS	23788	4.650226275303248
NA18747	chromosome	chr9	INS	22333	4.365793820680487
NA18747	chromosome	chrX	INS	12944	2.5303736719154717
NA18747	chromosome	chr10	INS	24884	4.864479175830083
NA18747	chromosome	chr11	INS	22529	4.404109120409739
NA18747	chromosome	chr12	INS	23859	4.664105797143947
NA18747	chromosome	chr13	INS	18141	3.546315573409964
NA18747	chromosome	chr14	INS	17987	3.516210695051266
NA18747	chromosome	chr15	INS	18834	3.6817875260241038
NA18747	chromosome	chr16	INS	16794	3.2829956308829136
NA18747	chromosome	chr17	INS	16573	3.2397931755759517
NA18747	chromosome	chr18	INS	13546	2.6480563782267446
NA18747	chromosome	chr19	INS	15325	2.995826369136635
NA18747	chromosome	chr20	INS	11669	2.281128737452228
NA18747	chromosome	chr21	INS	9298	1.817630902462149
NA18747	chromosome	chr22	INS	10774	2.1061685677701862
NA18747	chromosome	chr1	SNV	301166	6.801148286287499
