#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	360012	237724	3126	0	1	237724	237724.0	237724	237724	237724	248378749	248378749.0	248378749	248378749	248378749	240850	195784	192848	0.9870209674070999	0.9850038818289544	248378749
syndip	chr2	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	355311	239706	585	0	1	239706	239706.0	239706	239706	239706	242691152	242691152.0	242691152	242691152	242691152	240291	194849	194341	0.9975654518895839	0.9973928529271384	242691152
syndip	chr3	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	322504	222183	2	0	1	222183	222183.0	222183	222183	222183	201085383	201085383.0	201085383	201085383	201085383	222185	184191	184189	0.9999909984922475	0.9999891417061637	201085383
syndip	chr4	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	326024	225220	4780	0	1	225220	225220.0	225220	225220	225220	193522948	193522948.0	193522948	193522948	193522948	230000	191658	187089	0.9792173913043478	0.9761606611777228	193522948
syndip	chr5	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	282099	184183	25	0	1	184183	184183.0	184183	184183	184183	182041882	182041882.0	182041882	182041882	182041882	184208	150859	150843	0.9998642838530357	0.9998939406995937	182041882
syndip	chr6	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	299170	206366	0	0	1	206366	206366.0	206366	206366	206366	172119315	172119315.0	172119315	172119315	172119315	206366	171134	171134	1.0	1.0	172119315
syndip	chr7	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	274520	188659	37	0	1	188659	188659.0	188659	188659	188659	160562069	160562069.0	160562069	160562069	160562069	188696	155731	155696	0.9998039174121338	0.9997752534819657	160562069
syndip	chrX	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	122391	121728	34	0	1	121728	121728.0	121728	121728	121728	154148363	154148363.0	154148363	154148363	154148363	121762	96647	96615	0.9997207667416764	0.9996688981551419	154148363
syndip	chr9	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	225179	159148	212	0	1	159148	159148.0	159148	159148	159148	150605599	150605599.0	150605599	150605599	150605599	159360	128892	128767	0.9986696787148595	0.9990301958228595	150605599
syndip	chr8	assembly/variants/NA20827/phased_hprc/small_variants.dip.vcf.gz	238778	166591	0	0	1	166591	166591.0	166591	166591	166591	146254957	146254957.0	146254957	146254957	146254957	166591	138936	138936	1.0	1.0	146254957
