sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
NA20827	NA20827#1#CM102539.1	chr1	253194210	0	248387328	253194210	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102548.1	chr10	135732828	7500	134758134	135732828	1	7500	7500.0	7500	7500	0.01	scaffold
NA20827	NA20827#1#CM102549.1	chr11	134707432	0	135127769	134707432	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102550.1	chr12	133342447	0	133324548	133342447	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102552.1	chr15	95081244	100000	99753195	95081244	1	100000	100000.0	100000	100000	0.01	scaffold
NA20827	NA20827#1#CM102553.1	chr16	94664928	7500	96330374	94664928	1	7500	7500.0	7500	7500	0.01	scaffold
NA20827	NA20827#1#CM102554.1	chr17	83057056	100000	84276897	83057056	1	100000	100000.0	100000	100000	0.01	scaffold
NA20827	NA20827#1#CM102555.1	chr18	81884515	0	80542538	81884515	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102556.1	chr19	63683836	0	61707364	63683836	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102540.1	chr2	241576052	113329	242696752	241576052	3	113329	37776.3	100000	1500	0.01	scaffold
NA20827	NA20827#1#CM102557.1	chr20	65767915	0	66210255	65767915	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102541.1	chr3	200911365	0	201105948	200911365	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102542.1	chr4	192738019	41994	193574945	192738019	1	41994	41994.0	41994	41994	0.01	scaffold
NA20827	NA20827#1#CM102543.1	chr5	184176201	15000	182045439	184176201	2	15000	7500.0	7500	7500	0.01	scaffold
NA20827	NA20827#1#CM102544.1	chr6	171166743	0	172126628	171166743	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102545.1	chr7	159388236	300000	160567428	159388236	3	300000	100000.0	100000	100000	0.02	scaffold
NA20827	NA20827#1#CM102546.1	chr8	145458170	0	146259331	145458170	0	0	0.0	0	0	0.0	contig
NA20827	NA20827#1#CM102547.1	chr9	136293629	0	150617247	136293629	0	0	0.0	0	0	0.0	contig
