File name::assembly/qc/phased_verkko/GE-MED-T2T00/T2T_contigs.haplotype2.paf, l.n::159
haplotype2-0000045	245133717	8592	245127481	+	chr1	248387328	3255	248384138
haplotype2-0000047	79952054	5114	79946530	-	chr18	80542538	164922	80538991
haplotype2-0000048	136628182	6198	136623535	+	chr10	134758134	3895	134755004
haplotype2-0000049	200623752	6038	200618090	+	chr3	201105948	2631	201100860
haplotype2-0000050	83961448	7832	83958439	-	chr17	84276897	2214	84272758
haplotype2-0000051	242536137	8318	242530415	-	chr2	242696752	3355	242693058
haplotype2-0000052	159962893	5557	159956254	-	chr7	160567428	3374	160565462
haplotype2-0000056	154363537	4122	154355114	+	chrX	154259566	1815	154255197
haplotype2-0000057	64201663	5929	64194178	-	chr20	66210255	2711	66205788
haplotype2-0000059	50008979	9208	50004523	+	chr22	51324926	4937	51322011
haplotype2-0000060	145735667	147763	145731160	+	chr8	146259331	2068	146253993
haplotype2-0000061	62408664	6934	62402972	-	chr19	61707364	2061	61703624
haplotype2-0000062	183921487	76732	183913286	-	chr5	182045439	3403	181966202
haplotype2-0000063	173072865	8051	172967971	-	chr6	172126628	2882	172123886
haplotype2-0000066	136649847	5194	136643182	-	chr11	135127769	2922	135125193
haplotype2-0000067	133650667	6415	133644530	-	chr12	133324548	3407	133322219
haplotype2-0000068	191590024	6821	191553395	+	chr4	193574945	3254	193499924
haplotype2-0000069	92814533	5215	92807410	-	chr16	96330374	3914	96327761
haplotype2-0000071	136367677	4488	136362032	-	chr9	150617247	3677	150500186
