sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T00	haplotype2-0000045	chr1	245133717	22500	248387328	245133717	3	22500	7500.0	7500	7500	0.01	scaffold
T2T00	haplotype2-0000048	chr10	136628182	15000	134758134	136628182	2	15000	7500.0	7500	7500	0.01	scaffold
T2T00	haplotype2-0000066	chr11	136649847	15000	135127769	136649847	2	15000	7500.0	7500	7500	0.01	scaffold
T2T00	haplotype2-0000067	chr12	133650667	0	133324548	133650667	0	0	0.0	0	0	0.0	contig
T2T00	haplotype2-0000069	chr16	92814533	0	96330374	92814533	0	0	0.0	0	0	0.0	contig
T2T00	haplotype2-0000050	chr17	83961448	115000	84276897	83961448	3	115000	38333.3	100000	7500	0.04	scaffold
T2T00	haplotype2-0000047	chr18	79952054	0	80542538	79952054	0	0	0.0	0	0	0.0	contig
T2T00	haplotype2-0000061	chr19	62408664	39000	61707364	62408664	6	39000	6500.0	7500	1500	0.1	scaffold
T2T00	haplotype2-0000051	chr2	242536137	0	242696752	242536137	0	0	0.0	0	0	0.0	contig
T2T00	haplotype2-0000057	chr20	64201663	17712	66210255	64201663	2	17712	8856.0	10212	7500	0.03	scaffold
T2T00	haplotype2-0000070	chr21	43812684	174124	45090682	43812684	3	174124	58041.3	100000	1500	0.07	scaffold
T2T00	haplotype2-0000059	chr22	50008979	10500	51324926	50008979	3	10500	3500.0	7500	1500	0.06	scaffold
T2T00	haplotype2-0000049	chr3	200623752	0	201105948	200623752	0	0	0.0	0	0	0.0	contig
T2T00	haplotype2-0000068	chr4	191590024	24000	193574945	191590024	4	24000	6000.0	7500	1500	0.02	scaffold
T2T00	haplotype2-0000062	chr5	183921487	7500	182045439	183921487	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00	haplotype2-0000063	chr6	173072865	107500	172126628	173072865	2	107500	53750.0	100000	7500	0.01	scaffold
T2T00	haplotype2-0000052	chr7	159962893	0	160567428	159962893	0	0	0.0	0	0	0.0	contig
T2T00	haplotype2-0000060	chr8	145735667	0	146259331	145735667	0	0	0.0	0	0	0.0	contig
T2T00	haplotype2-0000071	chr9	136367677	0	150617247	136367677	0	0	0.0	0	0	0.0	contig
T2T00	haplotype2-0000056	chrX	154363537	100000	154259566	154363537	1	100000	100000.0	100000	100000	0.01	scaffold
