sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_04UL_02DX	haplotype2-0000090	chr1	245033635	15000	248387328	245033635	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_04UL_02DX	haplotype2-0000106	chr10	136481013	7500	134758134	136481013	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_04UL_02DX	haplotype2-0000111	chr11	137001393	100000	135127769	137001393	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_04UL_02DX	haplotype2-0000103	chr12	133652929	0	133324548	133652929	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_02DX	haplotype2-0000109	chr16	92894285	7500	96330374	92894285	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_04UL_02DX	haplotype2-0000105	chr17	83848083	0	84276897	83848083	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_02DX	haplotype2-0000107	chr18	79952946	0	80542538	79952946	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_02DX	haplotype2-0000100	chr19	61711132	0	61707364	61711132	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_02DX	haplotype2-0000092	chr2	242535925	0	242696752	242535925	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_02DX	haplotype2-0000113	chr20	65001245	0	66210255	65001245	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_02DX	haplotype2-0000104	chr3	201018297	22500	201105948	201018297	3	22500	7500.0	7500	7500	0.01	scaffold
TUE_02_04UL_02DX	haplotype2-0000110	chr4	192038352	0	193574945	192038352	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_02DX	haplotype2-0000097	chr5	182129857	7500	182045439	182129857	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_04UL_02DX	haplotype2-0000112	chr6	172884848	0	172126628	172884848	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_02DX	haplotype2-0000094	chr8	146074281	100000	146259331	146074281	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_04UL_02DX	haplotype2-0000093	chr9	138627537	46302	150617247	138627537	6	46302	7717.0	38802	1500	0.04	scaffold
TUE_02_04UL_02DX	haplotype2-0000084	chrX	154254994	7500	154259566	154254994	1	7500	7500.0	7500	7500	0.01	scaffold
