C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
M	utg000017l	52527686	21691786	22806833	+	chrY	62460029	21929252	23044264	1114665	1115224	60
M	utg000017l	52527686	23843046	25374123	-	chrY	62460029	24086549	25606288	1518518	1531958	60
M	utg000017l	52527686	26155547	27426201	+	chrY	62460029	26357939	27616692	1257017	1271303	60
G	utg000038l	24166796	0	3228857	-	chr7	160567428	64581299	67817842	3219229	3243020	60
G	utg000038l	24166796	7940020	9880207	-	chr7	160567428	56366188	58238127	1858367	1950090	60
G	utg000055l	32904628	3341274	8008154	-	chr4	193574945	55520289	60181367	4654804	4669200	60
G	utg000055l	32904628	12464644	15862446	-	chr4	193574945	45843699	49264638	3385928	3429267	60
G	utg000068l	22470106	7351849	9259067	-	chr14	101161492	14993165	16902190	1903001	1911128	60
G	utg000068l	22470106	15214520	18433671	-	chr14	101161492	6983642	10108189	3100069	3238895	60
G	utg000071l	33679181	4390528	6262644	+	chr9	150617247	42391682	44266330	1855541	1886569	60
G	utg000071l	33679181	24266380	27473426	+	chr9	150617247	76484998	79716935	3204147	3233403	60
G	utg000076l	54663433	36533574	37588324	+	chr5	182045439	45625978	46686347	1049950	1063516	60
G	utg000076l	54663433	43014319	44984096	+	chr5	182045439	50957787	52932924	1966128	1976383	60
G	utg000104l	24727602	4866913	9168793	+	chr16	96330374	27417817	31721851	4294879	4308385	60
G	utg000104l	24727602	13404059	15153262	+	chr16	96330374	37794989	39557879	1742579	1769072	60
G	utg000118l	36841575	11016296	15099063	+	chr18	80542538	11176701	15271895	4069697	4105026	60
G	utg000118l	36841575	19780535	21767273	+	chr18	80542538	20967541	22933658	1955474	1996307	60
G	utg000173l	22908600	3266165	6340061	+	chr15	99753195	13526627	16699294	2927018	3315971	60
G	utg000173l	22908600	10364127	11655142	+	chr15	99753195	18012565	19285444	1255926	1304639	60
M	utg000173l	22908600	10364127	11655142	+	chr15	99753195	18012565	19285444	1255926	1304639	60
M	utg000173l	22908600	13352871	14875526	-	chr15	99753195	17897456	19406374	1491380	1536439	60
M	utg000173l	22908600	14767510	15925074	+	chr15	99753195	19559893	20716714	1153059	1159161	60
G	utg000207l	33136824	11962115	20537244	+	chr4	193574945	40677310	49270812	8557075	8604769	60
G	utg000207l	33136824	24959512	29806160	+	chr4	193574945	55520290	60364591	4836895	4849481	60
J	utg000308l	17129581	9900257	10894543	-	chr13	113566686	11879914	12931073	990149	1053291	60
J	utg000308l	17129581	15937777	17020464	-	chr21	45090682	99781	1253177	1038665	1194396	60
J	utg000360l	12830993	1749158	3096338	+	chr21	45090682	8047117	9402033	1270393	1427752	60
J	utg000360l	12830993	6552502	7634141	+	chr13	113566686	17506213	18583345	1074827	1082397	60
# inter-chromosomal misjoins: 2,0
# intra-chromosomal gaps: 9,0
# candidate inversions in the middle: 2,0
# candidate inversions at contig ends: 4,0
