#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	363457	244832	317	0	1	244832	244832.0	244832	244832	244832	248380958	248380958.0	248380958	248380958	248380958	245149	193496	193194	0.99870690885951	0.9984392442221027	248380958
syndip	chr2	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	353394	239690	580	0	1	239690	239690.0	239690	239690	239690	242690676	242690676.0	242690676	242690676	242690676	240270	190092	189569	0.9975860490281766	0.997248700629169	242690676
syndip	chr3	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	336503	232805	363	0	1	232805	232805.0	232805	232805	232805	201086483	201086483.0	201086483	201086483	201086483	233168	190253	189914	0.9984431825979552	0.9982181621314775	201086483
syndip	chr4	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	336218	231707	1629	0	1	231707	231707.0	231707	231707	231707	193510716	193510716.0	193510716	193510716	193510716	233336	191715	190192	0.9930186512154147	0.9920559163341418	193510716
syndip	chr5	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	280980	186459	128	0	1	186459	186459.0	186459	186459	186459	182041818	182041818.0	182041818	182041818	182041818	186587	149564	149455	0.999313992936271	0.9992712149982617	182041818
syndip	chr6	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	305427	211461	1	0	1	211461	211461.0	211461	211461	211461	172120583	172120583.0	172120583	172120583	172120583	211462	174272	174271	0.9999952710179607	0.9999942618435549	172120583
syndip	chr7	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	284120	200851	9	0	1	200851	200851.0	200851	200851	200851	160560661	160560661.0	160560661	160560661	160560661	200860	162882	162874	0.9999551926715124	0.9999508846895299	160560661
syndip	chrX	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	132981	132981	0	0	1	132981	132981.0	132981	132981	132981	154197817	154197817.0	154197817	154197817	154197817	132981	100642	100642	1.0	1.0	154197817
syndip	chr9	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	229663	171007	496	0	1	171007	171007.0	171007	171007	171007	150611885	150611885.0	150611885	150611885	150611885	171503	138682	138238	0.9971079223103969	0.9967984309427322	150611885
syndip	chr8	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	238212	168312	0	0	1	168312	168312.0	168312	168312	168312	146250668	146250668.0	146250668	146250668	146250668	168312	137556	137556	1.0	1.0	146250668
syndip	chr11	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	247023	187108	0	0	1	187108	187108.0	187108	187108	187108	135122566	135122566.0	135122566	135122566	135122566	187108	157228	157228	1.0	1.0	135122566
syndip	chr10	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	218447	149138	0	0	1	149138	149138.0	149138	149138	149138	134686958	134686958.0	134686958	134686958	134686958	149138	118439	118439	1.0	1.0	134686958
syndip	chr12	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	206791	145563	0	0	1	145563	145563.0	145563	145563	145563	133319089	133319089.0	133319089	133319089	133319089	145563	114741	114741	1.0	1.0	133319089
syndip	chr13	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	165967	112723	0	0	1	112723	112723.0	112723	112723	112723	113525911	113525911.0	113525911	113525911	113525911	112723	89937	89937	1.0	1.0	113525911
syndip	chr14	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	216601	161611	4999	0	1	161611	161611.0	161611	161611	161611	101114897	101114897.0	101114897	101114897	101114897	166610	141164	136693	0.9699957985715143	0.968327618939673	101114897
syndip	chr15	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	234688	177161	17127	0	1	177161	177161.0	177161	177161	177161	99744162	99744162.0	99744162	99744162	99744162	194288	162808	147389	0.9118473606192868	0.9052933516780503	99744162
syndip	chr16	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	178496	123955	178	0	1	123955	123955.0	123955	123955	123955	96325000	96325000.0	96325000	96325000	96325000	124133	101823	101671	0.9985660541515955	0.9985072134979327	96325000
syndip	chr17	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	162138	116639	1	0	1	116639	116639.0	116639	116639	116639	84271409	84271409.0	84271409	84271409	84271409	116640	92594	92594	0.999991426611797	1.0	84271409
syndip	chr18	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	135294	96299	0	0	1	96299	96299.0	96299	96299	96299	80374808	80374808.0	80374808	80374808	80374808	96299	79226	79226	1.0	1.0	80374808
syndip	chr20	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	132587	95205	311	0	1	95205	95205.0	95205	95205	95205	66203836	66203836.0	66203836	66203836	66203836	95516	79602	79320	0.9967440010050672	0.9964573754428281	66203836
syndip	chr19	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	129926	97209	134	0	1	97209	97209.0	97209	97209	97209	61702004	61702004.0	61702004	61702004	61702004	97343	76969	76868	0.9986234243859343	0.9986877833933142	61702004
syndip	chr22	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	143496	112242	3434	0	1	112242	112242.0	112242	112242	112242	51317443	51317443.0	51317443	51317443	51317443	115676	100008	97339	0.9703136346346692	0.9733121350291977	51317443
syndip	chr21	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	88960	63380	283	0	1	63380	63380.0	63380	63380	63380	45083417	45083417.0	45083417	45083417	45083417	63663	52654	52399	0.9955547178109734	0.9951570630911232	45083417
syndip	ALL	assembly/variants/T2T04_hifiasm_porec/phased_hifiasm/small_variants.dip.vcf.gz	5121369	3658338	29990	0	23	161611	159058.1739130435	63380	244832	3658338	134686958	132793207.17391305	45083417	248380958	3054243765	3688328	2996347	2969749	0.9918689444105838	0.9911231910055811	154197817
