sample	category	subcategory	sv_type	count	total_length	mean_length
T2T10	total	all_svs	all	54261	53046954	977.6258085918063
T2T10	sv_type	BND	BND	14	0	0.0
T2T10	sv_type	DEL	DEL	27486	24527827	892.3752819617259
T2T10	sv_type	DUP:TANDEM	DUP:TANDEM	16	721888	45118.0
T2T10	sv_type	INS	INS	26713	27797239	1040.5884400853517
T2T10	sv_type	INV	INV	32	0	0.0
T2T10	zygosity	ALT_HOM	all	9560	0	0
T2T10	zygosity	HET	all	44701	0	0
T2T10	zygosity	HET	BND	14	0	0
T2T10	zygosity	ALT_HOM	DEL	4903	0	0
T2T10	zygosity	HET	DEL	22583	0	0
T2T10	zygosity	ALT_HOM	DUP:TANDEM	1	0	0
T2T10	zygosity	HET	DUP:TANDEM	15	0	0
T2T10	zygosity	ALT_HOM	INS	4651	0	0
T2T10	zygosity	HET	INS	22062	0	0
T2T10	zygosity	ALT_HOM	INV	5	0	0
T2T10	zygosity	HET	INV	27	0	0
T2T10	size_class	large (500bp-5kb)	all	12100	0	0
T2T10	size_class	massive (>50kb)	all	151	0	0
T2T10	size_class	medium (50-500bp)	all	27923	0	0
T2T10	size_class	small (<50bp)	all	12663	0	0
T2T10	size_class	very_large (5kb-50kb)	all	1424	0	0
T2T10	size_class	small (<50bp)	BND	14	0	0
T2T10	size_class	large (500bp-5kb)	DEL	6293	0	0
T2T10	size_class	massive (>50kb)	DEL	47	0	0
T2T10	size_class	medium (50-500bp)	DEL	14104	0	0
T2T10	size_class	small (<50bp)	DEL	6281	0	0
T2T10	size_class	very_large (5kb-50kb)	DEL	761	0	0
T2T10	size_class	large (500bp-5kb)	DUP:TANDEM	13	0	0
T2T10	size_class	massive (>50kb)	DUP:TANDEM	1	0	0
T2T10	size_class	medium (50-500bp)	DUP:TANDEM	2	0	0
T2T10	size_class	large (500bp-5kb)	INS	5794	0	0
T2T10	size_class	massive (>50kb)	INS	103	0	0
T2T10	size_class	medium (50-500bp)	INS	13817	0	0
T2T10	size_class	small (<50bp)	INS	6336	0	0
T2T10	size_class	very_large (5kb-50kb)	INS	663	0	0
T2T10	size_class	small (<50bp)	INV	32	0	0
T2T10	haplotype	both	all	9560	0	0
T2T10	haplotype	haplotype1	all	22943	0	0
T2T10	haplotype	haplotype2	all	21758	0	0
T2T10	haplotype	haplotype1	BND	6	0	0
T2T10	haplotype	haplotype2	BND	8	0	0
T2T10	haplotype	both	DEL	4903	0	0
T2T10	haplotype	haplotype1	DEL	11637	0	0
T2T10	haplotype	haplotype2	DEL	10946	0	0
T2T10	haplotype	both	DUP:TANDEM	1	0	0
T2T10	haplotype	haplotype1	DUP:TANDEM	9	0	0
T2T10	haplotype	haplotype2	DUP:TANDEM	6	0	0
T2T10	haplotype	both	INS	4651	0	0
T2T10	haplotype	haplotype1	INS	11278	0	0
T2T10	haplotype	haplotype2	INS	10784	0	0
T2T10	haplotype	both	INV	5	0	0
T2T10	haplotype	haplotype1	INV	13	0	0
T2T10	haplotype	haplotype2	INV	14	0	0
T2T10	phasing	phased	all	54261	0	0
T2T10	chromosome	chr1	all	4450	0	0
T2T10	chromosome	chr2	all	3365	0	0
T2T10	chromosome	chr3	all	2568	0	0
T2T10	chromosome	chr4	all	2342	0	0
T2T10	chromosome	chr5	all	2799	0	0
T2T10	chromosome	chr6	all	2206	0	0
T2T10	chromosome	chr7	all	2414	0	0
T2T10	chromosome	chr8	all	2109	0	0
T2T10	chromosome	chr9	all	4315	0	0
T2T10	chromosome	chrX	all	1558	0	0
T2T10	chromosome	chrY	all	12	0	0
T2T10	chromosome	chr10	all	2616	0	0
T2T10	chromosome	chr11	all	1727	0	0
T2T10	chromosome	chr12	all	1931	0	0
T2T10	chromosome	chr13	all	2666	0	0
T2T10	chromosome	chr14	all	1814	0	0
T2T10	chromosome	chr15	all	2268	0	0
T2T10	chromosome	chr16	all	3029	0	0
T2T10	chromosome	chr17	all	1781	0	0
T2T10	chromosome	chr18	all	1734	0	0
T2T10	chromosome	chr19	all	1788	0	0
T2T10	chromosome	chr20	all	1526	0	0
T2T10	chromosome	chr21	all	1699	0	0
T2T10	chromosome	chr22	all	1544	0	0
T2T10	chromosome	chr1	DEL	2271	0	0
T2T10	chromosome	chr2	DEL	1626	0	0
T2T10	chromosome	chr3	DEL	1284	0	0
T2T10	chromosome	chr4	DEL	1090	0	0
T2T10	chromosome	chr5	DEL	1384	0	0
T2T10	chromosome	chr6	DEL	1007	0	0
T2T10	chromosome	chr7	DEL	1137	0	0
T2T10	chromosome	chr8	DEL	1062	0	0
T2T10	chromosome	chr9	DEL	2276	0	0
T2T10	chromosome	chrX	DEL	748	0	0
T2T10	chromosome	chrY	DEL	6	0	0
T2T10	chromosome	chr10	DEL	1334	0	0
T2T10	chromosome	chr11	DEL	858	0	0
T2T10	chromosome	chr12	DEL	1003	0	0
T2T10	chromosome	chr13	DEL	1494	0	0
T2T10	chromosome	chr14	DEL	895	0	0
T2T10	chromosome	chr15	DEL	1136	0	0
T2T10	chromosome	chr16	DEL	1547	0	0
T2T10	chromosome	chr17	DEL	1003	0	0
T2T10	chromosome	chr18	DEL	866	0	0
T2T10	chromosome	chr19	DEL	978	0	0
T2T10	chromosome	chr20	DEL	840	0	0
T2T10	chromosome	chr21	DEL	855	0	0
T2T10	chromosome	chr22	DEL	786	0	0
T2T10	chromosome	chr1	INS	2173	0	0
T2T10	chromosome	chr2	INS	1733	0	0
T2T10	chromosome	chr3	INS	1279	0	0
T2T10	chromosome	chr4	INS	1250	0	0
T2T10	chromosome	chr5	INS	1409	0	0
T2T10	chromosome	chr6	INS	1196	0	0
T2T10	chromosome	chr7	INS	1274	0	0
T2T10	chromosome	chr8	INS	1044	0	0
T2T10	chromosome	chr9	INS	2032	0	0
T2T10	chromosome	chrX	INS	807	0	0
