sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T10	haplotype2-0000176	chr11	136072405	315000	135127769	136072405	5	315000	63000.0	100000	7500	0.04	scaffold
T2T10	haplotype2-0000166	chr12	135063303	167496	133324548	135063303	4	167496	41874.0	100000	7500	0.03	scaffold
T2T10	haplotype2-0000195	chr14	100748947	101500	101161492	100748947	2	101500	50750.0	100000	1500	0.02	scaffold
T2T10	haplotype2-0000190	chr17	83922265	217792	84276897	83922265	5	217792	43558.4	100000	2792	0.06	scaffold
T2T10	haplotype2-0000181	chr18	78695671	107500	80542538	78695671	2	107500	53750.0	100000	7500	0.03	scaffold
T2T10	haplotype2-0000193	chr2	242757857	141526	242696752	242757857	2	141526	70763.0	100000	41526	0.01	scaffold
T2T10	haplotype2-0000162	chr20	66444898	100000	66210255	66444898	1	100000	100000.0	100000	100000	0.02	scaffold
T2T10	haplotype2-0000179	chr3	202307206	216012	201105948	202307206	7	216012	30858.9	100000	1500	0.03	scaffold
T2T10	haplotype2-0000194	chr4	192735999	220048	193574945	192735999	9	220048	24449.8	100000	1500	0.05	scaffold
T2T10	haplotype2-0000185	chr5	183265629	26217	182045439	183265629	5	26217	5243.4	7500	1500	0.03	scaffold
T2T10	haplotype2-0000189	chr6	170475265	42736	172126628	170475265	2	42736	21368.0	35236	7500	0.01	scaffold
T2T10	haplotype2-0000180	chr7	160325126	116500	160567428	160325126	4	116500	29125.0	100000	1500	0.02	scaffold
T2T10	haplotype2-0000198	chr8	145814829	143499	146259331	145814829	5	143499	28699.8	100000	1500	0.03	scaffold
T2T10	haplotype2-0000170	chrX	154932243	25500	154259566	154932243	5	25500	5100.0	7500	1500	0.03	scaffold
