#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	348462	230242	17	0	1	230242	230242.0	230242	230242	230242	248380958	248380958.0	248380958	248380958	248380958	230259	188758	188750	0.9999261700954143	0.999957617690376	248380958
syndip	chr2	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	344597	227408	527	0	1	227408	227408.0	227408	227408	227408	242690862	242690862.0	242690862	242690862	242690862	227935	187648	187174	0.9976879373505605	0.9974739938608458	242690862
syndip	chr3	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	322715	214110	681	0	1	214110	214110.0	214110	214110	214110	201083772	201083772.0	201083772	201083772	201083772	214791	181216	180573	0.9968294760953671	0.9964517481900053	201083772
syndip	chr4	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	323065	211639	2810	0	1	211639	211639.0	211639	211639	211639	193518531	193518531.0	193518531	193518531	193518531	214449	180641	177993	0.986896651418286	0.9853410908929866	193518531
syndip	chr5	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	287162	194202	9	0	1	194202	194202.0	194202	194202	194202	182041657	182041657.0	182041657	182041657	182041657	194211	162592	162591	0.999953658649613	0.9999938496358984	182041657
syndip	chr6	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	314910	209490	1362	0	1	209490	209490.0	209490	209490	209490	172119953	172119953.0	172119953	172119953	172119953	210852	178232	176878	0.9935404928575494	0.9924031599263881	172119953
syndip	chr7	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	276258	188176	210	0	1	188176	188176.0	188176	188176	188176	160541229	160541229.0	160541229	160541229	160541229	188386	156064	155878	0.9988852674827217	0.9988081812589706	160541229
syndip	chrX	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	179503	117162	4	0	1	117162	117162.0	117162	117162	117162	154250356	154250356.0	154250356	154250356	154250356	117166	97078	97075	0.9999658604031887	0.9999690970147717	154250356
syndip	chr9	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	221380	155494	891	0	1	155494	155494.0	155494	155494	155494	150588905	150588905.0	150588905	150588905	150588905	156385	127906	127370	0.9943025226204559	0.9958094225446813	150588905
syndip	chr8	assembly/variants/T2T10/phased_verkko/small_variants.dip.vcf.gz	245850	161789	3143	0	1	161789	161789.0	161789	161789	161789	146250255	146250255.0	146250255	146250255	146250255	164932	139967	136949	0.9809436616302476	0.9784377746183028	146250255
