sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG03834	HG03834#2#CM085809.1	chr1	242363592	0	248387328	242363592	0	0	0.0	0	0	0.0	contig
HG03834	HG03834#2#CM085815.1	chr11	136284375	385632	135127769	136284375	1	385632	385632.0	385632	385632	0.01	scaffold
HG03834	HG03834#2#CM085816.1	chr12	133370605	0	133324548	133370605	0	0	0.0	0	0	0.0	contig
HG03834	HG03834#2#CM085818.1	chr16	90593115	0	96330374	90593115	0	0	0.0	0	0	0.0	contig
HG03834	HG03834#2#CM085819.1	chr19	60202760	0	61707364	60202760	0	0	0.0	0	0	0.0	contig
HG03834	HG03834#2#CM085820.1	chr20	67994792	0	66210255	67994792	0	0	0.0	0	0	0.0	contig
HG03834	HG03834#2#CM085810.1	chr3	201257242	0	201105948	201257242	0	0	0.0	0	0	0.0	contig
HG03834	HG03834#2#CM085811.1	chr4	193573071	0	193574945	193573071	0	0	0.0	0	0	0.0	contig
HG03834	HG03834#2#CM085812.1	chr5	183329504	0	182045439	183329504	0	0	0.0	0	0	0.0	contig
HG03834	HG03834#2#CM085813.1	chr6	172041551	41076	172126628	172041551	2	41076	20538.0	21073	20003	0.01	scaffold
HG03834	HG03834#2#CM085814.1	chr8	146983678	100	146259331	146983678	1	100	100.0	100	100	0.01	scaffold
HG03834	HG03834#2#CM085821.1	chrX	153805738	43543	154259566	153805738	2	43543	21771.5	24363	19180	0.01	scaffold
